precinct_id,district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
79001,79001,european_georgia,18,0.029,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,democratic_movement,1,0.0016,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,tribuna,0,0,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,unm,174,0.2802,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,patriots,10,0.0161,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,labour,1,0.0016,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,georgian_choice,0,0,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,victorious_georgia,5,0.0081,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,alliance,7,0.0113,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,free_georgia,3,0.0048,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,citizens,8,0.0129,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,justice,2,0.0032,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,agmashenebeli,21,0.0338,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,freedom_gamsakhurdia,0,0,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,social_justice_2020,1,0.0016,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,girchi,30,0.0483,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,gd,304,0.4895,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,georgian_idea,7,0.0113,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,conservatives,0,0,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,georgian_march,2,0.0032,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,lelo,27,0.0435,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79001,79001,face_plus,0,0,1299,641,170,459,0.4935,0.1309,0.3533,20,0.0312
79002,79002,european_georgia,19,0.0287,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,democratic_movement,7,0.0106,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,tribuna,0,0,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,unm,214,0.3228,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,patriots,23,0.0347,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,labour,7,0.0106,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,georgian_choice,0,0,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,victorious_georgia,1,0.0015,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,alliance,7,0.0106,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,free_georgia,2,0.003,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,citizens,14,0.0211,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,justice,2,0.003,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,agmashenebeli,16,0.0241,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,freedom_gamsakhurdia,3,0.0045,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,social_justice_2020,0,0,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,girchi,32,0.0483,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,gd,285,0.4299,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,georgian_idea,5,0.0075,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,conservatives,1,0.0015,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,georgian_march,1,0.0015,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,lelo,19,0.0287,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79002,79002,face_plus,5,0.0075,1273,682,196,557,0.5357,0.154,0.4375,19,0.0279
79003,79003,european_georgia,15,0.0229,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,democratic_movement,7,0.0107,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,tribuna,1,0.0015,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,unm,231,0.3532,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,patriots,21,0.0321,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,labour,10,0.0153,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,georgian_choice,1,0.0015,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,victorious_georgia,1,0.0015,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,alliance,2,0.0031,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,free_georgia,5,0.0076,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,citizens,5,0.0076,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,justice,2,0.0031,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,agmashenebeli,24,0.0367,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,freedom_gamsakhurdia,2,0.0031,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,social_justice_2020,0,0,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,girchi,36,0.055,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,gd,265,0.4052,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,georgian_idea,4,0.0061,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,conservatives,5,0.0076,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,georgian_march,0,0,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,lelo,17,0.026,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79003,79003,face_plus,0,0,1506,685,219,561,0.4548,0.1454,0.3725,26,0.038
79004,79004,european_georgia,27,0.0396,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,democratic_movement,10,0.0147,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,tribuna,0,0,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,unm,251,0.368,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,patriots,7,0.0103,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,labour,12,0.0176,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,georgian_choice,0,0,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,victorious_georgia,3,0.0044,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,alliance,9,0.0132,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,free_georgia,3,0.0044,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,citizens,12,0.0176,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,justice,1,0.0015,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,agmashenebeli,29,0.0425,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,freedom_gamsakhurdia,1,0.0015,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,social_justice_2020,2,0.0029,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,girchi,17,0.0249,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,gd,277,0.4062,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,georgian_idea,3,0.0044,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,conservatives,1,0.0015,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,georgian_march,1,0.0015,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,lelo,16,0.0235,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79004,79004,face_plus,0,0,1450,702,207,591,0.4841,0.1428,0.4076,18,0.0256
79005,79005,european_georgia,18,0.0296,1154,632,204,533,0.5477,0.1768,0.4619,13,0.0206
79005,79005,democratic_movement,8,0.0132,1154,632,204,533,0.5477,0.1768,0.4619,13,0.0206
79005,79005,tribuna,0,0,1154,632,204,533,0.5477,0.1768,0.4619,13,0.0206
79005,79005,unm,229,0.3766,1154,632,204,533,0.5477,0.1768,0.4619,13,0.0206
79005,79005,patriots,12,0.0197,1154,632,204,533,0.5477,0.1768,0.4619,13,0.0206
79005,79005,labour,7,0.0115,1154,632,204,533,0.5477,0.1768,0.4619,13,0.0206
79005,79005,georgian_choice,0,0,1154,632,204,533,0.5477,0.1768,0.4619,13,0.0206
79005,79005,victorious_georgia,2,0.0033,1154,632,204,533,0.5477,0.1768,0.4619,13,0.0206
79005,79005,alliance,5,0.0082,1154,632,204,533,0.5477,0.1768,0.4619,13,0.0206
79005,79005,free_georgia,1,0.0016,1154,632,204,533,0.5477,0.1768,0.4619,13,0.0206
79005,79005,citizens,13,0.0214,1154,632,204,533,0.5477,0.1768,0.4619,13,0.0206
79005,79005,justice,1,0.0016,1154,632,204,533,0.5477,0.1768,0.4619,13,0.0206
79005,79005,agmashenebeli,29,0.0477,1154,632,204,533,0.5477,0.1768,0.4619,13,0.0206
79005,79005,freedom_gamsakhurdia,0,0,1154,632,204,533,0.5477,0.1768,0.4619,13,0.0206
