precinct_id,precinct_key,district_id,electoral_district_id,district_name_ka,precinct_number,party_id,name_ka,party_label,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
11027,11027,11027,11,საგარეჯო,27,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,114,0.6994,536,166,60,137,0.3097,0.1119,0.2556,3,0.0181
11027,11027,11027,11,საგარეჯო,27,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,39,0.2393,536,166,60,137,0.3097,0.1119,0.2556,3,0.0181
11027,11027,11027,11,საგარეჯო,27,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,0,0,536,166,60,137,0.3097,0.1119,0.2556,3,0.0181
11027,11027,11027,11,საგარეჯო,27,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,10,0.0613,536,166,60,137,0.3097,0.1119,0.2556,3,0.0181
11027,11027,11027,11,საგარეჯო,27,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,0,0,536,166,60,137,0.3097,0.1119,0.2556,3,0.0181
11028,11028,11028,11,საგარეჯო,28,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,164,0.385,790,451,130,344,0.5709,0.1646,0.4354,24,0.0532
11028,11028,11028,11,საგარეჯო,28,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,239,0.561,790,451,130,344,0.5709,0.1646,0.4354,24,0.0532
11028,11028,11028,11,საგარეჯო,28,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,1,0.0023,790,451,130,344,0.5709,0.1646,0.4354,24,0.0532
11028,11028,11028,11,საგარეჯო,28,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,14,0.0329,790,451,130,344,0.5709,0.1646,0.4354,24,0.0532
11028,11028,11028,11,საგარეჯო,28,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,8,0.0188,790,451,130,344,0.5709,0.1646,0.4354,24,0.0532
11029,11029,11029,11,საგარეჯო,29,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,170,0.4009,751,485,171,396,0.6458,0.2277,0.5273,59,0.1216
11029,11029,11029,11,საგარეჯო,29,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,214,0.5047,751,485,171,396,0.6458,0.2277,0.5273,59,0.1216
11029,11029,11029,11,საგარეჯო,29,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,1,0.0024,751,485,171,396,0.6458,0.2277,0.5273,59,0.1216
11029,11029,11029,11,საგარეჯო,29,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,22,0.0519,751,485,171,396,0.6458,0.2277,0.5273,59,0.1216
11029,11029,11029,11,საგარეჯო,29,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,17,0.0401,751,485,171,396,0.6458,0.2277,0.5273,59,0.1216
11030,11030,11030,11,საგარეჯო,30,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,264,0.6183,1286,435,127,333,0.3383,0.0988,0.2589,8,0.0184
11030,11030,11030,11,საგარეჯო,30,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,151,0.3536,1286,435,127,333,0.3383,0.0988,0.2589,8,0.0184
11030,11030,11030,11,საგარეჯო,30,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,0,0,1286,435,127,333,0.3383,0.0988,0.2589,8,0.0184
11030,11030,11030,11,საგარეჯო,30,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,2,0.0047,1286,435,127,333,0.3383,0.0988,0.2589,8,0.0184
11030,11030,11030,11,საგარეჯო,30,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,10,0.0234,1286,435,127,333,0.3383,0.0988,0.2589,8,0.0184
11031,11031,11031,11,საგარეჯო,31,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,279,0.6186,1325,462,164,368,0.3487,0.1238,0.2777,11,0.0238
11031,11031,11031,11,საგარეჯო,31,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,153,0.3392,1325,462,164,368,0.3487,0.1238,0.2777,11,0.0238
11031,11031,11031,11,საგარეჯო,31,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,0,0,1325,462,164,368,0.3487,0.1238,0.2777,11,0.0238
11031,11031,11031,11,საგარეჯო,31,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,11,0.0244,1325,462,164,368,0.3487,0.1238,0.2777,11,0.0238
11031,11031,11031,11,საგარეჯო,31,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,8,0.0177,1325,462,164,368,0.3487,0.1238,0.2777,11,0.0238
11032,11032,11032,11,საგარეჯო,32,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,97,0.485,341,202,104,185,0.5924,0.305,0.5425,2,0.0099
11032,11032,11032,11,საგარეჯო,32,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,98,0.49,341,202,104,185,0.5924,0.305,0.5425,2,0.0099
11032,11032,11032,11,საგარეჯო,32,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,0,0,341,202,104,185,0.5924,0.305,0.5425,2,0.0099
11032,11032,11032,11,საგარეჯო,32,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,4,0.02,341,202,104,185,0.5924,0.305,0.5425,2,0.0099
11032,11032,11032,11,საგარეჯო,32,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,1,0.005,341,202,104,185,0.5924,0.305,0.5425,2,0.0099
11033,11033,11033,11,საგარეჯო,33,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,169,0.3858,939,447,175,347,0.476,0.1864,0.3695,9,0.0201
11033,11033,11033,11,საგარეჯო,33,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,262,0.5982,939,447,175,347,0.476,0.1864,0.3695,9,0.0201
11033,11033,11033,11,საგარეჯო,33,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,3,0.0068,939,447,175,347,0.476,0.1864,0.3695,9,0.0201
11033,11033,11033,11,საგარეჯო,33,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,2,0.0046,939,447,175,347,0.476,0.1864,0.3695,9,0.0201
11033,11033,11033,11,საგარეჯო,33,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,2,0.0046,939,447,175,347,0.476,0.1864,0.3695,9,0.0201
11034,11034,11034,11,საგარეჯო,34,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,249,0.4185,1240,609,180,482,0.4911,0.1452,0.3887,14,0.023
11034,11034,11034,11,საგარეჯო,34,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,325,0.5462,1240,609,180,482,0.4911,0.1452,0.3887,14,0.023
11034,11034,11034,11,საგარეჯო,34,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,4,0.0067,1240,609,180,482,0.4911,0.1452,0.3887,14,0.023
11034,11034,11034,11,საგარეჯო,34,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,5,0.0084,1240,609,180,482,0.4911,0.1452,0.3887,14,0.023
11034,11034,11034,11,საგარეჯო,34,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,12,0.0202,1240,609,180,482,0.4911,0.1452,0.3887,14,0.023
11035,11035,11035,11,საგარეჯო,35,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,138,0.4842,502,296,100,230,0.5896,0.1992,0.4582,11,0.0372
11035,11035,11035,11,საგარეჯო,35,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,136,0.4772,502,296,100,230,0.5896,0.1992,0.4582,11,0.0372
11035,11035,11035,11,საგარეჯო,35,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,3,0.0105,502,296,100,230,0.5896,0.1992,0.4582,11,0.0372
11035,11035,11035,11,საგარეჯო,35,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,3,0.0105,502,296,100,230,0.5896,0.1992,0.4582,11,0.0372
11035,11035,11035,11,საგარეჯო,35,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,5,0.0175,502,296,100,230,0.5896,0.1992,0.4582,11,0.0372
11036,11036,11036,11,საგარეჯო,36,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,91,0.4333,416,219,79,179,0.5264,0.1899,0.4303,9,0.0411
11036,11036,11036,11,საგარეჯო,36,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,113,0.5381,416,219,79,179,0.5264,0.1899,0.4303,9,0.0411
11036,11036,11036,11,საგარეჯო,36,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,1,0.0048,416,219,79,179,0.5264,0.1899,0.4303,9,0.0411
11036,11036,11036,11,საგარეჯო,36,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,3,0.0143,416,219,79,179,0.5264,0.1899,0.4303,9,0.0411
11036,11036,11036,11,საგარეჯო,36,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,2,0.0095,416,219,79,179,0.5264,0.1899,0.4303,9,0.0411
11037,11037,11037,11,საგარეჯო,37,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,133,0.475,573,290,110,256,0.5061,0.192,0.4468,10,0.0345
11037,11037,11037,11,საგარეჯო,37,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,135,0.4821,573,290,110,256,0.5061,0.192,0.4468,10,0.0345
11037,11037,11037,11,საგარეჯო,37,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,1,0.0036,573,290,110,256,0.5061,0.192,0.4468,10,0.0345
11037,11037,11037,11,საგარეჯო,37,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,5,0.0179,573,290,110,256,0.5061,0.192,0.4468,10,0.0345
11037,11037,11037,11,საგარეჯო,37,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,6,0.0214,573,290,110,256,0.5061,0.192,0.4468,10,0.0345
11038,11038,11038,11,საგარეჯო,38,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,53,0.2236,1086,245,133,234,0.2256,0.1225,0.2155,8,0.0327
11038,11038,11038,11,საგარეჯო,38,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,177,0.7468,1086,245,133,234,0.2256,0.1225,0.2155,8,0.0327
11038,11038,11038,11,საგარეჯო,38,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,1,0.0042,1086,245,133,234,0.2256,0.1225,0.2155,8,0.0327
11038,11038,11038,11,საგარეჯო,38,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,2,0.0084,1086,245,133,234,0.2256,0.1225,0.2155,8,0.0327
11038,11038,11038,11,საგარეჯო,38,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,4,0.0169,1086,245,133,234,0.2256,0.1225,0.2155,8,0.0327
11039,11039,11039,11,საგარეჯო,39,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,52,0.1656,1246,338,167,282,0.2713,0.134,0.2263,12,0.0355
11039,11039,11039,11,საგარეჯო,39,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,250,0.7962,1246,338,167,282,0.2713,0.134,0.2263,12,0.0355
11039,11039,11039,11,საგარეჯო,39,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,2,0.0064,1246,338,167,282,0.2713,0.134,0.2263,12,0.0355
11039,11039,11039,11,საგარეჯო,39,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,9,0.0287,1246,338,167,282,0.2713,0.134,0.2263,12,0.0355
11039,11039,11039,11,საგარეჯო,39,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,1,0.0032,1246,338,167,282,0.2713,0.134,0.2263,12,0.0355
11040,11040,11040,11,საგარეჯო,40,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,21,0.1214,898,186,81,149,0.2071,0.0902,0.1659,13,0.0699
11040,11040,11040,11,საგარეჯო,40,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,147,0.8497,898,186,81,149,0.2071,0.0902,0.1659,13,0.0699
11040,11040,11040,11,საგარეჯო,40,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,1,0.0058,898,186,81,149,0.2071,0.0902,0.1659,13,0.0699
11040,11040,11040,11,საგარეჯო,40,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,1,0.0058,898,186,81,149,0.2071,0.0902,0.1659,13,0.0699
11040,11040,11040,11,საგარეჯო,40,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,3,0.0173,898,186,81,149,0.2071,0.0902,0.1659,13,0.0699
11041,11041,11041,11,საგარეჯო,41,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,27,0.1429,994,200,101,179,0.2012,0.1016,0.1801,11,0.055
11041,11041,11041,11,საგარეჯო,41,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,154,0.8148,994,200,101,179,0.2012,0.1016,0.1801,11,0.055
11041,11041,11041,11,საგარეჯო,41,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,1,0.0053,994,200,101,179,0.2012,0.1016,0.1801,11,0.055
11041,11041,11041,11,საგარეჯო,41,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,7,0.037,994,200,101,179,0.2012,0.1016,0.1801,11,0.055
11041,11041,11041,11,საგარეჯო,41,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,0,0,994,200,101,179,0.2012,0.1016,0.1801,11,0.055
11042,11042,11042,11,საგარეჯო,42,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,25,0.085,1428,304,159,270,0.2129,0.1113,0.1891,10,0.0329
11042,11042,11042,11,საგარეჯო,42,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,256,0.8707,1428,304,159,270,0.2129,0.1113,0.1891,10,0.0329
11042,11042,11042,11,საგარეჯო,42,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,3,0.0102,1428,304,159,270,0.2129,0.1113,0.1891,10,0.0329
11042,11042,11042,11,საგარეჯო,42,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,7,0.0238,1428,304,159,270,0.2129,0.1113,0.1891,10,0.0329
11042,11042,11042,11,საგარეჯო,42,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,3,0.0102,1428,304,159,270,0.2129,0.1113,0.1891,10,0.0329
11043,11043,11043,11,საგარეჯო,43,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,37,0.2357,1113,167,96,163,0.15,0.0863,0.1465,10,0.0599
11043,11043,11043,11,საგარეჯო,43,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,114,0.7261,1113,167,96,163,0.15,0.0863,0.1465,10,0.0599
11043,11043,11043,11,საგარეჯო,43,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,2,0.0127,1113,167,96,163,0.15,0.0863,0.1465,10,0.0599
11043,11043,11043,11,საგარეჯო,43,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,2,0.0127,1113,167,96,163,0.15,0.0863,0.1465,10,0.0599
11043,11043,11043,11,საგარეჯო,43,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,2,0.0127,1113,167,96,163,0.15,0.0863,0.1465,10,0.0599
11044,11044,11044,11,საგარეჯო,44,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,40,0.1242,1647,335,161,293,0.2034,0.0978,0.1779,13,0.0388
11044,11044,11044,11,საგარეჯო,44,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,270,0.8385,1647,335,161,293,0.2034,0.0978,0.1779,13,0.0388
11044,11044,11044,11,საგარეჯო,44,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,2,0.0062,1647,335,161,293,0.2034,0.0978,0.1779,13,0.0388
11044,11044,11044,11,საგარეჯო,44,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,8,0.0248,1647,335,161,293,0.2034,0.0978,0.1779,13,0.0388
11044,11044,11044,11,საგარეჯო,44,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,2,0.0062,1647,335,161,293,0.2034,0.0978,0.1779,13,0.0388
11045,11045,11045,11,საგარეჯო,45,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,61,0.2411,1709,262,129,233,0.1533,0.0755,0.1363,9,0.0344
11045,11045,11045,11,საგარეჯო,45,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,187,0.7391,1709,262,129,233,0.1533,0.0755,0.1363,9,0.0344
11045,11045,11045,11,საგარეჯო,45,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,0,0,1709,262,129,233,0.1533,0.0755,0.1363,9,0.0344
11045,11045,11045,11,საგარეჯო,45,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,4,0.0158,1709,262,129,233,0.1533,0.0755,0.1363,9,0.0344
11045,11045,11045,11,საგარეჯო,45,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,1,0.004,1709,262,129,233,0.1533,0.0755,0.1363,9,0.0344
11046,11046,11046,11,საგარეჯო,46,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,41,0.1855,1544,236,104,219,0.1528,0.0674,0.1418,15,0.0636
11046,11046,11046,11,საგარეჯო,46,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,165,0.7466,1544,236,104,219,0.1528,0.0674,0.1418,15,0.0636
11046,11046,11046,11,საგარეჯო,46,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,5,0.0226,1544,236,104,219,0.1528,0.0674,0.1418,15,0.0636
11046,11046,11046,11,საგარეჯო,46,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,4,0.0181,1544,236,104,219,0.1528,0.0674,0.1418,15,0.0636
11046,11046,11046,11,საგარეჯო,46,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,6,0.0271,1544,236,104,219,0.1528,0.0674,0.1418,15,0.0636
11047,11047,11047,11,საგარეჯო,47,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,48,0.172,1390,287,136,251,0.2065,0.0978,0.1806,9,0.0314
11047,11047,11047,11,საგარეჯო,47,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,219,0.7849,1390,287,136,251,0.2065,0.0978,0.1806,9,0.0314
11047,11047,11047,11,საგარეჯო,47,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,3,0.0108,1390,287,136,251,0.2065,0.0978,0.1806,9,0.0314
11047,11047,11047,11,საგარეჯო,47,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,5,0.0179,1390,287,136,251,0.2065,0.0978,0.1806,9,0.0314
11047,11047,11047,11,საგარეჯო,47,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,4,0.0143,1390,287,136,251,0.2065,0.0978,0.1806,9,0.0314
11048,11048,11048,11,საგარეჯო,48,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,45,0.1698,1354,289,153,251,0.2134,0.113,0.1854,22,0.0761
11048,11048,11048,11,საგარეჯო,48,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,208,0.7849,1354,289,153,251,0.2134,0.113,0.1854,22,0.0761
11048,11048,11048,11,საგარეჯო,48,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,3,0.0113,1354,289,153,251,0.2134,0.113,0.1854,22,0.0761
11048,11048,11048,11,საგარეჯო,48,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,6,0.0226,1354,289,153,251,0.2134,0.113,0.1854,22,0.0761
11048,11048,11048,11,საგარეჯო,48,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,3,0.0113,1354,289,153,251,0.2134,0.113,0.1854,22,0.0761
11049,11049,11049,11,საგარეჯო,49,parl2012_2015_11_8,ირმა ინაშვილი,საქართველოს პატრიოტთა ალიანსი,64,0.3422,734,197,93,173,0.2684,0.1267,0.2357,10,0.0508
11049,11049,11049,11,საგარეჯო,49,parl2012_2015_11_41,თამარ ხიდაშელი,ქართული ოცნება,114,0.6096,734,197,93,173,0.2684,0.1267,0.2357,10,0.0508
11049,11049,11049,11,საგარეჯო,49,parl2012_2015_11_42,მიხეილ ანდღულაძე,საინიციატივო ჯგუფი,1,0.0053,734,197,93,173,0.2684,0.1267,0.2357,10,0.0508
11049,11049,11049,11,საგარეჯო,49,parl2012_2015_11_43,გიორგი დავითაია,საინიციატივო ჯგუფი,7,0.0374,734,197,93,173,0.2684,0.1267,0.2357,10,0.0508
11049,11049,11049,11,საგარეჯო,49,parl2012_2015_11_44,ზურაბ ჯორბენაძე,საინიციატივო ჯგუფი,1,0.0053,734,197,93,173,0.2684,0.1267,0.2357,10,0.0508
65001,65001,65001,65,მარტვილი,1,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,285,0.595,1143,488,164,394,0.4269,0.1435,0.3447,9,0.0184
65001,65001,65001,65,მარტვილი,1,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,194,0.405,1143,488,164,394,0.4269,0.1435,0.3447,9,0.0184
65002,65002,65002,65,მარტვილი,2,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,139,0.3248,1223,445,135,352,0.3639,0.1104,0.2878,17,0.0382
65002,65002,65002,65,მარტვილი,2,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,289,0.6752,1223,445,135,352,0.3639,0.1104,0.2878,17,0.0382
65003,65003,65003,65,მარტვილი,3,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,63,0.2825,477,228,89,192,0.478,0.1866,0.4025,5,0.0219
65003,65003,65003,65,მარტვილი,3,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,160,0.7175,477,228,89,192,0.478,0.1866,0.4025,5,0.0219
65004,65004,65004,65,მარტვილი,4,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,162,0.4101,1042,413,141,366,0.3964,0.1353,0.3512,18,0.0436
65004,65004,65004,65,მარტვილი,4,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,233,0.5899,1042,413,141,366,0.3964,0.1353,0.3512,18,0.0436
65005,65005,65005,65,მარტვილი,5,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,77,0.3702,540,221,71,179,0.4093,0.1315,0.3315,13,0.0588
65005,65005,65005,65,მარტვილი,5,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,131,0.6298,540,221,71,179,0.4093,0.1315,0.3315,13,0.0588
65006,65006,65006,65,მარტვილი,6,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,128,0.5565,510,235,70,157,0.4608,0.1373,0.3078,5,0.0213
65006,65006,65006,65,მარტვილი,6,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,102,0.4435,510,235,70,157,0.4608,0.1373,0.3078,5,0.0213
65007,65007,65007,65,მარტვილი,7,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,134,0.5095,714,271,91,229,0.3796,0.1275,0.3207,8,0.0295
65007,65007,65007,65,მარტვილი,7,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,129,0.4905,714,271,91,229,0.3796,0.1275,0.3207,8,0.0295
65008,65008,65008,65,მარტვილი,8,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,50,0.2049,593,250,105,215,0.4216,0.1771,0.3626,6,0.024
65008,65008,65008,65,მარტვილი,8,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,194,0.7951,593,250,105,215,0.4216,0.1771,0.3626,6,0.024
65009,65009,65009,65,მარტვილი,9,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,96,0.2233,1069,450,148,365,0.421,0.1384,0.3414,16,0.0356
65009,65009,65009,65,მარტვილი,9,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,334,0.7767,1069,450,148,365,0.421,0.1384,0.3414,16,0.0356
65010,65010,65010,65,მარტვილი,10,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,103,0.2711,929,400,131,314,0.4306,0.141,0.338,20,0.05
65010,65010,65010,65,მარტვილი,10,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,277,0.7289,929,400,131,314,0.4306,0.141,0.338,20,0.05
65011,65011,65011,65,მარტვილი,11,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,46,0.1156,723,404,166,362,0.5588,0.2296,0.5007,6,0.0149
65011,65011,65011,65,მარტვილი,11,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,352,0.8844,723,404,166,362,0.5588,0.2296,0.5007,6,0.0149
65012,65012,65012,65,მარტვილი,12,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,125,0.3776,768,353,117,306,0.4596,0.1523,0.3984,22,0.0623
65012,65012,65012,65,მარტვილი,12,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,206,0.6224,768,353,117,306,0.4596,0.1523,0.3984,22,0.0623
65013,65013,65013,65,მარტვილი,13,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,94,0.2009,1348,486,123,384,0.3605,0.0912,0.2849,18,0.037
65013,65013,65013,65,მარტვილი,13,parl2012_2015_65_41,სოსო დანელია,ქართული ოცნება,374,0.7991,1348,486,123,384,0.3605,0.0912,0.2849,18,0.037
65014,65014,65014,65,მარტვილი,14,parl2012_2015_65_8,ეთერ მეძველია,საქართველოს პატრიოტთა ალიანსი,53,0.1464,830,369,112,324,0.4446,0.1349,0.3904,7,0.019
