district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
29,georgian_choice,მუხრან მგელაძე,154,0.0039,68547,41526,12734,31922,67831,716,0.6058,0.1858,0.4657,1462,0.0352
29,alliance,ლაშა ვერულიძე,545,0.0137,68547,41526,12734,31922,67831,716,0.6058,0.1858,0.4657,1462,0.0352
29,justice,კახა ცეცხლაძე,179,0.0045,68547,41526,12734,31922,67831,716,0.6058,0.1858,0.4657,1462,0.0352
29,social_justice_2020,მალხაზ ხაბაზი,201,0.005,68547,41526,12734,31922,67831,716,0.6058,0.1858,0.4657,1462,0.0352
29,gd,ცოტნე ანანიძე,19868,0.4992,68547,41526,12734,31922,67831,716,0.6058,0.1858,0.4657,1462,0.0352
29,georgian_idea,გიორგი ერქომაიშვილი,376,0.0094,68547,41526,12734,31922,67831,716,0.6058,0.1858,0.4657,1462,0.0352
29,georgian_march,გია გოგიტიძე,292,0.0073,68547,41526,12734,31922,67831,716,0.6058,0.1858,0.4657,1462,0.0352
29,lelo,ზურაბ გოლიაძე,789,0.0198,68547,41526,12734,31922,67831,716,0.6058,0.1858,0.4657,1462,0.0352
29,face_plus,ედნარ ბაგრატიონი,194,0.0049,68547,41526,12734,31922,67831,716,0.6058,0.1858,0.4657,1462,0.0352
30,european_georgia,თემურ კახიძე,2673,0.0438,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,democratic_movement,,14,0.0002,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,tribuna,ზაზა ტარიელაძე,227,0.0037,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,unm,გია აბულაძე,19567,0.3205,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,patriots,დავით დავითაძე,2639,0.0432,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,labour,უშანგი ცეცხლაძე,371,0.0061,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,georgian_choice,მარად აბულაძე,249,0.0041,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,victorious_georgia,ასლან ვაშაყმაძე,137,0.0022,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,alliance,ანჟელა ვერძაძე,713,0.0117,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,free_georgia,ბაჰადურ რიჟვაძე,182,0.003,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,justice,,5,0.0001,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,agmashenebeli,გიზო გორგილაძე,1341,0.022,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,social_justice_2020,,7,0.0001,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,gd,ფრიდონ ფუტკარაძე,30349,0.497,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,georgian_idea,,16,0.0003,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,georgian_march,ავთანდილ დიასამიძე,314,0.0051,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,lelo,მერაბ აბაშიძე,2073,0.034,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
30,face_plus,პაატა შავაძე,183,0.003,100514,63963,19381,50670,99766,748,0.6364,0.1928,0.5041,2653,0.0415
