district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
1,free_democrats,1967,0.0672,52628,30242,9788,23957,52151,477,0.5746,0.186,0.4552,910,0.0301
1,zviads_way,34,0.0012,52628,30242,9788,23957,52151,477,0.5746,0.186,0.4552,910,0.0301
1,our_georgia_2016,24,0.0008,52628,30242,9788,23957,52151,477,0.5746,0.186,0.4552,910,0.0301
1,gd,14516,0.4958,52628,30242,9788,23957,52151,477,0.5746,0.186,0.4552,910,0.0301
2,burchuladze,1286,0.0226,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,progressive_democratic_2016,30,0.0005,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,burjanadze_democratic,1906,0.0335,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,georgian_group,104,0.0018,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,unm,10869,0.1908,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,republicans_2016,2313,0.0406,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,mechiauri_united,117,0.0021,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,patriots,3073,0.0539,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,labour,1097,0.0193,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,peoples_power_2016,22,0.0004,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,communist_stalinist,53,0.0009,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,peace_georgia_2016,227,0.004,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,workers_socialist,17,0.0003,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,united_communist_2016,26,0.0005,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,georgia_2016,38,0.0007,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,georgian_idea,117,0.0021,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,industry_sakartvelo,273,0.0048,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,kostava_society,45,0.0008,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,chvenni_peoples,51,0.0009,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,left_alliance_2016,59,0.001,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,national_forum,456,0.008,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,free_democrats,4544,0.0798,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,zviads_way,94,0.0016,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,our_georgia_2016,25,0.0004,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
2,gd,30128,0.5288,100411,58858,18749,47367,99663,748,0.5862,0.1867,0.4717,1786,0.0303
3,burchuladze,1585,0.0232,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,progressive_democratic_2016,32,0.0005,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,burjanadze_democratic,2381,0.0349,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,georgian_group,300,0.0044,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,unm,12929,0.1894,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,republicans_2016,2414,0.0354,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,mechiauri_united,178,0.0026,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,patriots,3784,0.0554,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,labour,1610,0.0236,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,peoples_power_2016,21,0.0003,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,communist_stalinist,71,0.001,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,peace_georgia_2016,230,0.0034,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,workers_socialist,13,0.0002,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,united_communist_2016,25,0.0004,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,georgia_2016,84,0.0012,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,georgian_idea,268,0.0039,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,industry_sakartvelo,438,0.0064,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,kostava_society,48,0.0007,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,chvenni_peoples,59,0.0009,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,left_alliance_2016,56,0.0008,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,national_forum,639,0.0094,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,free_democrats,5092,0.0746,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,zviads_way,76,0.0011,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,our_georgia_2016,18,0.0003,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
3,gd,35917,0.5261,126862,70510,23552,56902,125876,986,0.5558,0.1857,0.4485,2122,0.0301
4,burchuladze,664,0.0338,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,progressive_democratic_2016,12,0.0006,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,burjanadze_democratic,681,0.0346,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,georgian_group,18,0.0009,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,unm,5376,0.2733,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,republicans_2016,323,0.0164,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,mechiauri_united,32,0.0016,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,patriots,1115,0.0567,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,labour,613,0.0312,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,peoples_power_2016,5,0.0003,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,communist_stalinist,18,0.0009,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,peace_georgia_2016,82,0.0042,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,workers_socialist,13,0.0007,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,united_communist_2016,5,0.0003,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,georgia_2016,21,0.0011,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,georgian_idea,39,0.002,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,industry_sakartvelo,58,0.0029,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,kostava_society,5,0.0003,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,chvenni_peoples,101,0.0051,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,left_alliance_2016,8,0.0004,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,national_forum,76,0.0039,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,free_democrats,808,0.0411,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,zviads_way,18,0.0009,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,our_georgia_2016,18,0.0009,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
4,gd,9559,0.486,43738,20427,7264,16028,43296,442,0.467,0.1661,0.3665,701,0.0343
5,burchuladze,1466,0.0307,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,progressive_democratic_2016,40,0.0008,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,burjanadze_democratic,2330,0.0489,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,georgian_group,56,0.0012,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,unm,12562,0.2634,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,republicans_2016,907,0.019,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,mechiauri_united,92,0.0019,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,patriots,2927,0.0614,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,labour,1713,0.0359,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,peoples_power_2016,20,0.0004,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,communist_stalinist,69,0.0014,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,peace_georgia_2016,115,0.0024,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,workers_socialist,38,0.0008,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,united_communist_2016,36,0.0008,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,georgia_2016,47,0.001,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,georgian_idea,70,0.0015,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,industry_sakartvelo,218,0.0046,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,kostava_society,36,0.0008,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,chvenni_peoples,295,0.0062,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,left_alliance_2016,30,0.0006,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,national_forum,244,0.0051,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,free_democrats,2922,0.0613,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,zviads_way,51,0.0011,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,our_georgia_2016,21,0.0004,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
5,gd,21381,0.4484,112766,49419,17755,39908,111871,895,0.4382,0.1574,0.3539,1643,0.0332
6,burchuladze,2169,0.0352,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,progressive_democratic_2016,28,0.0005,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,burjanadze_democratic,2769,0.0449,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,georgian_group,54,0.0009,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,unm,15939,0.2587,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,republicans_2016,879,0.0143,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,mechiauri_united,82,0.0013,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,patriots,4281,0.0695,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,labour,3230,0.0524,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,peoples_power_2016,22,0.0004,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,communist_stalinist,96,0.0016,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,peace_georgia_2016,213,0.0035,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,workers_socialist,24,0.0004,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,united_communist_2016,29,0.0005,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,georgia_2016,75,0.0012,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,georgian_idea,137,0.0022,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,industry_sakartvelo,333,0.0054,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,kostava_society,36,0.0006,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,chvenni_peoples,77,0.0012,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,left_alliance_2016,22,0.0004,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,national_forum,263,0.0043,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,free_democrats,3753,0.0609,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,zviads_way,69,0.0011,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,our_georgia_2016,34,0.0006,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
6,gd,27009,0.4383,146000,63892,24820,51952,144161,1839,0.4376,0.17,0.3558,2202,0.0345
7,burchuladze,746,0.0258,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,progressive_democratic_2016,55,0.0019,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,burjanadze_democratic,1235,0.0427,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,georgian_group,34,0.0012,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,unm,6232,0.2154,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,republicans_2016,590,0.0204,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,mechiauri_united,44,0.0015,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,patriots,1531,0.0529,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,labour,918,0.0317,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,peoples_power_2016,10,0.0003,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,communist_stalinist,42,0.0015,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,peace_georgia_2016,86,0.003,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,workers_socialist,19,0.0007,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,united_communist_2016,22,0.0008,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,georgia_2016,26,0.0009,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,georgian_idea,63,0.0022,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,industry_sakartvelo,185,0.0064,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,kostava_society,33,0.0011,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,chvenni_peoples,27,0.0009,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,left_alliance_2016,21,0.0007,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,national_forum,134,0.0046,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,free_democrats,1617,0.0559,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,zviads_way,35,0.0012,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,our_georgia_2016,9,0.0003,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
7,gd,15212,0.5259,59514,29979,10572,24161,59030,484,0.5037,0.1776,0.406,1034,0.0345
8,burchuladze,944,0.0265,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,progressive_democratic_2016,16,0.0004,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,burjanadze_democratic,1516,0.0426,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,georgian_group,79,0.0022,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,unm,7040,0.1978,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,republicans_2016,1063,0.0299,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
8,mechiauri_united,67,0.0019,69403,36768,12760,30138,68805,598,0.5298,0.1839,0.4342,1166,0.0317
