"precinct_id","selfgov_id","party_id","party_num","name_ka","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
59077,59,"unm","5","გრიგოლ ვაშაძე",34,0.141667,1447,251,86,211,0.173462,0.059433,0.145819,11,0.043825
59078,59,"gd","41","გიორგი ჭიღვარია",175,0.906736,1334,197,59,160,0.147676,0.044228,0.11994,4,0.020305
59078,59,"unm","5","გრიგოლ ვაშაძე",18,0.093264,1334,197,59,160,0.147676,0.044228,0.11994,4,0.020305
59079,59,"gd","41","გიორგი ჭიღვარია",211,0.886555,1412,251,118,209,0.177762,0.083569,0.148017,13,0.051793
59079,59,"unm","5","გრიგოლ ვაშაძე",27,0.113445,1412,251,118,209,0.177762,0.083569,0.148017,13,0.051793
59080,59,"gd","41","გიორგი ჭიღვარია",140,0.777778,1227,195,99,170,0.158924,0.080685,0.138549,15,0.076923
59080,59,"unm","5","გრიგოლ ვაშაძე",40,0.222222,1227,195,99,170,0.158924,0.080685,0.138549,15,0.076923
59081,59,"gd","41","გიორგი ჭიღვარია",184,0.855814,1313,224,97,188,0.170602,0.073877,0.143184,9,0.040179
59081,59,"unm","5","გრიგოლ ვაშაძე",31,0.144186,1313,224,97,188,0.170602,0.073877,0.143184,9,0.040179
59082,59,"gd","41","გიორგი ჭიღვარია",191,0.913876,1119,214,118,180,0.191242,0.105451,0.160858,5,0.023364
59082,59,"unm","5","გრიგოლ ვაშაძე",18,0.086124,1119,214,118,180,0.191242,0.105451,0.160858,5,0.023364
59083,59,"gd","41","გიორგი ჭიღვარია",178,0.824074,1354,226,83,181,0.166913,0.0613,0.133678,10,0.044248
59083,59,"unm","5","გრიგოლ ვაშაძე",38,0.175926,1354,226,83,181,0.166913,0.0613,0.133678,10,0.044248
59085,59,"gd","41","გიორგი ჭიღვარია",133,0.886667,1297,157,45,117,0.121049,0.034695,0.090208,7,0.044586
59085,59,"unm","5","გრიგოლ ვაშაძე",17,0.113333,1297,157,45,117,0.121049,0.034695,0.090208,7,0.044586
59086,59,"gd","41","გიორგი ჭიღვარია",142,0.78022,1335,190,66,136,0.142322,0.049438,0.101873,8,0.042105
59086,59,"unm","5","გრიგოლ ვაშაძე",40,0.21978,1335,190,66,136,0.142322,0.049438,0.101873,8,0.042105
59087,59,"gd","41","გიორგი ჭიღვარია",157,0.867403,1249,188,71,144,0.15052,0.056845,0.115292,7,0.037234
59087,59,"unm","5","გრიგოლ ვაშაძე",24,0.132597,1249,188,71,144,0.15052,0.056845,0.115292,7,0.037234
59088,59,"gd","41","გიორგი ჭიღვარია",170,0.923913,1239,195,86,148,0.157385,0.069411,0.119451,11,0.05641
59088,59,"unm","5","გრიგოლ ვაშაძე",14,0.076087,1239,195,86,148,0.157385,0.069411,0.119451,11,0.05641
59089,59,"gd","41","გიორგი ჭიღვარია",135,0.84375,902,164,53,121,0.181818,0.058758,0.134146,4,0.02439
59089,59,"unm","5","გრიგოლ ვაშაძე",25,0.15625,902,164,53,121,0.181818,0.058758,0.134146,4,0.02439
