precinct_id,precinct_key,district_id,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
68081058,68.81.58,68081058,chvenni_peoples,1,0.0018,1005,565,0,0,0.5622,0,0,20,0.0354
68081058,68.81.58,68081058,national_forum,4,0.0073,1005,565,0,0,0.5622,0,0,20,0.0354
68081058,68.81.58,68081058,free_democrats,5,0.0092,1005,565,0,0,0.5622,0,0,20,0.0354
68081058,68.81.58,68081058,serve_georgia_2016,1,0.0018,1005,565,0,0,0.5622,0,0,20,0.0354
68081058,68.81.58,68081058,gd,226,0.4147,1005,565,0,0,0.5622,0,0,20,0.0354
68081063,68.81.63,68081063,burchuladze,15,0.0368,806,423,0,0,0.5248,0,0,15,0.0355
68081063,68.81.63,68081063,burjanadze_democratic,13,0.0319,806,423,0,0,0.5248,0,0,15,0.0355
68081063,68.81.63,68081063,unm,118,0.2892,806,423,0,0,0.5248,0,0,15,0.0355
68081063,68.81.63,68081063,republicans_2016,1,0.0025,806,423,0,0,0.5248,0,0,15,0.0355
68081063,68.81.63,68081063,mechiauri_united,0,0,806,423,0,0,0.5248,0,0,15,0.0355
68081063,68.81.63,68081063,patriots,67,0.1642,806,423,0,0,0.5248,0,0,15,0.0355
68081063,68.81.63,68081063,labour,5,0.0123,806,423,0,0,0.5248,0,0,15,0.0355
68081063,68.81.63,68081063,peace_georgia_2016,1,0.0025,806,423,0,0,0.5248,0,0,15,0.0355
68081063,68.81.63,68081063,united_communist_2016,2,0.0049,806,423,0,0,0.5248,0,0,15,0.0355
68081063,68.81.63,68081063,industry_sakartvelo,3,0.0074,806,423,0,0,0.5248,0,0,15,0.0355
68081063,68.81.63,68081063,chvenni_peoples,1,0.0025,806,423,0,0,0.5248,0,0,15,0.0355
68081063,68.81.63,68081063,national_forum,3,0.0074,806,423,0,0,0.5248,0,0,15,0.0355
68081063,68.81.63,68081063,free_democrats,4,0.0098,806,423,0,0,0.5248,0,0,15,0.0355
68081063,68.81.63,68081063,serve_georgia_2016,1,0.0025,806,423,0,0,0.5248,0,0,15,0.0355
68081063,68.81.63,68081063,gd,174,0.4265,806,423,0,0,0.5248,0,0,15,0.0355
69079001,69.79.1,69079001,burchuladze,24,0.0408,1345,612,0,0,0.455,0,0,12,0.0196
69079001,69.79.1,69079001,burjanadze_democratic,20,0.034,1345,612,0,0,0.455,0,0,12,0.0196
69079001,69.79.1,69079001,unm,156,0.2653,1345,612,0,0,0.455,0,0,12,0.0196
69079001,69.79.1,69079001,republicans_2016,24,0.0408,1345,612,0,0,0.455,0,0,12,0.0196
69079001,69.79.1,69079001,mechiauri_united,0,0,1345,612,0,0,0.455,0,0,12,0.0196
69079001,69.79.1,69079001,patriots,40,0.068,1345,612,0,0,0.455,0,0,12,0.0196
69079001,69.79.1,69079001,labour,21,0.0357,1345,612,0,0,0.455,0,0,12,0.0196
69079001,69.79.1,69079001,peace_georgia_2016,1,0.0017,1345,612,0,0,0.455,0,0,12,0.0196
69079001,69.79.1,69079001,united_communist_2016,0,0,1345,612,0,0,0.455,0,0,12,0.0196
69079001,69.79.1,69079001,industry_sakartvelo,5,0.0085,1345,612,0,0,0.455,0,0,12,0.0196
69079001,69.79.1,69079001,chvenni_peoples,2,0.0034,1345,612,0,0,0.455,0,0,12,0.0196
69079001,69.79.1,69079001,national_forum,5,0.0085,1345,612,0,0,0.455,0,0,12,0.0196
69079001,69.79.1,69079001,free_democrats,22,0.0374,1345,612,0,0,0.455,0,0,12,0.0196
69079001,69.79.1,69079001,serve_georgia_2016,3,0.0051,1345,612,0,0,0.455,0,0,12,0.0196
69079001,69.79.1,69079001,gd,265,0.4507,1345,612,0,0,0.455,0,0,12,0.0196
69079002,69.79.2,69079002,burchuladze,21,0.0338,1300,640,0,0,0.4923,0,0,18,0.0281
69079002,69.79.2,69079002,burjanadze_democratic,26,0.0418,1300,640,0,0,0.4923,0,0,18,0.0281
69079002,69.79.2,69079002,unm,194,0.3119,1300,640,0,0,0.4923,0,0,18,0.0281
69079002,69.79.2,69079002,republicans_2016,18,0.0289,1300,640,0,0,0.4923,0,0,18,0.0281
69079002,69.79.2,69079002,mechiauri_united,3,0.0048,1300,640,0,0,0.4923,0,0,18,0.0281
69079002,69.79.2,69079002,patriots,38,0.0611,1300,640,0,0,0.4923,0,0,18,0.0281
69079002,69.79.2,69079002,labour,14,0.0225,1300,640,0,0,0.4923,0,0,18,0.0281
69079002,69.79.2,69079002,peace_georgia_2016,4,0.0064,1300,640,0,0,0.4923,0,0,18,0.0281
69079002,69.79.2,69079002,united_communist_2016,0,0,1300,640,0,0,0.4923,0,0,18,0.0281
69079002,69.79.2,69079002,industry_sakartvelo,8,0.0129,1300,640,0,0,0.4923,0,0,18,0.0281
69079002,69.79.2,69079002,chvenni_peoples,0,0,1300,640,0,0,0.4923,0,0,18,0.0281
69079002,69.79.2,69079002,national_forum,10,0.0161,1300,640,0,0,0.4923,0,0,18,0.0281
69079002,69.79.2,69079002,free_democrats,19,0.0305,1300,640,0,0,0.4923,0,0,18,0.0281
69079002,69.79.2,69079002,serve_georgia_2016,7,0.0113,1300,640,0,0,0.4923,0,0,18,0.0281
69079002,69.79.2,69079002,gd,260,0.418,1300,640,0,0,0.4923,0,0,18,0.0281
69079003,69.79.3,69079003,burchuladze,12,0.0196,1520,635,0,0,0.4178,0,0,21,0.0331
69079003,69.79.3,69079003,burjanadze_democratic,49,0.0801,1520,635,0,0,0.4178,0,0,21,0.0331
69079003,69.79.3,69079003,unm,181,0.2958,1520,635,0,0,0.4178,0,0,21,0.0331
69079003,69.79.3,69079003,republicans_2016,14,0.0229,1520,635,0,0,0.4178,0,0,21,0.0331
69079003,69.79.3,69079003,mechiauri_united,1,0.0016,1520,635,0,0,0.4178,0,0,21,0.0331
69079003,69.79.3,69079003,patriots,35,0.0572,1520,635,0,0,0.4178,0,0,21,0.0331
69079003,69.79.3,69079003,labour,16,0.0261,1520,635,0,0,0.4178,0,0,21,0.0331
69079003,69.79.3,69079003,peace_georgia_2016,3,0.0049,1520,635,0,0,0.4178,0,0,21,0.0331
69079003,69.79.3,69079003,united_communist_2016,0,0,1520,635,0,0,0.4178,0,0,21,0.0331
69079003,69.79.3,69079003,industry_sakartvelo,5,0.0082,1520,635,0,0,0.4178,0,0,21,0.0331
69079003,69.79.3,69079003,chvenni_peoples,1,0.0016,1520,635,0,0,0.4178,0,0,21,0.0331
69079003,69.79.3,69079003,national_forum,14,0.0229,1520,635,0,0,0.4178,0,0,21,0.0331
69079003,69.79.3,69079003,free_democrats,27,0.0441,1520,635,0,0,0.4178,0,0,21,0.0331
69079003,69.79.3,69079003,serve_georgia_2016,6,0.0098,1520,635,0,0,0.4178,0,0,21,0.0331
69079003,69.79.3,69079003,gd,248,0.4052,1520,635,0,0,0.4178,0,0,21,0.0331
69079006,69.79.6,69079006,burchuladze,13,0.0177,1471,776,0,0,0.5275,0,0,31,0.0399
69079006,69.79.6,69079006,burjanadze_democratic,41,0.0558,1471,776,0,0,0.5275,0,0,31,0.0399
69079006,69.79.6,69079006,unm,149,0.2027,1471,776,0,0,0.5275,0,0,31,0.0399
69079006,69.79.6,69079006,republicans_2016,23,0.0313,1471,776,0,0,0.5275,0,0,31,0.0399
69079006,69.79.6,69079006,mechiauri_united,2,0.0027,1471,776,0,0,0.5275,0,0,31,0.0399
69079006,69.79.6,69079006,patriots,59,0.0803,1471,776,0,0,0.5275,0,0,31,0.0399
69079006,69.79.6,69079006,labour,19,0.0259,1471,776,0,0,0.5275,0,0,31,0.0399
69079006,69.79.6,69079006,peace_georgia_2016,0,0,1471,776,0,0,0.5275,0,0,31,0.0399
69079006,69.79.6,69079006,united_communist_2016,1,0.0014,1471,776,0,0,0.5275,0,0,31,0.0399
69079006,69.79.6,69079006,industry_sakartvelo,4,0.0054,1471,776,0,0,0.5275,0,0,31,0.0399
69079006,69.79.6,69079006,chvenni_peoples,1,0.0014,1471,776,0,0,0.5275,0,0,31,0.0399
69079006,69.79.6,69079006,national_forum,7,0.0095,1471,776,0,0,0.5275,0,0,31,0.0399
69079006,69.79.6,69079006,free_democrats,26,0.0354,1471,776,0,0,0.5275,0,0,31,0.0399
69079006,69.79.6,69079006,serve_georgia_2016,7,0.0095,1471,776,0,0,0.5275,0,0,31,0.0399
69079006,69.79.6,69079006,gd,383,0.5211,1471,776,0,0,0.5275,0,0,31,0.0399
69079007,69.79.7,69079007,burchuladze,16,0.0268,1165,621,0,0,0.533,0,0,20,0.0322
69079007,69.79.7,69079007,burjanadze_democratic,25,0.0419,1165,621,0,0,0.533,0,0,20,0.0322
69079007,69.79.7,69079007,unm,140,0.2345,1165,621,0,0,0.533,0,0,20,0.0322
69079007,69.79.7,69079007,republicans_2016,9,0.0151,1165,621,0,0,0.533,0,0,20,0.0322
69079007,69.79.7,69079007,mechiauri_united,3,0.005,1165,621,0,0,0.533,0,0,20,0.0322
69079007,69.79.7,69079007,patriots,54,0.0905,1165,621,0,0,0.533,0,0,20,0.0322
69079007,69.79.7,69079007,labour,7,0.0117,1165,621,0,0,0.533,0,0,20,0.0322
69079007,69.79.7,69079007,peace_georgia_2016,6,0.0101,1165,621,0,0,0.533,0,0,20,0.0322
69079007,69.79.7,69079007,united_communist_2016,2,0.0034,1165,621,0,0,0.533,0,0,20,0.0322
69079007,69.79.7,69079007,industry_sakartvelo,0,0,1165,621,0,0,0.533,0,0,20,0.0322
69079007,69.79.7,69079007,chvenni_peoples,0,0,1165,621,0,0,0.533,0,0,20,0.0322
69079007,69.79.7,69079007,national_forum,10,0.0168,1165,621,0,0,0.533,0,0,20,0.0322
69079007,69.79.7,69079007,free_democrats,30,0.0503,1165,621,0,0,0.533,0,0,20,0.0322
69079007,69.79.7,69079007,serve_georgia_2016,5,0.0084,1165,621,0,0,0.533,0,0,20,0.0322
69079007,69.79.7,69079007,gd,290,0.4858,1165,621,0,0,0.533,0,0,20,0.0322
69079008,69.79.8,69079008,burchuladze,18,0.0307,1175,610,0,0,0.5191,0,0,23,0.0377
69079008,69.79.8,69079008,burjanadze_democratic,36,0.0613,1175,610,0,0,0.5191,0,0,23,0.0377
69079008,69.79.8,69079008,unm,144,0.2453,1175,610,0,0,0.5191,0,0,23,0.0377
69079008,69.79.8,69079008,republicans_2016,12,0.0204,1175,610,0,0,0.5191,0,0,23,0.0377
69079008,69.79.8,69079008,mechiauri_united,3,0.0051,1175,610,0,0,0.5191,0,0,23,0.0377
69079008,69.79.8,69079008,patriots,31,0.0528,1175,610,0,0,0.5191,0,0,23,0.0377
69079008,69.79.8,69079008,labour,11,0.0187,1175,610,0,0,0.5191,0,0,23,0.0377
69079008,69.79.8,69079008,peace_georgia_2016,11,0.0187,1175,610,0,0,0.5191,0,0,23,0.0377
69079008,69.79.8,69079008,united_communist_2016,0,0,1175,610,0,0,0.5191,0,0,23,0.0377
69079008,69.79.8,69079008,industry_sakartvelo,1,0.0017,1175,610,0,0,0.5191,0,0,23,0.0377
69079008,69.79.8,69079008,chvenni_peoples,0,0,1175,610,0,0,0.5191,0,0,23,0.0377
69079008,69.79.8,69079008,national_forum,7,0.0119,1175,610,0,0,0.5191,0,0,23,0.0377
69079008,69.79.8,69079008,free_democrats,33,0.0562,1175,610,0,0,0.5191,0,0,23,0.0377
69079008,69.79.8,69079008,serve_georgia_2016,4,0.0068,1175,610,0,0,0.5191,0,0,23,0.0377
69079008,69.79.8,69079008,gd,276,0.4702,1175,610,0,0,0.5191,0,0,23,0.0377
69079009,69.79.9,69079009,burchuladze,26,0.0413,1329,652,0,0,0.4906,0,0,23,0.0353
69079009,69.79.9,69079009,burjanadze_democratic,41,0.0652,1329,652,0,0,0.4906,0,0,23,0.0353
69079009,69.79.9,69079009,unm,119,0.1892,1329,652,0,0,0.4906,0,0,23,0.0353
69079009,69.79.9,69079009,republicans_2016,18,0.0286,1329,652,0,0,0.4906,0,0,23,0.0353
69079009,69.79.9,69079009,mechiauri_united,2,0.0032,1329,652,0,0,0.4906,0,0,23,0.0353
69079009,69.79.9,69079009,patriots,42,0.0668,1329,652,0,0,0.4906,0,0,23,0.0353
69079009,69.79.9,69079009,labour,16,0.0254,1329,652,0,0,0.4906,0,0,23,0.0353
69079009,69.79.9,69079009,peace_georgia_2016,4,0.0064,1329,652,0,0,0.4906,0,0,23,0.0353
69079009,69.79.9,69079009,united_communist_2016,1,0.0016,1329,652,0,0,0.4906,0,0,23,0.0353
69079009,69.79.9,69079009,industry_sakartvelo,4,0.0064,1329,652,0,0,0.4906,0,0,23,0.0353
69079009,69.79.9,69079009,chvenni_peoples,0,0,1329,652,0,0,0.4906,0,0,23,0.0353
69079009,69.79.9,69079009,national_forum,24,0.0382,1329,652,0,0,0.4906,0,0,23,0.0353
69079009,69.79.9,69079009,free_democrats,41,0.0652,1329,652,0,0,0.4906,0,0,23,0.0353
69079009,69.79.9,69079009,serve_georgia_2016,8,0.0127,1329,652,0,0,0.4906,0,0,23,0.0353
69079009,69.79.9,69079009,gd,283,0.4499,1329,652,0,0,0.4906,0,0,23,0.0353
69079010,69.79.10,69079010,burchuladze,22,0.0272,1642,827,0,0,0.5037,0,0,19,0.023
69079010,69.79.10,69079010,burjanadze_democratic,50,0.0619,1642,827,0,0,0.5037,0,0,19,0.023
69079010,69.79.10,69079010,unm,214,0.2649,1642,827,0,0,0.5037,0,0,19,0.023
69079010,69.79.10,69079010,republicans_2016,12,0.0149,1642,827,0,0,0.5037,0,0,19,0.023
69079010,69.79.10,69079010,mechiauri_united,0,0,1642,827,0,0,0.5037,0,0,19,0.023
69079010,69.79.10,69079010,patriots,76,0.0941,1642,827,0,0,0.5037,0,0,19,0.023
69079010,69.79.10,69079010,labour,16,0.0198,1642,827,0,0,0.5037,0,0,19,0.023
69079010,69.79.10,69079010,peace_georgia_2016,2,0.0025,1642,827,0,0,0.5037,0,0,19,0.023
69079010,69.79.10,69079010,united_communist_2016,2,0.0025,1642,827,0,0,0.5037,0,0,19,0.023
69079010,69.79.10,69079010,industry_sakartvelo,6,0.0074,1642,827,0,0,0.5037,0,0,19,0.023
69079010,69.79.10,69079010,chvenni_peoples,2,0.0025,1642,827,0,0,0.5037,0,0,19,0.023
69079010,69.79.10,69079010,national_forum,4,0.005,1642,827,0,0,0.5037,0,0,19,0.023
69079010,69.79.10,69079010,free_democrats,39,0.0483,1642,827,0,0,0.5037,0,0,19,0.023
69079010,69.79.10,69079010,serve_georgia_2016,1,0.0012,1642,827,0,0,0.5037,0,0,19,0.023
69079010,69.79.10,69079010,gd,362,0.448,1642,827,0,0,0.5037,0,0,19,0.023
69079012,69.79.12,69079012,burchuladze,18,0.027,1455,689,0,0,0.4735,0,0,20,0.029
69079012,69.79.12,69079012,burjanadze_democratic,53,0.0796,1455,689,0,0,0.4735,0,0,20,0.029
69079012,69.79.12,69079012,unm,181,0.2718,1455,689,0,0,0.4735,0,0,20,0.029
69079012,69.79.12,69079012,republicans_2016,15,0.0225,1455,689,0,0,0.4735,0,0,20,0.029
69079012,69.79.12,69079012,mechiauri_united,0,0,1455,689,0,0,0.4735,0,0,20,0.029
69079012,69.79.12,69079012,patriots,56,0.0841,1455,689,0,0,0.4735,0,0,20,0.029
69079012,69.79.12,69079012,labour,16,0.024,1455,689,0,0,0.4735,0,0,20,0.029
69079012,69.79.12,69079012,peace_georgia_2016,0,0,1455,689,0,0,0.4735,0,0,20,0.029
69079012,69.79.12,69079012,united_communist_2016,1,0.0015,1455,689,0,0,0.4735,0,0,20,0.029
69079012,69.79.12,69079012,industry_sakartvelo,4,0.006,1455,689,0,0,0.4735,0,0,20,0.029
69079012,69.79.12,69079012,chvenni_peoples,0,0,1455,689,0,0,0.4735,0,0,20,0.029
69079012,69.79.12,69079012,national_forum,3,0.0045,1455,689,0,0,0.4735,0,0,20,0.029
69079012,69.79.12,69079012,free_democrats,26,0.039,1455,689,0,0,0.4735,0,0,20,0.029
69079012,69.79.12,69079012,serve_georgia_2016,35,0.0526,1455,689,0,0,0.4735,0,0,20,0.029
69079012,69.79.12,69079012,gd,258,0.3874,1455,689,0,0,0.4735,0,0,20,0.029
69079013,69.79.13,69079013,burchuladze,28,0.0384,1554,762,0,0,0.4903,0,0,28,0.0367
69079013,69.79.13,69079013,burjanadze_democratic,49,0.0671,1554,762,0,0,0.4903,0,0,28,0.0367
69079013,69.79.13,69079013,unm,161,0.2205,1554,762,0,0,0.4903,0,0,28,0.0367
69079013,69.79.13,69079013,republicans_2016,22,0.0301,1554,762,0,0,0.4903,0,0,28,0.0367
69079013,69.79.13,69079013,mechiauri_united,0,0,1554,762,0,0,0.4903,0,0,28,0.0367
69079013,69.79.13,69079013,patriots,50,0.0685,1554,762,0,0,0.4903,0,0,28,0.0367
69079013,69.79.13,69079013,labour,12,0.0164,1554,762,0,0,0.4903,0,0,28,0.0367
69079013,69.79.13,69079013,peace_georgia_2016,3,0.0041,1554,762,0,0,0.4903,0,0,28,0.0367
69079013,69.79.13,69079013,united_communist_2016,0,0,1554,762,0,0,0.4903,0,0,28,0.0367
69079013,69.79.13,69079013,industry_sakartvelo,3,0.0041,1554,762,0,0,0.4903,0,0,28,0.0367
69079013,69.79.13,69079013,chvenni_peoples,4,0.0055,1554,762,0,0,0.4903,0,0,28,0.0367
69079013,69.79.13,69079013,national_forum,3,0.0041,1554,762,0,0,0.4903,0,0,28,0.0367
69079013,69.79.13,69079013,free_democrats,33,0.0452,1554,762,0,0,0.4903,0,0,28,0.0367
69079013,69.79.13,69079013,serve_georgia_2016,0,0,1554,762,0,0,0.4903,0,0,28,0.0367
69079013,69.79.13,69079013,gd,362,0.4959,1554,762,0,0,0.4903,0,0,28,0.0367
69079014,69.79.14,69079014,burchuladze,24,0.0336,1455,737,0,0,0.5065,0,0,21,0.0285
69079014,69.79.14,69079014,burjanadze_democratic,44,0.0615,1455,737,0,0,0.5065,0,0,21,0.0285
69079014,69.79.14,69079014,unm,166,0.2322,1455,737,0,0,0.5065,0,0,21,0.0285
69079014,69.79.14,69079014,republicans_2016,23,0.0322,1455,737,0,0,0.5065,0,0,21,0.0285
69079014,69.79.14,69079014,mechiauri_united,1,0.0014,1455,737,0,0,0.5065,0,0,21,0.0285
69079014,69.79.14,69079014,patriots,56,0.0783,1455,737,0,0,0.5065,0,0,21,0.0285
69079014,69.79.14,69079014,labour,21,0.0294,1455,737,0,0,0.5065,0,0,21,0.0285
69079014,69.79.14,69079014,peace_georgia_2016,1,0.0014,1455,737,0,0,0.5065,0,0,21,0.0285
69079014,69.79.14,69079014,united_communist_2016,3,0.0042,1455,737,0,0,0.5065,0,0,21,0.0285
69079014,69.79.14,69079014,industry_sakartvelo,3,0.0042,1455,737,0,0,0.5065,0,0,21,0.0285
69079014,69.79.14,69079014,chvenni_peoples,0,0,1455,737,0,0,0.5065,0,0,21,0.0285
69079014,69.79.14,69079014,national_forum,20,0.028,1455,737,0,0,0.5065,0,0,21,0.0285
69079014,69.79.14,69079014,free_democrats,37,0.0517,1455,737,0,0,0.5065,0,0,21,0.0285
69079014,69.79.14,69079014,serve_georgia_2016,5,0.007,1455,737,0,0,0.5065,0,0,21,0.0285
69079014,69.79.14,69079014,gd,311,0.435,1455,737,0,0,0.5065,0,0,21,0.0285
69079024,69.79.24,69079024,burchuladze,16,0.0244,1585,676,0,0,0.4265,0,0,21,0.0311
69079024,69.79.24,69079024,burjanadze_democratic,42,0.0641,1585,676,0,0,0.4265,0,0,21,0.0311
69079024,69.79.24,69079024,unm,213,0.3252,1585,676,0,0,0.4265,0,0,21,0.0311
69079024,69.79.24,69079024,republicans_2016,8,0.0122,1585,676,0,0,0.4265,0,0,21,0.0311
69079024,69.79.24,69079024,mechiauri_united,2,0.0031,1585,676,0,0,0.4265,0,0,21,0.0311
69079024,69.79.24,69079024,patriots,38,0.058,1585,676,0,0,0.4265,0,0,21,0.0311
69079024,69.79.24,69079024,labour,20,0.0305,1585,676,0,0,0.4265,0,0,21,0.0311
69079024,69.79.24,69079024,peace_georgia_2016,2,0.0031,1585,676,0,0,0.4265,0,0,21,0.0311
69079024,69.79.24,69079024,united_communist_2016,0,0,1585,676,0,0,0.4265,0,0,21,0.0311
69079024,69.79.24,69079024,industry_sakartvelo,8,0.0122,1585,676,0,0,0.4265,0,0,21,0.0311
69079024,69.79.24,69079024,chvenni_peoples,1,0.0015,1585,676,0,0,0.4265,0,0,21,0.0311
69079024,69.79.24,69079024,national_forum,4,0.0061,1585,676,0,0,0.4265,0,0,21,0.0311
69079024,69.79.24,69079024,free_democrats,18,0.0275,1585,676,0,0,0.4265,0,0,21,0.0311
69079024,69.79.24,69079024,serve_georgia_2016,6,0.0092,1585,676,0,0,0.4265,0,0,21,0.0311
69079024,69.79.24,69079024,gd,277,0.4229,1585,676,0,0,0.4265,0,0,21,0.0311
69079025,69.79.25,69079025,burchuladze,17,0.0269,1494,660,0,0,0.4418,0,0,22,0.0333
69079025,69.79.25,69079025,burjanadze_democratic,36,0.0569,1494,660,0,0,0.4418,0,0,22,0.0333
69079025,69.79.25,69079025,unm,172,0.2717,1494,660,0,0,0.4418,0,0,22,0.0333
69079025,69.79.25,69079025,republicans_2016,3,0.0047,1494,660,0,0,0.4418,0,0,22,0.0333
69079025,69.79.25,69079025,mechiauri_united,1,0.0016,1494,660,0,0,0.4418,0,0,22,0.0333
69079025,69.79.25,69079025,patriots,37,0.0585,1494,660,0,0,0.4418,0,0,22,0.0333
69079025,69.79.25,69079025,labour,29,0.0458,1494,660,0,0,0.4418,0,0,22,0.0333
69079025,69.79.25,69079025,peace_georgia_2016,2,0.0032,1494,660,0,0,0.4418,0,0,22,0.0333
69079025,69.79.25,69079025,united_communist_2016,1,0.0016,1494,660,0,0,0.4418,0,0,22,0.0333
69079025,69.79.25,69079025,industry_sakartvelo,2,0.0032,1494,660,0,0,0.4418,0,0,22,0.0333
69079025,69.79.25,69079025,chvenni_peoples,6,0.0095,1494,660,0,0,0.4418,0,0,22,0.0333
69079025,69.79.25,69079025,national_forum,12,0.019,1494,660,0,0,0.4418,0,0,22,0.0333
69079025,69.79.25,69079025,free_democrats,74,0.1169,1494,660,0,0,0.4418,0,0,22,0.0333
69079025,69.79.25,69079025,serve_georgia_2016,5,0.0079,1494,660,0,0,0.4418,0,0,22,0.0333
69079025,69.79.25,69079025,gd,236,0.3728,1494,660,0,0,0.4418,0,0,22,0.0333
69079026,69.79.26,69079026,burchuladze,10,0.0145,1522,710,0,0,0.4665,0,0,16,0.0225
69079026,69.79.26,69079026,burjanadze_democratic,38,0.0549,1522,710,0,0,0.4665,0,0,16,0.0225
69079026,69.79.26,69079026,unm,284,0.4104,1522,710,0,0,0.4665,0,0,16,0.0225
69079026,69.79.26,69079026,republicans_2016,8,0.0116,1522,710,0,0,0.4665,0,0,16,0.0225
69079026,69.79.26,69079026,mechiauri_united,1,0.0014,1522,710,0,0,0.4665,0,0,16,0.0225
69079026,69.79.26,69079026,patriots,31,0.0448,1522,710,0,0,0.4665,0,0,16,0.0225
69079026,69.79.26,69079026,labour,26,0.0376,1522,710,0,0,0.4665,0,0,16,0.0225
69079026,69.79.26,69079026,peace_georgia_2016,2,0.0029,1522,710,0,0,0.4665,0,0,16,0.0225
69079026,69.79.26,69079026,united_communist_2016,0,0,1522,710,0,0,0.4665,0,0,16,0.0225
69079026,69.79.26,69079026,industry_sakartvelo,6,0.0087,1522,710,0,0,0.4665,0,0,16,0.0225
69079026,69.79.26,69079026,chvenni_peoples,2,0.0029,1522,710,0,0,0.4665,0,0,16,0.0225
69079026,69.79.26,69079026,national_forum,30,0.0434,1522,710,0,0,0.4665,0,0,16,0.0225
69079026,69.79.26,69079026,free_democrats,28,0.0405,1522,710,0,0,0.4665,0,0,16,0.0225
69079026,69.79.26,69079026,serve_georgia_2016,2,0.0029,1522,710,0,0,0.4665,0,0,16,0.0225
69079026,69.79.26,69079026,gd,224,0.3237,1522,710,0,0,0.4665,0,0,16,0.0225
69079027,69.79.27,69079027,burchuladze,17,0.0253,1507,702,0,0,0.4658,0,0,26,0.037
69079027,69.79.27,69079027,burjanadze_democratic,45,0.0669,1507,702,0,0,0.4658,0,0,26,0.037
69079027,69.79.27,69079027,unm,198,0.2942,1507,702,0,0,0.4658,0,0,26,0.037
69079027,69.79.27,69079027,republicans_2016,12,0.0178,1507,702,0,0,0.4658,0,0,26,0.037
69079027,69.79.27,69079027,mechiauri_united,0,0,1507,702,0,0,0.4658,0,0,26,0.037
69079027,69.79.27,69079027,patriots,42,0.0624,1507,702,0,0,0.4658,0,0,26,0.037
69079027,69.79.27,69079027,labour,16,0.0238,1507,702,0,0,0.4658,0,0,26,0.037
69079027,69.79.27,69079027,peace_georgia_2016,3,0.0045,1507,702,0,0,0.4658,0,0,26,0.037
69079027,69.79.27,69079027,united_communist_2016,0,0,1507,702,0,0,0.4658,0,0,26,0.037
69079027,69.79.27,69079027,industry_sakartvelo,2,0.003,1507,702,0,0,0.4658,0,0,26,0.037
69079027,69.79.27,69079027,chvenni_peoples,3,0.0045,1507,702,0,0,0.4658,0,0,26,0.037
69079027,69.79.27,69079027,national_forum,13,0.0193,1507,702,0,0,0.4658,0,0,26,0.037
69079027,69.79.27,69079027,free_democrats,25,0.0371,1507,702,0,0,0.4658,0,0,26,0.037
69079027,69.79.27,69079027,serve_georgia_2016,4,0.0059,1507,702,0,0,0.4658,0,0,26,0.037
69079027,69.79.27,69079027,gd,293,0.4354,1507,702,0,0,0.4658,0,0,26,0.037
69079028,69.79.28,69079028,burchuladze,22,0.0357,1341,640,0,0,0.4773,0,0,22,0.0344
69079028,69.79.28,69079028,burjanadze_democratic,29,0.047,1341,640,0,0,0.4773,0,0,22,0.0344
69079028,69.79.28,69079028,unm,199,0.3225,1341,640,0,0,0.4773,0,0,22,0.0344
69079028,69.79.28,69079028,republicans_2016,8,0.013,1341,640,0,0,0.4773,0,0,22,0.0344
69079028,69.79.28,69079028,mechiauri_united,0,0,1341,640,0,0,0.4773,0,0,22,0.0344
69079028,69.79.28,69079028,patriots,34,0.0551,1341,640,0,0,0.4773,0,0,22,0.0344
69079028,69.79.28,69079028,labour,14,0.0227,1341,640,0,0,0.4773,0,0,22,0.0344
69079028,69.79.28,69079028,peace_georgia_2016,0,0,1341,640,0,0,0.4773,0,0,22,0.0344
69079028,69.79.28,69079028,united_communist_2016,2,0.0032,1341,640,0,0,0.4773,0,0,22,0.0344
69079028,69.79.28,69079028,industry_sakartvelo,2,0.0032,1341,640,0,0,0.4773,0,0,22,0.0344
69079028,69.79.28,69079028,chvenni_peoples,4,0.0065,1341,640,0,0,0.4773,0,0,22,0.0344
69079028,69.79.28,69079028,national_forum,3,0.0049,1341,640,0,0,0.4773,0,0,22,0.0344
69079028,69.79.28,69079028,free_democrats,30,0.0486,1341,640,0,0,0.4773,0,0,22,0.0344
69079028,69.79.28,69079028,serve_georgia_2016,4,0.0065,1341,640,0,0,0.4773,0,0,22,0.0344
69079028,69.79.28,69079028,gd,266,0.4311,1341,640,0,0,0.4773,0,0,22,0.0344
69079029,69.79.29,69079029,burchuladze,19,0.0297,1507,665,0,0,0.4413,0,0,23,0.0346
69079029,69.79.29,69079029,burjanadze_democratic,33,0.0516,1507,665,0,0,0.4413,0,0,23,0.0346
69079029,69.79.29,69079029,unm,165,0.2578,1507,665,0,0,0.4413,0,0,23,0.0346
69079029,69.79.29,69079029,republicans_2016,14,0.0219,1507,665,0,0,0.4413,0,0,23,0.0346
69079029,69.79.29,69079029,mechiauri_united,2,0.0031,1507,665,0,0,0.4413,0,0,23,0.0346
69079029,69.79.29,69079029,patriots,53,0.0828,1507,665,0,0,0.4413,0,0,23,0.0346
69079029,69.79.29,69079029,labour,24,0.0375,1507,665,0,0,0.4413,0,0,23,0.0346
