"precinct_id","selfgov_id","party_id","party_num","name_ka","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
1003,1,"unm","5","ნიკანორ მელია",240,0.416667,1434,593,185,451,0.413529,0.12901,0.314505,16,0.026981
1003,1,"workers_council_2014","36","როინ ლიპარტელიანი",0,0,1434,593,185,451,0.413529,0.12901,0.314505,16,0.026981
1004,1,"burjanadze_united_opposition_2014","3","დიმიტრი ლორთქიფანიძე",55,0.120087,1150,478,172,373,0.415652,0.149565,0.324348,20,0.041841
1004,1,"future_georgia_2014","13","გიორგი ლაღიძე",2,0.004367,1150,478,172,373,0.415652,0.149565,0.324348,20,0.041841
1004,1,"gd","41","დავით ნარმანია",217,0.473799,1150,478,172,373,0.415652,0.149565,0.324348,20,0.041841
1004,1,"georgias_way_2014","18","თეიმურაზ მურვანიძე",0,0,1150,478,172,373,0.415652,0.149565,0.324348,20,0.041841
1004,1,"greens_2014","6","გიორგი გაჩეჩილაძე",5,0.010917,1150,478,172,373,0.415652,0.149565,0.324348,20,0.041841
1004,1,"kostava_society","30","გიორგი ლილუაშვილი",0,0,1150,478,172,373,0.415652,0.149565,0.324348,20,0.041841
1004,1,"labour","20","ასმათ ტყაბლაძე",5,0.010917,1150,478,172,373,0.415652,0.149565,0.324348,20,0.041841
1004,1,"nonparliamentary_opposition_2014","1","კახა კუკავა",9,0.019651,1150,478,172,373,0.415652,0.149565,0.324348,20,0.041841
1004,1,"patriots","8","ირმა ინაშვილი",13,0.028384,1150,478,172,373,0.415652,0.149565,0.324348,20,0.041841
1004,1,"reformers_2014","11","ირაკლი ღლონტი",1,0.002183,1150,478,172,373,0.415652,0.149565,0.324348,20,0.041841
1004,1,"self_governance_people_2014","9","სერგო ჯავახიძე",0,0,1150,478,172,373,0.415652,0.149565,0.324348,20,0.041841
1004,1,"ufali_2014","7","მიხეილ სალუაშვილი",0,0,1150,478,172,373,0.415652,0.149565,0.324348,20,0.041841
1004,1,"unm","5","ნიკანორ მელია",150,0.327511,1150,478,172,373,0.415652,0.149565,0.324348,20,0.041841
1004,1,"workers_council_2014","36","როინ ლიპარტელიანი",1,0.002183,1150,478,172,373,0.415652,0.149565,0.324348,20,0.041841
1005,1,"burjanadze_united_opposition_2014","3","დიმიტრი ლორთქიფანიძე",53,0.085346,1494,639,219,497,0.427711,0.146586,0.332664,18,0.028169
1005,1,"future_georgia_2014","13","გიორგი ლაღიძე",0,0,1494,639,219,497,0.427711,0.146586,0.332664,18,0.028169
1005,1,"gd","41","დავით ნარმანია",280,0.450886,1494,639,219,497,0.427711,0.146586,0.332664,18,0.028169
1005,1,"georgias_way_2014","18","თეიმურაზ მურვანიძე",5,0.008052,1494,639,219,497,0.427711,0.146586,0.332664,18,0.028169
1005,1,"greens_2014","6","გიორგი გაჩეჩილაძე",7,0.011272,1494,639,219,497,0.427711,0.146586,0.332664,18,0.028169
1005,1,"kostava_society","30","გიორგი ლილუაშვილი",0,0,1494,639,219,497,0.427711,0.146586,0.332664,18,0.028169
1005,1,"labour","20","ასმათ ტყაბლაძე",11,0.017713,1494,639,219,497,0.427711,0.146586,0.332664,18,0.028169
1005,1,"nonparliamentary_opposition_2014","1","კახა კუკავა",3,0.004831,1494,639,219,497,0.427711,0.146586,0.332664,18,0.028169
