"district_id","party_id","votes","vote_share","registered","voted","voted_noon","voted_5pm","main_list","special_list","turnout_pct"
"50","strong_georgia",1043,0.037945,40585,27806,10727,24596,40200,385,0.68513
"50","gakharia",910,0.033107,40585,27806,10727,24596,40200,385,0.68513
"50","coalition_for_change",647,0.023538,40585,27806,10727,24596,40200,385,0.68513
"50","unity",599,0.021792,40585,27806,10727,24596,40200,385,0.68513
"50","girchi",427,0.015535,40585,27806,10727,24596,40200,385,0.68513
"50","patriots",369,0.013425,40585,27806,10727,24596,40200,385,0.68513
"50","change_georgia",76,0.002765,40585,27806,10727,24596,40200,385,0.68513
"50","labour",58,0.00211,40585,27806,10727,24596,40200,385,0.68513
"50","unity_development",36,0.00131,40585,27806,10727,24596,40200,385,0.68513
"50","european_democrats",32,0.001164,40585,27806,10727,24596,40200,385,0.68513
"50","free_georgia",29,0.001055,40585,27806,10727,24596,40200,385,0.68513
"50","georgian_unity",26,0.000946,40585,27806,10727,24596,40200,385,0.68513
"50","georgia_party",15,0.000546,40585,27806,10727,24596,40200,385,0.68513
"50","left_alliance",15,0.000546,40585,27806,10727,24596,40200,385,0.68513
"50","tribuna",11,4e-04,40585,27806,10727,24596,40200,385,0.68513
"50","chven",6,0.000218,40585,27806,10727,24596,40200,385,0.68513
"50","our_georgia",6,0.000218,40585,27806,10727,24596,40200,385,0.68513
"51","gd",17806,0.565055,53241,32066,11727,27296,52906,335,0.60228
"51","coalition_for_change",3176,0.100787,53241,32066,11727,27296,52906,335,0.60228
"51","unity",3034,0.096281,53241,32066,11727,27296,52906,335,0.60228
"51","strong_georgia",2676,0.08492,53241,32066,11727,27296,52906,335,0.60228
"51","gakharia",2143,0.068006,53241,32066,11727,27296,52906,335,0.60228
"51","girchi",805,0.025546,53241,32066,11727,27296,52906,335,0.60228
"51","patriots",763,0.024213,53241,32066,11727,27296,52906,335,0.60228
"51","change_georgia",210,0.006664,53241,32066,11727,27296,52906,335,0.60228
"51","labour",199,0.006315,53241,32066,11727,27296,52906,335,0.60228
"51","european_democrats",185,0.005871,53241,32066,11727,27296,52906,335,0.60228
"51","tribuna",149,0.004728,53241,32066,11727,27296,52906,335,0.60228
"51","georgian_unity",75,0.00238,53241,32066,11727,27296,52906,335,0.60228
"51","free_georgia",69,0.00219,53241,32066,11727,27296,52906,335,0.60228
"51","georgia_party",63,0.001999,53241,32066,11727,27296,52906,335,0.60228
"51","unity_development",62,0.001968,53241,32066,11727,27296,52906,335,0.60228
"51","left_alliance",35,0.001111,53241,32066,11727,27296,52906,335,0.60228
"51","our_georgia",34,0.001079,53241,32066,11727,27296,52906,335,0.60228
"51","chven",28,0.000889,53241,32066,11727,27296,52906,335,0.60228
"52","gd",7262,0.576578,20852,12799,5044,11245,20704,148,0.613802
"52","unity",1493,0.118539,20852,12799,5044,11245,20704,148,0.613802
"52","coalition_for_change",1459,0.11584,20852,12799,5044,11245,20704,148,0.613802
"52","strong_georgia",1013,0.080429,20852,12799,5044,11245,20704,148,0.613802
"52","gakharia",521,0.041366,20852,12799,5044,11245,20704,148,0.613802
"52","girchi",244,0.019373,20852,12799,5044,11245,20704,148,0.613802
"52","patriots",225,0.017864,20852,12799,5044,11245,20704,148,0.613802
"52","european_democrats",104,0.008257,20852,12799,5044,11245,20704,148,0.613802
"52","change_georgia",68,0.005399,20852,12799,5044,11245,20704,148,0.613802
"52","labour",61,0.004843,20852,12799,5044,11245,20704,148,0.613802
"52","georgian_unity",30,0.002382,20852,12799,5044,11245,20704,148,0.613802
"52","unity_development",30,0.002382,20852,12799,5044,11245,20704,148,0.613802
"52","free_georgia",27,0.002144,20852,12799,5044,11245,20704,148,0.613802
"52","georgia_party",22,0.001747,20852,12799,5044,11245,20704,148,0.613802
"52","tribuna",14,0.001112,20852,12799,5044,11245,20704,148,0.613802
"52","left_alliance",8,0.000635,20852,12799,5044,11245,20704,148,0.613802
"52","chven",7,0.000556,20852,12799,5044,11245,20704,148,0.613802
"52","our_georgia",7,0.000556,20852,12799,5044,11245,20704,148,0.613802
"53","gd",9989,0.6945,23473,14667,5483,12660,23356,117,0.624846
"53","coalition_for_change",1241,0.086282,23473,14667,5483,12660,23356,117,0.624846
"53","unity",1186,0.082458,23473,14667,5483,12660,23356,117,0.624846
"53","strong_georgia",873,0.060697,23473,14667,5483,12660,23356,117,0.624846
"53","gakharia",460,0.031982,23473,14667,5483,12660,23356,117,0.624846
"53","patriots",168,0.01168,23473,14667,5483,12660,23356,117,0.624846
"53","girchi",138,0.009595,23473,14667,5483,12660,23356,117,0.624846
"53","european_democrats",91,0.006327,23473,14667,5483,12660,23356,117,0.624846
"53","change_georgia",60,0.004172,23473,14667,5483,12660,23356,117,0.624846
"53","labour",52,0.003615,23473,14667,5483,12660,23356,117,0.624846
"53","unity_development",34,0.002364,23473,14667,5483,12660,23356,117,0.624846
"53","georgian_unity",28,0.001947,23473,14667,5483,12660,23356,117,0.624846
"53","free_georgia",17,0.001182,23473,14667,5483,12660,23356,117,0.624846
"53","tribuna",12,0.000834,23473,14667,5483,12660,23356,117,0.624846
"53","georgia_party",10,0.000695,23473,14667,5483,12660,23356,117,0.624846
"53","left_alliance",9,0.000626,23473,14667,5483,12660,23356,117,0.624846
"53","our_georgia",9,0.000626,23473,14667,5483,12660,23356,117,0.624846
"53","chven",6,0.000417,23473,14667,5483,12660,23356,117,0.624846
"54","gd",15472,0.624627,43816,25269,8526,21102,43568,248,0.576707
"54","unity",2446,0.098748,43816,25269,8526,21102,43568,248,0.576707
"54","strong_georgia",2089,0.084336,43816,25269,8526,21102,43568,248,0.576707
"54","coalition_for_change",1948,0.078644,43816,25269,8526,21102,43568,248,0.576707
"54","gakharia",1259,0.050828,43816,25269,8526,21102,43568,248,0.576707
"54","patriots",549,0.022164,43816,25269,8526,21102,43568,248,0.576707
"54","girchi",391,0.015785,43816,25269,8526,21102,43568,248,0.576707
"54","change_georgia",165,0.006661,43816,25269,8526,21102,43568,248,0.576707
"54","labour",114,0.004602,43816,25269,8526,21102,43568,248,0.576707
"54","european_democrats",88,0.003553,43816,25269,8526,21102,43568,248,0.576707
"54","georgian_unity",51,0.002059,43816,25269,8526,21102,43568,248,0.576707
"54","unity_development",50,0.002019,43816,25269,8526,21102,43568,248,0.576707
"54","free_georgia",48,0.001938,43816,25269,8526,21102,43568,248,0.576707
"54","georgia_party",32,0.001292,43816,25269,8526,21102,43568,248,0.576707
"54","chven",21,0.000848,43816,25269,8526,21102,43568,248,0.576707
"54","our_georgia",19,0.000767,43816,25269,8526,21102,43568,248,0.576707
"54","left_alliance",15,0.000606,43816,25269,8526,21102,43568,248,0.576707
"54","tribuna",13,0.000525,43816,25269,8526,21102,43568,248,0.576707
"55","gd",8868,0.646544,22132,14065,5088,12013,21748,384,0.635505
"55","unity",1630,0.118839,22132,14065,5088,12013,21748,384,0.635505
"55","coalition_for_change",979,0.071376,22132,14065,5088,12013,21748,384,0.635505
"55","strong_georgia",658,0.047973,22132,14065,5088,12013,21748,384,0.635505
"55","gakharia",595,0.04338,22132,14065,5088,12013,21748,384,0.635505
"55","patriots",370,0.026976,22132,14065,5088,12013,21748,384,0.635505
"55","girchi",232,0.016915,22132,14065,5088,12013,21748,384,0.635505
"55","european_democrats",98,0.007145,22132,14065,5088,12013,21748,384,0.635505
"55","labour",66,0.004812,22132,14065,5088,12013,21748,384,0.635505
"55","change_georgia",60,0.004374,22132,14065,5088,12013,21748,384,0.635505
"55","georgian_unity",39,0.002843,22132,14065,5088,12013,21748,384,0.635505
"55","unity_development",38,0.00277,22132,14065,5088,12013,21748,384,0.635505
"55","free_georgia",18,0.001312,22132,14065,5088,12013,21748,384,0.635505
"55","georgia_party",18,0.001312,22132,14065,5088,12013,21748,384,0.635505
"55","our_georgia",17,0.001239,22132,14065,5088,12013,21748,384,0.635505
"55","left_alliance",11,0.000802,22132,14065,5088,12013,21748,384,0.635505
"55","tribuna",10,0.000729,22132,14065,5088,12013,21748,384,0.635505
"55","chven",9,0.000656,22132,14065,5088,12013,21748,384,0.635505
"56","gd",15569,0.657558,41109,24052,8797,20939,40801,308,0.585079
"56","unity",1874,0.079149,41109,24052,8797,20939,40801,308,0.585079
"56","coalition_for_change",1747,0.073785,41109,24052,8797,20939,40801,308,0.585079
"56","strong_georgia",1725,0.072856,41109,24052,8797,20939,40801,308,0.585079
"56","gakharia",1030,0.043502,41109,24052,8797,20939,40801,308,0.585079
"56","patriots",754,0.031845,41109,24052,8797,20939,40801,308,0.585079
"56","girchi",406,0.017147,41109,24052,8797,20939,40801,308,0.585079
"56","change_georgia",107,0.004519,41109,24052,8797,20939,40801,308,0.585079
"56","european_democrats",106,0.004477,41109,24052,8797,20939,40801,308,0.585079
"56","labour",79,0.003337,41109,24052,8797,20939,40801,308,0.585079
"56","unity_development",58,0.00245,41109,24052,8797,20939,40801,308,0.585079
"56","free_georgia",52,0.002196,41109,24052,8797,20939,40801,308,0.585079
"56","georgian_unity",51,0.002154,41109,24052,8797,20939,40801,308,0.585079
"56","georgia_party",33,0.001394,41109,24052,8797,20939,40801,308,0.585079
"56","tribuna",28,0.001183,41109,24052,8797,20939,40801,308,0.585079
"56","our_georgia",27,0.00114,41109,24052,8797,20939,40801,308,0.585079
"56","chven",16,0.000676,41109,24052,8797,20939,40801,308,0.585079
"56","left_alliance",15,0.000634,41109,24052,8797,20939,40801,308,0.585079
"57","gd",7186,0.59008,20225,12342,5133,11149,20020,205,0.610235
"57","unity",1625,0.133437,20225,12342,5133,11149,20020,205,0.610235
"57","coalition_for_change",1025,0.084168,20225,12342,5133,11149,20020,205,0.610235
"57","strong_georgia",991,0.081376,20225,12342,5133,11149,20020,205,0.610235
"57","gakharia",573,0.047052,20225,12342,5133,11149,20020,205,0.610235
"57","patriots",260,0.02135,20225,12342,5133,11149,20020,205,0.610235
"57","girchi",220,0.018065,20225,12342,5133,11149,20020,205,0.610235
"57","change_georgia",70,0.005748,20225,12342,5133,11149,20020,205,0.610235
"57","european_democrats",64,0.005255,20225,12342,5133,11149,20020,205,0.610235
"57","labour",44,0.003613,20225,12342,5133,11149,20020,205,0.610235
"57","free_georgia",25,0.002053,20225,12342,5133,11149,20020,205,0.610235
"57","unity_development",23,0.001889,20225,12342,5133,11149,20020,205,0.610235
"57","georgian_unity",22,0.001807,20225,12342,5133,11149,20020,205,0.610235
"57","georgia_party",17,0.001396,20225,12342,5133,11149,20020,205,0.610235
"57","tribuna",11,0.000903,20225,12342,5133,11149,20020,205,0.610235
"57","chven",8,0.000657,20225,12342,5133,11149,20020,205,0.610235
"57","left_alliance",8,0.000657,20225,12342,5133,11149,20020,205,0.610235
"57","our_georgia",6,0.000493,20225,12342,5133,11149,20020,205,0.610235
"58","gd",16431,0.576041,50165,28941,11118,24914,49206,959,0.576916
"58","unity",3825,0.134098,50165,28941,11118,24914,49206,959,0.576916
"58","coalition_for_change",2887,0.101213,50165,28941,11118,24914,49206,959,0.576916
"58","strong_georgia",2036,0.071378,50165,28941,11118,24914,49206,959,0.576916
"58","gakharia",1256,0.044033,50165,28941,11118,24914,49206,959,0.576916
"58","patriots",665,0.023314,50165,28941,11118,24914,49206,959,0.576916
"58","girchi",504,0.017669,50165,28941,11118,24914,49206,959,0.576916
"58","change_georgia",228,0.007993,50165,28941,11118,24914,49206,959,0.576916
"58","labour",178,0.00624,50165,28941,11118,24914,49206,959,0.576916
"58","european_democrats",160,0.005609,50165,28941,11118,24914,49206,959,0.576916
"58","georgian_unity",67,0.002349,50165,28941,11118,24914,49206,959,0.576916
"58","unity_development",67,0.002349,50165,28941,11118,24914,49206,959,0.576916
"58","free_georgia",63,0.002209,50165,28941,11118,24914,49206,959,0.576916
"58","georgia_party",49,0.001718,50165,28941,11118,24914,49206,959,0.576916
"58","our_georgia",38,0.001332,50165,28941,11118,24914,49206,959,0.576916
"58","tribuna",37,0.001297,50165,28941,11118,24914,49206,959,0.576916
"58","chven",19,0.000666,50165,28941,11118,24914,49206,959,0.576916
"58","left_alliance",14,0.000491,50165,28941,11118,24914,49206,959,0.576916
"59","gd",38150,0.472785,154144,81871,29123,68808,152506,1638,0.531133
"59","coalition_for_change",11465,0.142083,154144,81871,29123,68808,152506,1638,0.531133
"59","unity",8473,0.105004,154144,81871,29123,68808,152506,1638,0.531133
"59","strong_georgia",7647,0.094768,154144,81871,29123,68808,152506,1638,0.531133
"59","gakharia",6454,0.079983,154144,81871,29123,68808,152506,1638,0.531133
"59","girchi",3176,0.03936,154144,81871,29123,68808,152506,1638,0.531133
"59","patriots",2253,0.027921,154144,81871,29123,68808,152506,1638,0.531133
"59","change_georgia",881,0.010918,154144,81871,29123,68808,152506,1638,0.531133
"59","labour",850,0.010534,154144,81871,29123,68808,152506,1638,0.531133
"59","european_democrats",388,0.004808,154144,81871,29123,68808,152506,1638,0.531133
"59","free_georgia",183,0.002268,154144,81871,29123,68808,152506,1638,0.531133
"59","unity_development",175,0.002169,154144,81871,29123,68808,152506,1638,0.531133
"59","georgian_unity",170,0.002107,154144,81871,29123,68808,152506,1638,0.531133
"59","georgia_party",153,0.001896,154144,81871,29123,68808,152506,1638,0.531133
"59","our_georgia",88,0.001091,154144,81871,29123,68808,152506,1638,0.531133
"59","tribuna",71,0.00088,154144,81871,29123,68808,152506,1638,0.531133
"59","chven",70,0.000867,154144,81871,29123,68808,152506,1638,0.531133
"59","left_alliance",45,0.000558,154144,81871,29123,68808,152506,1638,0.531133
"60","gd",23362,0.647452,58829,36709,12082,30589,58288,541,0.623995
"60","unity",3292,0.091234,58829,36709,12082,30589,58288,541,0.623995
"60","strong_georgia",2532,0.070172,58829,36709,12082,30589,58288,541,0.623995
"60","coalition_for_change",2424,0.067178,58829,36709,12082,30589,58288,541,0.623995
"60","gakharia",1987,0.055067,58829,36709,12082,30589,58288,541,0.623995
"60","patriots",857,0.023751,58829,36709,12082,30589,58288,541,0.623995
"60","girchi",640,0.017737,58829,36709,12082,30589,58288,541,0.623995
"60","labour",198,0.005487,58829,36709,12082,30589,58288,541,0.623995
"60","european_democrats",174,0.004822,58829,36709,12082,30589,58288,541,0.623995
"60","change_georgia",168,0.004656,58829,36709,12082,30589,58288,541,0.623995
"60","georgian_unity",94,0.002605,58829,36709,12082,30589,58288,541,0.623995
"60","chven",82,0.002273,58829,36709,12082,30589,58288,541,0.623995
"60","free_georgia",75,0.002079,58829,36709,12082,30589,58288,541,0.623995
"60","unity_development",75,0.002079,58829,36709,12082,30589,58288,541,0.623995
"60","georgia_party",48,0.00133,58829,36709,12082,30589,58288,541,0.623995
"60","tribuna",28,0.000776,58829,36709,12082,30589,58288,541,0.623995
"60","our_georgia",26,0.000721,58829,36709,12082,30589,58288,541,0.623995
"60","left_alliance",21,0.000582,58829,36709,12082,30589,58288,541,0.623995
"61","gd",10106,0.610081,27425,16839,5810,14315,27254,171,0.614002
"61","unity",1445,0.087232,27425,16839,5810,14315,27254,171,0.614002
"61","strong_georgia",1433,0.086508,27425,16839,5810,14315,27254,171,0.614002
"61","coalition_for_change",1171,0.070691,27425,16839,5810,14315,27254,171,0.614002
"61","gakharia",1052,0.063507,27425,16839,5810,14315,27254,171,0.614002
"61","girchi",420,0.025355,27425,16839,5810,14315,27254,171,0.614002
"61","patriots",408,0.02463,27425,16839,5810,14315,27254,171,0.614002
"61","labour",113,0.006822,27425,16839,5810,14315,27254,171,0.614002
"61","european_democrats",106,0.006399,27425,16839,5810,14315,27254,171,0.614002
"61","change_georgia",93,0.005614,27425,16839,5810,14315,27254,171,0.614002
"61","unity_development",42,0.002535,27425,16839,5810,14315,27254,171,0.614002
"61","georgian_unity",38,0.002294,27425,16839,5810,14315,27254,171,0.614002
"61","chven",33,0.001992,27425,16839,5810,14315,27254,171,0.614002
"61","free_georgia",32,0.001932,27425,16839,5810,14315,27254,171,0.614002
"61","georgia_party",28,0.00169,27425,16839,5810,14315,27254,171,0.614002
"61","our_georgia",19,0.001147,27425,16839,5810,14315,27254,171,0.614002
"61","tribuna",15,0.000906,27425,16839,5810,14315,27254,171,0.614002
"61","left_alliance",11,0.000664,27425,16839,5810,14315,27254,171,0.614002
"62","gd",7821,0.67041,17544,11887,3936,10056,17366,178,0.677554
"62","strong_georgia",923,0.079119,17544,11887,3936,10056,17366,178,0.677554
"62","coalition_for_change",835,0.071576,17544,11887,3936,10056,17366,178,0.677554
"62","unity",826,0.070804,17544,11887,3936,10056,17366,178,0.677554
"62","gakharia",490,0.042002,17544,11887,3936,10056,17366,178,0.677554
"62","patriots",265,0.022716,17544,11887,3936,10056,17366,178,0.677554
"62","girchi",149,0.012772,17544,11887,3936,10056,17366,178,0.677554
"62","chven",97,0.008315,17544,11887,3936,10056,17366,178,0.677554
"62","european_democrats",64,0.005486,17544,11887,3936,10056,17366,178,0.677554
"62","labour",43,0.003686,17544,11887,3936,10056,17366,178,0.677554
"62","change_georgia",42,0.0036,17544,11887,3936,10056,17366,178,0.677554
"62","georgian_unity",29,0.002486,17544,11887,3936,10056,17366,178,0.677554
"62","unity_development",24,0.002057,17544,11887,3936,10056,17366,178,0.677554
"62","georgia_party",14,0.0012,17544,11887,3936,10056,17366,178,0.677554
"62","our_georgia",14,0.0012,17544,11887,3936,10056,17366,178,0.677554
"62","left_alliance",11,0.000943,17544,11887,3936,10056,17366,178,0.677554
"62","free_georgia",10,0.000857,17544,11887,3936,10056,17366,178,0.677554
"62","tribuna",9,0.000771,17544,11887,3936,10056,17366,178,0.677554
"63","gd",7757,0.618926,19842,12751,4531,11058,19727,115,0.642627
"63","unity",1584,0.126386,19842,12751,4531,11058,19727,115,0.642627
"63","coalition_for_change",1140,0.09096,19842,12751,4531,11058,19727,115,0.642627
"63","gakharia",757,0.060401,19842,12751,4531,11058,19727,115,0.642627
"63","strong_georgia",570,0.04548,19842,12751,4531,11058,19727,115,0.642627
"63","patriots",250,0.019947,19842,12751,4531,11058,19727,115,0.642627
"63","girchi",134,0.010692,19842,12751,4531,11058,19727,115,0.642627
"63","labour",105,0.008378,19842,12751,4531,11058,19727,115,0.642627
"63","european_democrats",69,0.005505,19842,12751,4531,11058,19727,115,0.642627
"63","change_georgia",42,0.003351,19842,12751,4531,11058,19727,115,0.642627
"63","georgian_unity",32,0.002553,19842,12751,4531,11058,19727,115,0.642627
"63","unity_development",30,0.002394,19842,12751,4531,11058,19727,115,0.642627
"63","left_alliance",15,0.001197,19842,12751,4531,11058,19727,115,0.642627
"63","georgia_party",14,0.001117,19842,12751,4531,11058,19727,115,0.642627
"63","free_georgia",12,0.000957,19842,12751,4531,11058,19727,115,0.642627
"63","tribuna",9,0.000718,19842,12751,4531,11058,19727,115,0.642627
"63","chven",8,0.000638,19842,12751,4531,11058,19727,115,0.642627
"63","our_georgia",5,0.000399,19842,12751,4531,11058,19727,115,0.642627
"64","gd",11528,0.521818,38433,22439,9128,19764,38161,272,0.583847
"64","unity",3168,0.1434,38433,22439,9128,19764,38161,272,0.583847
"64","coalition_for_change",2871,0.129957,38433,22439,9128,19764,38161,272,0.583847
"64","gakharia",2277,0.103069,38433,22439,9128,19764,38161,272,0.583847
"64","strong_georgia",1110,0.050244,38433,22439,9128,19764,38161,272,0.583847
"64","patriots",375,0.016974,38433,22439,9128,19764,38161,272,0.583847
"64","girchi",304,0.013761,38433,22439,9128,19764,38161,272,0.583847
"64","european_democrats",100,0.004527,38433,22439,9128,19764,38161,272,0.583847
"64","georgian_unity",75,0.003395,38433,22439,9128,19764,38161,272,0.583847
"64","labour",75,0.003395,38433,22439,9128,19764,38161,272,0.583847
"64","change_georgia",68,0.003078,38433,22439,9128,19764,38161,272,0.583847
"64","unity_development",42,0.001901,38433,22439,9128,19764,38161,272,0.583847
"64","free_georgia",31,0.001403,38433,22439,9128,19764,38161,272,0.583847
"64","tribuna",18,0.000815,38433,22439,9128,19764,38161,272,0.583847
"64","georgia_party",14,0.000634,38433,22439,9128,19764,38161,272,0.583847
"64","our_georgia",14,0.000634,38433,22439,9128,19764,38161,272,0.583847
"64","chven",12,0.000543,38433,22439,9128,19764,38161,272,0.583847
"64","left_alliance",10,0.000453,38433,22439,9128,19764,38161,272,0.583847
"65","gd",10842,0.554663,31005,19972,6588,16844,30822,183,0.644154
"65","coalition_for_change",2769,0.141659,31005,19972,6588,16844,30822,183,0.644154
"65","unity",2476,0.126669,31005,19972,6588,16844,30822,183,0.644154
"65","gakharia",1801,0.092137,31005,19972,6588,16844,30822,183,0.644154
"65","strong_georgia",652,0.033356,31005,19972,6588,16844,30822,183,0.644154
"65","patriots",311,0.01591,31005,19972,6588,16844,30822,183,0.644154
"65","girchi",306,0.015655,31005,19972,6588,16844,30822,183,0.644154
"65","european_democrats",133,0.006804,31005,19972,6588,16844,30822,183,0.644154
"65","georgian_unity",40,0.002046,31005,19972,6588,16844,30822,183,0.644154
"65","change_georgia",39,0.001995,31005,19972,6588,16844,30822,183,0.644154
"65","labour",36,0.001842,31005,19972,6588,16844,30822,183,0.644154
"65","unity_development",35,0.001791,31005,19972,6588,16844,30822,183,0.644154
"65","chven",21,0.001074,31005,19972,6588,16844,30822,183,0.644154
"65","tribuna",21,0.001074,31005,19972,6588,16844,30822,183,0.644154
"65","free_georgia",19,0.000972,31005,19972,6588,16844,30822,183,0.644154
"65","left_alliance",19,0.000972,31005,19972,6588,16844,30822,183,0.644154
"65","our_georgia",15,0.000767,31005,19972,6588,16844,30822,183,0.644154
"65","georgia_party",12,0.000614,31005,19972,6588,16844,30822,183,0.644154
"66","gd",9298,0.580255,26656,16314,5928,13975,26500,156,0.61202
"66","coalition_for_change",2112,0.131802,26656,16314,5928,13975,26500,156,0.61202
"66","unity",1828,0.114079,26656,16314,5928,13975,26500,156,0.61202
"66","strong_georgia",1034,0.064528,26656,16314,5928,13975,26500,156,0.61202
"66","gakharia",901,0.056228,26656,16314,5928,13975,26500,156,0.61202
"66","patriots",251,0.015664,26656,16314,5928,13975,26500,156,0.61202
"66","girchi",206,0.012856,26656,16314,5928,13975,26500,156,0.61202
"66","european_democrats",106,0.006615,26656,16314,5928,13975,26500,156,0.61202
"66","change_georgia",52,0.003245,26656,16314,5928,13975,26500,156,0.61202
"66","labour",52,0.003245,26656,16314,5928,13975,26500,156,0.61202
"66","georgian_unity",49,0.003058,26656,16314,5928,13975,26500,156,0.61202
"66","tribuna",29,0.00181,26656,16314,5928,13975,26500,156,0.61202
"66","unity_development",29,0.00181,26656,16314,5928,13975,26500,156,0.61202
"66","left_alliance",22,0.001373,26656,16314,5928,13975,26500,156,0.61202
"66","free_georgia",18,0.001123,26656,16314,5928,13975,26500,156,0.61202
"66","georgia_party",15,0.000936,26656,16314,5928,13975,26500,156,0.61202
"66","our_georgia",12,0.000749,26656,16314,5928,13975,26500,156,0.61202
"66","chven",10,0.000624,26656,16314,5928,13975,26500,156,0.61202
"67","gd",27875,0.509216,117778,55682,23495,47566,116968,810,0.472771
"67","coalition_for_change",10846,0.198133,117778,55682,23495,47566,116968,810,0.472771
"67","unity",7068,0.129117,117778,55682,23495,47566,116968,810,0.472771
"67","gakharia",3542,0.064705,117778,55682,23495,47566,116968,810,0.472771
"67","strong_georgia",2691,0.049159,117778,55682,23495,47566,116968,810,0.472771
"67","girchi",885,0.016167,117778,55682,23495,47566,116968,810,0.472771
"67","patriots",605,0.011052,117778,55682,23495,47566,116968,810,0.472771
"67","georgian_unity",346,0.006321,117778,55682,23495,47566,116968,810,0.472771
"67","european_democrats",259,0.004731,117778,55682,23495,47566,116968,810,0.472771
"67","change_georgia",143,0.002612,117778,55682,23495,47566,116968,810,0.472771
"67","labour",130,0.002375,117778,55682,23495,47566,116968,810,0.472771
"67","unity_development",86,0.001571,117778,55682,23495,47566,116968,810,0.472771
"67","tribuna",82,0.001498,117778,55682,23495,47566,116968,810,0.472771
"67","free_georgia",60,0.001096,117778,55682,23495,47566,116968,810,0.472771
"67","georgia_party",35,0.000639,117778,55682,23495,47566,116968,810,0.472771
"67","our_georgia",32,0.000585,117778,55682,23495,47566,116968,810,0.472771
"67","chven",29,0.00053,117778,55682,23495,47566,116968,810,0.472771
"67","left_alliance",27,0.000493,117778,55682,23495,47566,116968,810,0.472771
"68","gd",7205,0.480205,27748,15276,5806,12916,27547,201,0.550526
"68","unity",2640,0.175953,27748,15276,5806,12916,27547,201,0.550526
"68","gakharia",1792,0.119435,27748,15276,5806,12916,27547,201,0.550526
"68","coalition_for_change",1510,0.10064,27748,15276,5806,12916,27547,201,0.550526
"68","strong_georgia",1163,0.077513,27748,15276,5806,12916,27547,201,0.550526
"68","patriots",221,0.014729,27748,15276,5806,12916,27547,201,0.550526
"68","girchi",185,0.01233,27748,15276,5806,12916,27547,201,0.550526
"68","european_democrats",85,0.005665,27748,15276,5806,12916,27547,201,0.550526
"68","georgian_unity",50,0.003332,27748,15276,5806,12916,27547,201,0.550526
"68","labour",40,0.002666,27748,15276,5806,12916,27547,201,0.550526
"68","unity_development",28,0.001866,27748,15276,5806,12916,27547,201,0.550526
"68","change_georgia",25,0.001666,27748,15276,5806,12916,27547,201,0.550526
"68","georgia_party",17,0.001133,27748,15276,5806,12916,27547,201,0.550526
"68","free_georgia",14,0.000933,27748,15276,5806,12916,27547,201,0.550526
"68","our_georgia",11,0.000733,27748,15276,5806,12916,27547,201,0.550526
"68","left_alliance",9,6e-04,27748,15276,5806,12916,27547,201,0.550526
"68","tribuna",6,4e-04,27748,15276,5806,12916,27547,201,0.550526
"68","chven",3,2e-04,27748,15276,5806,12916,27547,201,0.550526
"69","gd",7089,0.531409,20903,13606,5064,11649,20829,74,0.650911
"69","unity",1864,0.13973,20903,13606,5064,11649,20829,74,0.650911
"69","gakharia",1695,0.127061,20903,13606,5064,11649,20829,74,0.650911
"69","coalition_for_change",1490,0.111694,20903,13606,5064,11649,20829,74,0.650911
"69","strong_georgia",626,0.046927,20903,13606,5064,11649,20829,74,0.650911
"69","patriots",181,0.013568,20903,13606,5064,11649,20829,74,0.650911
"69","girchi",147,0.011019,20903,13606,5064,11649,20829,74,0.650911
"69","european_democrats",92,0.006897,20903,13606,5064,11649,20829,74,0.650911
"69","georgian_unity",29,0.002174,20903,13606,5064,11649,20829,74,0.650911
"69","unity_development",26,0.001949,20903,13606,5064,11649,20829,74,0.650911
"69","labour",22,0.001649,20903,13606,5064,11649,20829,74,0.650911
"69","change_georgia",19,0.001424,20903,13606,5064,11649,20829,74,0.650911
"69","free_georgia",17,0.001274,20903,13606,5064,11649,20829,74,0.650911
"69","left_alliance",14,0.001049,20903,13606,5064,11649,20829,74,0.650911
"69","tribuna",10,0.00075,20903,13606,5064,11649,20829,74,0.650911
"69","georgia_party",9,0.000675,20903,13606,5064,11649,20829,74,0.650911
"69","chven",7,0.000525,20903,13606,5064,11649,20829,74,0.650911
"69","our_georgia",3,0.000225,20903,13606,5064,11649,20829,74,0.650911
"70","gd",11314,0.517022,40798,22223,8082,19161,40512,286,0.544708
"70","coalition_for_change",3266,0.149248,40798,22223,8082,19161,40512,286,0.544708
"70","unity",2155,0.098478,40798,22223,8082,19161,40512,286,0.544708
"70","gakharia",1989,0.090892,40798,22223,8082,19161,40512,286,0.544708
"70","strong_georgia",1416,0.064708,40798,22223,8082,19161,40512,286,0.544708
"70","girchi",733,0.033496,40798,22223,8082,19161,40512,286,0.544708
"70","patriots",367,0.016771,40798,22223,8082,19161,40512,286,0.544708
"70","change_georgia",138,0.006306,40798,22223,8082,19161,40512,286,0.544708
"70","labour",115,0.005255,40798,22223,8082,19161,40512,286,0.544708
"70","european_democrats",113,0.005164,40798,22223,8082,19161,40512,286,0.544708
"70","georgian_unity",61,0.002788,40798,22223,8082,19161,40512,286,0.544708
"70","free_georgia",54,0.002468,40798,22223,8082,19161,40512,286,0.544708
"70","unity_development",46,0.002102,40798,22223,8082,19161,40512,286,0.544708
