"district_id","party_id","name_ka","votes","vote_share","registered","voted","voted_noon","voted_5pm","main_list","special_list","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
"national","christian_democrats_2010","",151398,0.100576,3561933,1730201,705988,1402639,3517882,44051,0.485748,0.198204,0.393786,51979,0.030042
"national","freedom_2010","",8496,0.005644,3561933,1730201,705988,1402639,3517882,44051,0.485748,0.198204,0.393786,51979,0.030042
"national","future_georgia","",516,0.000343,3561933,1730201,705988,1402639,3517882,44051,0.485748,0.198204,0.393786,51979,0.030042
"national","future_party_2010","",805,0.000535,3561933,1730201,705988,1402639,3517882,44051,0.485748,0.198204,0.393786,51979,0.030042
"national","industry_sakartvelo","",42541,0.028261,3561933,1730201,705988,1402639,3517882,44051,0.485748,0.198204,0.393786,51979,0.030042
"national","ivanishvili_peoples_democrats_2010","",7023,0.004665,3561933,1730201,705988,1402639,3517882,44051,0.485748,0.198204,0.393786,51979,0.030042
"national","national_council_2010","",112864,0.074977,3561933,1730201,705988,1402639,3517882,44051,0.485748,0.198204,0.393786,51979,0.030042
"national","national_democratic_2010","",744,0.000494,3561933,1730201,705988,1402639,3517882,44051,0.485748,0.198204,0.393786,51979,0.030042
"national","our_country_2008","",49,3.3e-05,3561933,1730201,705988,1402639,3517882,44051,0.485748,0.198204,0.393786,51979,0.030042
"national","peoples_alliance_2010","",1564,0.001039,3561933,1730201,705988,1402639,3517882,44051,0.485748,0.198204,0.393786,51979,0.030042
"national","radical_democrats_2008","",2696,0.001791,3561933,1730201,705988,1402639,3517882,44051,0.485748,0.198204,0.393786,51979,0.030042
"national","solidarity_2010","",1762,0.001171,3561933,1730201,705988,1402639,3517882,44051,0.485748,0.198204,0.393786,51979,0.030042
"national","tortladze_democratic_2010","",22484,0.014936,3561933,1730201,705988,1402639,3517882,44051,0.485748,0.198204,0.393786,51979,0.030042
"national","unm","",1152367,0.765535,3561933,1730201,705988,1402639,3517882,44051,0.485748,0.198204,0.393786,51979,0.030042
"101","christian_democrats_2010","თამთა დემურიშვილი",1286,0.060617,50675,29184,10716,24250,49624,1051,0.575905,0.211465,0.47854,908,0.031113
"101","freedom_2010","ვლადიმერ სადღობელაშვილი",112,0.005279,50675,29184,10716,24250,49624,1051,0.575905,0.211465,0.47854,908,0.031113
"101","future_party_2010","მაია კუსიანი",45,0.002121,50675,29184,10716,24250,49624,1051,0.575905,0.211465,0.47854,908,0.031113
"101","industry_sakartvelo","ზურაბ კოსტავა",996,0.046948,50675,29184,10716,24250,49624,1051,0.575905,0.211465,0.47854,908,0.031113
"101","ivanishvili_peoples_democrats_2010","ლია მერმანიშვილი",135,0.006363,50675,29184,10716,24250,49624,1051,0.575905,0.211465,0.47854,908,0.031113
"101","national_council_2010","ეკა ლომია",999,0.047089,50675,29184,10716,24250,49624,1051,0.575905,0.211465,0.47854,908,0.031113
"101","radical_democrats_2008","მამუკა ჩიქოვანი",138,0.006505,50675,29184,10716,24250,49624,1051,0.575905,0.211465,0.47854,908,0.031113
"101","solidarity_2010","ნინო ნიშნიანიძე",179,0.008437,50675,29184,10716,24250,49624,1051,0.575905,0.211465,0.47854,908,0.031113
"101","tortladze_democratic_2010","ნატალია ასათიანი",163,0.007683,50675,29184,10716,24250,49624,1051,0.575905,0.211465,0.47854,908,0.031113
"101","unm","მამუკა ახვლედიანი",17162,0.808956,50675,29184,10716,24250,49624,1051,0.575905,0.211465,0.47854,908,0.031113
"202","christian_democrats_2010","ედიშერ კვესიტაძე",1194,0.084819,45230,24069,8205,19345,44957,273,0.532147,0.181406,0.427703,919,0.038182
"202","freedom_2010","მარინა ლომიძე",131,0.009306,45230,24069,8205,19345,44957,273,0.532147,0.181406,0.427703,919,0.038182
"202","future_party_2010","გია კორღალიძე",19,0.00135,45230,24069,8205,19345,44957,273,0.532147,0.181406,0.427703,919,0.038182
"202","industry_sakartvelo","გიორგი დავლიანიძე",809,0.05747,45230,24069,8205,19345,44957,273,0.532147,0.181406,0.427703,919,0.038182
"202","ivanishvili_peoples_democrats_2010","დავით ჭელიძე",858,0.06095,45230,24069,8205,19345,44957,273,0.532147,0.181406,0.427703,919,0.038182
"202","national_council_2010","კახა კუკავა",1083,0.076934,45230,24069,8205,19345,44957,273,0.532147,0.181406,0.427703,919,0.038182
"202","solidarity_2010","ზურაბ ფარესიშვილი",133,0.009448,45230,24069,8205,19345,44957,273,0.532147,0.181406,0.427703,919,0.038182
