"district_id","party_id","votes","vote_share","registered","voted","voted_noon","voted_5pm","main_list","special_list","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
"13","greens_geo",0,0,27640,14212,5431,10977,690848,152,0.514182,0.196491,0.397142,736,0.051787
"13","mamuli_ena",0,0,27640,14212,5431,10977,690848,152,0.514182,0.196491,0.397142,736,0.051787
"13","our_georgia",0,0,27640,14212,5431,10977,690848,152,0.514182,0.196491,0.397142,736,0.051787
"13","patriots",121,0.00898,27640,14212,5431,10977,690848,152,0.514182,0.196491,0.397142,736,0.051787
"13","peoples_power",0,0,27640,14212,5431,10977,690848,152,0.514182,0.196491,0.397142,736,0.051787
"13","strong_georgia",804,0.05967,27640,14212,5431,10977,690848,152,0.514182,0.196491,0.397142,736,0.051787
"14","conservatives_geo",322,0.03322,20253,10144,3939,7991,404883,177,0.500864,0.19449,0.394559,451,0.04446
"14","free_georgia",0,0,20253,10144,3939,7991,404883,177,0.500864,0.19449,0.394559,451,0.04446
"14","gakharia",182,0.018776,20253,10144,3939,7991,404883,177,0.500864,0.19449,0.394559,451,0.04446
"14","gd",8495,0.876406,20253,10144,3939,7991,404883,177,0.500864,0.19449,0.394559,451,0.04446
"14","georgia_party",0,0,20253,10144,3939,7991,404883,177,0.500864,0.19449,0.394559,451,0.04446
"14","girchi",0,0,20253,10144,3939,7991,404883,177,0.500864,0.19449,0.394559,451,0.04446
"14","greens_geo",0,0,20253,10144,3939,7991,404883,177,0.500864,0.19449,0.394559,451,0.04446
"14","mamuli_ena",0,0,20253,10144,3939,7991,404883,177,0.500864,0.19449,0.394559,451,0.04446
"14","our_georgia",0,0,20253,10144,3939,7991,404883,177,0.500864,0.19449,0.394559,451,0.04446
"14","patriots",103,0.010626,20253,10144,3939,7991,404883,177,0.500864,0.19449,0.394559,451,0.04446
"14","peoples_power",0,0,20253,10144,3939,7991,404883,177,0.500864,0.19449,0.394559,451,0.04446
"14","strong_georgia",591,0.060972,20253,10144,3939,7991,404883,177,0.500864,0.19449,0.394559,451,0.04446
"15","conservatives_geo",268,0.0163,38532,17522,6323,13821,1194370,122,0.454739,0.164097,0.358689,1080,0.061637
"15","free_georgia",0,0,38532,17522,6323,13821,1194370,122,0.454739,0.164097,0.358689,1080,0.061637
"15","gakharia",316,0.019219,38532,17522,6323,13821,1194370,122,0.454739,0.164097,0.358689,1080,0.061637
"15","gd",14658,0.891497,38532,17522,6323,13821,1194370,122,0.454739,0.164097,0.358689,1080,0.061637
"15","georgia_party",0,0,38532,17522,6323,13821,1194370,122,0.454739,0.164097,0.358689,1080,0.061637
"15","girchi",0,0,38532,17522,6323,13821,1194370,122,0.454739,0.164097,0.358689,1080,0.061637
"15","greens_geo",0,0,38532,17522,6323,13821,1194370,122,0.454739,0.164097,0.358689,1080,0.061637
"15","mamuli_ena",0,0,38532,17522,6323,13821,1194370,122,0.454739,0.164097,0.358689,1080,0.061637
"15","our_georgia",0,0,38532,17522,6323,13821,1194370,122,0.454739,0.164097,0.358689,1080,0.061637
"15","patriots",127,0.007724,38532,17522,6323,13821,1194370,122,0.454739,0.164097,0.358689,1080,0.061637
"15","peoples_power",94,0.005717,38532,17522,6323,13821,1194370,122,0.454739,0.164097,0.358689,1080,0.061637
"15","strong_georgia",979,0.059543,38532,17522,6323,13821,1194370,122,0.454739,0.164097,0.358689,1080,0.061637
"16","conservatives_geo",572,0.043909,27328,13771,4847,9973,792412,100,0.503915,0.177364,0.364937,743,0.053954
"16","free_georgia",0,0,27328,13771,4847,9973,792412,100,0.503915,0.177364,0.364937,743,0.053954
"16","gakharia",296,0.022722,27328,13771,4847,9973,792412,100,0.503915,0.177364,0.364937,743,0.053954
"16","gd",11317,0.868734,27328,13771,4847,9973,792412,100,0.503915,0.177364,0.364937,743,0.053954
"16","georgia_party",0,0,27328,13771,4847,9973,792412,100,0.503915,0.177364,0.364937,743,0.053954
"16","girchi",0,0,27328,13771,4847,9973,792412,100,0.503915,0.177364,0.364937,743,0.053954
"16","greens_geo",0,0,27328,13771,4847,9973,792412,100,0.503915,0.177364,0.364937,743,0.053954
"16","mamuli_ena",0,0,27328,13771,4847,9973,792412,100,0.503915,0.177364,0.364937,743,0.053954
"16","our_georgia",0,0,27328,13771,4847,9973,792412,100,0.503915,0.177364,0.364937,743,0.053954
"16","patriots",123,0.009442,27328,13771,4847,9973,792412,100,0.503915,0.177364,0.364937,743,0.053954
"16","peoples_power",0,0,27328,13771,4847,9973,792412,100,0.503915,0.177364,0.364937,743,0.053954
"16","strong_georgia",719,0.055193,27328,13771,4847,9973,792412,100,0.503915,0.177364,0.364937,743,0.053954
"17","conservatives_geo",841,0.038684,54949,23335,7963,17224,2362576,231,0.424667,0.144916,0.313454,1595,0.068352
"17","free_georgia",0,0,54949,23335,7963,17224,2362576,231,0.424667,0.144916,0.313454,1595,0.068352
"17","gakharia",749,0.034453,54949,23335,7963,17224,2362576,231,0.424667,0.144916,0.313454,1595,0.068352
"17","gd",18293,0.841444,54949,23335,7963,17224,2362576,231,0.424667,0.144916,0.313454,1595,0.068352
"17","georgia_party",0,0,54949,23335,7963,17224,2362576,231,0.424667,0.144916,0.313454,1595,0.068352
"17","girchi",0,0,54949,23335,7963,17224,2362576,231,0.424667,0.144916,0.313454,1595,0.068352
"17","greens_geo",0,0,54949,23335,7963,17224,2362576,231,0.424667,0.144916,0.313454,1595,0.068352
"17","mamuli_ena",0,0,54949,23335,7963,17224,2362576,231,0.424667,0.144916,0.313454,1595,0.068352
"17","our_georgia",0,0,54949,23335,7963,17224,2362576,231,0.424667,0.144916,0.313454,1595,0.068352
"17","patriots",327,0.015041,54949,23335,7963,17224,2362576,231,0.424667,0.144916,0.313454,1595,0.068352
"17","peoples_power",0,0,54949,23335,7963,17224,2362576,231,0.424667,0.144916,0.313454,1595,0.068352
"17","strong_georgia",1530,0.070377,54949,23335,7963,17224,2362576,231,0.424667,0.144916,0.313454,1595,0.068352
"18","conservatives_geo",283,0.026638,29598,11331,4023,8364,710246,106,0.38283,0.135921,0.282587,707,0.062395
"18","free_georgia",0,0,29598,11331,4023,8364,710246,106,0.38283,0.135921,0.282587,707,0.062395
"18","gakharia",402,0.037839,29598,11331,4023,8364,710246,106,0.38283,0.135921,0.282587,707,0.062395
"18","gd",8882,0.836032,29598,11331,4023,8364,710246,106,0.38283,0.135921,0.282587,707,0.062395
"18","georgia_party",0,0,29598,11331,4023,8364,710246,106,0.38283,0.135921,0.282587,707,0.062395
"18","girchi",253,0.023814,29598,11331,4023,8364,710246,106,0.38283,0.135921,0.282587,707,0.062395
"18","greens_geo",0,0,29598,11331,4023,8364,710246,106,0.38283,0.135921,0.282587,707,0.062395
"18","mamuli_ena",0,0,29598,11331,4023,8364,710246,106,0.38283,0.135921,0.282587,707,0.062395
"18","our_georgia",212,0.019955,29598,11331,4023,8364,710246,106,0.38283,0.135921,0.282587,707,0.062395
"18","patriots",75,0.007059,29598,11331,4023,8364,710246,106,0.38283,0.135921,0.282587,707,0.062395
"18","peoples_power",0,0,29598,11331,4023,8364,710246,106,0.38283,0.135921,0.282587,707,0.062395
"18","strong_georgia",517,0.048663,29598,11331,4023,8364,710246,106,0.38283,0.135921,0.282587,707,0.062395
"19","conservatives_geo",221,0.04151,10884,5658,2192,4620,217634,46,0.519846,0.201397,0.424476,334,0.059031
"19","free_georgia",0,0,10884,5658,2192,4620,217634,46,0.519846,0.201397,0.424476,334,0.059031
"19","gakharia",303,0.056912,10884,5658,2192,4620,217634,46,0.519846,0.201397,0.424476,334,0.059031
"19","gd",4425,0.831142,10884,5658,2192,4620,217634,46,0.519846,0.201397,0.424476,334,0.059031
"19","georgia_party",0,0,10884,5658,2192,4620,217634,46,0.519846,0.201397,0.424476,334,0.059031
"19","girchi",0,0,10884,5658,2192,4620,217634,46,0.519846,0.201397,0.424476,334,0.059031
"19","greens_geo",0,0,10884,5658,2192,4620,217634,46,0.519846,0.201397,0.424476,334,0.059031
"19","mamuli_ena",0,0,10884,5658,2192,4620,217634,46,0.519846,0.201397,0.424476,334,0.059031
"19","our_georgia",0,0,10884,5658,2192,4620,217634,46,0.519846,0.201397,0.424476,334,0.059031
"19","patriots",67,0.012585,10884,5658,2192,4620,217634,46,0.519846,0.201397,0.424476,334,0.059031
"19","peoples_power",0,0,10884,5658,2192,4620,217634,46,0.519846,0.201397,0.424476,334,0.059031
"19","strong_georgia",308,0.057851,10884,5658,2192,4620,217634,46,0.519846,0.201397,0.424476,334,0.059031
"20","conservatives_geo",1411,0.040893,106654,38351,18848,33235,6505025,869,0.359583,0.176721,0.311615,3847,0.10031
"20","free_georgia",572,0.016577,106654,38351,18848,33235,6505025,869,0.359583,0.176721,0.311615,3847,0.10031
"20","gakharia",2011,0.058281,106654,38351,18848,33235,6505025,869,0.359583,0.176721,0.311615,3847,0.10031
"20","gd",25544,0.740299,106654,38351,18848,33235,6505025,869,0.359583,0.176721,0.311615,3847,0.10031
"20","georgia_party",0,0,106654,38351,18848,33235,6505025,869,0.359583,0.176721,0.311615,3847,0.10031
"20","girchi",2111,0.06118,106654,38351,18848,33235,6505025,869,0.359583,0.176721,0.311615,3847,0.10031
"20","greens_geo",0,0,106654,38351,18848,33235,6505025,869,0.359583,0.176721,0.311615,3847,0.10031
"20","mamuli_ena",0,0,106654,38351,18848,33235,6505025,869,0.359583,0.176721,0.311615,3847,0.10031
