"precinct_id","district_id","party_id","votes","vote_share","registered","voted","turnout_pct"
1001,"1","gd",629,0.411919,2525,1535,0.607921
1001,"1","coalition_for_change",250,0.16372,2525,1535,0.607921
1001,"1","strong_georgia",199,0.130321,2525,1535,0.607921
1001,"1","gakharia",162,0.10609,2525,1535,0.607921
1001,"1","unity",108,0.070727,2525,1535,0.607921
1001,"1","girchi",102,0.066798,2525,1535,0.607921
1001,"1","patriots",39,0.02554,2525,1535,0.607921
1001,"1","labour",9,0.005894,2525,1535,0.607921
1001,"1","change_georgia",8,0.005239,2525,1535,0.607921
1001,"1","unity_development",4,0.00262,2525,1535,0.607921
1001,"1","free_georgia",3,0.001965,2525,1535,0.607921
1001,"1","georgia_party",3,0.001965,2525,1535,0.607921
1001,"1","chven",2,0.00131,2525,1535,0.607921
1001,"1","european_democrats",2,0.00131,2525,1535,0.607921
1001,"1","georgian_unity",2,0.00131,2525,1535,0.607921
1001,"1","left_alliance",2,0.00131,2525,1535,0.607921
1001,"1","our_georgia",2,0.00131,2525,1535,0.607921
1001,"1","tribuna",1,0.000655,2525,1535,0.607921
1002,"1","gd",351,0.380282,1441,929,0.644691
1002,"1","coalition_for_change",163,0.176598,1441,929,0.644691
1002,"1","strong_georgia",132,0.143012,1441,929,0.644691
1002,"1","gakharia",90,0.097508,1441,929,0.644691
1002,"1","unity",83,0.089924,1441,929,0.644691
1002,"1","girchi",44,0.047671,1441,929,0.644691
1002,"1","patriots",28,0.030336,1441,929,0.644691
1002,"1","labour",13,0.014085,1441,929,0.644691
1002,"1","change_georgia",8,0.008667,1441,929,0.644691
1002,"1","free_georgia",3,0.00325,1441,929,0.644691
1002,"1","unity_development",3,0.00325,1441,929,0.644691
1002,"1","georgia_party",2,0.002167,1441,929,0.644691
1002,"1","european_democrats",1,0.001083,1441,929,0.644691
1002,"1","georgian_unity",1,0.001083,1441,929,0.644691
1002,"1","our_georgia",1,0.001083,1441,929,0.644691
1002,"1","chven",0,0,1441,929,0.644691
1002,"1","left_alliance",0,0,1441,929,0.644691
1002,"1","tribuna",0,0,1441,929,0.644691
1003,"1","gd",315,0.443662,1175,719,0.611915
1003,"1","coalition_for_change",92,0.129577,1175,719,0.611915
1003,"1","strong_georgia",90,0.126761,1175,719,0.611915
1003,"1","gakharia",69,0.097183,1175,719,0.611915
1003,"1","unity",56,0.078873,1175,719,0.611915
1003,"1","girchi",38,0.053521,1175,719,0.611915
1003,"1","patriots",25,0.035211,1175,719,0.611915
1003,"1","change_georgia",7,0.009859,1175,719,0.611915
1003,"1","labour",6,0.008451,1175,719,0.611915
1003,"1","chven",3,0.004225,1175,719,0.611915
1003,"1","european_democrats",3,0.004225,1175,719,0.611915
1003,"1","unity_development",3,0.004225,1175,719,0.611915
1003,"1","georgian_unity",1,0.001408,1175,719,0.611915
1003,"1","our_georgia",1,0.001408,1175,719,0.611915
1003,"1","tribuna",1,0.001408,1175,719,0.611915
1003,"1","free_georgia",0,0,1175,719,0.611915
1003,"1","georgia_party",0,0,1175,719,0.611915
1003,"1","left_alliance",0,0,1175,719,0.611915
1004,"1","gd",369,0.396348,1552,946,0.609536
1004,"1","coalition_for_change",155,0.166488,1552,946,0.609536
1004,"1","strong_georgia",135,0.145005,1552,946,0.609536
1004,"1","gakharia",106,0.113856,1552,946,0.609536
1004,"1","unity",61,0.065521,1552,946,0.609536
1004,"1","girchi",40,0.042965,1552,946,0.609536
1004,"1","patriots",30,0.032223,1552,946,0.609536
1004,"1","change_georgia",9,0.009667,1552,946,0.609536
1004,"1","labour",7,0.007519,1552,946,0.609536
1004,"1","european_democrats",6,0.006445,1552,946,0.609536
1004,"1","georgian_unity",3,0.003222,1552,946,0.609536
1004,"1","unity_development",3,0.003222,1552,946,0.609536
1004,"1","chven",2,0.002148,1552,946,0.609536
1004,"1","free_georgia",2,0.002148,1552,946,0.609536
1004,"1","tribuna",2,0.002148,1552,946,0.609536
1004,"1","georgia_party",1,0.001074,1552,946,0.609536
1004,"1","left_alliance",0,0,1552,946,0.609536
1004,"1","our_georgia",0,0,1552,946,0.609536
1005,"1","gd",449,0.413825,1605,1093,0.680997
1005,"1","coalition_for_change",172,0.158525,1605,1093,0.680997
1005,"1","strong_georgia",170,0.156682,1605,1093,0.680997
1005,"1","gakharia",115,0.105991,1605,1093,0.680997
1005,"1","unity",68,0.062673,1605,1093,0.680997
1005,"1","girchi",61,0.056221,1605,1093,0.680997
1005,"1","patriots",25,0.023041,1605,1093,0.680997
1005,"1","free_georgia",7,0.006452,1605,1093,0.680997
1005,"1","labour",7,0.006452,1605,1093,0.680997
1005,"1","change_georgia",3,0.002765,1605,1093,0.680997
1005,"1","unity_development",3,0.002765,1605,1093,0.680997
1005,"1","georgia_party",2,0.001843,1605,1093,0.680997
1005,"1","chven",1,0.000922,1605,1093,0.680997
1005,"1","georgian_unity",1,0.000922,1605,1093,0.680997
1005,"1","our_georgia",1,0.000922,1605,1093,0.680997
1005,"1","european_democrats",0,0,1605,1093,0.680997
1005,"1","left_alliance",0,0,1605,1093,0.680997
1005,"1","tribuna",0,0,1605,1093,0.680997
1006,"1","gd",322,0.373984,1421,872,0.613652
1006,"1","coalition_for_change",161,0.186992,1421,872,0.613652
1006,"1","strong_georgia",119,0.138211,1421,872,0.613652
1006,"1","gakharia",99,0.114983,1421,872,0.613652
1006,"1","unity",66,0.076655,1421,872,0.613652
1006,"1","girchi",42,0.04878,1421,872,0.613652
1006,"1","patriots",21,0.02439,1421,872,0.613652
1006,"1","labour",9,0.010453,1421,872,0.613652
1006,"1","change_georgia",7,0.00813,1421,872,0.613652
1006,"1","georgian_unity",6,0.006969,1421,872,0.613652
1006,"1","european_democrats",2,0.002323,1421,872,0.613652
1006,"1","georgia_party",2,0.002323,1421,872,0.613652
1006,"1","left_alliance",2,0.002323,1421,872,0.613652
1006,"1","free_georgia",1,0.001161,1421,872,0.613652
1006,"1","our_georgia",1,0.001161,1421,872,0.613652
1006,"1","unity_development",1,0.001161,1421,872,0.613652
1006,"1","chven",0,0,1421,872,0.613652
1006,"1","tribuna",0,0,1421,872,0.613652
1007,"1","gd",376,0.371909,1593,1020,0.640301
1007,"1","coalition_for_change",182,0.18002,1593,1020,0.640301
1007,"1","strong_georgia",159,0.15727,1593,1020,0.640301
1007,"1","gakharia",94,0.092977,1593,1020,0.640301
1007,"1","unity",73,0.072206,1593,1020,0.640301
1007,"1","girchi",67,0.066271,1593,1020,0.640301
1007,"1","patriots",35,0.034619,1593,1020,0.640301
1007,"1","labour",10,0.009891,1593,1020,0.640301
1007,"1","free_georgia",4,0.003956,1593,1020,0.640301
1007,"1","tribuna",3,0.002967,1593,1020,0.640301
1007,"1","change_georgia",2,0.001978,1593,1020,0.640301
1007,"1","chven",2,0.001978,1593,1020,0.640301
1007,"1","georgian_unity",2,0.001978,1593,1020,0.640301
1007,"1","georgia_party",1,0.000989,1593,1020,0.640301
1007,"1","unity_development",1,0.000989,1593,1020,0.640301
1007,"1","european_democrats",0,0,1593,1020,0.640301
1007,"1","left_alliance",0,0,1593,1020,0.640301
1007,"1","our_georgia",0,0,1593,1020,0.640301
1008,"1","gd",374,0.393684,1514,959,0.633421
1008,"1","coalition_for_change",159,0.167368,1514,959,0.633421
1008,"1","strong_georgia",119,0.125263,1514,959,0.633421
1008,"1","gakharia",100,0.105263,1514,959,0.633421
1008,"1","girchi",64,0.067368,1514,959,0.633421
1008,"1","unity",64,0.067368,1514,959,0.633421
1008,"1","patriots",37,0.038947,1514,959,0.633421
1008,"1","labour",14,0.014737,1514,959,0.633421
1008,"1","change_georgia",10,0.010526,1514,959,0.633421
1008,"1","european_democrats",4,0.004211,1514,959,0.633421
1008,"1","georgian_unity",2,0.002105,1514,959,0.633421
1008,"1","tribuna",2,0.002105,1514,959,0.633421
1008,"1","free_georgia",1,0.001053,1514,959,0.633421
1008,"1","chven",0,0,1514,959,0.633421
1008,"1","georgia_party",0,0,1514,959,0.633421
1008,"1","left_alliance",0,0,1514,959,0.633421
1008,"1","our_georgia",0,0,1514,959,0.633421
1008,"1","unity_development",0,0,1514,959,0.633421
1009,"1","gd",323,0.346939,1493,937,0.627595
1009,"1","coalition_for_change",222,0.238453,1493,937,0.627595
1009,"1","gakharia",115,0.123523,1493,937,0.627595
1009,"1","strong_georgia",109,0.117078,1493,937,0.627595
1009,"1","unity",64,0.068743,1493,937,0.627595
1009,"1","girchi",45,0.048335,1493,937,0.627595
1009,"1","patriots",25,0.026853,1493,937,0.627595
1009,"1","labour",9,0.009667,1493,937,0.627595
1009,"1","change_georgia",7,0.007519,1493,937,0.627595
1009,"1","tribuna",3,0.003222,1493,937,0.627595
1009,"1","georgia_party",2,0.002148,1493,937,0.627595
1009,"1","unity_development",2,0.002148,1493,937,0.627595
1009,"1","chven",1,0.001074,1493,937,0.627595
1009,"1","european_democrats",1,0.001074,1493,937,0.627595
1009,"1","free_georgia",1,0.001074,1493,937,0.627595
1009,"1","georgian_unity",1,0.001074,1493,937,0.627595
1009,"1","our_georgia",1,0.001074,1493,937,0.627595
1009,"1","left_alliance",0,0,1493,937,0.627595
1010,"1","gd",380,0.373648,1487,1025,0.689307
1010,"1","strong_georgia",169,0.166175,1487,1025,0.689307
1010,"1","coalition_for_change",164,0.161259,1487,1025,0.689307
1010,"1","gakharia",117,0.115044,1487,1025,0.689307
1010,"1","unity",70,0.06883,1487,1025,0.689307
1010,"1","girchi",60,0.058997,1487,1025,0.689307
1010,"1","patriots",32,0.031465,1487,1025,0.689307
1010,"1","labour",9,0.00885,1487,1025,0.689307
1010,"1","european_democrats",8,0.007866,1487,1025,0.689307
1010,"1","change_georgia",4,0.003933,1487,1025,0.689307
1010,"1","chven",1,0.000983,1487,1025,0.689307
1010,"1","free_georgia",1,0.000983,1487,1025,0.689307
1010,"1","tribuna",1,0.000983,1487,1025,0.689307
1010,"1","unity_development",1,0.000983,1487,1025,0.689307
1010,"1","georgia_party",0,0,1487,1025,0.689307
1010,"1","georgian_unity",0,0,1487,1025,0.689307
1010,"1","left_alliance",0,0,1487,1025,0.689307
1010,"1","our_georgia",0,0,1487,1025,0.689307
1011,"1","gd",657,0.428292,2544,1544,0.606918
1011,"1","coalition_for_change",209,0.136245,2544,1544,0.606918
1011,"1","strong_georgia",208,0.135593,2544,1544,0.606918
1011,"1","gakharia",168,0.109518,2544,1544,0.606918
1011,"1","unity",98,0.063885,2544,1544,0.606918
1011,"1","girchi",91,0.059322,2544,1544,0.606918
1011,"1","patriots",57,0.037158,2544,1544,0.606918
1011,"1","labour",17,0.011082,2544,1544,0.606918
1011,"1","change_georgia",5,0.003259,2544,1544,0.606918
1011,"1","chven",5,0.003259,2544,1544,0.606918
1011,"1","free_georgia",5,0.003259,2544,1544,0.606918
1011,"1","georgian_unity",4,0.002608,2544,1544,0.606918
1011,"1","tribuna",3,0.001956,2544,1544,0.606918
1011,"1","unity_development",3,0.001956,2544,1544,0.606918
1011,"1","european_democrats",2,0.001304,2544,1544,0.606918
1011,"1","georgia_party",2,0.001304,2544,1544,0.606918
1011,"1","left_alliance",0,0,2544,1544,0.606918
1011,"1","our_georgia",0,0,2544,1544,0.606918
1012,"1","gd",363,0.463602,1254,793,0.632376
1012,"1","coalition_for_change",135,0.172414,1254,793,0.632376
1012,"1","strong_georgia",105,0.1341,1254,793,0.632376
1012,"1","gakharia",79,0.100894,1254,793,0.632376
1012,"1","unity",43,0.054917,1254,793,0.632376
1012,"1","girchi",25,0.031928,1254,793,0.632376
1012,"1","patriots",17,0.021711,1254,793,0.632376
1012,"1","labour",7,0.00894,1254,793,0.632376
1012,"1","change_georgia",4,0.005109,1254,793,0.632376
1012,"1","free_georgia",3,0.003831,1254,793,0.632376
1012,"1","european_democrats",1,0.001277,1254,793,0.632376
1012,"1","georgian_unity",1,0.001277,1254,793,0.632376
1012,"1","chven",0,0,1254,793,0.632376
1012,"1","georgia_party",0,0,1254,793,0.632376
1012,"1","left_alliance",0,0,1254,793,0.632376
1012,"1","our_georgia",0,0,1254,793,0.632376
1012,"1","tribuna",0,0,1254,793,0.632376
1012,"1","unity_development",0,0,1254,793,0.632376
1013,"1","gd",285,0.367742,1176,782,0.664966
1013,"1","coalition_for_change",131,0.169032,1176,782,0.664966
1013,"1","strong_georgia",130,0.167742,1176,782,0.664966
1013,"1","unity",79,0.101935,1176,782,0.664966
1013,"1","gakharia",77,0.099355,1176,782,0.664966
1013,"1","girchi",35,0.045161,1176,782,0.664966
1013,"1","patriots",16,0.020645,1176,782,0.664966
1013,"1","labour",7,0.009032,1176,782,0.664966
1013,"1","free_georgia",4,0.005161,1176,782,0.664966
1013,"1","change_georgia",3,0.003871,1176,782,0.664966
1013,"1","european_democrats",3,0.003871,1176,782,0.664966
1013,"1","georgian_unity",2,0.002581,1176,782,0.664966
1013,"1","our_georgia",2,0.002581,1176,782,0.664966
1013,"1","unity_development",1,0.00129,1176,782,0.664966
1013,"1","chven",0,0,1176,782,0.664966
1013,"1","georgia_party",0,0,1176,782,0.664966
1013,"1","left_alliance",0,0,1176,782,0.664966
1013,"1","tribuna",0,0,1176,782,0.664966
1014,"1","gd",345,0.379538,1403,914,0.651461
1014,"1","coalition_for_change",163,0.179318,1403,914,0.651461
1014,"1","strong_georgia",125,0.137514,1403,914,0.651461
1014,"1","gakharia",103,0.113311,1403,914,0.651461
1014,"1","unity",71,0.078108,1403,914,0.651461
1014,"1","girchi",47,0.051705,1403,914,0.651461
1014,"1","patriots",31,0.034103,1403,914,0.651461
1014,"1","labour",10,0.011001,1403,914,0.651461
1014,"1","change_georgia",7,0.007701,1403,914,0.651461
1014,"1","georgian_unity",2,0.0022,1403,914,0.651461
1014,"1","chven",1,0.0011,1403,914,0.651461
1014,"1","european_democrats",1,0.0011,1403,914,0.651461
1014,"1","georgia_party",1,0.0011,1403,914,0.651461
1014,"1","our_georgia",1,0.0011,1403,914,0.651461
1014,"1","tribuna",1,0.0011,1403,914,0.651461
1014,"1","free_georgia",0,0,1403,914,0.651461
1014,"1","left_alliance",0,0,1403,914,0.651461
1014,"1","unity_development",0,0,1403,914,0.651461
1015,"1","gd",341,0.363927,1442,941,0.652566
1015,"1","coalition_for_change",164,0.175027,1442,941,0.652566
1015,"1","strong_georgia",143,0.152615,1442,941,0.652566
1015,"1","gakharia",92,0.098186,1442,941,0.652566
1015,"1","unity",82,0.087513,1442,941,0.652566
1015,"1","girchi",50,0.053362,1442,941,0.652566
1015,"1","patriots",37,0.039488,1442,941,0.652566
1015,"1","change_georgia",10,0.010672,1442,941,0.652566
1015,"1","labour",10,0.010672,1442,941,0.652566
1015,"1","free_georgia",4,0.004269,1442,941,0.652566
1015,"1","european_democrats",2,0.002134,1442,941,0.652566
1015,"1","georgian_unity",1,0.001067,1442,941,0.652566
1015,"1","left_alliance",1,0.001067,1442,941,0.652566
1015,"1","chven",0,0,1442,941,0.652566
1015,"1","georgia_party",0,0,1442,941,0.652566
1015,"1","our_georgia",0,0,1442,941,0.652566
1015,"1","tribuna",0,0,1442,941,0.652566
1015,"1","unity_development",0,0,1442,941,0.652566
1016,"1","gd",681,0.412228,2476,1674,0.67609
1016,"1","strong_georgia",274,0.16586,2476,1674,0.67609
1016,"1","coalition_for_change",227,0.137409,2476,1674,0.67609
1016,"1","gakharia",180,0.108959,2476,1674,0.67609
1016,"1","unity",121,0.073245,2476,1674,0.67609
1016,"1","girchi",85,0.051453,2476,1674,0.67609
1016,"1","patriots",43,0.026029,2476,1674,0.67609
1016,"1","labour",14,0.008475,2476,1674,0.67609
1016,"1","change_georgia",6,0.003632,2476,1674,0.67609
1016,"1","georgian_unity",4,0.002421,2476,1674,0.67609
1016,"1","tribuna",4,0.002421,2476,1674,0.67609
1016,"1","chven",3,0.001816,2476,1674,0.67609
1016,"1","european_democrats",3,0.001816,2476,1674,0.67609
1016,"1","our_georgia",2,0.001211,2476,1674,0.67609
1016,"1","unity_development",2,0.001211,2476,1674,0.67609
1016,"1","free_georgia",1,0.000605,2476,1674,0.67609
1016,"1","georgia_party",1,0.000605,2476,1674,0.67609
1016,"1","left_alliance",1,0.000605,2476,1674,0.67609
1017,"1","gd",568,0.384303,2317,1491,0.643505
1017,"1","coalition_for_change",233,0.157645,2317,1491,0.643505
1017,"1","strong_georgia",232,0.156969,2317,1491,0.643505
1017,"1","gakharia",165,0.111637,2317,1491,0.643505
1017,"1","unity",102,0.069012,2317,1491,0.643505
1017,"1","girchi",83,0.056157,2317,1491,0.643505
1017,"1","patriots",55,0.037212,2317,1491,0.643505
1017,"1","labour",15,0.010149,2317,1491,0.643505
1017,"1","change_georgia",11,0.007442,2317,1491,0.643505
1017,"1","chven",6,0.00406,2317,1491,0.643505
1017,"1","european_democrats",2,0.001353,2317,1491,0.643505
1017,"1","free_georgia",1,0.000677,2317,1491,0.643505
1017,"1","georgia_party",1,0.000677,2317,1491,0.643505
1017,"1","georgian_unity",1,0.000677,2317,1491,0.643505
1017,"1","our_georgia",1,0.000677,2317,1491,0.643505
1017,"1","tribuna",1,0.000677,2317,1491,0.643505
1017,"1","unity_development",1,0.000677,2317,1491,0.643505
1017,"1","left_alliance",0,0,2317,1491,0.643505
1018,"1","gd",298,0.328918,1457,915,0.628003
1018,"1","coalition_for_change",164,0.181015,1457,915,0.628003
1018,"1","strong_georgia",143,0.157837,1457,915,0.628003
1018,"1","gakharia",123,0.135762,1457,915,0.628003
1018,"1","unity",68,0.075055,1457,915,0.628003
1018,"1","girchi",59,0.065121,1457,915,0.628003
1018,"1","patriots",31,0.034216,1457,915,0.628003
1018,"1","labour",10,0.011038,1457,915,0.628003
1018,"1","european_democrats",3,0.003311,1457,915,0.628003
1018,"1","change_georgia",2,0.002208,1457,915,0.628003
1018,"1","chven",2,0.002208,1457,915,0.628003
1018,"1","georgian_unity",2,0.002208,1457,915,0.628003
1018,"1","unity_development",1,0.001104,1457,915,0.628003
1018,"1","free_georgia",0,0,1457,915,0.628003
1018,"1","georgia_party",0,0,1457,915,0.628003
1018,"1","left_alliance",0,0,1457,915,0.628003
1018,"1","our_georgia",0,0,1457,915,0.628003
1018,"1","tribuna",0,0,1457,915,0.628003
1019,"1","gd",363,0.392857,1391,927,0.666427
1019,"1","strong_georgia",143,0.154762,1391,927,0.666427
1019,"1","coalition_for_change",131,0.141775,1391,927,0.666427
1019,"1","gakharia",110,0.119048,1391,927,0.666427
1019,"1","unity",70,0.075758,1391,927,0.666427
1019,"1","girchi",49,0.05303,1391,927,0.666427
1019,"1","patriots",27,0.029221,1391,927,0.666427
1019,"1","labour",15,0.016234,1391,927,0.666427
1019,"1","change_georgia",6,0.006494,1391,927,0.666427
1019,"1","free_georgia",4,0.004329,1391,927,0.666427
1019,"1","georgian_unity",2,0.002165,1391,927,0.666427
1019,"1","tribuna",2,0.002165,1391,927,0.666427
1019,"1","european_democrats",1,0.001082,1391,927,0.666427
1019,"1","left_alliance",1,0.001082,1391,927,0.666427
1019,"1","chven",0,0,1391,927,0.666427
1019,"1","georgia_party",0,0,1391,927,0.666427
1019,"1","our_georgia",0,0,1391,927,0.666427
1019,"1","unity_development",0,0,1391,927,0.666427
1020,"1","gd",405,0.38645,1450,1056,0.728276
1020,"1","strong_georgia",178,0.169847,1450,1056,0.728276
1020,"1","coalition_for_change",166,0.158397,1450,1056,0.728276
1020,"1","gakharia",106,0.101145,1450,1056,0.728276
1020,"1","unity",86,0.082061,1450,1056,0.728276
1020,"1","girchi",52,0.049618,1450,1056,0.728276
1020,"1","patriots",28,0.026718,1450,1056,0.728276
1020,"1","labour",10,0.009542,1450,1056,0.728276
1020,"1","georgian_unity",7,0.006679,1450,1056,0.728276
1020,"1","european_democrats",5,0.004771,1450,1056,0.728276
1020,"1","change_georgia",2,0.001908,1450,1056,0.728276
1020,"1","chven",1,0.000954,1450,1056,0.728276
1020,"1","our_georgia",1,0.000954,1450,1056,0.728276
1020,"1","unity_development",1,0.000954,1450,1056,0.728276
1020,"1","free_georgia",0,0,1450,1056,0.728276
1020,"1","georgia_party",0,0,1450,1056,0.728276
1020,"1","left_alliance",0,0,1450,1056,0.728276
1020,"1","tribuna",0,0,1450,1056,0.728276
1021,"1","gd",344,0.37149,1360,933,0.686029
1021,"1","strong_georgia",153,0.165227,1360,933,0.686029
1021,"1","coalition_for_change",152,0.164147,1360,933,0.686029
1021,"1","gakharia",102,0.110151,1360,933,0.686029
1021,"1","unity",93,0.100432,1360,933,0.686029
1021,"1","girchi",38,0.041037,1360,933,0.686029
1021,"1","patriots",18,0.019438,1360,933,0.686029
1021,"1","change_georgia",7,0.007559,1360,933,0.686029
1021,"1","labour",6,0.006479,1360,933,0.686029
1021,"1","tribuna",6,0.006479,1360,933,0.686029
1021,"1","european_democrats",2,0.00216,1360,933,0.686029
1021,"1","chven",1,0.00108,1360,933,0.686029
1021,"1","free_georgia",1,0.00108,1360,933,0.686029
1021,"1","georgia_party",1,0.00108,1360,933,0.686029
1021,"1","georgian_unity",1,0.00108,1360,933,0.686029
1021,"1","our_georgia",1,0.00108,1360,933,0.686029
1021,"1","left_alliance",0,0,1360,933,0.686029
1021,"1","unity_development",0,0,1360,933,0.686029
1022,"1","gd",403,0.369048,1544,1098,0.71114
1022,"1","strong_georgia",198,0.181319,1544,1098,0.71114
1022,"1","coalition_for_change",197,0.180403,1544,1098,0.71114
1022,"1","gakharia",116,0.106227,1544,1098,0.71114
1022,"1","unity",66,0.06044,1544,1098,0.71114
1022,"1","girchi",61,0.055861,1544,1098,0.71114
1022,"1","patriots",31,0.028388,1544,1098,0.71114
1022,"1","labour",6,0.005495,1544,1098,0.71114
1022,"1","change_georgia",3,0.002747,1544,1098,0.71114
1022,"1","european_democrats",3,0.002747,1544,1098,0.71114
1022,"1","georgian_unity",3,0.002747,1544,1098,0.71114
1022,"1","chven",2,0.001832,1544,1098,0.71114
1022,"1","our_georgia",1,0.000916,1544,1098,0.71114
1022,"1","tribuna",1,0.000916,1544,1098,0.71114
1022,"1","unity_development",1,0.000916,1544,1098,0.71114
1022,"1","free_georgia",0,0,1544,1098,0.71114
1022,"1","georgia_party",0,0,1544,1098,0.71114
1022,"1","left_alliance",0,0,1544,1098,0.71114
1023,"1","gd",613,0.416723,2245,1486,0.661915
1023,"1","strong_georgia",232,0.157716,2245,1486,0.661915
1023,"1","coalition_for_change",210,0.14276,2245,1486,0.661915
1023,"1","gakharia",174,0.118287,2245,1486,0.661915
1023,"1","unity",92,0.062542,2245,1486,0.661915
1023,"1","girchi",75,0.050986,2245,1486,0.661915
1023,"1","patriots",32,0.021754,2245,1486,0.661915
1023,"1","labour",16,0.010877,2245,1486,0.661915
1023,"1","change_georgia",8,0.005438,2245,1486,0.661915
1023,"1","free_georgia",5,0.003399,2245,1486,0.661915
1023,"1","european_democrats",3,0.002039,2245,1486,0.661915
1023,"1","georgia_party",3,0.002039,2245,1486,0.661915
1023,"1","georgian_unity",3,0.002039,2245,1486,0.661915
1023,"1","unity_development",2,0.00136,2245,1486,0.661915
1023,"1","chven",1,0.00068,2245,1486,0.661915
1023,"1","our_georgia",1,0.00068,2245,1486,0.661915
1023,"1","tribuna",1,0.00068,2245,1486,0.661915
1023,"1","left_alliance",0,0,2245,1486,0.661915
1024,"1","gd",604,0.414266,2312,1473,0.637111
1024,"1","strong_georgia",214,0.146776,2312,1473,0.637111
1024,"1","coalition_for_change",205,0.140604,2312,1473,0.637111
1024,"1","gakharia",172,0.11797,2312,1473,0.637111
1024,"1","unity",112,0.076818,2312,1473,0.637111
1024,"1","girchi",79,0.054184,2312,1473,0.637111
1024,"1","patriots",39,0.026749,2312,1473,0.637111
1024,"1","change_georgia",9,0.006173,2312,1473,0.637111
1024,"1","labour",7,0.004801,2312,1473,0.637111
1024,"1","our_georgia",4,0.002743,2312,1473,0.637111
1024,"1","free_georgia",3,0.002058,2312,1473,0.637111
1024,"1","georgia_party",3,0.002058,2312,1473,0.637111
1024,"1","chven",2,0.001372,2312,1473,0.637111
1024,"1","georgian_unity",2,0.001372,2312,1473,0.637111
1024,"1","european_democrats",1,0.000686,2312,1473,0.637111
1024,"1","left_alliance",1,0.000686,2312,1473,0.637111
1024,"1","tribuna",1,0.000686,2312,1473,0.637111
1024,"1","unity_development",0,0,2312,1473,0.637111
1025,"1","gd",498,0.420964,1695,1190,0.702065
1025,"1","strong_georgia",231,0.195266,1695,1190,0.702065
1025,"1","coalition_for_change",163,0.137785,1695,1190,0.702065
1025,"1","gakharia",122,0.103128,1695,1190,0.702065
1025,"1","unity",63,0.053254,1695,1190,0.702065
1025,"1","girchi",39,0.032967,1695,1190,0.702065
1025,"1","patriots",36,0.030431,1695,1190,0.702065
1025,"1","labour",14,0.011834,1695,1190,0.702065
1025,"1","change_georgia",5,0.004227,1695,1190,0.702065
1025,"1","european_democrats",4,0.003381,1695,1190,0.702065
1025,"1","free_georgia",3,0.002536,1695,1190,0.702065
1025,"1","georgia_party",3,0.002536,1695,1190,0.702065
1025,"1","chven",1,0.000845,1695,1190,0.702065
1025,"1","unity_development",1,0.000845,1695,1190,0.702065
1025,"1","georgian_unity",0,0,1695,1190,0.702065
1025,"1","left_alliance",0,0,1695,1190,0.702065
1025,"1","our_georgia",0,0,1695,1190,0.702065
1025,"1","tribuna",0,0,1695,1190,0.702065
1026,"1","gd",354,0.361963,1371,987,0.719912
1026,"1","strong_georgia",188,0.192229,1371,987,0.719912
1026,"1","coalition_for_change",152,0.155419,1371,987,0.719912
1026,"1","gakharia",116,0.118609,1371,987,0.719912
1026,"1","unity",63,0.064417,1371,987,0.719912
1026,"1","girchi",53,0.054192,1371,987,0.719912
1026,"1","patriots",31,0.031697,1371,987,0.719912
1026,"1","labour",7,0.007157,1371,987,0.719912
1026,"1","change_georgia",5,0.005112,1371,987,0.719912
1026,"1","chven",2,0.002045,1371,987,0.719912
1026,"1","free_georgia",2,0.002045,1371,987,0.719912
1026,"1","tribuna",2,0.002045,1371,987,0.719912
1026,"1","european_democrats",1,0.001022,1371,987,0.719912
1026,"1","georgian_unity",1,0.001022,1371,987,0.719912
1026,"1","left_alliance",1,0.001022,1371,987,0.719912
1026,"1","georgia_party",0,0,1371,987,0.719912
1026,"1","our_georgia",0,0,1371,987,0.719912
1026,"1","unity_development",0,0,1371,987,0.719912
1027,"1","gd",372,0.394904,1346,948,0.704309
1027,"1","strong_georgia",181,0.192144,1346,948,0.704309
1027,"1","coalition_for_change",124,0.131635,1346,948,0.704309
1027,"1","gakharia",108,0.11465,1346,948,0.704309
1027,"1","unity",60,0.063694,1346,948,0.704309
1027,"1","girchi",46,0.048832,1346,948,0.704309
1027,"1","patriots",29,0.030786,1346,948,0.704309
1027,"1","labour",8,0.008493,1346,948,0.704309
1027,"1","change_georgia",7,0.007431,1346,948,0.704309
1027,"1","european_democrats",2,0.002123,1346,948,0.704309
1027,"1","georgian_unity",2,0.002123,1346,948,0.704309
1027,"1","unity_development",2,0.002123,1346,948,0.704309
1027,"1","our_georgia",1,0.001062,1346,948,0.704309
1027,"1","chven",0,0,1346,948,0.704309
1027,"1","free_georgia",0,0,1346,948,0.704309
1027,"1","georgia_party",0,0,1346,948,0.704309
1027,"1","left_alliance",0,0,1346,948,0.704309
1027,"1","tribuna",0,0,1346,948,0.704309
1028,"1","gd",402,0.402402,1490,1009,0.677181
1028,"1","coalition_for_change",158,0.158158,1490,1009,0.677181
1028,"1","strong_georgia",151,0.151151,1490,1009,0.677181
1028,"1","gakharia",116,0.116116,1490,1009,0.677181
1028,"1","unity",64,0.064064,1490,1009,0.677181
1028,"1","girchi",60,0.06006,1490,1009,0.677181
1028,"1","patriots",25,0.025025,1490,1009,0.677181
1028,"1","labour",9,0.009009,1490,1009,0.677181
1028,"1","change_georgia",3,0.003003,1490,1009,0.677181
1028,"1","european_democrats",3,0.003003,1490,1009,0.677181
