precinct_id,precinct_key,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
68079004,68.79.4,68079004,burchuladze,ზვიად ბოლქვაძე,6,0.0096,1475,659,0,0,0.4468,0,0,26,0.0395
68079004,68.79.4,68079004,burjanadze_democratic,ლევან ჯინჭარაძე,36,0.0577,1475,659,0,0,0.4468,0,0,26,0.0395
68079004,68.79.4,68079004,unm,ელგუჯა ბაგრატიონი,209,0.3349,1475,659,0,0,0.4468,0,0,26,0.0395
68079004,68.79.4,68079004,republicans_2016,ზაურ ახვლედიანი,15,0.024,1475,659,0,0,0.4468,0,0,26,0.0395
68079004,68.79.4,68079004,patriots,ტარიელ მამულაიშვილი,45,0.0721,1475,659,0,0,0.4468,0,0,26,0.0395
68079004,68.79.4,68079004,labour,ჯელალ ქიქავა,16,0.0256,1475,659,0,0,0.4468,0,0,26,0.0395
68079004,68.79.4,68079004,peace_georgia_2016,რამაზ სურმანიძე,5,0.008,1475,659,0,0,0.4468,0,0,26,0.0395
68079004,68.79.4,68079004,industry_sakartvelo,გიორგი ასათიანი,2,0.0032,1475,659,0,0,0.4468,0,0,26,0.0395
68079004,68.79.4,68079004,national_forum,ჯამილა მინჯია,7,0.0112,1475,659,0,0,0.4468,0,0,26,0.0395
68079004,68.79.4,68079004,free_democrats,ჯაბა ბერიძე,38,0.0609,1475,659,0,0,0.4468,0,0,26,0.0395
68079004,68.79.4,68079004,serve_georgia_2016,ლიანა აბულაძე,8,0.0128,1475,659,0,0,0.4468,0,0,26,0.0395
68079004,68.79.4,68079004,gd,ვახტანგ წულაძე,237,0.3798,1475,659,0,0,0.4468,0,0,26,0.0395
68079033,68.79.33,68079033,burchuladze,ზვიად ბოლქვაძე,21,0.0312,1557,724,0,0,0.465,0,0,44,0.0608
68079033,68.79.33,68079033,burjanadze_democratic,ლევან ჯინჭარაძე,55,0.0817,1557,724,0,0,0.465,0,0,44,0.0608
68079033,68.79.33,68079033,unm,ელგუჯა ბაგრატიონი,158,0.2348,1557,724,0,0,0.465,0,0,44,0.0608
68079033,68.79.33,68079033,republicans_2016,ზაურ ახვლედიანი,6,0.0089,1557,724,0,0,0.465,0,0,44,0.0608
68079033,68.79.33,68079033,mechiauri_united,მარკელა ჩხაიძე,1,0.0015,1557,724,0,0,0.465,0,0,44,0.0608
68079033,68.79.33,68079033,patriots,ტარიელ მამულაიშვილი,56,0.0832,1557,724,0,0,0.465,0,0,44,0.0608
68079033,68.79.33,68079033,labour,ჯელალ ქიქავა,13,0.0193,1557,724,0,0,0.465,0,0,44,0.0608
68079033,68.79.33,68079033,peace_georgia_2016,რამაზ სურმანიძე,10,0.0149,1557,724,0,0,0.465,0,0,44,0.0608
68079033,68.79.33,68079033,industry_sakartvelo,გიორგი ასათიანი,1,0.0015,1557,724,0,0,0.465,0,0,44,0.0608
68079033,68.79.33,68079033,national_forum,ჯამილა მინჯია,15,0.0223,1557,724,0,0,0.465,0,0,44,0.0608
68079033,68.79.33,68079033,free_democrats,ჯაბა ბერიძე,44,0.0654,1557,724,0,0,0.465,0,0,44,0.0608
68079033,68.79.33,68079033,serve_georgia_2016,ლიანა აბულაძე,7,0.0104,1557,724,0,0,0.465,0,0,44,0.0608
68079033,68.79.33,68079033,gd,ვახტანგ წულაძე,286,0.425,1557,724,0,0,0.465,0,0,44,0.0608
68079034,68.79.34,68079034,burchuladze,ზვიად ბოლქვაძე,12,0.0247,1298,528,0,0,0.4068,0,0,36,0.0682
68079034,68.79.34,68079034,burjanadze_democratic,ლევან ჯინჭარაძე,53,0.1091,1298,528,0,0,0.4068,0,0,36,0.0682
68079034,68.79.34,68079034,unm,ელგუჯა ბაგრატიონი,141,0.2901,1298,528,0,0,0.4068,0,0,36,0.0682
68079034,68.79.34,68079034,republicans_2016,ზაურ ახვლედიანი,11,0.0226,1298,528,0,0,0.4068,0,0,36,0.0682
68079034,68.79.34,68079034,patriots,ტარიელ მამულაიშვილი,27,0.0556,1298,528,0,0,0.4068,0,0,36,0.0682
68079034,68.79.34,68079034,labour,ჯელალ ქიქავა,5,0.0103,1298,528,0,0,0.4068,0,0,36,0.0682
68079034,68.79.34,68079034,peace_georgia_2016,რამაზ სურმანიძე,4,0.0082,1298,528,0,0,0.4068,0,0,36,0.0682
68079034,68.79.34,68079034,industry_sakartvelo,გიორგი ასათიანი,11,0.0226,1298,528,0,0,0.4068,0,0,36,0.0682
68079034,68.79.34,68079034,national_forum,ჯამილა მინჯია,4,0.0082,1298,528,0,0,0.4068,0,0,36,0.0682
68079034,68.79.34,68079034,free_democrats,ჯაბა ბერიძე,22,0.0453,1298,528,0,0,0.4068,0,0,36,0.0682
68079034,68.79.34,68079034,serve_georgia_2016,ლიანა აბულაძე,7,0.0144,1298,528,0,0,0.4068,0,0,36,0.0682
68079034,68.79.34,68079034,gd,ვახტანგ წულაძე,189,0.3889,1298,528,0,0,0.4068,0,0,36,0.0682
68079036,68.79.36,68079036,burchuladze,ზვიად ბოლქვაძე,22,0.0361,1429,646,0,0,0.4521,0,0,26,0.0402
68079036,68.79.36,68079036,burjanadze_democratic,ლევან ჯინჭარაძე,29,0.0475,1429,646,0,0,0.4521,0,0,26,0.0402
68079036,68.79.36,68079036,unm,ელგუჯა ბაგრატიონი,192,0.3148,1429,646,0,0,0.4521,0,0,26,0.0402
68079036,68.79.36,68079036,republicans_2016,ზაურ ახვლედიანი,9,0.0148,1429,646,0,0,0.4521,0,0,26,0.0402
68079036,68.79.36,68079036,mechiauri_united,მარკელა ჩხაიძე,4,0.0066,1429,646,0,0,0.4521,0,0,26,0.0402
68079036,68.79.36,68079036,patriots,ტარიელ მამულაიშვილი,49,0.0803,1429,646,0,0,0.4521,0,0,26,0.0402
68079036,68.79.36,68079036,labour,ჯელალ ქიქავა,16,0.0262,1429,646,0,0,0.4521,0,0,26,0.0402
68079036,68.79.36,68079036,peace_georgia_2016,რამაზ სურმანიძე,8,0.0131,1429,646,0,0,0.4521,0,0,26,0.0402
68079036,68.79.36,68079036,industry_sakartvelo,გიორგი ასათიანი,7,0.0115,1429,646,0,0,0.4521,0,0,26,0.0402
68079036,68.79.36,68079036,national_forum,ჯამილა მინჯია,9,0.0148,1429,646,0,0,0.4521,0,0,26,0.0402
68079036,68.79.36,68079036,free_democrats,ჯაბა ბერიძე,23,0.0377,1429,646,0,0,0.4521,0,0,26,0.0402
68079036,68.79.36,68079036,serve_georgia_2016,ლიანა აბულაძე,7,0.0115,1429,646,0,0,0.4521,0,0,26,0.0402
68079036,68.79.36,68079036,gd,ვახტანგ წულაძე,235,0.3852,1429,646,0,0,0.4521,0,0,26,0.0402
68079037,68.79.37,68079037,burchuladze,ზვიად ბოლქვაძე,17,0.0248,1460,718,0,0,0.4918,0,0,27,0.0376
68079037,68.79.37,68079037,burjanadze_democratic,ლევან ჯინჭარაძე,36,0.0525,1460,718,0,0,0.4918,0,0,27,0.0376
68079037,68.79.37,68079037,unm,ელგუჯა ბაგრატიონი,175,0.2551,1460,718,0,0,0.4918,0,0,27,0.0376
68079037,68.79.37,68079037,republicans_2016,ზაურ ახვლედიანი,17,0.0248,1460,718,0,0,0.4918,0,0,27,0.0376
68079037,68.79.37,68079037,mechiauri_united,მარკელა ჩხაიძე,2,0.0029,1460,718,0,0,0.4918,0,0,27,0.0376
68079037,68.79.37,68079037,patriots,ტარიელ მამულაიშვილი,36,0.0525,1460,718,0,0,0.4918,0,0,27,0.0376
68079037,68.79.37,68079037,labour,ჯელალ ქიქავა,21,0.0306,1460,718,0,0,0.4918,0,0,27,0.0376
68079037,68.79.37,68079037,peace_georgia_2016,რამაზ სურმანიძე,12,0.0175,1460,718,0,0,0.4918,0,0,27,0.0376
68079037,68.79.37,68079037,industry_sakartvelo,გიორგი ასათიანი,4,0.0058,1460,718,0,0,0.4918,0,0,27,0.0376
68079037,68.79.37,68079037,national_forum,ჯამილა მინჯია,7,0.0102,1460,718,0,0,0.4918,0,0,27,0.0376
68079037,68.79.37,68079037,free_democrats,ჯაბა ბერიძე,35,0.051,1460,718,0,0,0.4918,0,0,27,0.0376
68079037,68.79.37,68079037,serve_georgia_2016,ლიანა აბულაძე,6,0.0087,1460,718,0,0,0.4918,0,0,27,0.0376
68079037,68.79.37,68079037,gd,ვახტანგ წულაძე,318,0.4636,1460,718,0,0,0.4918,0,0,27,0.0376
68079038,68.79.38,68079038,burchuladze,ზვიად ბოლქვაძე,13,0.0185,1582,748,0,0,0.4728,0,0,34,0.0455
68079038,68.79.38,68079038,burjanadze_democratic,ლევან ჯინჭარაძე,39,0.0555,1582,748,0,0,0.4728,0,0,34,0.0455
68079038,68.79.38,68079038,unm,ელგუჯა ბაგრატიონი,195,0.2774,1582,748,0,0,0.4728,0,0,34,0.0455
68079038,68.79.38,68079038,republicans_2016,ზაურ ახვლედიანი,12,0.0171,1582,748,0,0,0.4728,0,0,34,0.0455
68079038,68.79.38,68079038,mechiauri_united,მარკელა ჩხაიძე,2,0.0028,1582,748,0,0,0.4728,0,0,34,0.0455
68079038,68.79.38,68079038,patriots,ტარიელ მამულაიშვილი,38,0.0541,1582,748,0,0,0.4728,0,0,34,0.0455
68079038,68.79.38,68079038,labour,ჯელალ ქიქავა,21,0.0299,1582,748,0,0,0.4728,0,0,34,0.0455
68079038,68.79.38,68079038,peace_georgia_2016,რამაზ სურმანიძე,5,0.0071,1582,748,0,0,0.4728,0,0,34,0.0455
68079038,68.79.38,68079038,industry_sakartvelo,გიორგი ასათიანი,3,0.0043,1582,748,0,0,0.4728,0,0,34,0.0455
68079038,68.79.38,68079038,national_forum,ჯამილა მინჯია,2,0.0028,1582,748,0,0,0.4728,0,0,34,0.0455
68079038,68.79.38,68079038,free_democrats,ჯაბა ბერიძე,26,0.037,1582,748,0,0,0.4728,0,0,34,0.0455
68079038,68.79.38,68079038,serve_georgia_2016,ლიანა აბულაძე,7,0.01,1582,748,0,0,0.4728,0,0,34,0.0455
68079038,68.79.38,68079038,gd,ვახტანგ წულაძე,340,0.4836,1582,748,0,0,0.4728,0,0,34,0.0455
68079039,68.79.39,68079039,burchuladze,ზვიად ბოლქვაძე,50,0.0761,1516,723,0,0,0.4769,0,0,34,0.047
68079039,68.79.39,68079039,burjanadze_democratic,ლევან ჯინჭარაძე,24,0.0365,1516,723,0,0,0.4769,0,0,34,0.047
68079039,68.79.39,68079039,unm,ელგუჯა ბაგრატიონი,211,0.3212,1516,723,0,0,0.4769,0,0,34,0.047
68079039,68.79.39,68079039,republicans_2016,ზაურ ახვლედიანი,19,0.0289,1516,723,0,0,0.4769,0,0,34,0.047
68079039,68.79.39,68079039,mechiauri_united,მარკელა ჩხაიძე,2,0.003,1516,723,0,0,0.4769,0,0,34,0.047
68079039,68.79.39,68079039,patriots,ტარიელ მამულაიშვილი,40,0.0609,1516,723,0,0,0.4769,0,0,34,0.047
68079039,68.79.39,68079039,labour,ჯელალ ქიქავა,20,0.0304,1516,723,0,0,0.4769,0,0,34,0.047
68079039,68.79.39,68079039,peace_georgia_2016,რამაზ სურმანიძე,5,0.0076,1516,723,0,0,0.4769,0,0,34,0.047
68079039,68.79.39,68079039,industry_sakartvelo,გიორგი ასათიანი,5,0.0076,1516,723,0,0,0.4769,0,0,34,0.047
68079039,68.79.39,68079039,national_forum,ჯამილა მინჯია,13,0.0198,1516,723,0,0,0.4769,0,0,34,0.047
68079039,68.79.39,68079039,free_democrats,ჯაბა ბერიძე,26,0.0396,1516,723,0,0,0.4769,0,0,34,0.047
68079039,68.79.39,68079039,serve_georgia_2016,ლიანა აბულაძე,7,0.0107,1516,723,0,0,0.4769,0,0,34,0.047
68079039,68.79.39,68079039,gd,ვახტანგ წულაძე,235,0.3577,1516,723,0,0,0.4769,0,0,34,0.047
68079040,68.79.40,68079040,burchuladze,ზვიად ბოლქვაძე,32,0.0423,1515,789,0,0,0.5208,0,0,33,0.0418
68079040,68.79.40,68079040,burjanadze_democratic,ლევან ჯინჭარაძე,23,0.0304,1515,789,0,0,0.5208,0,0,33,0.0418
68079040,68.79.40,68079040,unm,ელგუჯა ბაგრატიონი,224,0.2963,1515,789,0,0,0.5208,0,0,33,0.0418
68079040,68.79.40,68079040,republicans_2016,ზაურ ახვლედიანი,8,0.0106,1515,789,0,0,0.5208,0,0,33,0.0418
68079040,68.79.40,68079040,mechiauri_united,მარკელა ჩხაიძე,6,0.0079,1515,789,0,0,0.5208,0,0,33,0.0418
68079040,68.79.40,68079040,patriots,ტარიელ მამულაიშვილი,37,0.0489,1515,789,0,0,0.5208,0,0,33,0.0418
68079040,68.79.40,68079040,labour,ჯელალ ქიქავა,25,0.0331,1515,789,0,0,0.5208,0,0,33,0.0418
68079040,68.79.40,68079040,peace_georgia_2016,რამაზ სურმანიძე,6,0.0079,1515,789,0,0,0.5208,0,0,33,0.0418
68079040,68.79.40,68079040,industry_sakartvelo,გიორგი ასათიანი,5,0.0066,1515,789,0,0,0.5208,0,0,33,0.0418
68079040,68.79.40,68079040,national_forum,ჯამილა მინჯია,3,0.004,1515,789,0,0,0.5208,0,0,33,0.0418
68079040,68.79.40,68079040,free_democrats,ჯაბა ბერიძე,34,0.045,1515,789,0,0,0.5208,0,0,33,0.0418
68079040,68.79.40,68079040,serve_georgia_2016,ლიანა აბულაძე,7,0.0093,1515,789,0,0,0.5208,0,0,33,0.0418
68079040,68.79.40,68079040,gd,ვახტანგ წულაძე,346,0.4577,1515,789,0,0,0.5208,0,0,33,0.0418
68079041,68.79.41,68079041,burchuladze,ზვიად ბოლქვაძე,21,0.0371,1235,590,0,0,0.4777,0,0,24,0.0407
68079041,68.79.41,68079041,burjanadze_democratic,ლევან ჯინჭარაძე,30,0.053,1235,590,0,0,0.4777,0,0,24,0.0407
68079041,68.79.41,68079041,unm,ელგუჯა ბაგრატიონი,149,0.2633,1235,590,0,0,0.4777,0,0,24,0.0407
68079041,68.79.41,68079041,republicans_2016,ზაურ ახვლედიანი,12,0.0212,1235,590,0,0,0.4777,0,0,24,0.0407
68079041,68.79.41,68079041,mechiauri_united,მარკელა ჩხაიძე,4,0.0071,1235,590,0,0,0.4777,0,0,24,0.0407
68079041,68.79.41,68079041,patriots,ტარიელ მამულაიშვილი,38,0.0671,1235,590,0,0,0.4777,0,0,24,0.0407
68079041,68.79.41,68079041,labour,ჯელალ ქიქავა,15,0.0265,1235,590,0,0,0.4777,0,0,24,0.0407
68079041,68.79.41,68079041,peace_georgia_2016,რამაზ სურმანიძე,4,0.0071,1235,590,0,0,0.4777,0,0,24,0.0407
68079041,68.79.41,68079041,industry_sakartvelo,გიორგი ასათიანი,3,0.0053,1235,590,0,0,0.4777,0,0,24,0.0407
68079041,68.79.41,68079041,national_forum,ჯამილა მინჯია,8,0.0141,1235,590,0,0,0.4777,0,0,24,0.0407
68079041,68.79.41,68079041,free_democrats,ჯაბა ბერიძე,17,0.03,1235,590,0,0,0.4777,0,0,24,0.0407
68079041,68.79.41,68079041,serve_georgia_2016,ლიანა აბულაძე,7,0.0124,1235,590,0,0,0.4777,0,0,24,0.0407
68079041,68.79.41,68079041,gd,ვახტანგ წულაძე,258,0.4558,1235,590,0,0,0.4777,0,0,24,0.0407
68079042,68.79.42,68079042,burchuladze,ზვიად ბოლქვაძე,18,0.0251,1467,750,0,0,0.5112,0,0,28,0.0373
68079042,68.79.42,68079042,burjanadze_democratic,ლევან ჯინჭარაძე,55,0.0768,1467,750,0,0,0.5112,0,0,28,0.0373
68079042,68.79.42,68079042,unm,ელგუჯა ბაგრატიონი,216,0.3017,1467,750,0,0,0.5112,0,0,28,0.0373
68079042,68.79.42,68079042,republicans_2016,ზაურ ახვლედიანი,5,0.007,1467,750,0,0,0.5112,0,0,28,0.0373
68079042,68.79.42,68079042,patriots,ტარიელ მამულაიშვილი,47,0.0656,1467,750,0,0,0.5112,0,0,28,0.0373
68079042,68.79.42,68079042,labour,ჯელალ ქიქავა,19,0.0265,1467,750,0,0,0.5112,0,0,28,0.0373
68079042,68.79.42,68079042,peace_georgia_2016,რამაზ სურმანიძე,6,0.0084,1467,750,0,0,0.5112,0,0,28,0.0373
68079042,68.79.42,68079042,industry_sakartvelo,გიორგი ასათიანი,3,0.0042,1467,750,0,0,0.5112,0,0,28,0.0373
68079042,68.79.42,68079042,national_forum,ჯამილა მინჯია,8,0.0112,1467,750,0,0,0.5112,0,0,28,0.0373
68079042,68.79.42,68079042,free_democrats,ჯაბა ბერიძე,20,0.0279,1467,750,0,0,0.5112,0,0,28,0.0373
68079042,68.79.42,68079042,serve_georgia_2016,ლიანა აბულაძე,10,0.014,1467,750,0,0,0.5112,0,0,28,0.0373
68079042,68.79.42,68079042,gd,ვახტანგ წულაძე,309,0.4316,1467,750,0,0,0.5112,0,0,28,0.0373
68079043,68.79.43,68079043,burchuladze,ზვიად ბოლქვაძე,12,0.022,1224,568,0,0,0.4641,0,0,19,0.0335
68079043,68.79.43,68079043,burjanadze_democratic,ლევან ჯინჭარაძე,72,0.1321,1224,568,0,0,0.4641,0,0,19,0.0335
68079043,68.79.43,68079043,unm,ელგუჯა ბაგრატიონი,178,0.3266,1224,568,0,0,0.4641,0,0,19,0.0335
68079043,68.79.43,68079043,republicans_2016,ზაურ ახვლედიანი,5,0.0092,1224,568,0,0,0.4641,0,0,19,0.0335
68079043,68.79.43,68079043,mechiauri_united,მარკელა ჩხაიძე,2,0.0037,1224,568,0,0,0.4641,0,0,19,0.0335
68079043,68.79.43,68079043,patriots,ტარიელ მამულაიშვილი,43,0.0789,1224,568,0,0,0.4641,0,0,19,0.0335
68079043,68.79.43,68079043,labour,ჯელალ ქიქავა,5,0.0092,1224,568,0,0,0.4641,0,0,19,0.0335
68079043,68.79.43,68079043,peace_georgia_2016,რამაზ სურმანიძე,4,0.0073,1224,568,0,0,0.4641,0,0,19,0.0335
68079043,68.79.43,68079043,industry_sakartvelo,გიორგი ასათიანი,3,0.0055,1224,568,0,0,0.4641,0,0,19,0.0335
68079043,68.79.43,68079043,national_forum,ჯამილა მინჯია,7,0.0128,1224,568,0,0,0.4641,0,0,19,0.0335
68079043,68.79.43,68079043,free_democrats,ჯაბა ბერიძე,8,0.0147,1224,568,0,0,0.4641,0,0,19,0.0335
68079043,68.79.43,68079043,serve_georgia_2016,ლიანა აბულაძე,4,0.0073,1224,568,0,0,0.4641,0,0,19,0.0335
68079043,68.79.43,68079043,gd,ვახტანგ წულაძე,202,0.3706,1224,568,0,0,0.4641,0,0,19,0.0335
68079045,68.79.45,68079045,burchuladze,ზვიად ბოლქვაძე,21,0.0315,1442,701,0,0,0.4861,0,0,30,0.0428
68079045,68.79.45,68079045,burjanadze_democratic,ლევან ჯინჭარაძე,49,0.0736,1442,701,0,0,0.4861,0,0,30,0.0428
68079045,68.79.45,68079045,unm,ელგუჯა ბაგრატიონი,191,0.2868,1442,701,0,0,0.4861,0,0,30,0.0428
68079045,68.79.45,68079045,republicans_2016,ზაურ ახვლედიანი,11,0.0165,1442,701,0,0,0.4861,0,0,30,0.0428
68079045,68.79.45,68079045,mechiauri_united,მარკელა ჩხაიძე,1,0.0015,1442,701,0,0,0.4861,0,0,30,0.0428
68079045,68.79.45,68079045,patriots,ტარიელ მამულაიშვილი,34,0.0511,1442,701,0,0,0.4861,0,0,30,0.0428
68079045,68.79.45,68079045,labour,ჯელალ ქიქავა,8,0.012,1442,701,0,0,0.4861,0,0,30,0.0428
68079045,68.79.45,68079045,peace_georgia_2016,რამაზ სურმანიძე,7,0.0105,1442,701,0,0,0.4861,0,0,30,0.0428
68079045,68.79.45,68079045,industry_sakartvelo,გიორგი ასათიანი,1,0.0015,1442,701,0,0,0.4861,0,0,30,0.0428
68079045,68.79.45,68079045,national_forum,ჯამილა მინჯია,12,0.018,1442,701,0,0,0.4861,0,0,30,0.0428
68079045,68.79.45,68079045,free_democrats,ჯაბა ბერიძე,30,0.045,1442,701,0,0,0.4861,0,0,30,0.0428
68079045,68.79.45,68079045,gd,ვახტანგ წულაძე,301,0.452,1442,701,0,0,0.4861,0,0,30,0.0428
68079048,68.79.48,68079048,burchuladze,ზვიად ბოლქვაძე,7,0.0131,1549,565,0,0,0.3648,0,0,22,0.0389
68079048,68.79.48,68079048,burjanadze_democratic,ლევან ჯინჭარაძე,22,0.0413,1549,565,0,0,0.3648,0,0,22,0.0389
68079048,68.79.48,68079048,unm,ელგუჯა ბაგრატიონი,138,0.2589,1549,565,0,0,0.3648,0,0,22,0.0389
68079048,68.79.48,68079048,republicans_2016,ზაურ ახვლედიანი,8,0.015,1549,565,0,0,0.3648,0,0,22,0.0389
68079048,68.79.48,68079048,patriots,ტარიელ მამულაიშვილი,42,0.0788,1549,565,0,0,0.3648,0,0,22,0.0389
68079048,68.79.48,68079048,labour,ჯელალ ქიქავა,14,0.0263,1549,565,0,0,0.3648,0,0,22,0.0389
68079048,68.79.48,68079048,peace_georgia_2016,რამაზ სურმანიძე,8,0.015,1549,565,0,0,0.3648,0,0,22,0.0389
68079048,68.79.48,68079048,industry_sakartvelo,გიორგი ასათიანი,5,0.0094,1549,565,0,0,0.3648,0,0,22,0.0389
68079048,68.79.48,68079048,national_forum,ჯამილა მინჯია,19,0.0356,1549,565,0,0,0.3648,0,0,22,0.0389
68079048,68.79.48,68079048,free_democrats,ჯაბა ბერიძე,24,0.045,1549,565,0,0,0.3648,0,0,22,0.0389
68079048,68.79.48,68079048,serve_georgia_2016,ლიანა აბულაძე,8,0.015,1549,565,0,0,0.3648,0,0,22,0.0389
68079048,68.79.48,68079048,gd,ვახტანგ წულაძე,238,0.4465,1549,565,0,0,0.3648,0,0,22,0.0389
68079050,68.79.50,68079050,burchuladze,ზვიად ბოლქვაძე,30,0.0403,1568,780,0,0,0.4974,0,0,24,0.0308
68079050,68.79.50,68079050,burjanadze_democratic,ლევან ჯინჭარაძე,51,0.0685,1568,780,0,0,0.4974,0,0,24,0.0308
68079050,68.79.50,68079050,unm,ელგუჯა ბაგრატიონი,265,0.3557,1568,780,0,0,0.4974,0,0,24,0.0308
68079050,68.79.50,68079050,republicans_2016,ზაურ ახვლედიანი,4,0.0054,1568,780,0,0,0.4974,0,0,24,0.0308
68079050,68.79.50,68079050,mechiauri_united,მარკელა ჩხაიძე,3,0.004,1568,780,0,0,0.4974,0,0,24,0.0308
68079050,68.79.50,68079050,patriots,ტარიელ მამულაიშვილი,22,0.0295,1568,780,0,0,0.4974,0,0,24,0.0308
68079050,68.79.50,68079050,labour,ჯელალ ქიქავა,24,0.0322,1568,780,0,0,0.4974,0,0,24,0.0308
68079050,68.79.50,68079050,peace_georgia_2016,რამაზ სურმანიძე,5,0.0067,1568,780,0,0,0.4974,0,0,24,0.0308
68079050,68.79.50,68079050,industry_sakartvelo,გიორგი ასათიანი,4,0.0054,1568,780,0,0,0.4974,0,0,24,0.0308
68079050,68.79.50,68079050,national_forum,ჯამილა მინჯია,3,0.004,1568,780,0,0,0.4974,0,0,24,0.0308
68079050,68.79.50,68079050,free_democrats,ჯაბა ბერიძე,27,0.0362,1568,780,0,0,0.4974,0,0,24,0.0308
68079050,68.79.50,68079050,serve_georgia_2016,ლიანა აბულაძე,13,0.0174,1568,780,0,0,0.4974,0,0,24,0.0308
68079050,68.79.50,68079050,gd,ვახტანგ წულაძე,294,0.3946,1568,780,0,0,0.4974,0,0,24,0.0308
68079057,68.79.57,68079057,burchuladze,ზვიად ბოლქვაძე,16,0.0235,1493,727,0,0,0.4869,0,0,44,0.0605
68079057,68.79.57,68079057,burjanadze_democratic,ლევან ჯინჭარაძე,43,0.0632,1493,727,0,0,0.4869,0,0,44,0.0605
68079057,68.79.57,68079057,unm,ელგუჯა ბაგრატიონი,211,0.3103,1493,727,0,0,0.4869,0,0,44,0.0605
68079057,68.79.57,68079057,republicans_2016,ზაურ ახვლედიანი,10,0.0147,1493,727,0,0,0.4869,0,0,44,0.0605
68079057,68.79.57,68079057,patriots,ტარიელ მამულაიშვილი,46,0.0676,1493,727,0,0,0.4869,0,0,44,0.0605
68079057,68.79.57,68079057,labour,ჯელალ ქიქავა,16,0.0235,1493,727,0,0,0.4869,0,0,44,0.0605
68079057,68.79.57,68079057,peace_georgia_2016,რამაზ სურმანიძე,8,0.0118,1493,727,0,0,0.4869,0,0,44,0.0605
68079057,68.79.57,68079057,industry_sakartvelo,გიორგი ასათიანი,3,0.0044,1493,727,0,0,0.4869,0,0,44,0.0605
68079057,68.79.57,68079057,national_forum,ჯამილა მინჯია,12,0.0176,1493,727,0,0,0.4869,0,0,44,0.0605
68079057,68.79.57,68079057,free_democrats,ჯაბა ბერიძე,18,0.0265,1493,727,0,0,0.4869,0,0,44,0.0605
68079057,68.79.57,68079057,serve_georgia_2016,ლიანა აბულაძე,11,0.0162,1493,727,0,0,0.4869,0,0,44,0.0605
68079057,68.79.57,68079057,gd,ვახტანგ წულაძე,286,0.4206,1493,727,0,0,0.4869,0,0,44,0.0605
68079059,68.79.59,68079059,burchuladze,ზვიად ბოლქვაძე,21,0.033,1440,667,0,0,0.4632,0,0,26,0.039
68079059,68.79.59,68079059,burjanadze_democratic,ლევან ჯინჭარაძე,28,0.044,1440,667,0,0,0.4632,0,0,26,0.039
68079059,68.79.59,68079059,unm,ელგუჯა ბაგრატიონი,229,0.3595,1440,667,0,0,0.4632,0,0,26,0.039
68079059,68.79.59,68079059,republicans_2016,ზაურ ახვლედიანი,5,0.0078,1440,667,0,0,0.4632,0,0,26,0.039
68079059,68.79.59,68079059,mechiauri_united,მარკელა ჩხაიძე,1,0.0016,1440,667,0,0,0.4632,0,0,26,0.039
68079059,68.79.59,68079059,patriots,ტარიელ მამულაიშვილი,32,0.0502,1440,667,0,0,0.4632,0,0,26,0.039
68079059,68.79.59,68079059,labour,ჯელალ ქიქავა,19,0.0298,1440,667,0,0,0.4632,0,0,26,0.039
68079059,68.79.59,68079059,peace_georgia_2016,რამაზ სურმანიძე,17,0.0267,1440,667,0,0,0.4632,0,0,26,0.039
68079059,68.79.59,68079059,industry_sakartvelo,გიორგი ასათიანი,2,0.0031,1440,667,0,0,0.4632,0,0,26,0.039
68079059,68.79.59,68079059,national_forum,ჯამილა მინჯია,3,0.0047,1440,667,0,0,0.4632,0,0,26,0.039
68079059,68.79.59,68079059,free_democrats,ჯაბა ბერიძე,12,0.0188,1440,667,0,0,0.4632,0,0,26,0.039
68079059,68.79.59,68079059,serve_georgia_2016,ლიანა აბულაძე,6,0.0094,1440,667,0,0,0.4632,0,0,26,0.039
68079059,68.79.59,68079059,gd,ვახტანგ წულაძე,262,0.4113,1440,667,0,0,0.4632,0,0,26,0.039
68079060,68.79.60,68079060,burchuladze,ზვიად ბოლქვაძე,22,0.0336,1472,700,0,0,0.4755,0,0,39,0.0557
68079060,68.79.60,68079060,burjanadze_democratic,ლევან ჯინჭარაძე,20,0.0306,1472,700,0,0,0.4755,0,0,39,0.0557
68079060,68.79.60,68079060,unm,ელგუჯა ბაგრატიონი,180,0.2752,1472,700,0,0,0.4755,0,0,39,0.0557
68079060,68.79.60,68079060,republicans_2016,ზაურ ახვლედიანი,12,0.0183,1472,700,0,0,0.4755,0,0,39,0.0557
68079060,68.79.60,68079060,patriots,ტარიელ მამულაიშვილი,30,0.0459,1472,700,0,0,0.4755,0,0,39,0.0557
68079060,68.79.60,68079060,labour,ჯელალ ქიქავა,13,0.0199,1472,700,0,0,0.4755,0,0,39,0.0557
68079060,68.79.60,68079060,peace_georgia_2016,რამაზ სურმანიძე,3,0.0046,1472,700,0,0,0.4755,0,0,39,0.0557
68079060,68.79.60,68079060,industry_sakartvelo,გიორგი ასათიანი,3,0.0046,1472,700,0,0,0.4755,0,0,39,0.0557
