district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
41,communist_stalinist,თამაზ ჯალაღონია,93,0.0038,50768,25503,8781,19551,50395,373,0.5023,0.173,0.3851,864,0.0339
41,peace_georgia_2016,ზაზა გიგაური,137,0.0056,50768,25503,8781,19551,50395,373,0.5023,0.173,0.3851,864,0.0339
41,georgia_2016,ნიკოლოზ ოთინაშვილი,23,0.0009,50768,25503,8781,19551,50395,373,0.5023,0.173,0.3851,864,0.0339
41,industry_sakartvelo,სვეტლანა კასაევა,234,0.0095,50768,25503,8781,19551,50395,373,0.5023,0.173,0.3851,864,0.0339
41,national_forum,გურამ მჭედლიძე,470,0.0192,50768,25503,8781,19551,50395,373,0.5023,0.173,0.3851,864,0.0339
41,free_democrats,ირაკლი ალასანია,4756,0.1938,50768,25503,8781,19551,50395,373,0.5023,0.173,0.3851,864,0.0339
41,gd,იოსებ მაკრახიძე,8268,0.3369,50768,25503,8781,19551,50395,373,0.5023,0.173,0.3851,864,0.0339
41,smd_only_42,ირაკლი ოქრუაშვილი,4252,0.1733,50768,25503,8781,19551,50395,373,0.5023,0.173,0.3851,864,0.0339
42,burchuladze,მედეა აბაშიძე,913,0.0361,50261,26568,9907,20559,49965,296,0.5286,0.1971,0.409,1146,0.0431
42,burjanadze_democratic,ტარიელ მიდელაშვილი,761,0.0301,50261,26568,9907,20559,49965,296,0.5286,0.1971,0.409,1146,0.0431
42,unm,ბადრი ბასიშვილი,6287,0.2488,50261,26568,9907,20559,49965,296,0.5286,0.1971,0.409,1146,0.0431
42,patriots,გიორგი მჭედლიძე,1026,0.0406,50261,26568,9907,20559,49965,296,0.5286,0.1971,0.409,1146,0.0431
42,communist_stalinist,გრიგოლ მეკარიშვილი,92,0.0036,50261,26568,9907,20559,49965,296,0.5286,0.1971,0.409,1146,0.0431
42,peace_georgia_2016,ტარიელ კასრაძე,73,0.0029,50261,26568,9907,20559,49965,296,0.5286,0.1971,0.409,1146,0.0431
42,united_communist_2016,ვალერი კვარაცხელია,221,0.0087,50261,26568,9907,20559,49965,296,0.5286,0.1971,0.409,1146,0.0431
42,georgian_idea,ანზორ ჩლაიძე,246,0.0097,50261,26568,9907,20559,49965,296,0.5286,0.1971,0.409,1146,0.0431
42,industry_sakartvelo,იოსებ სოსიაშვილი,519,0.0205,50261,26568,9907,20559,49965,296,0.5286,0.1971,0.409,1146,0.0431
42,national_forum,მალხაზ ვახტანგაშვილი,1059,0.0419,50261,26568,9907,20559,49965,296,0.5286,0.1971,0.409,1146,0.0431
42,free_democrats,თეიმურაზ მურადაშვილი,1295,0.0513,50261,26568,9907,20559,49965,296,0.5286,0.1971,0.409,1146,0.0431
42,gd,თენგიზი ხუბულური,10555,0.4177,50261,26568,9907,20559,49965,296,0.5286,0.1971,0.409,1146,0.0431
42,smd_only_42,ჯაბა იმერლიშვილი,2221,0.0879,50261,26568,9907,20559,49965,296,0.5286,0.1971,0.409,1146,0.0431
43,burchuladze,გიორგი მოსიაშვილი,910,0.0398,50649,23888,8461,18695,49995,654,0.4716,0.1671,0.3691,822,0.0344
