"district_id","party_id","party_num","name_ka","round","votes","vote_share","registered","voted","voted_noon","voted_5pm","main_list","special_list","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
"21","patriots","8","მარინე პირველი",1,1517,0.061477,71371,26312,9850,20106,70938,433,0.368665,0.138011,0.281711,1518,0.057692
"21","unm","5","გელა ნებუნიშვილი",1,2319,0.093978,71371,26312,9850,20106,70938,433,0.368665,0.138011,0.281711,1518,0.057692
"21","vashadze_2017","27","გიგა მოლაშხია",1,96,0.00389,71371,26312,9850,20106,70938,433,0.368665,0.138011,0.281711,1518,0.057692
"22","burjanadze_democratic","3","ვეფხია გურგენიშვილი",1,263,0.007114,98816,38532,15074,30080,98259,557,0.389937,0.152546,0.304404,1365,0.035425
"22","european_georgia","2","აკმამედ იმამკულიევი",1,7077,0.191425,98816,38532,15074,30080,98259,557,0.389937,0.152546,0.304404,1365,0.035425
"22","free_democrats","20","ლეილა მამედოვა",1,150,0.004057,98816,38532,15074,30080,98259,557,0.389937,0.152546,0.304404,1365,0.035425
"22","gd","41","თემურ აბაზოვი",1,25773,0.697133,98816,38532,15074,30080,98259,557,0.389937,0.152546,0.304404,1365,0.035425
"22","georgia_2016","17","",1,47,0.001271,98816,38532,15074,30080,98259,557,0.389937,0.152546,0.304404,1365,0.035425
"22","patriots","8","ზვიადი შუბითიძე",1,612,0.016554,98816,38532,15074,30080,98259,557,0.389937,0.152546,0.304404,1365,0.035425
"22","unm","5","რაგიმ ასკეროვი",1,2482,0.067136,98816,38532,15074,30080,98259,557,0.389937,0.152546,0.304404,1365,0.035425
"22","vashadze_2017","27","იმდატ შარიფოვი",1,566,0.01531,98816,38532,15074,30080,98259,557,0.389937,0.152546,0.304404,1365,0.035425
"23","european_georgia","2","გიორგი დაუშვილი",1,1141,0.048103,56566,24836,9732,20488,56135,431,0.439062,0.172047,0.362196,1022,0.04115
"23","gd","41","დავითი შერაზადიშვილი",1,20302,0.855902,56566,24836,9732,20488,56135,431,0.439062,0.172047,0.362196,1022,0.04115
"23","unm","5","ბადრი შაინიძე",1,2277,0.095995,56566,24836,9732,20488,56135,431,0.439062,0.172047,0.362196,1022,0.04115
