precinct_id,precinct_key,smd,dd,pp,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
5453010,54.53.6,54,53,6,5453010,major54_2018_41,გივი ჭიჭინაძე,289,0.5245,1159,565,210,445,0.4875,0.1812,0.384,14,0.0248
5453010,54.53.6,54,53,6,5453010,major54_2018_42,ვასილ კოპალიანი,7,0.0127,1159,565,210,445,0.4875,0.1812,0.384,14,0.0248
5453010,54.53.7,54,53,7,5453010,major54_2018_2,გიორგი უგულავა,119,0.5289,343,230,107,213,0.6706,0.312,0.621,5,0.0217
5453010,54.53.7,54,53,7,5453010,major54_2018_17,გიორგი ლილუაშვილი,1,0.0044,343,230,107,213,0.6706,0.312,0.621,5,0.0217
5453010,54.53.7,54,53,7,5453010,major54_2018_21,ზურაბ ქართველიშვილი,0,0,343,230,107,213,0.6706,0.312,0.621,5,0.0217
5453010,54.53.7,54,53,7,5453010,major54_2018_23,მამუკა ტუსკაძე,1,0.0044,343,230,107,213,0.6706,0.312,0.621,5,0.0217
5453010,54.53.7,54,53,7,5453010,major54_2018_41,გივი ჭიჭინაძე,102,0.4533,343,230,107,213,0.6706,0.312,0.621,5,0.0217
5453010,54.53.7,54,53,7,5453010,major54_2018_42,ვასილ კოპალიანი,2,0.0089,343,230,107,213,0.6706,0.312,0.621,5,0.0217
5453010,54.53.8,54,53,8,5453010,major54_2018_2,გიორგი უგულავა,230,0.3925,1096,608,297,511,0.5547,0.271,0.4662,20,0.0329
5453010,54.53.8,54,53,8,5453010,major54_2018_17,გიორგი ლილუაშვილი,3,0.0051,1096,608,297,511,0.5547,0.271,0.4662,20,0.0329
5453010,54.53.8,54,53,8,5453010,major54_2018_21,ზურაბ ქართველიშვილი,2,0.0034,1096,608,297,511,0.5547,0.271,0.4662,20,0.0329
5453010,54.53.8,54,53,8,5453010,major54_2018_23,მამუკა ტუსკაძე,1,0.0017,1096,608,297,511,0.5547,0.271,0.4662,20,0.0329
5453010,54.53.8,54,53,8,5453010,major54_2018_41,გივი ჭიჭინაძე,345,0.5887,1096,608,297,511,0.5547,0.271,0.4662,20,0.0329
5453010,54.53.8,54,53,8,5453010,major54_2018_42,ვასილ კოპალიანი,5,0.0085,1096,608,297,511,0.5547,0.271,0.4662,20,0.0329
5453010,54.53.9,54,53,9,5453010,major54_2018_2,გიორგი უგულავა,159,0.2839,1137,568,225,461,0.4996,0.1979,0.4055,8,0.0141
5453010,54.53.9,54,53,9,5453010,major54_2018_17,გიორგი ლილუაშვილი,1,0.0018,1137,568,225,461,0.4996,0.1979,0.4055,8,0.0141
5453010,54.53.9,54,53,9,5453010,major54_2018_21,ზურაბ ქართველიშვილი,1,0.0018,1137,568,225,461,0.4996,0.1979,0.4055,8,0.0141
5453010,54.53.9,54,53,9,5453010,major54_2018_23,მამუკა ტუსკაძე,17,0.0304,1137,568,225,461,0.4996,0.1979,0.4055,8,0.0141
5453010,54.53.9,54,53,9,5453010,major54_2018_41,გივი ჭიჭინაძე,370,0.6607,1137,568,225,461,0.4996,0.1979,0.4055,8,0.0141
5453010,54.53.9,54,53,9,5453010,major54_2018_42,ვასილ კოპალიანი,12,0.0214,1137,568,225,461,0.4996,0.1979,0.4055,8,0.0141
