"precinct_id","precinct_key","district_id","raw_district_id","precinct_number","party_id","name_ka","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
1112012,"111211.1112.12","111211",1112,12,"gd","",397,0.450113,816,344,2,130,0.421569,0.002451,0.159314,23,0.06686
1112012,"111211.1112.12","111211",1112,12,"independent","",285,0.323129,816,344,2,130,0.421569,0.002451,0.159314,23,0.06686
1112012,"111211.1112.12","111211",1112,12,"patriots","",169,0.19161,816,344,2,130,0.421569,0.002451,0.159314,23,0.06686
1112012,"111211.1112.12","111211",1112,12,"ufali_2014","",31,0.035147,816,344,2,130,0.421569,0.002451,0.159314,23,0.06686
2406006,"240624.2406.6","240624",2406,6,"gd","",553,1,494,100,0,32,0.202429,0,0.064777,7,0.07
5307007,"530753.5307.7","530753",5307,7,"gd","",367,0.691149,1185,475,0,247,0.400844,0,0.208439,28,0.058947
5307007,"530753.5307.7","530753",5307,7,"independent","",164,0.308851,1185,475,0,247,0.400844,0,0.208439,28,0.058947
6606006,"660666.6606.6","660666",6606,6,"gd","",318,0.734411,830,365,0,165,0.439759,0,0.198795,12,0.032877
6606006,"660666.6606.6","660666",6606,6,"patriots","",115,0.265589,830,365,0,165,0.439759,0,0.198795,12,0.032877
