district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
national,unm,,8071,0.1139,246424,73968,21053,58782,243892,2532,0.3002,0.0854,0.2385,3011,0.0407
national,gd,,62782,0.8861,246424,73968,21053,58782,243892,2532,0.3002,0.0854,0.2385,3011,0.0407
28,unm,გიორგი კირთაძე,4115,0.12,149293,35939,10502,28563,147211,2082,0.2407,0.0703,0.1913,1610,0.0448
28,gd,ტიტე აროშიძე,30169,0.88,149293,35939,10502,28563,147211,2082,0.2407,0.0703,0.1913,1610,0.0448
30,unm,გია აბულაძე,3956,0.1082,97131,38029,10551,30219,96681,450,0.3915,0.1086,0.3111,1401,0.0368
30,gd,ფრიდონ ფუტკარაძე,32613,0.8918,97131,38029,10551,30219,96681,450,0.3915,0.1086,0.3111,1401,0.0368
