"precinct_id","precinct_key","district_id","raw_district_id","precinct_number","party_id","name_ka","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
18024,"180400.18.24","180400",18,24,"peoples_movement_2020","ანი შაიშმელაშვილი",2,0.005435,808,384,109,332,0.475248,0.134901,0.410891,16,0.041667
38002,"380200.38.2","380200",38,2,"burchuladze","გიორგი კოღუაშვილი",10,0.016077,1124,634,260,547,0.564057,0.231317,0.486655,12,0.018927
38002,"380200.38.2","380200",38,2,"conservatives","გრიგორი დარსანია",4,0.006431,1124,634,260,547,0.564057,0.231317,0.486655,12,0.018927
38002,"380200.38.2","380200",38,2,"free_georgia_movement","მედეა სოლოდკო",4,0.006431,1124,634,260,547,0.564057,0.231317,0.486655,12,0.018927
38002,"380200.38.2","380200",38,2,"gd","გენადი ბოლქვაძე",584,0.938907,1124,634,260,547,0.564057,0.231317,0.486655,12,0.018927
38002,"380200.38.2","380200",38,2,"national_democrats","დავითი ბახტაძე",6,0.009646,1124,634,260,547,0.564057,0.231317,0.486655,12,0.018927
38002,"380200.38.2","380200",38,2,"new_christian_democrats","ანიკო ბუცხრიკიძე",3,0.004823,1124,634,260,547,0.564057,0.231317,0.486655,12,0.018927
38002,"380200.38.2","380200",38,2,"peoples_movement_2020","ზურაბ ხუციშვილი",5,0.008039,1124,634,260,547,0.564057,0.231317,0.486655,12,0.018927
38002,"380200.38.2","380200",38,2,"vashadze_2017","დავით ალხანაშვილი",2,0.003215,1124,634,260,547,0.564057,0.231317,0.486655,12,0.018927
38002,"380200.38.2","380200",38,2,"veterans","ცისანა მელიქიძე",4,0.006431,1124,634,260,547,0.564057,0.231317,0.486655,12,0.018927
51030,"511300.51.30","511300",51,30,"burchuladze","ირაკლი გვალია",1,0.001795,968,566,200,490,0.584711,0.206612,0.506198,3,0.0053
51030,"511300.51.30","511300",51,30,"gd","ნუგზარ ფერაძე",400,0.718133,968,566,200,490,0.584711,0.206612,0.506198,3,0.0053
51030,"511300.51.30","511300",51,30,"social_justice_2020","გოდერძი ჩარკვიანი",1,0.001795,968,566,200,490,0.584711,0.206612,0.506198,3,0.0053
51030,"511300.51.30","511300",51,30,"unm","გაგა ლაბაძე",154,0.276481,968,566,200,490,0.584711,0.206612,0.506198,3,0.0053
51030,"511300.51.30","511300",51,30,"vashadze_2017","ანა მოსაშვილი",1,0.001795,968,566,200,490,0.584711,0.206612,0.506198,3,0.0053
51031,"511300.51.31","511300",51,31,"gd","ნუგზარ ფერაძე",226,0.662757,579,348,95,296,0.601036,0.164076,0.511226,5,0.014368
51031,"511300.51.31","511300",51,31,"unm","გაგა ლაბაძე",114,0.334311,579,348,95,296,0.601036,0.164076,0.511226,5,0.014368
51031,"511300.51.31","511300",51,31,"veterans","ზაურ ქალდანი",1,0.002933,579,348,95,296,0.601036,0.164076,0.511226,5,0.014368
56003,"560102.56.3","560102",56,3,"gd","თეიმურაზ ჭუმბურიძე",201,0.533156,971,395,149,304,0.406797,0.15345,0.313079,16,0.040506
56003,"560102.56.3","560102",56,3,"initiative_group","ნოდარ ჩაჩანიძე",100,0.265252,971,395,149,304,0.406797,0.15345,0.313079,16,0.040506
56003,"560102.56.3","560102",56,3,"new_christian_democrats","ვახტანგი გაფრინდაშვილი",2,0.005305,971,395,149,304,0.406797,0.15345,0.313079,16,0.040506
56003,"560102.56.3","560102",56,3,"peoples_movement_2020","თამაზ დოღაძე",2,0.005305,971,395,149,304,0.406797,0.15345,0.313079,16,0.040506
56003,"560102.56.3","560102",56,3,"unm","ილიკო ჩიკვილაძე",69,0.183024,971,395,149,304,0.406797,0.15345,0.313079,16,0.040506
56003,"560102.56.3","560102",56,3,"vashadze_2017","გიორგი მარდალეიშვილი",1,0.002653,971,395,149,304,0.406797,0.15345,0.313079,16,0.040506
56003,"560102.56.3","560102",56,3,"veterans","ლიანა ქარელიძე",2,0.005305,971,395,149,304,0.406797,0.15345,0.313079,16,0.040506
56004,"560102.56.4","560102",56,4,"gd","თეიმურაზ ჭუმბურიძე",157,0.443503,938,380,149,313,0.405117,0.158849,0.333689,21,0.055263
56004,"560102.56.4","560102",56,4,"initiative_group","ნოდარ ჩაჩანიძე",92,0.259887,938,380,149,313,0.405117,0.158849,0.333689,21,0.055263
56004,"560102.56.4","560102",56,4,"new_christian_democrats","ვახტანგი გაფრინდაშვილი",2,0.00565,938,380,149,313,0.405117,0.158849,0.333689,21,0.055263
56004,"560102.56.4","560102",56,4,"peoples_movement_2020","თამაზ დოღაძე",1,0.002825,938,380,149,313,0.405117,0.158849,0.333689,21,0.055263
56004,"560102.56.4","560102",56,4,"unm","ილიკო ჩიკვილაძე",101,0.285311,938,380,149,313,0.405117,0.158849,0.333689,21,0.055263
56004,"560102.56.4","560102",56,4,"veterans","ლიანა ქარელიძე",1,0.002825,938,380,149,313,0.405117,0.158849,0.333689,21,0.055263
56005,"560102.56.5","560102",56,5,"gd","თეიმურაზ ჭუმბურიძე",111,0.372483,781,314,120,250,0.402049,0.153649,0.320102,16,0.050955
56005,"560102.56.5","560102",56,5,"initiative_group","ნოდარ ჩაჩანიძე",68,0.228188,781,314,120,250,0.402049,0.153649,0.320102,16,0.050955
56005,"560102.56.5","560102",56,5,"new_christian_democrats","ვახტანგი გაფრინდაშვილი",2,0.006711,781,314,120,250,0.402049,0.153649,0.320102,16,0.050955
56005,"560102.56.5","560102",56,5,"peoples_movement_2020","თამაზ დოღაძე",1,0.003356,781,314,120,250,0.402049,0.153649,0.320102,16,0.050955
56005,"560102.56.5","560102",56,5,"unm","ილიკო ჩიკვილაძე",114,0.38255,781,314,120,250,0.402049,0.153649,0.320102,16,0.050955
56005,"560102.56.5","560102",56,5,"veterans","ლიანა ქარელიძე",2,0.006711,781,314,120,250,0.402049,0.153649,0.320102,16,0.050955
56010,"560102.56.10","560102",56,10,"gd","თეიმურაზ ჭუმბურიძე",138,0.469388,884,319,158,277,0.36086,0.178733,0.313348,25,0.07837
56010,"560102.56.10","560102",56,10,"initiative_group","ნოდარ ჩაჩანიძე",57,0.193878,884,319,158,277,0.36086,0.178733,0.313348,25,0.07837
56010,"560102.56.10","560102",56,10,"new_christian_democrats","ვახტანგი გაფრინდაშვილი",4,0.013605,884,319,158,277,0.36086,0.178733,0.313348,25,0.07837
56010,"560102.56.10","560102",56,10,"peoples_movement_2020","თამაზ დოღაძე",5,0.017007,884,319,158,277,0.36086,0.178733,0.313348,25,0.07837
56010,"560102.56.10","560102",56,10,"unm","ილიკო ჩიკვილაძე",84,0.285714,884,319,158,277,0.36086,0.178733,0.313348,25,0.07837
56010,"560102.56.10","560102",56,10,"vashadze_2017","გიორგი მარდალეიშვილი",6,0.020408,884,319,158,277,0.36086,0.178733,0.313348,25,0.07837
56011,"560102.56.11","560102",56,11,"gd","თეიმურაზ ჭუმბურიძე",28,0.4,240,77,32,68,0.320833,0.133333,0.283333,7,0.090909
56011,"560102.56.11","560102",56,11,"initiative_group","ნოდარ ჩაჩანიძე",22,0.314286,240,77,32,68,0.320833,0.133333,0.283333,7,0.090909
56011,"560102.56.11","560102",56,11,"peoples_movement_2020","თამაზ დოღაძე",1,0.014286,240,77,32,68,0.320833,0.133333,0.283333,7,0.090909
56011,"560102.56.11","560102",56,11,"unm","ილიკო ჩიკვილაძე",17,0.242857,240,77,32,68,0.320833,0.133333,0.283333,7,0.090909
56011,"560102.56.11","560102",56,11,"vashadze_2017","გიორგი მარდალეიშვილი",2,0.028571,240,77,32,68,0.320833,0.133333,0.283333,7,0.090909
56012,"560102.56.12","560102",56,12,"gd","თეიმურაზ ჭუმბურიძე",49,0.515789,235,105,60,93,0.446809,0.255319,0.395745,2,0.019048
56012,"560102.56.12","560102",56,12,"initiative_group","ნოდარ ჩაჩანიძე",23,0.242105,235,105,60,93,0.446809,0.255319,0.395745,2,0.019048
56012,"560102.56.12","560102",56,12,"unm","ილიკო ჩიკვილაძე",21,0.221053,235,105,60,93,0.446809,0.255319,0.395745,2,0.019048
56012,"560102.56.12","560102",56,12,"veterans","ლიანა ქარელიძე",2,0.021053,235,105,60,93,0.446809,0.255319,0.395745,2,0.019048
56013,"560102.56.13","560102",56,13,"gd","თეიმურაზ ჭუმბურიძე",46,0.647887,189,75,41,70,0.396825,0.216931,0.37037,1,0.013333
56013,"560102.56.13","560102",56,13,"initiative_group","ნოდარ ჩაჩანიძე",10,0.140845,189,75,41,70,0.396825,0.216931,0.37037,1,0.013333
56013,"560102.56.13","560102",56,13,"unm","ილიკო ჩიკვილაძე",15,0.211268,189,75,41,70,0.396825,0.216931,0.37037,1,0.013333
57007,"570103.57.7","570103",57,7,"gd","რომან მაწკეპლაძე",276,0.726316,1026,385,189,324,0.375244,0.184211,0.315789,5,0.012987
57007,"570103.57.7","570103",57,7,"initiative_group","ავთანდილ ბრეგაძე",15,0.039474,1026,385,189,324,0.375244,0.184211,0.315789,5,0.012987
57007,"570103.57.7","570103",57,7,"peoples_movement_2020","ზურაბ ჭიქაბერიძე",1,0.002632,1026,385,189,324,0.375244,0.184211,0.315789,5,0.012987
57007,"570103.57.7","570103",57,7,"social_justice_2020","მერაბი ყიფიანი",5,0.013158,1026,385,189,324,0.375244,0.184211,0.315789,5,0.012987
57007,"570103.57.7","570103",57,7,"unm","დავითი ლომიძე",81,0.213158,1026,385,189,324,0.375244,0.184211,0.315789,5,0.012987
57007,"570103.57.7","570103",57,7,"vashadze_2017","მარიამი ბაღდავაძე",2,0.005263,1026,385,189,324,0.375244,0.184211,0.315789,5,0.012987
57008,"570103.57.8","570103",57,8,"burchuladze","ამირან ცარციძე",3,0.007282,1121,415,192,351,0.370205,0.171276,0.313113,3,0.007229
57008,"570103.57.8","570103",57,8,"conservatives","ქეთევან გომართელი",1,0.002427,1121,415,192,351,0.370205,0.171276,0.313113,3,0.007229
57008,"570103.57.8","570103",57,8,"gd","რომან მაწკეპლაძე",224,0.543689,1121,415,192,351,0.370205,0.171276,0.313113,3,0.007229
57008,"570103.57.8","570103",57,8,"initiative_group","ავთანდილ ბრეგაძე",14,0.033981,1121,415,192,351,0.370205,0.171276,0.313113,3,0.007229
57008,"570103.57.8","570103",57,8,"social_justice_2020","მერაბი ყიფიანი",8,0.019417,1121,415,192,351,0.370205,0.171276,0.313113,3,0.007229
57008,"570103.57.8","570103",57,8,"unm","დავითი ლომიძე",162,0.393204,1121,415,192,351,0.370205,0.171276,0.313113,3,0.007229
57034,"570103.57.34","570103",57,34,"conservatives","ქეთევან გომართელი",1,0.00463,451,222,94,186,0.492239,0.208426,0.412417,6,0.027027
57034,"570103.57.34","570103",57,34,"gd","რომან მაწკეპლაძე",140,0.648148,451,222,94,186,0.492239,0.208426,0.412417,6,0.027027
57034,"570103.57.34","570103",57,34,"initiative_group","ავთანდილ ბრეგაძე",3,0.013889,451,222,94,186,0.492239,0.208426,0.412417,6,0.027027
57034,"570103.57.34","570103",57,34,"peoples_movement_2020","ზურაბ ჭიქაბერიძე",2,0.009259,451,222,94,186,0.492239,0.208426,0.412417,6,0.027027
57034,"570103.57.34","570103",57,34,"social_justice_2020","მერაბი ყიფიანი",6,0.027778,451,222,94,186,0.492239,0.208426,0.412417,6,0.027027
57034,"570103.57.34","570103",57,34,"unm","დავითი ლომიძე",63,0.291667,451,222,94,186,0.492239,0.208426,0.412417,6,0.027027
57034,"570103.57.34","570103",57,34,"veterans","ლალი ჩხიკვაძე",1,0.00463,451,222,94,186,0.492239,0.208426,0.412417,6,0.027027
57036,"570103.57.36","570103",57,36,"burchuladze","ამირან ცარციძე",1,0.002564,973,399,177,352,0.410072,0.181912,0.361768,9,0.022556
57036,"570103.57.36","570103",57,36,"conservatives","ქეთევან გომართელი",1,0.002564,973,399,177,352,0.410072,0.181912,0.361768,9,0.022556
57036,"570103.57.36","570103",57,36,"free_georgia_movement","გიორგი სიდამონიძე",1,0.002564,973,399,177,352,0.410072,0.181912,0.361768,9,0.022556
57036,"570103.57.36","570103",57,36,"gd","რომან მაწკეპლაძე",244,0.625641,973,399,177,352,0.410072,0.181912,0.361768,9,0.022556
57036,"570103.57.36","570103",57,36,"initiative_group","ავთანდილ ბრეგაძე",15,0.038462,973,399,177,352,0.410072,0.181912,0.361768,9,0.022556
57036,"570103.57.36","570103",57,36,"national_democrats","მირიან დეისაძე",1,0.002564,973,399,177,352,0.410072,0.181912,0.361768,9,0.022556
57036,"570103.57.36","570103",57,36,"new_christian_democrats","მარიამ სიხარულიძე",1,0.002564,973,399,177,352,0.410072,0.181912,0.361768,9,0.022556
57036,"570103.57.36","570103",57,36,"peoples_movement_2020","ზურაბ ჭიქაბერიძე",3,0.007692,973,399,177,352,0.410072,0.181912,0.361768,9,0.022556
57036,"570103.57.36","570103",57,36,"social_justice_2020","მერაბი ყიფიანი",28,0.071795,973,399,177,352,0.410072,0.181912,0.361768,9,0.022556
57036,"570103.57.36","570103",57,36,"unm","დავითი ლომიძე",95,0.24359,973,399,177,352,0.410072,0.181912,0.361768,9,0.022556
58014,"580400.58.14","580400",58,14,"burchuladze","სოფიკო ხარაბაძე",2,0.003115,1273,656,279,491,0.515318,0.219167,0.385703,14,0.021341
58014,"580400.58.14","580400",58,14,"conservatives","ბესარიონ არველაძე",1,0.001558,1273,656,279,491,0.515318,0.219167,0.385703,14,0.021341
58014,"580400.58.14","580400",58,14,"european_georgia","ზაურ ქაშიბაძე",114,0.17757,1273,656,279,491,0.515318,0.219167,0.385703,14,0.021341
58014,"580400.58.14","580400",58,14,"free_georgia_movement","ვახტანგ ძიძიგური",3,0.004673,1273,656,279,491,0.515318,0.219167,0.385703,14,0.021341
58014,"580400.58.14","580400",58,14,"gd","ომარ სინაურიძე",511,0.79595,1273,656,279,491,0.515318,0.219167,0.385703,14,0.021341
58014,"580400.58.14","580400",58,14,"national_democrats","აკაკი კილასონია",1,0.001558,1273,656,279,491,0.515318,0.219167,0.385703,14,0.021341
58014,"580400.58.14","580400",58,14,"new_christian_democrats","დანიელ ჩხიკვაძე",3,0.004673,1273,656,279,491,0.515318,0.219167,0.385703,14,0.021341
58014,"580400.58.14","580400",58,14,"peoples_movement_2020","ნიკა გაბუნია",2,0.003115,1273,656,279,491,0.515318,0.219167,0.385703,14,0.021341
58014,"580400.58.14","580400",58,14,"social_justice_2020","ამირან უგულავა",1,0.001558,1273,656,279,491,0.515318,0.219167,0.385703,14,0.021341
58014,"580400.58.14","580400",58,14,"vashadze_2017","თეონა შერგელაშვილი",3,0.004673,1273,656,279,491,0.515318,0.219167,0.385703,14,0.021341
58014,"580400.58.14","580400",58,14,"veterans","ნინო გაგნიძე",1,0.001558,1273,656,279,491,0.515318,0.219167,0.385703,14,0.021341
58015,"580400.58.15","580400",58,15,"conservatives","ბესარიონ არველაძე",1,0.001506,1388,675,297,545,0.486311,0.213977,0.392651,11,0.016296
58015,"580400.58.15","580400",58,15,"european_georgia","ზაურ ქაშიბაძე",120,0.180723,1388,675,297,545,0.486311,0.213977,0.392651,11,0.016296
58015,"580400.58.15","580400",58,15,"free_georgia","მაკარი გელაშვილი",2,0.003012,1388,675,297,545,0.486311,0.213977,0.392651,11,0.016296
58015,"580400.58.15","580400",58,15,"free_georgia_movement","ვახტანგ ძიძიგური",2,0.003012,1388,675,297,545,0.486311,0.213977,0.392651,11,0.016296
58015,"580400.58.15","580400",58,15,"gd","ომარ სინაურიძე",536,0.807229,1388,675,297,545,0.486311,0.213977,0.392651,11,0.016296
58015,"580400.58.15","580400",58,15,"social_justice_2020","ამირან უგულავა",2,0.003012,1388,675,297,545,0.486311,0.213977,0.392651,11,0.016296
58015,"580400.58.15","580400",58,15,"veterans","ნინო გაგნიძე",1,0.001506,1388,675,297,545,0.486311,0.213977,0.392651,11,0.016296
58016,"580400.58.16","580400",58,16,"burchuladze","სოფიკო ხარაბაძე",1,0.002632,667,393,186,324,0.589205,0.278861,0.485757,13,0.033079
58016,"580400.58.16","580400",58,16,"conservatives","ბესარიონ არველაძე",2,0.005263,667,393,186,324,0.589205,0.278861,0.485757,13,0.033079
58016,"580400.58.16","580400",58,16,"european_georgia","ზაურ ქაშიბაძე",58,0.152632,667,393,186,324,0.589205,0.278861,0.485757,13,0.033079
58016,"580400.58.16","580400",58,16,"free_georgia_movement","ვახტანგ ძიძიგური",2,0.005263,667,393,186,324,0.589205,0.278861,0.485757,13,0.033079
58016,"580400.58.16","580400",58,16,"gd","ომარ სინაურიძე",313,0.823684,667,393,186,324,0.589205,0.278861,0.485757,13,0.033079
58016,"580400.58.16","580400",58,16,"peoples_movement_2020","ნიკა გაბუნია",3,0.007895,667,393,186,324,0.589205,0.278861,0.485757,13,0.033079
58016,"580400.58.16","580400",58,16,"social_justice_2020","ამირან უგულავა",1,0.002632,667,393,186,324,0.589205,0.278861,0.485757,13,0.033079
58065,"580400.58.65","580400",58,65,"burchuladze","სოფიკო ხარაბაძე",3,0.006608,888,470,183,364,0.529279,0.206081,0.40991,16,0.034043
58065,"580400.58.65","580400",58,65,"conservatives","ბესარიონ არველაძე",1,0.002203,888,470,183,364,0.529279,0.206081,0.40991,16,0.034043
58065,"580400.58.65","580400",58,65,"european_georgia","ზაურ ქაშიბაძე",130,0.286344,888,470,183,364,0.529279,0.206081,0.40991,16,0.034043
58065,"580400.58.65","580400",58,65,"gd","ომარ სინაურიძე",318,0.700441,888,470,183,364,0.529279,0.206081,0.40991,16,0.034043
58065,"580400.58.65","580400",58,65,"peoples_movement_2020","ნიკა გაბუნია",1,0.002203,888,470,183,364,0.529279,0.206081,0.40991,16,0.034043
58065,"580400.58.65","580400",58,65,"social_justice_2020","ამირან უგულავა",1,0.002203,888,470,183,364,0.529279,0.206081,0.40991,16,0.034043
60003,"600103.60.3","600103",60,3,"conservatives","ლევანი ობოლაძე",1,0.00207,1107,492,187,388,0.444444,0.168925,0.350497,9,0.018293
60003,"600103.60.3","600103",60,3,"european_georgia","იაკობ ზაქარეიშვილი",102,0.21118,1107,492,187,388,0.444444,0.168925,0.350497,9,0.018293
60003,"600103.60.3","600103",60,3,"free_georgia","მარიამ მაჩაბერიძე",10,0.020704,1107,492,187,388,0.444444,0.168925,0.350497,9,0.018293
60003,"600103.60.3","600103",60,3,"gd","დავით მდინარაძე",346,0.716356,1107,492,187,388,0.444444,0.168925,0.350497,9,0.018293
60003,"600103.60.3","600103",60,3,"initiative_group","კაკო თავდუმაძე",7,0.014493,1107,492,187,388,0.444444,0.168925,0.350497,9,0.018293
60003,"600103.60.3","600103",60,3,"initiative_group","ტოგო ჭელიძე",16,0.033126,1107,492,187,388,0.444444,0.168925,0.350497,9,0.018293
60003,"600103.60.3","600103",60,3,"new_christian_democrats","გიორგი მინდილაია",1,0.00207,1107,492,187,388,0.444444,0.168925,0.350497,9,0.018293
60008,"600103.60.8","600103",60,8,"european_georgia","იაკობ ზაქარეიშვილი",76,0.119874,1358,642,224,529,0.472754,0.164948,0.389543,8,0.012461
60008,"600103.60.8","600103",60,8,"free_georgia","მარიამ მაჩაბერიძე",19,0.029968,1358,642,224,529,0.472754,0.164948,0.389543,8,0.012461
60008,"600103.60.8","600103",60,8,"free_georgia_movement","დოდო სიხარულიძე",1,0.001577,1358,642,224,529,0.472754,0.164948,0.389543,8,0.012461
60008,"600103.60.8","600103",60,8,"gd","დავით მდინარაძე",498,0.785489,1358,642,224,529,0.472754,0.164948,0.389543,8,0.012461
60008,"600103.60.8","600103",60,8,"initiative_group","კაკო თავდუმაძე",13,0.020505,1358,642,224,529,0.472754,0.164948,0.389543,8,0.012461
60008,"600103.60.8","600103",60,8,"initiative_group","ტოგო ჭელიძე",26,0.041009,1358,642,224,529,0.472754,0.164948,0.389543,8,0.012461
60008,"600103.60.8","600103",60,8,"vashadze_2017","გოგა არაბიძე",1,0.001577,1358,642,224,529,0.472754,0.164948,0.389543,8,0.012461
60010,"600103.60.10","600103",60,10,"european_georgia","იაკობ ზაქარეიშვილი",46,0.132565,725,352,120,281,0.485517,0.165517,0.387586,5,0.014205
60010,"600103.60.10","600103",60,10,"free_georgia","მარიამ მაჩაბერიძე",7,0.020173,725,352,120,281,0.485517,0.165517,0.387586,5,0.014205
60010,"600103.60.10","600103",60,10,"free_georgia_movement","დოდო სიხარულიძე",3,0.008646,725,352,120,281,0.485517,0.165517,0.387586,5,0.014205
60010,"600103.60.10","600103",60,10,"gd","დავით მდინარაძე",245,0.706052,725,352,120,281,0.485517,0.165517,0.387586,5,0.014205
60010,"600103.60.10","600103",60,10,"initiative_group","კაკო თავდუმაძე",33,0.095101,725,352,120,281,0.485517,0.165517,0.387586,5,0.014205
60010,"600103.60.10","600103",60,10,"initiative_group","ტოგო ჭელიძე",12,0.034582,725,352,120,281,0.485517,0.165517,0.387586,5,0.014205
60010,"600103.60.10","600103",60,10,"peoples_movement_2020","ბესიკ ხმიადაშვილი",1,0.002882,725,352,120,281,0.485517,0.165517,0.387586,5,0.014205
60055,"600103.60.55","600103",60,55,"burchuladze","ინგა სიდამონიძე",1,0.002538,1094,405,149,311,0.370201,0.136197,0.284278,11,0.02716
60055,"600103.60.55","600103",60,55,"european_georgia","იაკობ ზაქარეიშვილი",62,0.15736,1094,405,149,311,0.370201,0.136197,0.284278,11,0.02716
60055,"600103.60.55","600103",60,55,"free_georgia","მარიამ მაჩაბერიძე",12,0.030457,1094,405,149,311,0.370201,0.136197,0.284278,11,0.02716
60055,"600103.60.55","600103",60,55,"gd","დავით მდინარაძე",274,0.695431,1094,405,149,311,0.370201,0.136197,0.284278,11,0.02716
60055,"600103.60.55","600103",60,55,"initiative_group","კაკო თავდუმაძე",5,0.01269,1094,405,149,311,0.370201,0.136197,0.284278,11,0.02716
60055,"600103.60.55","600103",60,55,"initiative_group","ტოგო ჭელიძე",35,0.088832,1094,405,149,311,0.370201,0.136197,0.284278,11,0.02716
60055,"600103.60.55","600103",60,55,"national_democrats","თამარ ჩიტაია",1,0.002538,1094,405,149,311,0.370201,0.136197,0.284278,11,0.02716
60055,"600103.60.55","600103",60,55,"new_christian_democrats","გიორგი მინდილაია",1,0.002538,1094,405,149,311,0.370201,0.136197,0.284278,11,0.02716
60055,"600103.60.55","600103",60,55,"peoples_movement_2020","ბესიკ ხმიადაშვილი",2,0.005076,1094,405,149,311,0.370201,0.136197,0.284278,11,0.02716
60055,"600103.60.55","600103",60,55,"veterans","ნაირა ჯავახიშვილი",1,0.002538,1094,405,149,311,0.370201,0.136197,0.284278,11,0.02716
60057,"600103.60.57","600103",60,57,"burchuladze","ინგა სიდამონიძე",1,0.002315,811,446,225,393,0.549938,0.277435,0.484587,14,0.03139
60057,"600103.60.57","600103",60,57,"european_georgia","იაკობ ზაქარეიშვილი",77,0.178241,811,446,225,393,0.549938,0.277435,0.484587,14,0.03139
60057,"600103.60.57","600103",60,57,"free_georgia","მარიამ მაჩაბერიძე",7,0.016204,811,446,225,393,0.549938,0.277435,0.484587,14,0.03139
60057,"600103.60.57","600103",60,57,"free_georgia_movement","დოდო სიხარულიძე",2,0.00463,811,446,225,393,0.549938,0.277435,0.484587,14,0.03139
60057,"600103.60.57","600103",60,57,"gd","დავით მდინარაძე",280,0.648148,811,446,225,393,0.549938,0.277435,0.484587,14,0.03139
60057,"600103.60.57","600103",60,57,"initiative_group","კაკო თავდუმაძე",50,0.115741,811,446,225,393,0.549938,0.277435,0.484587,14,0.03139
60057,"600103.60.57","600103",60,57,"initiative_group","ტოგო ჭელიძე",13,0.030093,811,446,225,393,0.549938,0.277435,0.484587,14,0.03139
60057,"600103.60.57","600103",60,57,"peoples_movement_2020","ბესიკ ხმიადაშვილი",2,0.00463,811,446,225,393,0.549938,0.277435,0.484587,14,0.03139
