precinct_id,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
79003,79003,alliance,გოჩა გუგუნავა,6,0.0093,1506,685,219,561,0.4548,0.1454,0.3725,38,0.0555
79003,79003,free_georgia,სულიკო მიქელაძე,4,0.0062,1506,685,219,561,0.4548,0.1454,0.3725,38,0.0555
79003,79003,citizens,გიორგი მასალკინი,13,0.0202,1506,685,219,561,0.4548,0.1454,0.3725,38,0.0555
79003,79003,justice,მირიან პაპუნიძე,1,0.0016,1506,685,219,561,0.4548,0.1454,0.3725,38,0.0555
79003,79003,agmashenebeli,ბექა დიასამიძე,21,0.0327,1506,685,219,561,0.4548,0.1454,0.3725,38,0.0555
79003,79003,gd,ტიტე აროშიძე,267,0.4152,1506,685,219,561,0.4548,0.1454,0.3725,38,0.0555
79003,79003,georgian_idea,ირაკლი ცეცხლაძე,5,0.0078,1506,685,219,561,0.4548,0.1454,0.3725,38,0.0555
79003,79003,conservatives,ვლადიმერ ურუშაძე,4,0.0062,1506,685,219,561,0.4548,0.1454,0.3725,38,0.0555
79003,79003,georgian_march,მიხეილ მახარაძე,6,0.0093,1506,685,219,561,0.4548,0.1454,0.3725,38,0.0555
79003,79003,lelo,გენადი თებიძე,20,0.0311,1506,685,219,561,0.4548,0.1454,0.3725,38,0.0555
79003,79003,face_plus,თენგიზ რუხაძე,1,0.0016,1506,685,219,561,0.4548,0.1454,0.3725,38,0.0555
79004,79004,european_georgia,ვახტანგ კალოიანი,24,0.0353,1450,702,207,591,0.4841,0.1428,0.4076,20,0.0285
79004,79004,democratic_movement,გიორგი ცინცქილაძე,12,0.0176,1450,702,207,591,0.4841,0.1428,0.4076,20,0.0285
79004,79004,unm,გიორგი კირთაძე,245,0.3603,1450,702,207,591,0.4841,0.1428,0.4076,20,0.0285
79004,79004,patriots,ჯუმბერ ტაკიძე,19,0.0279,1450,702,207,591,0.4841,0.1428,0.4076,20,0.0285
79004,79004,labour,მარიამი გურგენიძე,13,0.0191,1450,702,207,591,0.4841,0.1428,0.4076,20,0.0285
79004,79004,victorious_georgia,კახაბერ სირაბიძე,4,0.0059,1450,702,207,591,0.4841,0.1428,0.4076,20,0.0285
79004,79004,alliance,გოჩა გუგუნავა,14,0.0206,1450,702,207,591,0.4841,0.1428,0.4076,20,0.0285
79004,79004,citizens,გიორგი მასალკინი,18,0.0265,1450,702,207,591,0.4841,0.1428,0.4076,20,0.0285
79004,79004,agmashenebeli,ბექა დიასამიძე,20,0.0294,1450,702,207,591,0.4841,0.1428,0.4076,20,0.0285
79004,79004,gd,ტიტე აროშიძე,278,0.4088,1450,702,207,591,0.4841,0.1428,0.4076,20,0.0285
79004,79004,georgian_idea,ირაკლი ცეცხლაძე,4,0.0059,1450,702,207,591,0.4841,0.1428,0.4076,20,0.0285
79004,79004,conservatives,ვლადიმერ ურუშაძე,14,0.0206,1450,702,207,591,0.4841,0.1428,0.4076,20,0.0285
79004,79004,lelo,გენადი თებიძე,15,0.0221,1450,702,207,591,0.4841,0.1428,0.4076,20,0.0285
79005,79005,european_georgia,ვახტანგ კალოიანი,27,0.0447,1154,632,204,533,0.5477,0.1768,0.4619,23,0.0364
79005,79005,democratic_movement,გიორგი ცინცქილაძე,9,0.0149,1154,632,204,533,0.5477,0.1768,0.4619,23,0.0364
79005,79005,unm,გიორგი კირთაძე,224,0.3709,1154,632,204,533,0.5477,0.1768,0.4619,23,0.0364
