"district_id","party_id","party_num","name_ka","round","votes","registered","voted","voted_noon","voted_5pm","main_list","special_list","invalid_ballots","vote_share","turnout_pct","noon_pct","five_pct","invalid_pct"
"13","kostava_society","30","ნოდარი კუტიბაშვილი",1,818,31206,15073,5456,11544,30949,257,581,0.056695,0.483016,0.174838,0.369929,0.038546
"13","nonparliamentary_opposition_2014","1","გიორგი მჭედლიშვილი",1,333,31206,15073,5456,11544,30949,257,581,0.02308,0.483016,0.174838,0.369929,0.038546
"13","unm","5","ზაზა ზედელაშვილი",1,2420,31206,15073,5456,11544,30949,257,581,0.167729,0.483016,0.174838,0.369929,0.038546
"14","gd","41","ნიკოლოზ ჯანიაშვილი",1,9910,22797,11725,4542,9043,22622,175,309,0.873744,0.514322,0.199237,0.396675,0.026354
"14","nonparliamentary_opposition_2014","1","გელა ბაგალიშვილი",1,219,22797,11725,4542,9043,22622,175,309,0.019309,0.514322,0.199237,0.396675,0.026354
"14","unm","5","ემზარ ჯანაშვილი",1,1213,22797,11725,4542,9043,22622,175,309,0.106948,0.514322,0.199237,0.396675,0.026354
"15","burjanadze_united_opposition_2014","3","ისაკო ცქიფურიშვილი",1,5827,39318,18763,6984,14686,39013,305,975,0.328023,0.477211,0.177629,0.373518,0.051964
"15","gd","41","კარლო ჯამბურია",1,9184,39318,18763,6984,14686,39013,305,975,0.517001,0.477211,0.177629,0.373518,0.051964
"15","unm","5","ნიკა ნოზაძე",1,2370,39318,18763,6984,14686,39013,305,975,0.133416,0.477211,0.177629,0.373518,0.051964
"15","veterans_patriots_2014","2","ნოდარი მანიჟაშვილი",1,383,39318,18763,6984,14686,39013,305,975,0.02156,0.477211,0.177629,0.373518,0.051964
"16","burjanadze_united_opposition_2014","3","ილია ბურკიაშვილი",1,1080,29422,15877,6140,12075,29195,227,969,0.072522,0.53963,0.208687,0.410407,0.061032
"16","gd","41","ილია მზექალაშვილი",1,7249,29422,15877,6140,12075,29195,227,969,0.486771,0.53963,0.208687,0.410407,0.061032
"16","greens_2014","6","რევაზი ჩოხადარი",1,1147,29422,15877,6140,12075,29195,227,969,0.077021,0.53963,0.208687,0.410407,0.061032
"16","patriots","8","ალექსი შიუკაშვილი",1,1806,29422,15877,6140,12075,29195,227,969,0.121273,0.53963,0.208687,0.410407,0.061032
"16","unm","5","ხატია დეკანოიძე",1,3610,29422,15877,6140,12075,29195,227,969,0.242412,0.53963,0.208687,0.410407,0.061032
"17","burjanadze_united_opposition_2014","3","თამაზი არჯევანიძე",1,990,56253,24159,7353,17092,55912,341,1153,0.043301,0.42947,0.130713,0.303842,0.047725
"17","burjanadze_united_opposition_2014","3","ჯემალი ბაღათრიშვილი",1,3255,56253,24159,7353,17092,55912,341,1153,0.14237,0.42947,0.130713,0.303842,0.047725
"17","gd","41","ალექსანდრე შათირიშვილი",1,7635,56253,24159,7353,17092,55912,341,1153,0.333946,0.42947,0.130713,0.303842,0.047725
"17","gd","41","პლატონი კალმახელიძე",1,3263,56253,24159,7353,17092,55912,341,1153,0.14272,0.42947,0.130713,0.303842,0.047725
"17","greens_2014","6","ნოდარ მუმლაური",1,356,56253,24159,7353,17092,55912,341,1153,0.015571,0.42947,0.130713,0.303842,0.047725
"17","labour","20","ქეთევან ზაქარიაშვილი",1,180,56253,24159,7353,17092,55912,341,1153,0.007873,0.42947,0.130713,0.303842,0.047725
"17","nonparliamentary_opposition_2014","1","გიორგი მოსიაშვილი",1,742,56253,24159,7353,17092,55912,341,1153,0.032454,0.42947,0.130713,0.303842,0.047725
"17","nonparliamentary_opposition_2014","1","მალხაზი არუდაშვილი",1,303,56253,24159,7353,17092,55912,341,1153,0.013253,0.42947,0.130713,0.303842,0.047725
"17","patriots","8","ზაზა დევიძე",1,343,56253,24159,7353,17092,55912,341,1153,0.015002,0.42947,0.130713,0.303842,0.047725
"17","unm","5","ალექსი ძულიაშვილი",1,1682,56253,24159,7353,17092,55912,341,1153,0.073569,0.42947,0.130713,0.303842,0.047725
"17","unm","5","გიორგი ბოტკოველი",1,4114,56253,24159,7353,17092,55912,341,1153,0.179941,0.42947,0.130713,0.303842,0.047725
"18","burjanadze_united_opposition_2014","3","ზურაბი ფილაშვილი",1,3971,30608,14815,5162,11103,30429,179,539,0.278862,0.484024,0.168649,0.362748,0.036382
"18","gd","41","ბექა ბაიდაური",1,6087,30608,14815,5162,11103,30429,179,539,0.427458,0.484024,0.168649,0.362748,0.036382
"18","nonparliamentary_opposition_2014","1","ნიკოლოზი ბართიშვილი",1,869,30608,14815,5162,11103,30429,179,539,0.061025,0.484024,0.168649,0.362748,0.036382
"18","unm","5","შაქრო ტერტერაშვილი",1,3313,30608,14815,5162,11103,30429,179,539,0.232654,0.484024,0.168649,0.362748,0.036382
"19","burjanadze_united_opposition_2014","3","ილია არჩემაშვილი",1,1887,10949,6518,2463,5133,10893,56,199,0.299334,0.595306,0.224952,0.46881,0.030531
"19","gd","41","ლელა ქიტესაშვილი",1,2986,10949,6518,2463,5133,10893,56,199,0.473668,0.595306,0.224952,0.46881,0.030531
"19","greens_2014","6","ალექსი ქავთარაძე",1,677,10949,6518,2463,5133,10893,56,199,0.107392,0.595306,0.224952,0.46881,0.030531
"19","patriots","8","ლერი ნაკვეთაური",1,286,10949,6518,2463,5133,10893,56,199,0.045368,0.595306,0.224952,0.46881,0.030531
"19","self_governance_people_2014","9","მალხაზ იარაჯული",1,244,10949,6518,2463,5133,10893,56,199,0.038706,0.595306,0.224952,0.46881,0.030531
"19","unm","5","ვაჟა წოწკოლაური",1,224,10949,6518,2463,5133,10893,56,199,0.035533,0.595306,0.224952,0.46881,0.030531
"2","burjanadze_united_opposition_2014","3","დიმიტრი ლორთქიფანიძე",1,5022,93629,39499,11884,30571,93014,615,1395,0.132022,0.421867,0.126926,0.326512,0.035317
"2","future_georgia_2014","13","გიორგი ლაღიძე",1,39,93629,39499,11884,30571,93014,615,1395,0.001025,0.421867,0.126926,0.326512,0.035317
"2","gd","41","დავით ნარმანია",1,18119,93629,39499,11884,30571,93014,615,1395,0.476327,0.421867,0.126926,0.326512,0.035317
"2","georgias_way_2014","18","თეიმურაზ მურვანიძე",1,305,93629,39499,11884,30571,93014,615,1395,0.008018,0.421867,0.126926,0.326512,0.035317
"2","greens_2014","6","გიორგი გაჩეჩილაძე",1,611,93629,39499,11884,30571,93014,615,1395,0.016062,0.421867,0.126926,0.326512,0.035317
"2","kostava_society","30","გიორგი ლილუაშვილი",1,40,93629,39499,11884,30571,93014,615,1395,0.001052,0.421867,0.126926,0.326512,0.035317
"2","labour","20","ასმათ ტყაბლაძე",1,665,93629,39499,11884,30571,93014,615,1395,0.017482,0.421867,0.126926,0.326512,0.035317
"2","nonparliamentary_opposition_2014","1","კახა კუკავა",1,1006,93629,39499,11884,30571,93014,615,1395,0.026447,0.421867,0.126926,0.326512,0.035317
"2","patriots","8","ირმა ინაშვილი",1,2312,93629,39499,11884,30571,93014,615,1395,0.06078,0.421867,0.126926,0.326512,0.035317
"2","reformers_2014","11","ირაკლი ღლონტი",1,123,93629,39499,11884,30571,93014,615,1395,0.003234,0.421867,0.126926,0.326512,0.035317
"2","self_governance_people_2014","9","სერგო ჯავახიძე",1,49,93629,39499,11884,30571,93014,615,1395,0.001288,0.421867,0.126926,0.326512,0.035317
"2","ufali_2014","7","მიხეილ სალუაშვილი",1,103,93629,39499,11884,30571,93014,615,1395,0.002708,0.421867,0.126926,0.326512,0.035317
"2","unm","5","ნიკანორ მელია",1,9607,93629,39499,11884,30571,93014,615,1395,0.252557,0.421867,0.126926,0.326512,0.035317
"2","workers_council_2014","36","როინ ლიპარტელიანი",1,38,93629,39499,11884,30571,93014,615,1395,0.000999,0.421867,0.126926,0.326512,0.035317
"20","burjanadze_united_opposition_2014","3","კობა ძლიერიშვილი",1,2285,105193,37915,14993,29680,104456,737,1525,0.062946,0.360433,0.142528,0.282148,0.040222
"20","gd","41","დავითი ჯიქია",1,14697,105193,37915,14993,29680,104456,737,1525,0.404865,0.360433,0.142528,0.282148,0.040222
"20","georgias_way_2014","18","ალექსანდრე კობაიძე",1,555,105193,37915,14993,29680,104456,737,1525,0.015289,0.360433,0.142528,0.282148,0.040222
"20","labour","20","რევაზ რიჟამაძე",1,1156,105193,37915,14993,29680,104456,737,1525,0.031845,0.360433,0.142528,0.282148,0.040222
"20","nonparliamentary_opposition_2014","1","ალექსანდრე ბერიძე",1,754,105193,37915,14993,29680,104456,737,1525,0.020771,0.360433,0.142528,0.282148,0.040222
"20","our_georgia_2014","12","ერასტი კიწმარიშვილი",1,4383,105193,37915,14993,29680,104456,737,1525,0.12074,0.360433,0.142528,0.282148,0.040222
"20","patriots","8","ივანე შათირიშვილი",1,1569,105193,37915,14993,29680,104456,737,1525,0.043222,0.360433,0.142528,0.282148,0.040222
"20","ufali_2014","7","ელგუჯა ქოჩიაშვილი",1,291,105193,37915,14993,29680,104456,737,1525,0.008016,0.360433,0.142528,0.282148,0.040222
"20","unm","5","მამუკა ჩიქოვანი",1,10611,105193,37915,14993,29680,104456,737,1525,0.292306,0.360433,0.142528,0.282148,0.040222
"21","burjanadze_united_opposition_2014","3","იოსები ჯაფარიძე",1,2037,71664,26139,10353,20430,71192,472,2300,0.085884,0.364744,0.144466,0.28508,0.087991
"21","gd","41","გარსევან ნიორაძე",1,13464,71664,26139,10353,20430,71192,472,2300,0.56767,0.364744,0.144466,0.28508,0.087991
"21","unm","5","ბესიკი კახაბრიშვილი",1,6609,71664,26139,10353,20430,71192,472,2300,0.278649,0.364744,0.144466,0.28508,0.087991
"21","veterans_patriots_2014","2","თელმანი გასანოვი",1,1608,71664,26139,10353,20430,71192,472,2300,0.067797,0.364744,0.144466,0.28508,0.087991
"22","burjanadze_united_opposition_2014","3","რაშიდ მამედოვი",1,3809,96738,30790,12557,24150,96000,738,1945,0.132773,0.318282,0.129804,0.249643,0.06317
"22","future_georgia_2014","13","ნელი კილინკაროვა",1,173,96738,30790,12557,24150,96000,738,1945,0.00603,0.318282,0.129804,0.249643,0.06317
"22","gd","41","მერაბ თოფჩიშვილი",1,14655,96738,30790,12557,24150,96000,738,1945,0.510841,0.318282,0.129804,0.249643,0.06317
"22","nonparliamentary_opposition_2014","1","შამილ ახუნდოვი",1,164,96738,30790,12557,24150,96000,738,1945,0.005717,0.318282,0.129804,0.249643,0.06317
"22","unm","5","აკმამედ იმამკულიევი",1,9248,96738,30790,12557,24150,96000,738,1945,0.322365,0.318282,0.129804,0.249643,0.06317
"22","veterans_patriots_2014","2","ზვიადი შუბითიძე",1,639,96738,30790,12557,24150,96000,738,1945,0.022274,0.318282,0.129804,0.249643,0.06317
"23","burjanadze_united_opposition_2014","3","მალხაზი ერაძე",1,3153,56687,21491,8869,17600,56163,524,1621,0.159138,0.379117,0.156456,0.310477,0.075427
"23","gd","41","გოგი მეშველიანი",1,14080,56687,21491,8869,17600,56163,524,1621,0.710645,0.379117,0.156456,0.310477,0.075427
"23","unm","5","ოლეგ მაღრაძე",1,2580,56687,21491,8869,17600,56163,524,1621,0.130218,0.379117,0.156456,0.310477,0.075427
"24","burjanadze_united_opposition_2014","3","ზურაბი აკოფაშვილი",1,1404,22595,11563,5047,10034,22301,294,833,0.131732,0.51175,0.223368,0.444081,0.07204
"24","gd","41","გოგი ბარბაქაძე",1,7659,22595,11563,5047,10034,22301,294,833,0.718615,0.51175,0.223368,0.444081,0.07204
"24","unm","5","ბაკური მგელაძე",1,1595,22595,11563,5047,10034,22301,294,833,0.149653,0.51175,0.223368,0.444081,0.07204
"25","burjanadze_united_opposition_2014","3","რუსლან ხუციშვილი",1,1739,21187,9218,4075,8023,20997,190,447,0.198629,0.435078,0.192335,0.378676,0.048492
"25","gd","41","ილია საბაძე",1,4844,21187,9218,4075,8023,20997,190,447,0.553284,0.435078,0.192335,0.378676,0.048492
"25","patriots","8","",1,259,21187,9218,4075,8023,20997,190,447,0.029583,0.435078,0.192335,0.378676,0.048492
"25","unm","5","ნოდარ ხოზრევანიძე",1,1913,21187,9218,4075,8023,20997,190,447,0.218504,0.435078,0.192335,0.378676,0.048492
"26","burjanadze_united_opposition_2014","3","ბესიკი ყველაშვილი",1,590,20929,9711,4119,8093,20793,136,415,0.063571,0.463997,0.196808,0.386688,0.042735
"26","gd","41","ბესიკ წიკლაური",1,5315,20929,9711,4119,8093,20793,136,415,0.572675,0.463997,0.196808,0.386688,0.042735
"26","unm","5","გიორგი მესტვირიშვილი",1,3092,20929,9711,4119,8093,20793,136,415,0.333154,0.463997,0.196808,0.386688,0.042735
"26","veterans_patriots_2014","2","ჯუმბერი პაპაშვილი",1,284,20929,9711,4119,8093,20793,136,415,0.0306,0.463997,0.196808,0.386688,0.042735
"27","burjanadze_united_opposition_2014","3","ილია რუხაძე",1,885,44687,20392,7105,15073,44199,488,1124,0.046015,0.45633,0.158995,0.337302,0.05512
"27","gd","41","ავთანდილ ნემსიწვერიძე",1,1247,44687,20392,7105,15073,44199,488,1124,0.064836,0.45633,0.158995,0.337302,0.05512
"27","gd","41","ზურაბი აბესაძე",1,7962,44687,20392,7105,15073,44199,488,1124,0.413976,0.45633,0.158995,0.337302,0.05512
"27","greens_2014","6","დავით მაჩხანელი",1,949,44687,20392,7105,15073,44199,488,1124,0.049342,0.45633,0.158995,0.337302,0.05512
"27","kostava_society","30","კახაბერი წოწინაშვილი",1,2305,44687,20392,7105,15073,44199,488,1124,0.119846,0.45633,0.158995,0.337302,0.05512
"27","nonparliamentary_opposition_2014","1","დავით ჯარაშნელი",1,248,44687,20392,7105,15073,44199,488,1124,0.012895,0.45633,0.158995,0.337302,0.05512
"27","patriots","8","დავით ალიბეგაშვილი",1,265,44687,20392,7105,15073,44199,488,1124,0.013778,0.45633,0.158995,0.337302,0.05512
"27","patriots","8","ვლადიმერ ხუციშვილი",1,1730,44687,20392,7105,15073,44199,488,1124,0.08995,0.45633,0.158995,0.337302,0.05512
"27","sakhalkho_party_2014","26","ივანე სისაური",1,1448,44687,20392,7105,15073,44199,488,1124,0.075287,0.45633,0.158995,0.337302,0.05512
"27","sakhalkho_party_2014","26","რამაზ ღვალაძე",1,142,44687,20392,7105,15073,44199,488,1124,0.007383,0.45633,0.158995,0.337302,0.05512
"27","unm","5","გურამი კინწურაშვილი",1,72,44687,20392,7105,15073,44199,488,1124,0.003744,0.45633,0.158995,0.337302,0.05512
"27","unm","5","ცირა ჯავახიშვილი",1,1833,44687,20392,7105,15073,44199,488,1124,0.095305,0.45633,0.158995,0.337302,0.05512
"27","veterans_patriots_2014","2","ივანე ბერიძე",1,147,44687,20392,7105,15073,44199,488,1124,0.007643,0.45633,0.158995,0.337302,0.05512
"28","burjanadze_united_opposition_2014","3","გიორგი ხუციშვილი",1,2230,26321,11841,4705,9546,26057,264,703,0.200774,0.449869,0.178755,0.362676,0.05937
"28","gd","41","ვაჟა ჩოხელი",1,5910,26321,11841,4705,9546,26057,264,703,0.532097,0.449869,0.178755,0.362676,0.05937
"28","patriots","8","ირმა ცხორაგაული",1,1904,26321,11841,4705,9546,26057,264,703,0.171423,0.449869,0.178755,0.362676,0.05937
"28","self_governance_people_2014","9","აკაკი ბრელიძე",1,90,26321,11841,4705,9546,26057,264,703,0.008103,0.449869,0.178755,0.362676,0.05937
"28","unm","5","ზურაბ ოტიაშვილი",1,973,26321,11841,4705,9546,26057,264,703,0.087602,0.449869,0.178755,0.362676,0.05937
"29","burjanadze_united_opposition_2014","3","ვაჟა გელაძე",1,504,5325,2756,965,2226,5242,83,93,0.19026,0.517559,0.181221,0.418028,0.033745
"29","gd","41","გივი ქირიკაშვილი",1,1338,5325,2756,965,2226,5242,83,93,0.505096,0.517559,0.181221,0.418028,0.033745
"29","labour","20","გურამი აქიაშვილი",1,409,5325,2756,965,2226,5242,83,93,0.154398,0.517559,0.181221,0.418028,0.033745
"29","patriots","8","გუგუა მარსაგიშვილი",1,398,5325,2756,965,2226,5242,83,93,0.150245,0.517559,0.181221,0.418028,0.033745
"3","burjanadze_united_opposition_2014","3","დიმიტრი ლორთქიფანიძე",1,6502,118399,46616,14416,36109,117607,792,1708,0.145014,0.39372,0.121758,0.304977,0.03664
"3","future_georgia_2014","13","გიორგი ლაღიძე",1,37,118399,46616,14416,36109,117607,792,1708,0.000825,0.39372,0.121758,0.304977,0.03664
"3","gd","41","დავით ნარმანია",1,21111,118399,46616,14416,36109,117607,792,1708,0.470839,0.39372,0.121758,0.304977,0.03664
"3","georgias_way_2014","18","თეიმურაზ მურვანიძე",1,396,118399,46616,14416,36109,117607,792,1708,0.008832,0.39372,0.121758,0.304977,0.03664
"3","greens_2014","6","გიორგი გაჩეჩილაძე",1,686,118399,46616,14416,36109,117607,792,1708,0.0153,0.39372,0.121758,0.304977,0.03664
"3","kostava_society","30","გიორგი ლილუაშვილი",1,82,118399,46616,14416,36109,117607,792,1708,0.001829,0.39372,0.121758,0.304977,0.03664
"3","labour","20","ასმათ ტყაბლაძე",1,858,118399,46616,14416,36109,117607,792,1708,0.019136,0.39372,0.121758,0.304977,0.03664
"3","nonparliamentary_opposition_2014","1","კახა კუკავა",1,1162,118399,46616,14416,36109,117607,792,1708,0.025916,0.39372,0.121758,0.304977,0.03664
"3","patriots","8","ირმა ინაშვილი",1,2923,118399,46616,14416,36109,117607,792,1708,0.065192,0.39372,0.121758,0.304977,0.03664
"3","reformers_2014","11","ირაკლი ღლონტი",1,232,118399,46616,14416,36109,117607,792,1708,0.005174,0.39372,0.121758,0.304977,0.03664
"3","self_governance_people_2014","9","სერგო ჯავახიძე",1,96,118399,46616,14416,36109,117607,792,1708,0.002141,0.39372,0.121758,0.304977,0.03664
"3","ufali_2014","7","მიხეილ სალუაშვილი",1,145,118399,46616,14416,36109,117607,792,1708,0.003234,0.39372,0.121758,0.304977,0.03664
"3","unm","5","ნიკანორ მელია",1,10557,118399,46616,14416,36109,117607,792,1708,0.235453,0.39372,0.121758,0.304977,0.03664
"3","workers_council_2014","36","როინ ლიპარტელიანი",1,50,118399,46616,14416,36109,117607,792,1708,0.001115,0.39372,0.121758,0.304977,0.03664
"30","burjanadze_united_opposition_2014","3","ვახტანგ გუგულაშვილი",1,1699,40066,17333,6412,13882,39868,198,848,0.103434,0.432611,0.160036,0.346478,0.048924
"30","gd","41","გოჩა გოჩიტაშვილი",1,10345,40066,17333,6412,13882,39868,198,848,0.629794,0.432611,0.160036,0.346478,0.048924
"30","greens_2014","6","გელა გურასპაშვილი",1,756,40066,17333,6412,13882,39868,198,848,0.046025,0.432611,0.160036,0.346478,0.048924
"30","patriots","8","პავლე მარქარაშვილი",1,925,40066,17333,6412,13882,39868,198,848,0.056313,0.432611,0.160036,0.346478,0.048924
"30","unm","5","ნუგზარი ნონიაშვილი",1,2701,40066,17333,6412,13882,39868,198,848,0.164434,0.432611,0.160036,0.346478,0.048924
"32","burjanadze_united_opposition_2014","3","ივანე მაჭარაშვილი",1,2267,110536,44580,15206,33440,109517,1019,2429,0.054594,0.403308,0.137566,0.302526,0.054486
"32","burjanadze_united_opposition_2014","3","მამუკა ნოზაძე",1,874,110536,44580,15206,33440,109517,1019,2429,0.021048,0.403308,0.137566,0.302526,0.054486
"32","gd","41","დავით ონიაშვილი",1,13317,110536,44580,15206,33440,109517,1019,2429,0.320698,0.403308,0.137566,0.302526,0.054486
"32","gd","41","ზურაბი ჯირკველიშვილი",1,5286,110536,44580,15206,33440,109517,1019,2429,0.127297,0.403308,0.137566,0.302526,0.054486
"32","georgian_party_2014","14","ბონდო ვათიაშვილი",1,7533,110536,44580,15206,33440,109517,1019,2429,0.181409,0.403308,0.137566,0.302526,0.054486
"32","georgian_party_2014","14","კახაბერ ერგემლიძე",1,3832,110536,44580,15206,33440,109517,1019,2429,0.092282,0.403308,0.137566,0.302526,0.054486
"32","georgias_way_2014","18","რამზესი მთიულიშვილი",1,432,110536,44580,15206,33440,109517,1019,2429,0.010403,0.403308,0.137566,0.302526,0.054486
"32","nonparliamentary_opposition_2014","1","ვასილ ბუთხუზი",1,427,110536,44580,15206,33440,109517,1019,2429,0.010283,0.403308,0.137566,0.302526,0.054486
"32","nonparliamentary_opposition_2014","1","რაულ გაგოშიძე",1,297,110536,44580,15206,33440,109517,1019,2429,0.007152,0.403308,0.137566,0.302526,0.054486
"32","unity_hall_2014","17","თამაზ მაყაშვილი",1,644,110536,44580,15206,33440,109517,1019,2429,0.015509,0.403308,0.137566,0.302526,0.054486
"32","unm","5","არჩილ საბიაშვილი",1,1947,110536,44580,15206,33440,109517,1019,2429,0.046887,0.403308,0.137566,0.302526,0.054486
"32","unm","5","კახა ტოლიაშვილი",1,4589,110536,44580,15206,33440,109517,1019,2429,0.110512,0.403308,0.137566,0.302526,0.054486
"32","workers_council_2014","36","გიული მუკნიაშვილი",1,80,110536,44580,15206,33440,109517,1019,2429,0.001927,0.403308,0.137566,0.302526,0.054486
"33","gd","41","ზაზა გულიაშვილი",1,10456,37365,17961,6744,14022,37163,202,855,0.611784,0.48069,0.18049,0.375271,0.047603
"33","georgias_way_2014","18","პაატა ღვინიაშვილი",1,4166,37365,17961,6744,14022,37163,202,855,0.243754,0.48069,0.18049,0.375271,0.047603
"33","unm","5","ავთანდილ ივანიძე",1,2469,37365,17961,6744,14022,37163,202,855,0.144462,0.48069,0.18049,0.375271,0.047603
