district_id,district_name_ka,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
13,სიღნაღის,free_georgia,26,0.0012,32104,21476,8501,17439,31767,337,0.669,0.2648,0.5432,530,0.0247
13,სიღნაღის,freedom_gamsakhurdia,5,0.0002,32104,21476,8501,17439,31767,337,0.669,0.2648,0.5432,530,0.0247
13,სიღნაღის,future_georgia,3,0.0001,32104,21476,8501,17439,31767,337,0.669,0.2648,0.5432,530,0.0247
13,სიღნაღის,gd,10275,0.4907,32104,21476,8501,17439,31767,337,0.669,0.2648,0.5432,530,0.0247
13,სიღნაღის,georgian_group,3,0.0001,32104,21476,8501,17439,31767,337,0.669,0.2648,0.5432,530,0.0247
13,სიღნაღის,kostava_society,4,0.0002,32104,21476,8501,17439,31767,337,0.669,0.2648,0.5432,530,0.0247
13,სიღნაღის,labour,295,0.0141,32104,21476,8501,17439,31767,337,0.669,0.2648,0.5432,530,0.0247
13,სიღნაღის,ndp_2012,21,0.001,32104,21476,8501,17439,31767,337,0.669,0.2648,0.5432,530,0.0247
13,სიღნაღის,new_rights_2012,101,0.0048,32104,21476,8501,17439,31767,337,0.669,0.2648,0.5432,530,0.0247
13,სიღნაღის,peoples_movement_2012,9,0.0004,32104,21476,8501,17439,31767,337,0.669,0.2648,0.5432,530,0.0247
13,სიღნაღის,peoples_party,5,0.0002,32104,21476,8501,17439,31767,337,0.669,0.2648,0.5432,530,0.0247
13,სიღნაღის,sports_union_2012,18,0.0009,32104,21476,8501,17439,31767,337,0.669,0.2648,0.5432,530,0.0247
13,სიღნაღის,unm,9776,0.4669,32104,21476,8501,17439,31767,337,0.669,0.2648,0.5432,530,0.0247
13,სიღნაღის,workers_socialist,2,0.0001,32104,21476,8501,17439,31767,337,0.669,0.2648,0.5432,530,0.0247
14,დედოფლისწყაროს,christian_democrats_2012,237,0.017,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
14,დედოფლისწყაროს,fair_georgia_2012,15,0.0011,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
14,დედოფლისწყაროს,free_georgia,28,0.002,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
14,დედოფლისწყაროს,freedom_gamsakhurdia,3,0.0002,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
14,დედოფლისწყაროს,future_georgia,4,0.0003,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
14,დედოფლისწყაროს,gd,6840,0.4918,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
14,დედოფლისწყაროს,georgian_group,7,0.0005,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
14,დედოფლისწყაროს,kostava_society,3,0.0002,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
14,დედოფლისწყაროს,labour,145,0.0104,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
14,დედოფლისწყაროს,ndp_2012,13,0.0009,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
14,დედოფლისწყაროს,new_rights_2012,35,0.0025,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
14,დედოფლისწყაროს,peoples_movement_2012,1,0.0001,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
14,დედოფლისწყაროს,peoples_party,1,0.0001,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
14,დედოფლისწყაროს,sports_union_2012,8,0.0006,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
14,დედოფლისწყაროს,unm,6565,0.472,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
14,დედოფლისწყაროს,workers_socialist,4,0.0003,23557,14334,5962,12281,23131,426,0.6085,0.2531,0.5213,418,0.0292
15,ლაგოდეხის,christian_democrats_2012,575,0.0249,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
15,ლაგოდეხის,fair_georgia_2012,62,0.0027,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
15,ლაგოდეხის,free_georgia,23,0.001,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
15,ლაგოდეხის,freedom_gamsakhurdia,4,0.0002,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
15,ლაგოდეხის,future_georgia,4,0.0002,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
15,ლაგოდეხის,gd,9020,0.3905,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
15,ლაგოდეხის,georgian_group,3,0.0001,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
15,ლაგოდეხის,kostava_society,3,0.0001,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
15,ლაგოდეხის,labour,258,0.0112,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
15,ლაგოდეხის,ndp_2012,37,0.0016,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
15,ლაგოდეხის,new_rights_2012,111,0.0048,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
15,ლაგოდეხის,peoples_movement_2012,10,0.0004,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
15,ლაგოდეხის,peoples_party,7,0.0003,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
15,ლაგოდეხის,sports_union_2012,10,0.0004,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
15,ლაგოდეხის,unm,12969,0.5614,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
15,ლაგოდეხის,workers_socialist,4,0.0002,40211,23912,9545,20621,39808,403,0.5947,0.2374,0.5128,790,0.033
16,ყვარლის,christian_democrats_2012,464,0.0234,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
16,ყვარლის,fair_georgia_2012,39,0.002,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
16,ყვარლის,free_georgia,44,0.0022,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
16,ყვარლის,freedom_gamsakhurdia,2,0.0001,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
16,ყვარლის,future_georgia,3,0.0002,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
16,ყვარლის,gd,9099,0.4592,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
16,ყვარლის,georgian_group,6,0.0003,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
16,ყვარლის,kostava_society,3,0.0002,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
16,ყვარლის,labour,193,0.0097,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
16,ყვარლის,ndp_2012,28,0.0014,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
16,ყვარლის,new_rights_2012,120,0.0061,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
16,ყვარლის,peoples_movement_2012,6,0.0003,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
16,ყვარლის,peoples_party,7,0.0004,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
16,ყვარლის,sports_union_2012,11,0.0006,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
16,ყვარლის,unm,9787,0.4939,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
16,ყვარლის,workers_socialist,2,0.0001,29874,20473,7902,17445,29623,251,0.6853,0.2645,0.584,636,0.0311
17,თელავის,christian_democrats_2012,1133,0.0329,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
17,თელავის,fair_georgia_2012,51,0.0015,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
17,თელავის,free_georgia,62,0.0018,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
17,თელავის,freedom_gamsakhurdia,24,0.0007,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
17,თელავის,future_georgia,10,0.0003,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
17,თელავის,gd,17012,0.4937,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
17,თელავის,georgian_group,25,0.0007,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
17,თელავის,kostava_society,9,0.0003,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
17,თელავის,labour,530,0.0154,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
17,თელავის,ndp_2012,50,0.0015,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
17,თელავის,new_rights_2012,172,0.005,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
17,თელავის,peoples_movement_2012,11,0.0003,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
17,თელავის,peoples_party,9,0.0003,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
17,თელავის,sports_union_2012,52,0.0015,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
17,თელავის,unm,15304,0.4441,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
17,თელავის,workers_socialist,6,0.0002,58339,35473,13583,29187,57940,399,0.608,0.2328,0.5003,987,0.0278
18,ახმეტის,christian_democrats_2012,381,0.0212,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
18,ახმეტის,fair_georgia_2012,22,0.0012,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
18,ახმეტის,free_georgia,30,0.0017,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
18,ახმეტის,freedom_gamsakhurdia,6,0.0003,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
18,ახმეტის,future_georgia,4,0.0002,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
18,ახმეტის,gd,9260,0.5156,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
18,ახმეტის,georgian_group,5,0.0003,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
18,ახმეტის,kostava_society,4,0.0002,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
18,ახმეტის,labour,275,0.0153,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
18,ახმეტის,ndp_2012,28,0.0016,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
18,ახმეტის,new_rights_2012,48,0.0027,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
18,ახმეტის,peoples_movement_2012,5,0.0003,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
18,ახმეტის,peoples_party,2,0.0001,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
18,ახმეტის,sports_union_2012,9,0.0005,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
18,ახმეტის,unm,7877,0.4386,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
18,ახმეტის,workers_socialist,4,0.0002,31025,18493,6992,14954,30822,203,0.5961,0.2254,0.482,510,0.0276
19,თიანეთის,christian_democrats_2012,50,0.0068,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
19,თიანეთის,fair_georgia_2012,5,0.0007,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
19,თიანეთის,free_georgia,11,0.0015,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
19,თიანეთის,freedom_gamsakhurdia,2,0.0003,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
19,თიანეთის,future_georgia,1,0.0001,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
19,თიანეთის,gd,4316,0.5856,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
19,თიანეთის,georgian_group,8,0.0011,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
19,თიანეთის,kostava_society,3,0.0004,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
19,თიანეთის,labour,92,0.0125,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
19,თიანეთის,ndp_2012,8,0.0011,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
19,თიანეთის,new_rights_2012,5,0.0007,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
19,თიანეთის,peoples_movement_2012,1,0.0001,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
19,თიანეთის,peoples_party,2,0.0003,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
19,თიანეთის,sports_union_2012,11,0.0015,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
19,თიანეთის,unm,2852,0.387,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
19,თიანეთის,workers_socialist,3,0.0004,12434,7593,2963,6257,11157,1277,0.6107,0.2383,0.5032,219,0.0288
20,რუსთავის,christian_democrats_2012,1485,0.0229,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
20,რუსთავის,fair_georgia_2012,97,0.0015,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
20,რუსთავის,free_georgia,176,0.0027,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
20,რუსთავის,freedom_gamsakhurdia,40,0.0006,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
20,რუსთავის,future_georgia,19,0.0003,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
20,რუსთავის,gd,36474,0.5634,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
20,რუსთავის,georgian_group,62,0.001,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
20,რუსთავის,kostava_society,42,0.0006,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
20,რუსთავის,labour,1060,0.0164,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
20,რუსთავის,ndp_2012,113,0.0017,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
20,რუსთავის,new_rights_2012,214,0.0033,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
20,რუსთავის,peoples_movement_2012,9,0.0001,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
20,რუსთავის,peoples_party,14,0.0002,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
20,რუსთავის,sports_union_2012,40,0.0006,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
20,რუსთავის,unm,24877,0.3843,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
20,რუსთავის,workers_socialist,13,0.0002,112606,66492,30158,56865,110544,2062,0.5905,0.2678,0.505,1718,0.0258
21,გარდაბნის,christian_democrats_2012,377,0.0102,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
21,გარდაბნის,fair_georgia_2012,84,0.0023,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
21,გარდაბნის,free_georgia,162,0.0044,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
21,გარდაბნის,freedom_gamsakhurdia,19,0.0005,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
21,გარდაბნის,future_georgia,20,0.0005,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
21,გარდაბნის,gd,15216,0.4129,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
21,გარდაბნის,georgian_group,11,0.0003,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
21,გარდაბნის,kostava_society,6,0.0002,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
21,გარდაბნის,labour,319,0.0087,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
21,გარდაბნის,ndp_2012,61,0.0017,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
21,გარდაბნის,new_rights_2012,67,0.0018,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
21,გარდაბნის,peoples_movement_2012,13,0.0004,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
21,გარდაბნის,peoples_party,11,0.0003,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
21,გარდაბნის,sports_union_2012,22,0.0006,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
21,გარდაბნის,unm,20453,0.555,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
21,გარდაბნის,workers_socialist,8,0.0002,78493,39234,15944,31338,74268,4225,0.4998,0.2031,0.3992,2325,0.0593
22,მარნეულის,christian_democrats_2012,656,0.0158,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
22,მარნეულის,fair_georgia_2012,223,0.0054,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
22,მარნეულის,free_georgia,76,0.0018,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
22,მარნეულის,freedom_gamsakhurdia,21,0.0005,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
22,მარნეულის,future_georgia,46,0.0011,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
22,მარნეულის,gd,7234,0.1742,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
22,მარნეულის,georgian_group,7,0.0002,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
22,მარნეულის,kostava_society,18,0.0004,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
22,მარნეულის,labour,84,0.002,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
22,მარნეულის,ndp_2012,96,0.0023,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
22,მარნეულის,new_rights_2012,252,0.0061,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
22,მარნეულის,peoples_movement_2012,16,0.0004,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
22,მარნეულის,peoples_party,10,0.0002,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
22,მარნეულის,sports_union_2012,10,0.0002,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
22,მარნეულის,unm,32773,0.7891,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
22,მარნეულის,workers_socialist,8,0.0002,100250,43847,20146,37299,98762,1488,0.4374,0.201,0.3721,2130,0.0486
23,ბოლნისის,christian_democrats_2012,379,0.0143,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
23,ბოლნისის,fair_georgia_2012,252,0.0095,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
23,ბოლნისის,free_georgia,34,0.0013,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
23,ბოლნისის,freedom_gamsakhurdia,8,0.0003,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
23,ბოლნისის,future_georgia,4,0.0002,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
23,ბოლნისის,gd,7841,0.2949,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
23,ბოლნისის,georgian_group,7,0.0003,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
23,ბოლნისის,kostava_society,2,0.0001,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
23,ბოლნისის,labour,123,0.0046,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
23,ბოლნისის,ndp_2012,72,0.0027,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
23,ბოლნისის,new_rights_2012,29,0.0011,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
23,ბოლნისის,peoples_movement_2012,8,0.0003,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
23,ბოლნისის,peoples_party,3,0.0001,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
23,ბოლნისის,sports_union_2012,13,0.0005,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
23,ბოლნისის,unm,17809,0.6699,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
23,ბოლნისის,workers_socialist,1,0,58543,28213,12492,24678,57971,572,0.4819,0.2134,0.4215,1520,0.0539
24,დმანისის,christian_democrats_2012,235,0.0201,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
24,დმანისის,fair_georgia_2012,43,0.0037,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
24,დმანისის,free_georgia,36,0.0031,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
24,დმანისის,freedom_gamsakhurdia,3,0.0003,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
24,დმანისის,future_georgia,1,0.0001,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
24,დმანისის,gd,3019,0.2578,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
24,დმანისის,georgian_group,4,0.0003,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
24,დმანისის,kostava_society,3,0.0003,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
24,დმანისის,labour,73,0.0062,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
24,დმანისის,ndp_2012,47,0.004,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
24,დმანისის,new_rights_2012,49,0.0042,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
24,დმანისის,peoples_movement_2012,11,0.0009,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
24,დმანისის,peoples_party,1,0.0001,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
24,დმანისის,sports_union_2012,6,0.0005,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
24,დმანისის,unm,8179,0.6983,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
24,დმანისის,workers_socialist,2,0.0002,23346,12254,5710,10767,22927,419,0.5249,0.2446,0.4612,511,0.0417
25,წალკის,christian_democrats_2012,123,0.0151,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
25,წალკის,fair_georgia_2012,46,0.0056,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
25,წალკის,free_georgia,71,0.0087,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
25,წალკის,freedom_gamsakhurdia,0,0,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
25,წალკის,future_georgia,2,0.0002,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
25,წალკის,gd,2305,0.2828,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
25,წალკის,georgian_group,2,0.0002,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
25,წალკის,kostava_society,0,0,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
25,წალკის,labour,41,0.005,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
25,წალკის,ndp_2012,14,0.0017,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
25,წალკის,new_rights_2012,7,0.0009,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
25,წალკის,peoples_movement_2012,2,0.0002,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
25,წალკის,peoples_party,2,0.0002,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
25,წალკის,sports_union_2012,7,0.0009,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
25,წალკის,unm,5529,0.6782,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
25,წალკის,workers_socialist,1,0.0001,24616,8545,4450,7350,24357,259,0.3471,0.1808,0.2986,385,0.0451
26,თეთრიწყაროს,christian_democrats_2012,228,0.0197,22470,11992,5350,10440,22055,415,0.5337,0.2381,0.4646,391,0.0326
26,თეთრიწყაროს,fair_georgia_2012,28,0.0024,22470,11992,5350,10440,22055,415,0.5337,0.2381,0.4646,391,0.0326
26,თეთრიწყაროს,free_georgia,75,0.0065,22470,11992,5350,10440,22055,415,0.5337,0.2381,0.4646,391,0.0326
26,თეთრიწყაროს,freedom_gamsakhurdia,2,0.0002,22470,11992,5350,10440,22055,415,0.5337,0.2381,0.4646,391,0.0326
26,თეთრიწყაროს,future_georgia,5,0.0004,22470,11992,5350,10440,22055,415,0.5337,0.2381,0.4646,391,0.0326
26,თეთრიწყაროს,gd,5911,0.5099,22470,11992,5350,10440,22055,415,0.5337,0.2381,0.4646,391,0.0326
26,თეთრიწყაროს,georgian_group,3,0.0003,22470,11992,5350,10440,22055,415,0.5337,0.2381,0.4646,391,0.0326
26,თეთრიწყაროს,kostava_society,1,0.0001,22470,11992,5350,10440,22055,415,0.5337,0.2381,0.4646,391,0.0326
26,თეთრიწყაროს,labour,114,0.0098,22470,11992,5350,10440,22055,415,0.5337,0.2381,0.4646,391,0.0326
26,თეთრიწყაროს,ndp_2012,8,0.0007,22470,11992,5350,10440,22055,415,0.5337,0.2381,0.4646,391,0.0326
26,თეთრიწყაროს,new_rights_2012,18,0.0016,22470,11992,5350,10440,22055,415,0.5337,0.2381,0.4646,391,0.0326
26,თეთრიწყაროს,peoples_movement_2012,5,0.0004,22470,11992,5350,10440,22055,415,0.5337,0.2381,0.4646,391,0.0326
26,თეთრიწყაროს,peoples_party,2,0.0002,22470,11992,5350,10440,22055,415,0.5337,0.2381,0.4646,391,0.0326
26,თეთრიწყაროს,sports_union_2012,6,0.0005,22470,11992,5350,10440,22055,415,0.5337,0.2381,0.4646,391,0.0326
26,თეთრიწყაროს,unm,5187,0.4474,22470,11992,5350,10440,22055,415,0.5337,0.2381,0.4646,391,0.0326
