"precinct_id","selfgov_id","party_id","party_num","name_ka","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
1009,1,"unm","5","ნიკანორ მელია",210,0.420842,1343,523,217,434,0.389427,0.161579,0.323157,24,0.045889
1010,1,"gd","41","დავით ნარმანია",380,0.671378,1581,581,235,445,0.367489,0.14864,0.281467,15,0.025818
1010,1,"unm","5","ნიკანორ მელია",186,0.328622,1581,581,235,445,0.367489,0.14864,0.281467,15,0.025818
1011,1,"gd","41","დავით ნარმანია",357,0.598993,1593,619,268,519,0.388575,0.168236,0.3258,23,0.037157
1011,1,"unm","5","ნიკანორ მელია",239,0.401007,1593,619,268,519,0.388575,0.168236,0.3258,23,0.037157
1012,1,"gd","41","დავით ნარმანია",390,0.658784,1530,620,207,493,0.405229,0.135294,0.322222,27,0.043548
1012,1,"unm","5","ნიკანორ მელია",202,0.341216,1530,620,207,493,0.405229,0.135294,0.322222,27,0.043548
1013,1,"gd","41","დავით ნარმანია",352,0.750533,1290,479,217,392,0.371318,0.168217,0.303876,9,0.018789
1013,1,"unm","5","ნიკანორ მელია",117,0.249467,1290,479,217,392,0.371318,0.168217,0.303876,9,0.018789
1014,1,"gd","41","დავით ნარმანია",309,0.702273,1149,456,181,363,0.396867,0.157528,0.315927,16,0.035088
1014,1,"unm","5","ნიკანორ მელია",131,0.297727,1149,456,181,363,0.396867,0.157528,0.315927,16,0.035088
1015,1,"gd","41","დავით ნარმანია",373,0.693309,1299,556,232,445,0.428022,0.178599,0.342571,18,0.032374
1015,1,"unm","5","ნიკანორ მელია",165,0.306691,1299,556,232,445,0.428022,0.178599,0.342571,18,0.032374
1016,1,"gd","41","დავით ნარმანია",367,0.633851,1483,605,258,491,0.407957,0.173972,0.331086,26,0.042975
1016,1,"unm","5","ნიკანორ მელია",212,0.366149,1483,605,258,491,0.407957,0.173972,0.331086,26,0.042975
1017,1,"gd","41","დავით ნარმანია",266,0.698163,1051,390,130,320,0.371075,0.123692,0.304472,9,0.023077
1017,1,"unm","5","ნიკანორ მელია",115,0.301837,1051,390,130,320,0.371075,0.123692,0.304472,9,0.023077
1018,1,"gd","41","დავით ნარმანია",260,0.645161,1094,411,142,348,0.375686,0.129799,0.318099,8,0.019465
1018,1,"unm","5","ნიკანორ მელია",143,0.354839,1094,411,142,348,0.375686,0.129799,0.318099,8,0.019465
1019,1,"gd","41","დავით ნარმანია",355,0.684008,1495,535,205,418,0.35786,0.137124,0.279599,16,0.029907
1019,1,"unm","5","ნიკანორ მელია",164,0.315992,1495,535,205,418,0.35786,0.137124,0.279599,16,0.029907
1020,1,"gd","41","დავით ნარმანია",294,0.569767,1375,537,209,456,0.390545,0.152,0.331636,21,0.039106
1020,1,"unm","5","ნიკანორ მელია",222,0.430233,1375,537,209,456,0.390545,0.152,0.331636,21,0.039106
1021,1,"gd","41","დავით ნარმანია",365,0.632582,1422,590,193,490,0.414909,0.135724,0.344585,13,0.022034
1021,1,"unm","5","ნიკანორ მელია",212,0.367418,1422,590,193,490,0.414909,0.135724,0.344585,13,0.022034
1022,1,"gd","41","დავით ნარმანია",426,0.725724,1505,604,198,465,0.401329,0.131561,0.30897,17,0.028146
1022,1,"unm","5","ნიკანორ მელია",161,0.274276,1505,604,198,465,0.401329,0.131561,0.30897,17,0.028146
1023,1,"gd","41","დავით ნარმანია",384,0.66899,1403,602,245,512,0.429081,0.174626,0.364932,28,0.046512
1023,1,"unm","5","ნიკანორ მელია",190,0.33101,1403,602,245,512,0.429081,0.174626,0.364932,28,0.046512
1024,1,"gd","41","დავით ნარმანია",386,0.594761,1592,661,259,530,0.415201,0.162688,0.332915,12,0.018154
1024,1,"unm","5","ნიკანორ მელია",263,0.405239,1592,661,259,530,0.415201,0.162688,0.332915,12,0.018154
1025,1,"gd","41","დავით ნარმანია",201,0.569405,1069,376,140,292,0.351731,0.130964,0.273152,23,0.06117
1025,1,"unm","5","ნიკანორ მელია",152,0.430595,1069,376,140,292,0.351731,0.130964,0.273152,23,0.06117
1026,1,"gd","41","დავით ნარმანია",314,0.650104,1228,501,183,400,0.40798,0.149023,0.325733,18,0.035928
1026,1,"unm","5","ნიკანორ მელია",169,0.349896,1228,501,183,400,0.40798,0.149023,0.325733,18,0.035928
1027,1,"gd","41","დავით ნარმანია",401,0.714795,1665,581,209,470,0.348949,0.125526,0.282282,20,0.034423
1027,1,"unm","5","ნიკანორ მელია",160,0.285205,1665,581,209,470,0.348949,0.125526,0.282282,20,0.034423
1028,1,"gd","41","დავით ნარმანია",388,0.680702,1349,594,227,487,0.440326,0.168273,0.361008,24,0.040404
1028,1,"unm","5","ნიკანორ მელია",182,0.319298,1349,594,227,487,0.440326,0.168273,0.361008,24,0.040404
1029,1,"gd","41","დავით ნარმანია",441,0.75256,1552,602,206,500,0.387887,0.132732,0.322165,16,0.026578
1029,1,"unm","5","ნიკანორ მელია",145,0.24744,1552,602,206,500,0.387887,0.132732,0.322165,16,0.026578
1030,1,"gd","41","დავით ნარმანია",326,0.727679,1208,464,173,368,0.384106,0.143212,0.304636,16,0.034483
1030,1,"unm","5","ნიკანორ მელია",122,0.272321,1208,464,173,368,0.384106,0.143212,0.304636,16,0.034483
1031,1,"gd","41","დავით ნარმანია",387,0.715342,1404,557,177,437,0.396724,0.126068,0.311254,16,0.028725
1031,1,"unm","5","ნიკანორ მელია",154,0.284658,1404,557,177,437,0.396724,0.126068,0.311254,16,0.028725
1032,1,"gd","41","დავით ნარმანია",513,0.621065,1442,857,344,680,0.594313,0.238558,0.471567,31,0.036173
1032,1,"unm","5","ნიკანორ მელია",313,0.378935,1442,857,344,680,0.594313,0.238558,0.471567,31,0.036173
1033,1,"gd","41","დავით ნარმანია",274,0.635731,1255,447,165,369,0.356175,0.131474,0.294024,16,0.035794
1033,1,"unm","5","ნიკანორ მელია",157,0.364269,1255,447,165,369,0.356175,0.131474,0.294024,16,0.035794
1035,1,"gd","41","დავით ნარმანია",368,0.539589,1255,699,227,552,0.556972,0.180876,0.439841,17,0.02432
1035,1,"unm","5","ნიკანორ მელია",314,0.460411,1255,699,227,552,0.556972,0.180876,0.439841,17,0.02432
1036,1,"gd","41","დავით ნარმანია",106,0.658385,315,166,82,150,0.526984,0.260317,0.47619,5,0.03012
1036,1,"unm","5","ნიკანორ მელია",55,0.341615,315,166,82,150,0.526984,0.260317,0.47619,5,0.03012
1037,1,"gd","41","დავით ნარმანია",531,0.631391,1574,856,277,638,0.543837,0.175985,0.405337,15,0.017523
1037,1,"unm","5","ნიკანორ მელია",310,0.368609,1574,856,277,638,0.543837,0.175985,0.405337,15,0.017523
1038,1,"gd","41","დავით ნარმანია",274,0.584222,941,481,169,382,0.511158,0.179596,0.405951,12,0.024948
1038,1,"unm","5","ნიკანორ მელია",195,0.415778,941,481,169,382,0.511158,0.179596,0.405951,12,0.024948
1039,1,"gd","41","დავით ნარმანია",468,0.632432,1225,752,266,591,0.613878,0.217143,0.482449,12,0.015957
1039,1,"unm","5","ნიკანორ მელია",272,0.367568,1225,752,266,591,0.613878,0.217143,0.482449,12,0.015957
2001,1,"gd","41","დავით ნარმანია",381,0.721591,1263,545,213,438,0.431512,0.168646,0.346793,17,0.031193
2001,1,"unm","5","ნიკანორ მელია",147,0.278409,1263,545,213,438,0.431512,0.168646,0.346793,17,0.031193
2002,1,"gd","41","დავით ნარმანია",396,0.755725,1378,553,180,430,0.401306,0.130624,0.312046,27,0.048825
2002,1,"unm","5","ნიკანორ მელია",128,0.244275,1378,553,180,430,0.401306,0.130624,0.312046,27,0.048825
2003,1,"gd","41","დავით ნარმანია",422,0.748227,1463,577,191,437,0.394395,0.130554,0.298701,12,0.020797
2003,1,"unm","5","ნიკანორ მელია",142,0.251773,1463,577,191,437,0.394395,0.130554,0.298701,12,0.020797
2004,1,"gd","41","დავით ნარმანია",375,0.733855,1399,530,167,419,0.378842,0.119371,0.2995,19,0.035849
2004,1,"unm","5","ნიკანორ მელია",136,0.266145,1399,530,167,419,0.378842,0.119371,0.2995,19,0.035849
2005,1,"gd","41","დავით ნარმანია",490,0.79288,1528,634,235,496,0.414921,0.153796,0.324607,16,0.025237
2005,1,"unm","5","ნიკანორ მელია",128,0.20712,1528,634,235,496,0.414921,0.153796,0.324607,16,0.025237
2006,1,"gd","41","დავით ნარმანია",384,0.741313,1284,540,204,428,0.420561,0.158879,0.333333,22,0.040741
2006,1,"unm","5","ნიკანორ მელია",134,0.258687,1284,540,204,428,0.420561,0.158879,0.333333,22,0.040741
2007,1,"gd","41","დავით ნარმანია",281,0.707809,1052,409,136,312,0.388783,0.129278,0.296578,12,0.02934
2007,1,"unm","5","ნიკანორ მელია",116,0.292191,1052,409,136,312,0.388783,0.129278,0.296578,12,0.02934
2008,1,"gd","41","დავით ნარმანია",291,0.757813,1234,399,145,315,0.323339,0.117504,0.255267,15,0.037594
2008,1,"unm","5","ნიკანორ მელია",93,0.242188,1234,399,145,315,0.323339,0.117504,0.255267,15,0.037594
2009,1,"gd","41","დავით ნარმანია",344,0.798144,1211,445,160,349,0.367465,0.132122,0.288192,14,0.031461
2009,1,"unm","5","ნიკანორ მელია",87,0.201856,1211,445,160,349,0.367465,0.132122,0.288192,14,0.031461
2010,1,"gd","41","დავით ნარმანია",401,0.746741,1311,566,206,446,0.431732,0.157132,0.340198,29,0.051237
2010,1,"unm","5","ნიკანორ მელია",136,0.253259,1311,566,206,446,0.431732,0.157132,0.340198,29,0.051237
2011,1,"gd","41","დავით ნარმანია",347,0.705285,1327,509,201,426,0.383572,0.151469,0.321025,14,0.027505
2011,1,"unm","5","ნიკანორ მელია",145,0.294715,1327,509,201,426,0.383572,0.151469,0.321025,14,0.027505
2012,1,"gd","41","დავით ნარმანია",449,0.801786,1315,580,176,468,0.441065,0.13384,0.355894,20,0.034483
2012,1,"unm","5","ნიკანორ მელია",111,0.198214,1315,580,176,468,0.441065,0.13384,0.355894,20,0.034483
2013,1,"gd","41","დავით ნარმანია",449,0.801786,1425,575,219,454,0.403509,0.153684,0.318596,15,0.026087
2013,1,"unm","5","ნიკანორ მელია",111,0.198214,1425,575,219,454,0.403509,0.153684,0.318596,15,0.026087
2014,1,"gd","41","დავით ნარმანია",385,0.729167,1345,552,214,466,0.410409,0.159108,0.346468,24,0.043478
2014,1,"unm","5","ნიკანორ მელია",143,0.270833,1345,552,214,466,0.410409,0.159108,0.346468,24,0.043478
2015,1,"gd","41","დავით ნარმანია",403,0.76616,1374,549,227,454,0.399563,0.165211,0.330422,23,0.041894
2015,1,"unm","5","ნიკანორ მელია",123,0.23384,1374,549,227,454,0.399563,0.165211,0.330422,23,0.041894
2016,1,"gd","41","დავით ნარმანია",292,0.648889,1255,466,158,360,0.371315,0.125896,0.286853,16,0.034335
2016,1,"unm","5","ნიკანორ მელია",158,0.351111,1255,466,158,360,0.371315,0.125896,0.286853,16,0.034335
2017,1,"gd","41","დავით ნარმანია",456,0.788927,1451,606,221,494,0.417643,0.152309,0.340455,28,0.046205
2017,1,"unm","5","ნიკანორ მელია",122,0.211073,1451,606,221,494,0.417643,0.152309,0.340455,28,0.046205
2018,1,"gd","41","დავით ნარმანია",372,0.748491,1262,523,213,429,0.414422,0.16878,0.339937,25,0.047801
2018,1,"unm","5","ნიკანორ მელია",125,0.251509,1262,523,213,429,0.414422,0.16878,0.339937,25,0.047801
2019,1,"gd","41","დავით ნარმანია",175,0.670498,719,271,139,238,0.376912,0.193324,0.331015,10,0.0369
2019,1,"unm","5","ნიკანორ მელია",86,0.329502,719,271,139,238,0.376912,0.193324,0.331015,10,0.0369
2020,1,"gd","41","დავით ნარმანია",121,0.751553,370,164,70,136,0.443243,0.189189,0.367568,3,0.018293
2020,1,"unm","5","ნიკანორ მელია",40,0.248447,370,164,70,136,0.443243,0.189189,0.367568,3,0.018293
2023,1,"gd","41","დავით ნარმანია",444,0.777583,1453,590,236,471,0.406056,0.162423,0.324157,19,0.032203
2023,1,"unm","5","ნიკანორ მელია",127,0.222417,1453,590,236,471,0.406056,0.162423,0.324157,19,0.032203
2024,1,"gd","41","დავით ნარმანია",452,0.718601,1472,650,321,522,0.441576,0.218071,0.35462,21,0.032308
2024,1,"unm","5","ნიკანორ მელია",177,0.281399,1472,650,321,522,0.441576,0.218071,0.35462,21,0.032308
2025,1,"gd","41","დავით ნარმანია",396,0.741573,1369,555,212,456,0.405405,0.154858,0.33309,21,0.037838
2025,1,"unm","5","ნიკანორ მელია",138,0.258427,1369,555,212,456,0.405405,0.154858,0.33309,21,0.037838
2026,1,"gd","41","დავით ნარმანია",251,0.711048,862,370,160,306,0.429234,0.185615,0.354988,17,0.045946
2026,1,"unm","5","ნიკანორ მელია",102,0.288952,862,370,160,306,0.429234,0.185615,0.354988,17,0.045946
2027,1,"gd","41","დავით ნარმანია",345,0.715768,1277,507,169,405,0.397024,0.132341,0.31715,25,0.04931
2027,1,"unm","5","ნიკანორ მელია",137,0.284232,1277,507,169,405,0.397024,0.132341,0.31715,25,0.04931
2028,1,"gd","41","დავით ნარმანია",399,0.744403,1358,554,193,430,0.407953,0.142121,0.316642,18,0.032491
2028,1,"unm","5","ნიკანორ მელია",137,0.255597,1358,554,193,430,0.407953,0.142121,0.316642,18,0.032491
2029,1,"gd","41","დავით ნარმანია",319,0.655031,1296,506,187,420,0.390432,0.14429,0.324074,19,0.037549
2029,1,"unm","5","ნიკანორ მელია",168,0.344969,1296,506,187,420,0.390432,0.14429,0.324074,19,0.037549
2030,1,"gd","41","დავით ნარმანია",315,0.706278,1281,466,165,376,0.363778,0.128806,0.293521,20,0.042918
2030,1,"unm","5","ნიკანორ მელია",131,0.293722,1281,466,165,376,0.363778,0.128806,0.293521,20,0.042918
2031,1,"gd","41","დავით ნარმანია",297,0.715663,1119,431,153,329,0.385165,0.136729,0.294013,16,0.037123
2031,1,"unm","5","ნიკანორ მელია",118,0.284337,1119,431,153,329,0.385165,0.136729,0.294013,16,0.037123
2032,1,"gd","41","დავით ნარმანია",224,0.711111,886,333,113,252,0.375847,0.12754,0.284424,17,0.051051
2032,1,"unm","5","ნიკანორ მელია",91,0.288889,886,333,113,252,0.375847,0.12754,0.284424,17,0.051051
2033,1,"gd","41","დავით ნარმანია",328,0.747153,1085,449,179,375,0.413825,0.164977,0.345622,10,0.022272
2033,1,"unm","5","ნიკანორ მელია",111,0.252847,1085,449,179,375,0.413825,0.164977,0.345622,10,0.022272
2034,1,"gd","41","დავით ნარმანია",366,0.740891,1276,510,220,414,0.399687,0.172414,0.324451,16,0.031373
2034,1,"unm","5","ნიკანორ მელია",128,0.259109,1276,510,220,414,0.399687,0.172414,0.324451,16,0.031373
2035,1,"gd","41","დავით ნარმანია",275,0.755495,1156,384,158,332,0.33218,0.136678,0.287197,20,0.052083
2035,1,"unm","5","ნიკანორ მელია",89,0.244505,1156,384,158,332,0.33218,0.136678,0.287197,20,0.052083
2036,1,"gd","41","დავით ნარმანია",372,0.781513,1275,497,200,400,0.389804,0.156863,0.313725,21,0.042254
2036,1,"unm","5","ნიკანორ მელია",104,0.218487,1275,497,200,400,0.389804,0.156863,0.313725,21,0.042254
2037,1,"gd","41","დავით ნარმანია",332,0.698947,1288,493,238,419,0.382764,0.184783,0.325311,18,0.036511
2037,1,"unm","5","ნიკანორ მელია",143,0.301053,1288,493,238,419,0.382764,0.184783,0.325311,18,0.036511
2038,1,"gd","41","დავით ნარმანია",346,0.740899,1380,486,176,384,0.352174,0.127536,0.278261,19,0.039095
2038,1,"unm","5","ნიკანორ მელია",121,0.259101,1380,486,176,384,0.352174,0.127536,0.278261,19,0.039095
2039,1,"gd","41","დავით ნარმანია",337,0.752232,1369,465,179,365,0.339664,0.130752,0.266618,17,0.036559
2039,1,"unm","5","ნიკანორ მელია",111,0.247768,1369,465,179,365,0.339664,0.130752,0.266618,17,0.036559
2040,1,"gd","41","დავით ნარმანია",282,0.744063,1044,394,145,308,0.377395,0.138889,0.295019,15,0.038071
2040,1,"unm","5","ნიკანორ მელია",97,0.255937,1044,394,145,308,0.377395,0.138889,0.295019,15,0.038071
2041,1,"gd","41","დავით ნარმანია",227,0.744262,820,316,130,250,0.385366,0.158537,0.304878,11,0.03481
2041,1,"unm","5","ნიკანორ მელია",78,0.255738,820,316,130,250,0.385366,0.158537,0.304878,11,0.03481
2042,1,"gd","41","დავით ნარმანია",360,0.724346,1348,516,189,401,0.382789,0.140208,0.297478,19,0.036822
2042,1,"unm","5","ნიკანორ მელია",137,0.275654,1348,516,189,401,0.382789,0.140208,0.297478,19,0.036822
2043,1,"gd","41","დავით ნარმანია",385,0.763889,1409,527,250,397,0.374024,0.177431,0.28176,20,0.037951
2043,1,"unm","5","ნიკანორ მელია",119,0.236111,1409,527,250,397,0.374024,0.177431,0.28176,20,0.037951
2044,1,"gd","41","დავით ნარმანია",361,0.722,1288,517,209,406,0.401398,0.162267,0.315217,16,0.030948
2044,1,"unm","5","ნიკანორ მელია",139,0.278,1288,517,209,406,0.401398,0.162267,0.315217,16,0.030948
2045,1,"gd","41","დავით ნარმანია",353,0.69901,1409,543,192,424,0.38538,0.136267,0.300923,38,0.069982
2045,1,"unm","5","ნიკანორ მელია",152,0.30099,1409,543,192,424,0.38538,0.136267,0.300923,38,0.069982
2046,1,"gd","41","დავით ნარმანია",371,0.786017,1165,500,211,382,0.429185,0.181116,0.327897,28,0.056
2046,1,"unm","5","ნიკანორ მელია",101,0.213983,1165,500,211,382,0.429185,0.181116,0.327897,28,0.056
2047,1,"gd","41","დავით ნარმანია",363,0.81573,1285,463,206,371,0.360311,0.160311,0.288716,18,0.038877
2047,1,"unm","5","ნიკანორ მელია",82,0.18427,1285,463,206,371,0.360311,0.160311,0.288716,18,0.038877
2048,1,"gd","41","დავით ნარმანია",379,0.741683,1439,521,207,414,0.362057,0.14385,0.2877,10,0.019194
2048,1,"unm","5","ნიკანორ მელია",132,0.258317,1439,521,207,414,0.362057,0.14385,0.2877,10,0.019194
2049,1,"gd","41","დავით ნარმანია",399,0.77176,1395,536,171,435,0.384229,0.122581,0.311828,18,0.033582
2049,1,"unm","5","ნიკანორ მელია",118,0.22824,1395,536,171,435,0.384229,0.122581,0.311828,18,0.033582
2050,1,"gd","41","დავით ნარმანია",428,0.767025,1506,582,177,441,0.386454,0.11753,0.292829,24,0.041237
2050,1,"unm","5","ნიკანორ მელია",130,0.232975,1506,582,177,441,0.386454,0.11753,0.292829,24,0.041237
2051,1,"gd","41","დავით ნარმანია",427,0.789279,1363,555,165,431,0.40719,0.121056,0.316214,14,0.025225
2051,1,"unm","5","ნიკანორ მელია",114,0.210721,1363,555,165,431,0.40719,0.121056,0.316214,14,0.025225
2052,1,"gd","41","დავით ნარმანია",366,0.742394,1155,512,194,430,0.44329,0.167965,0.372294,19,0.037109
2052,1,"unm","5","ნიკანორ მელია",127,0.257606,1155,512,194,430,0.44329,0.167965,0.372294,19,0.037109
2053,1,"gd","41","დავით ნარმანია",336,0.790588,1398,437,157,320,0.312589,0.112303,0.228898,12,0.02746
2053,1,"unm","5","ნიკანორ მელია",89,0.209412,1398,437,157,320,0.312589,0.112303,0.228898,12,0.02746
2054,1,"gd","41","დავით ნარმანია",297,0.693925,1059,445,197,376,0.420208,0.186025,0.355052,17,0.038202
2054,1,"unm","5","ნიკანორ მელია",131,0.306075,1059,445,197,376,0.420208,0.186025,0.355052,17,0.038202
2055,1,"gd","41","დავით ნარმანია",343,0.707216,1395,501,176,397,0.35914,0.126165,0.284588,16,0.031936
2055,1,"unm","5","ნიკანორ მელია",142,0.292784,1395,501,176,397,0.35914,0.126165,0.284588,16,0.031936
2056,1,"gd","41","დავით ნარმანია",270,0.762712,1195,357,150,270,0.298745,0.125523,0.225941,3,0.008403
2056,1,"unm","5","ნიკანორ მელია",84,0.237288,1195,357,150,270,0.298745,0.125523,0.225941,3,0.008403
2057,1,"gd","41","დავით ნარმანია",314,0.76399,1170,429,182,343,0.366667,0.155556,0.293162,18,0.041958
2057,1,"unm","5","ნიკანორ მელია",97,0.23601,1170,429,182,343,0.366667,0.155556,0.293162,18,0.041958
2058,1,"gd","41","დავით ნარმანია",333,0.710021,1295,479,222,374,0.369884,0.171429,0.288803,10,0.020877
2058,1,"unm","5","ნიკანორ მელია",136,0.289979,1295,479,222,374,0.369884,0.171429,0.288803,10,0.020877
2059,1,"gd","41","დავით ნარმანია",394,0.772549,1396,529,212,420,0.37894,0.151862,0.30086,19,0.035917
2059,1,"unm","5","ნიკანორ მელია",116,0.227451,1396,529,212,420,0.37894,0.151862,0.30086,19,0.035917
2060,1,"gd","41","დავით ნარმანია",492,0.797407,1491,641,240,521,0.429913,0.160966,0.34943,24,0.037441
2060,1,"unm","5","ნიკანორ მელია",125,0.202593,1491,641,240,521,0.429913,0.160966,0.34943,24,0.037441
2061,1,"gd","41","დავით ნარმანია",407,0.773764,1351,545,233,449,0.403405,0.172465,0.332346,19,0.034862
2061,1,"unm","5","ნიკანორ მელია",119,0.226236,1351,545,233,449,0.403405,0.172465,0.332346,19,0.034862
2062,1,"gd","41","დავით ნარმანია",298,0.704492,1197,449,193,367,0.375104,0.161236,0.3066,26,0.057906
2062,1,"unm","5","ნიკანორ მელია",125,0.295508,1197,449,193,367,0.375104,0.161236,0.3066,26,0.057906
2063,1,"gd","41","დავით ნარმანია",299,0.69213,1181,447,191,359,0.378493,0.161727,0.30398,15,0.033557
2063,1,"unm","5","ნიკანორ მელია",133,0.30787,1181,447,191,359,0.378493,0.161727,0.30398,15,0.033557
2064,1,"gd","41","დავით ნარმანია",355,0.727459,1306,509,212,376,0.38974,0.162328,0.287902,21,0.041257
2064,1,"unm","5","ნიკანორ მელია",133,0.272541,1306,509,212,376,0.38974,0.162328,0.287902,21,0.041257
2065,1,"gd","41","დავით ნარმანია",147,0.7,697,216,100,187,0.3099,0.143472,0.268293,6,0.027778
2065,1,"unm","5","ნიკანორ მელია",63,0.3,697,216,100,187,0.3099,0.143472,0.268293,6,0.027778
2066,1,"gd","41","დავით ნარმანია",382,0.800839,1213,493,204,400,0.40643,0.168178,0.329761,16,0.032454
2066,1,"unm","5","ნიკანორ მელია",95,0.199161,1213,493,204,400,0.40643,0.168178,0.329761,16,0.032454
2067,1,"gd","41","დავით ნარმანია",338,0.793427,1000,438,157,328,0.438,0.157,0.328,12,0.027397
2067,1,"unm","5","ნიკანორ მელია",88,0.206573,1000,438,157,328,0.438,0.157,0.328,12,0.027397
2068,1,"gd","41","დავით ნარმანია",424,0.782288,1248,551,250,480,0.441506,0.200321,0.384615,9,0.016334
2068,1,"unm","5","ნიკანორ მელია",118,0.217712,1248,551,250,480,0.441506,0.200321,0.384615,9,0.016334
2069,1,"gd","41","დავით ნარმანია",308,0.590038,1041,533,257,432,0.512008,0.246878,0.414986,11,0.020638
2069,1,"unm","5","ნიკანორ მელია",214,0.409962,1041,533,257,432,0.512008,0.246878,0.414986,11,0.020638
2070,1,"gd","41","დავით ნარმანია",267,0.693506,950,396,154,296,0.416842,0.162105,0.311579,11,0.027778
2070,1,"unm","5","ნიკანორ მელია",118,0.306494,950,396,154,296,0.416842,0.162105,0.311579,11,0.027778
2071,1,"gd","41","დავით ნარმანია",339,0.756696,1447,462,142,352,0.319281,0.098134,0.243262,14,0.030303
2071,1,"unm","5","ნიკანორ მელია",109,0.243304,1447,462,142,352,0.319281,0.098134,0.243262,14,0.030303
2072,1,"gd","41","დავით ნარმანია",263,0.787425,862,347,130,263,0.402552,0.150812,0.305104,13,0.037464
2072,1,"unm","5","ნიკანორ მელია",71,0.212575,862,347,130,263,0.402552,0.150812,0.305104,13,0.037464
2073,1,"gd","41","დავით ნარმანია",292,0.768421,1006,390,201,332,0.387674,0.199801,0.33002,10,0.025641
2073,1,"unm","5","ნიკანორ მელია",88,0.231579,1006,390,201,332,0.387674,0.199801,0.33002,10,0.025641
2074,1,"gd","41","დავით ნარმანია",239,0.737654,863,336,144,280,0.38934,0.16686,0.32445,12,0.035714
2074,1,"unm","5","ნიკანორ მელია",85,0.262346,863,336,144,280,0.38934,0.16686,0.32445,12,0.035714
2075,1,"gd","41","დავით ნარმანია",278,0.850153,899,337,138,247,0.374861,0.153504,0.27475,10,0.029674
2075,1,"unm","5","ნიკანორ მელია",49,0.149847,899,337,138,247,0.374861,0.153504,0.27475,10,0.029674
2076,1,"gd","41","დავით ნარმანია",331,0.753986,1195,458,153,343,0.383264,0.128033,0.287029,19,0.041485
2076,1,"unm","5","ნიკანორ მელია",108,0.246014,1195,458,153,343,0.383264,0.128033,0.287029,19,0.041485
2078,1,"gd","41","დავით ნარმანია",284,0.753316,1098,385,146,312,0.350638,0.132969,0.284153,8,0.020779
2078,1,"unm","5","ნიკანორ მელია",93,0.246684,1098,385,146,312,0.350638,0.132969,0.284153,8,0.020779
2079,1,"gd","41","დავით ნარმანია",188,0.749004,944,275,114,223,0.291314,0.120763,0.236229,24,0.087273
2079,1,"unm","5","ნიკანორ მელია",63,0.250996,944,275,114,223,0.291314,0.120763,0.236229,24,0.087273
2080,1,"gd","41","დავით ნარმანია",320,0.774818,1006,431,158,345,0.428429,0.157058,0.342942,18,0.041763
2080,1,"unm","5","ნიკანორ მელია",93,0.225182,1006,431,158,345,0.428429,0.157058,0.342942,18,0.041763
3001,1,"gd","41","დავით ნარმანია",397,0.721818,1588,571,213,465,0.359572,0.134131,0.292821,20,0.035026
3001,1,"unm","5","ნიკანორ მელია",153,0.278182,1588,571,213,465,0.359572,0.134131,0.292821,20,0.035026
3002,1,"gd","41","დავით ნარმანია",393,0.727778,1361,557,211,469,0.409258,0.155033,0.3446,17,0.030521
