district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
national,mtatsminda_2019_13,შალვა შავგულიძე,6635,0.3817,44037,18121,5814,14279,43909,128,0.4115,0.132,0.3243,737,0.0407
national,mtatsminda_2019_41,ვლადიმერ კახაძე,10749,0.6183,44037,18121,5814,14279,43909,128,0.4115,0.132,0.3243,737,0.0407
1,mtatsminda_2019_13,შალვა შავგულიძე,6635,0.3817,44037,18121,5814,14279,43909,128,0.4115,0.132,0.3243,737,0.0407
1,mtatsminda_2019_41,ვლადიმერ კახაძე,10749,0.6183,44037,18121,5814,14279,43909,128,0.4115,0.132,0.3243,737,0.0407
