precinct_id,precinct_key,smd,dd,pp,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
104001,1.4.1,1,4,1,104001,mtatsminda_2019_41,ვლადიმერ კახაძე,255,0.5131,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_42,ლევან იოსელიანი,28,0.0563,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_43,კობა დავითაშვილი,11,0.0221,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_44,სოფიო ხორგუანი,14,0.0282,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_45,გრიგოლ გეგელია,15,0.0302,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_46,იოსებ კობერიძე,2,0.004,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_47,თამარ ალფაიძე,0,0,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
101002,1.1.2,1,1,2,101002,mtatsminda_2019_4,ნიტა სიხარულიძე,0,0,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_9,გიორგი ანდრიაძე,3,0.0069,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_13,შალვა შავგულიძე,139,0.3181,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_17,გიორგი ლილუაშვილი,0,0,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_21,გიორგი შალიკაშვილი,0,0,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_23,თებეა თენგიანი,0,0,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_24,მამუკა ტუსკაძე,1,0.0023,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
