district_id,district_name_ka,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
8,დიდუბე,unm,13866,0.37,72830,38209,15368,32688,70836,1994,0.5246,0.211,0.4488,733,0.0192
9,ნაძალადევი,christian_democratic_alliance_2008,881,0.0151,129278,60314,24499,50165,128357,921,0.4665,0.1895,0.388,1884,0.0312
9,ნაძალადევი,christian_democrats_2008,4708,0.0806,129278,60314,24499,50165,128357,921,0.4665,0.1895,0.388,1884,0.0312
9,ნაძალადევი,georgian_politics_2008,161,0.0028,129278,60314,24499,50165,128357,921,0.4665,0.1895,0.388,1884,0.0312
9,ნაძალადევი,labour,9410,0.161,129278,60314,24499,50165,128357,921,0.4665,0.1895,0.388,1884,0.0312
9,ნაძალადევი,our_country_2008,79,0.0014,129278,60314,24499,50165,128357,921,0.4665,0.1895,0.388,1884,0.0312
9,ნაძალადევი,radical_democrats_2008,82,0.0014,129278,60314,24499,50165,128357,921,0.4665,0.1895,0.388,1884,0.0312
9,ნაძალადევი,republicans_2008,2826,0.0484,129278,60314,24499,50165,128357,921,0.4665,0.1895,0.388,1884,0.0312
9,ნაძალადევი,right_alliance_2008,329,0.0056,129278,60314,24499,50165,128357,921,0.4665,0.1895,0.388,1884,0.0312
9,ნაძალადევი,sports_union_2008,143,0.0024,129278,60314,24499,50165,128357,921,0.4665,0.1895,0.388,1884,0.0312
9,ნაძალადევი,traditionalists,366,0.0063,129278,60314,24499,50165,128357,921,0.4665,0.1895,0.388,1884,0.0312
9,ნაძალადევი,united_opposition_2008,17092,0.2925,129278,60314,24499,50165,128357,921,0.4665,0.1895,0.388,1884,0.0312
9,ნაძალადევი,unm,22353,0.3826,129278,60314,24499,50165,128357,921,0.4665,0.1895,0.388,1884,0.0312
10,გლდანი,christian_democratic_alliance_2008,645,0.0107,147748,61395,26502,51448,146682,1066,0.4155,0.1794,0.3482,1360,0.0222
10,გლდანი,christian_democrats_2008,6377,0.1062,147748,61395,26502,51448,146682,1066,0.4155,0.1794,0.3482,1360,0.0222
10,გლდანი,georgian_politics_2008,149,0.0025,147748,61395,26502,51448,146682,1066,0.4155,0.1794,0.3482,1360,0.0222
10,გლდანი,labour,9443,0.1573,147748,61395,26502,51448,146682,1066,0.4155,0.1794,0.3482,1360,0.0222
10,გლდანი,our_country_2008,61,0.001,147748,61395,26502,51448,146682,1066,0.4155,0.1794,0.3482,1360,0.0222
10,გლდანი,radical_democrats_2008,181,0.003,147748,61395,26502,51448,146682,1066,0.4155,0.1794,0.3482,1360,0.0222
10,გლდანი,republicans_2008,1854,0.0309,147748,61395,26502,51448,146682,1066,0.4155,0.1794,0.3482,1360,0.0222
10,გლდანი,right_alliance_2008,322,0.0054,147748,61395,26502,51448,146682,1066,0.4155,0.1794,0.3482,1360,0.0222
10,გლდანი,sports_union_2008,99,0.0016,147748,61395,26502,51448,146682,1066,0.4155,0.1794,0.3482,1360,0.0222
10,გლდანი,traditionalists,445,0.0074,147748,61395,26502,51448,146682,1066,0.4155,0.1794,0.3482,1360,0.0222
10,გლდანი,united_opposition_2008,16577,0.2761,147748,61395,26502,51448,146682,1066,0.4155,0.1794,0.3482,1360,0.0222
10,გლდანი,unm,23882,0.3978,147748,61395,26502,51448,146682,1066,0.4155,0.1794,0.3482,1360,0.0222
11,საგარეჯო,christian_democratic_alliance_2008,85,0.0036,39201,24569,9576,18957,38163,1038,0.6267,0.2443,0.4836,761,0.031
11,საგარეჯო,christian_democrats_2008,1412,0.0593,39201,24569,9576,18957,38163,1038,0.6267,0.2443,0.4836,761,0.031
11,საგარეჯო,georgian_politics_2008,25,0.0011,39201,24569,9576,18957,38163,1038,0.6267,0.2443,0.4836,761,0.031
11,საგარეჯო,labour,1510,0.0634,39201,24569,9576,18957,38163,1038,0.6267,0.2443,0.4836,761,0.031
11,საგარეჯო,our_country_2008,27,0.0011,39201,24569,9576,18957,38163,1038,0.6267,0.2443,0.4836,761,0.031
11,საგარეჯო,radical_democrats_2008,26,0.0011,39201,24569,9576,18957,38163,1038,0.6267,0.2443,0.4836,761,0.031
11,საგარეჯო,republicans_2008,567,0.0238,39201,24569,9576,18957,38163,1038,0.6267,0.2443,0.4836,761,0.031
11,საგარეჯო,right_alliance_2008,77,0.0032,39201,24569,9576,18957,38163,1038,0.6267,0.2443,0.4836,761,0.031
11,საგარეჯო,sports_union_2008,48,0.002,39201,24569,9576,18957,38163,1038,0.6267,0.2443,0.4836,761,0.031
11,საგარეჯო,traditionalists,63,0.0026,39201,24569,9576,18957,38163,1038,0.6267,0.2443,0.4836,761,0.031
11,საგარეჯო,united_opposition_2008,3828,0.1608,39201,24569,9576,18957,38163,1038,0.6267,0.2443,0.4836,761,0.031
11,საგარეჯო,unm,16140,0.6779,39201,24569,9576,18957,38163,1038,0.6267,0.2443,0.4836,761,0.031
12,გურჯაანი,christian_democratic_alliance_2008,72,0.0024,53808,30128,11434,21296,53561,247,0.5599,0.2125,0.3958,635,0.0211
12,გურჯაანი,christian_democrats_2008,2538,0.0861,53808,30128,11434,21296,53561,247,0.5599,0.2125,0.3958,635,0.0211
12,გურჯაანი,georgian_politics_2008,45,0.0015,53808,30128,11434,21296,53561,247,0.5599,0.2125,0.3958,635,0.0211
12,გურჯაანი,labour,2212,0.075,53808,30128,11434,21296,53561,247,0.5599,0.2125,0.3958,635,0.0211
12,გურჯაანი,our_country_2008,24,0.0008,53808,30128,11434,21296,53561,247,0.5599,0.2125,0.3958,635,0.0211
12,გურჯაანი,radical_democrats_2008,29,0.001,53808,30128,11434,21296,53561,247,0.5599,0.2125,0.3958,635,0.0211
12,გურჯაანი,republicans_2008,841,0.0285,53808,30128,11434,21296,53561,247,0.5599,0.2125,0.3958,635,0.0211
12,გურჯაანი,right_alliance_2008,133,0.0045,53808,30128,11434,21296,53561,247,0.5599,0.2125,0.3958,635,0.0211
12,გურჯაანი,sports_union_2008,23,0.0008,53808,30128,11434,21296,53561,247,0.5599,0.2125,0.3958,635,0.0211
12,გურჯაანი,traditionalists,42,0.0014,53808,30128,11434,21296,53561,247,0.5599,0.2125,0.3958,635,0.0211
12,გურჯაანი,united_opposition_2008,3753,0.1273,53808,30128,11434,21296,53561,247,0.5599,0.2125,0.3958,635,0.0211
12,გურჯაანი,unm,19781,0.6707,53808,30128,11434,21296,53561,247,0.5599,0.2125,0.3958,635,0.0211
13,სიღნაღი,christian_democratic_alliance_2008,80,0.0042,30537,19467,7708,14657,30311,226,0.6375,0.2524,0.48,541,0.0278
13,სიღნაღი,christian_democrats_2008,1060,0.056,30537,19467,7708,14657,30311,226,0.6375,0.2524,0.48,541,0.0278
13,სიღნაღი,georgian_politics_2008,26,0.0014,30537,19467,7708,14657,30311,226,0.6375,0.2524,0.48,541,0.0278
13,სიღნაღი,labour,976,0.0516,30537,19467,7708,14657,30311,226,0.6375,0.2524,0.48,541,0.0278
13,სიღნაღი,our_country_2008,44,0.0023,30537,19467,7708,14657,30311,226,0.6375,0.2524,0.48,541,0.0278
13,სიღნაღი,radical_democrats_2008,12,0.0006,30537,19467,7708,14657,30311,226,0.6375,0.2524,0.48,541,0.0278
13,სიღნაღი,republicans_2008,722,0.0381,30537,19467,7708,14657,30311,226,0.6375,0.2524,0.48,541,0.0278
13,სიღნაღი,right_alliance_2008,131,0.0069,30537,19467,7708,14657,30311,226,0.6375,0.2524,0.48,541,0.0278
13,სიღნაღი,sports_union_2008,18,0.001,30537,19467,7708,14657,30311,226,0.6375,0.2524,0.48,541,0.0278
13,სიღნაღი,traditionalists,35,0.0018,30537,19467,7708,14657,30311,226,0.6375,0.2524,0.48,541,0.0278
13,სიღნაღი,united_opposition_2008,2792,0.1475,30537,19467,7708,14657,30311,226,0.6375,0.2524,0.48,541,0.0278
13,სიღნაღი,unm,13030,0.6885,30537,19467,7708,14657,30311,226,0.6375,0.2524,0.48,541,0.0278
14,დედოფლისწყარო,christian_democratic_alliance_2008,29,0.0023,23297,12667,5545,10365,23180,117,0.5437,0.238,0.4449,264,0.0208
14,დედოფლისწყარო,christian_democrats_2008,998,0.0805,23297,12667,5545,10365,23180,117,0.5437,0.238,0.4449,264,0.0208
14,დედოფლისწყარო,georgian_politics_2008,22,0.0018,23297,12667,5545,10365,23180,117,0.5437,0.238,0.4449,264,0.0208
14,დედოფლისწყარო,labour,1400,0.1129,23297,12667,5545,10365,23180,117,0.5437,0.238,0.4449,264,0.0208
14,დედოფლისწყარო,our_country_2008,8,0.0006,23297,12667,5545,10365,23180,117,0.5437,0.238,0.4449,264,0.0208
14,დედოფლისწყარო,radical_democrats_2008,25,0.002,23297,12667,5545,10365,23180,117,0.5437,0.238,0.4449,264,0.0208
14,დედოფლისწყარო,republicans_2008,593,0.0478,23297,12667,5545,10365,23180,117,0.5437,0.238,0.4449,264,0.0208
14,დედოფლისწყარო,right_alliance_2008,79,0.0064,23297,12667,5545,10365,23180,117,0.5437,0.238,0.4449,264,0.0208
14,დედოფლისწყარო,sports_union_2008,12,0.001,23297,12667,5545,10365,23180,117,0.5437,0.238,0.4449,264,0.0208
14,დედოფლისწყარო,traditionalists,8,0.0006,23297,12667,5545,10365,23180,117,0.5437,0.238,0.4449,264,0.0208
14,დედოფლისწყარო,united_opposition_2008,1975,0.1592,23297,12667,5545,10365,23180,117,0.5437,0.238,0.4449,264,0.0208
14,დედოფლისწყარო,unm,7254,0.5849,23297,12667,5545,10365,23180,117,0.5437,0.238,0.4449,264,0.0208
15,ლაგოდეხი,christian_democratic_alliance_2008,76,0.0037,38036,21574,8253,16468,37816,220,0.5672,0.217,0.433,763,0.0354
15,ლაგოდეხი,christian_democrats_2008,1871,0.0899,38036,21574,8253,16468,37816,220,0.5672,0.217,0.433,763,0.0354
15,ლაგოდეხი,georgian_politics_2008,44,0.0021,38036,21574,8253,16468,37816,220,0.5672,0.217,0.433,763,0.0354
15,ლაგოდეხი,labour,1212,0.0582,38036,21574,8253,16468,37816,220,0.5672,0.217,0.433,763,0.0354
15,ლაგოდეხი,our_country_2008,12,0.0006,38036,21574,8253,16468,37816,220,0.5672,0.217,0.433,763,0.0354
15,ლაგოდეხი,radical_democrats_2008,32,0.0015,38036,21574,8253,16468,37816,220,0.5672,0.217,0.433,763,0.0354
15,ლაგოდეხი,republicans_2008,350,0.0168,38036,21574,8253,16468,37816,220,0.5672,0.217,0.433,763,0.0354
15,ლაგოდეხი,right_alliance_2008,1130,0.0543,38036,21574,8253,16468,37816,220,0.5672,0.217,0.433,763,0.0354
15,ლაგოდეხი,sports_union_2008,41,0.002,38036,21574,8253,16468,37816,220,0.5672,0.217,0.433,763,0.0354
15,ლაგოდეხი,traditionalists,91,0.0044,38036,21574,8253,16468,37816,220,0.5672,0.217,0.433,763,0.0354
15,ლაგოდეხი,united_opposition_2008,2267,0.1089,38036,21574,8253,16468,37816,220,0.5672,0.217,0.433,763,0.0354
15,ლაგოდეხი,unm,13685,0.6576,38036,21574,8253,16468,37816,220,0.5672,0.217,0.433,763,0.0354
16,ყვარელი,christian_democratic_alliance_2008,59,0.0035,29283,17541,7025,13510,29127,156,0.599,0.2399,0.4614,627,0.0357
16,ყვარელი,christian_democrats_2008,1737,0.1027,29283,17541,7025,13510,29127,156,0.599,0.2399,0.4614,627,0.0357
16,ყვარელი,georgian_politics_2008,25,0.0015,29283,17541,7025,13510,29127,156,0.599,0.2399,0.4614,627,0.0357
16,ყვარელი,labour,1020,0.0603,29283,17541,7025,13510,29127,156,0.599,0.2399,0.4614,627,0.0357
16,ყვარელი,our_country_2008,9,0.0005,29283,17541,7025,13510,29127,156,0.599,0.2399,0.4614,627,0.0357
16,ყვარელი,radical_democrats_2008,27,0.0016,29283,17541,7025,13510,29127,156,0.599,0.2399,0.4614,627,0.0357
16,ყვარელი,republicans_2008,936,0.0553,29283,17541,7025,13510,29127,156,0.599,0.2399,0.4614,627,0.0357
16,ყვარელი,right_alliance_2008,40,0.0024,29283,17541,7025,13510,29127,156,0.599,0.2399,0.4614,627,0.0357
16,ყვარელი,sports_union_2008,26,0.0015,29283,17541,7025,13510,29127,156,0.599,0.2399,0.4614,627,0.0357
16,ყვარელი,traditionalists,15,0.0009,29283,17541,7025,13510,29127,156,0.599,0.2399,0.4614,627,0.0357
16,ყვარელი,united_opposition_2008,2682,0.1586,29283,17541,7025,13510,29127,156,0.599,0.2399,0.4614,627,0.0357
16,ყვარელი,unm,10338,0.6112,29283,17541,7025,13510,29127,156,0.599,0.2399,0.4614,627,0.0357
17,თელავი,christian_democratic_alliance_2008,134,0.0049,57441,28709,10084,19681,56316,1125,0.4998,0.1756,0.3426,1139,0.0397
17,თელავი,christian_democrats_2008,3075,0.1115,57441,28709,10084,19681,56316,1125,0.4998,0.1756,0.3426,1139,0.0397
17,თელავი,georgian_politics_2008,57,0.0021,57441,28709,10084,19681,56316,1125,0.4998,0.1756,0.3426,1139,0.0397
17,თელავი,labour,1175,0.0426,57441,28709,10084,19681,56316,1125,0.4998,0.1756,0.3426,1139,0.0397
17,თელავი,our_country_2008,114,0.0041,57441,28709,10084,19681,56316,1125,0.4998,0.1756,0.3426,1139,0.0397
17,თელავი,radical_democrats_2008,25,0.0009,57441,28709,10084,19681,56316,1125,0.4998,0.1756,0.3426,1139,0.0397
17,თელავი,republicans_2008,699,0.0254,57441,28709,10084,19681,56316,1125,0.4998,0.1756,0.3426,1139,0.0397
17,თელავი,right_alliance_2008,177,0.0064,57441,28709,10084,19681,56316,1125,0.4998,0.1756,0.3426,1139,0.0397
17,თელავი,sports_union_2008,48,0.0017,57441,28709,10084,19681,56316,1125,0.4998,0.1756,0.3426,1139,0.0397
17,თელავი,traditionalists,91,0.0033,57441,28709,10084,19681,56316,1125,0.4998,0.1756,0.3426,1139,0.0397
17,თელავი,united_opposition_2008,5599,0.2031,57441,28709,10084,19681,56316,1125,0.4998,0.1756,0.3426,1139,0.0397
