"precinct_id","district_id","party_id","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
1001,101,"citizens",27,0.042925,1350,668,188,510,0.494815,0.139259,0.377778,31,0.046407
1001,101,"for_people",37,0.058824,1350,668,188,510,0.494815,0.139259,0.377778,31,0.046407
1001,101,"gakharia",88,0.139905,1350,668,188,510,0.494815,0.139259,0.377778,31,0.046407
1001,101,"gd",237,0.376789,1350,668,188,510,0.494815,0.139259,0.377778,31,0.046407
1001,101,"georgia_party",3,0.004769,1350,668,188,510,0.494815,0.139259,0.377778,31,0.046407
1001,101,"girchi_more_freedom",98,0.155803,1350,668,188,510,0.494815,0.139259,0.377778,31,0.046407
1001,101,"greens_geo",3,0.004769,1350,668,188,510,0.494815,0.139259,0.377778,31,0.046407
1001,101,"labour",15,0.023847,1350,668,188,510,0.494815,0.139259,0.377778,31,0.046407
1001,101,"lelo",77,0.122417,1350,668,188,510,0.494815,0.139259,0.377778,31,0.046407
1001,101,"patriots",13,0.020668,1350,668,188,510,0.494815,0.139259,0.377778,31,0.046407
1001,101,"reformators",3,0.004769,1350,668,188,510,0.494815,0.139259,0.377778,31,0.046407
1001,101,"third_force",17,0.027027,1350,668,188,510,0.494815,0.139259,0.377778,31,0.046407
1001,101,"third_way",3,0.004769,1350,668,188,510,0.494815,0.139259,0.377778,31,0.046407
1001,101,"tribuna",8,0.012719,1350,668,188,510,0.494815,0.139259,0.377778,31,0.046407
1002,101,"citizens",16,0.026273,1283,639,182,487,0.498051,0.141855,0.379579,24,0.037559
1002,101,"for_people",31,0.050903,1283,639,182,487,0.498051,0.141855,0.379579,24,0.037559
1002,101,"free_choice",1,0.001642,1283,639,182,487,0.498051,0.141855,0.379579,24,0.037559
1002,101,"free_georgia",1,0.001642,1283,639,182,487,0.498051,0.141855,0.379579,24,0.037559
1002,101,"gakharia",54,0.08867,1283,639,182,487,0.498051,0.141855,0.379579,24,0.037559
1002,101,"gd",282,0.463054,1283,639,182,487,0.498051,0.141855,0.379579,24,0.037559
1002,101,"girchi_more_freedom",100,0.164204,1283,639,182,487,0.498051,0.141855,0.379579,24,0.037559
1002,101,"greens_geo",4,0.006568,1283,639,182,487,0.498051,0.141855,0.379579,24,0.037559
1002,101,"labour",14,0.022989,1283,639,182,487,0.498051,0.141855,0.379579,24,0.037559
1002,101,"lelo",83,0.136289,1283,639,182,487,0.498051,0.141855,0.379579,24,0.037559
1002,101,"patriots",7,0.011494,1283,639,182,487,0.498051,0.141855,0.379579,24,0.037559
1002,101,"reformators",2,0.003284,1283,639,182,487,0.498051,0.141855,0.379579,24,0.037559
1002,101,"third_force",9,0.014778,1283,639,182,487,0.498051,0.141855,0.379579,24,0.037559
1002,101,"third_way",1,0.001642,1283,639,182,487,0.498051,0.141855,0.379579,24,0.037559
1002,101,"tribuna",4,0.006568,1283,639,182,487,0.498051,0.141855,0.379579,24,0.037559
1003,101,"citizens",19,0.02571,1495,785,204,623,0.525084,0.136455,0.416722,36,0.04586
1003,101,"for_people",36,0.048714,1495,785,204,623,0.525084,0.136455,0.416722,36,0.04586
