"district_id","party_id","name_ka","round","votes","vote_share","registered","voted","voted_noon","voted_5pm","main_list","special_list","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
"110300","new_christian_democrats","ნიკოლოზი ჯოგლიძე",1,1,0.002967,456,340,163,309,456,0,0.745614,0.357456,0.677632,3,0.008824
"110300","unm","ირაკლი ჯინჭარაძე",1,90,0.267062,456,340,163,309,456,0,0.745614,0.357456,0.677632,3,0.008824
"110300","veterans","ნონა კირთაძე",1,1,0.002967,456,340,163,309,456,0,0.745614,0.357456,0.677632,3,0.008824
"180400","conservatives","ლალი სურმავა",1,2,0.003344,1222,617,232,541,1220,2,0.50491,0.189853,0.442717,17,0.027553
"180400","free_georgia","ზურაბი შალოშვილი",1,4,0.006689,1222,617,232,541,1220,2,0.50491,0.189853,0.442717,17,0.027553
"180400","free_georgia_movement","დარია ასლამაზიშვილი",1,2,0.003344,1222,617,232,541,1220,2,0.50491,0.189853,0.442717,17,0.027553
"180400","gd","როსტომ ალხანაშვილი",1,577,0.964883,1222,617,232,541,1220,2,0.50491,0.189853,0.442717,17,0.027553
"180400","georgia_2016","შოთა თავბერიძე",1,6,0.010033,1222,617,232,541,1220,2,0.50491,0.189853,0.442717,17,0.027553
"180400","national_democrats","გელა ერაძე",1,5,0.008361,1222,617,232,541,1220,2,0.50491,0.189853,0.442717,17,0.027553
"180400","peoples_movement_2020","ანი შაიშმელაშვილი",1,2,0.003344,1222,617,232,541,1220,2,0.50491,0.189853,0.442717,17,0.027553
"380200","burchuladze","გიორგი კოღუაშვილი",1,10,0.016077,1124,634,260,547,1124,0,0.564057,0.231317,0.486655,12,0.018927
"380200","conservatives","გრიგორი დარსანია",1,4,0.006431,1124,634,260,547,1124,0,0.564057,0.231317,0.486655,12,0.018927
"380200","free_georgia_movement","მედეა სოლოდკო",1,4,0.006431,1124,634,260,547,1124,0,0.564057,0.231317,0.486655,12,0.018927
"380200","gd","გენადი ბოლქვაძე",1,584,0.938907,1124,634,260,547,1124,0,0.564057,0.231317,0.486655,12,0.018927
"380200","national_democrats","დავითი ბახტაძე",1,6,0.009646,1124,634,260,547,1124,0,0.564057,0.231317,0.486655,12,0.018927
"380200","new_christian_democrats","ანიკო ბუცხრიკიძე",1,3,0.004823,1124,634,260,547,1124,0,0.564057,0.231317,0.486655,12,0.018927
"380200","peoples_movement_2020","ზურაბ ხუციშვილი",1,5,0.008039,1124,634,260,547,1124,0,0.564057,0.231317,0.486655,12,0.018927
"380200","vashadze_2017","დავით ალხანაშვილი",1,2,0.003215,1124,634,260,547,1124,0,0.564057,0.231317,0.486655,12,0.018927
"380200","veterans","ცისანა მელიქიძე",1,4,0.006431,1124,634,260,547,1124,0,0.564057,0.231317,0.486655,12,0.018927
"511300","burchuladze","ირაკლი გვალია",1,1,0.001114,1547,914,295,786,1540,7,0.590821,0.190692,0.50808,8,0.008753
"511300","gd","ნუგზარ ფერაძე",1,626,0.697105,1547,914,295,786,1540,7,0.590821,0.190692,0.50808,8,0.008753
"511300","social_justice_2020","გოდერძი ჩარკვიანი",1,1,0.001114,1547,914,295,786,1540,7,0.590821,0.190692,0.50808,8,0.008753
"511300","unm","გაგა ლაბაძე",1,268,0.298441,1547,914,295,786,1540,7,0.590821,0.190692,0.50808,8,0.008753
"511300","vashadze_2017","ანა მოსაშვილი",1,1,0.001114,1547,914,295,786,1540,7,0.590821,0.190692,0.50808,8,0.008753
"511300","veterans","ზაურ ქალდანი",1,1,0.001114,1547,914,295,786,1540,7,0.590821,0.190692,0.50808,8,0.008753
"560102","gd","თეიმურაზ ჭუმბურიძე",1,730,0.468249,4238,1665,709,1375,4206,32,0.392874,0.167296,0.324445,88,0.052853
"560102","initiative_group","ნოდარ ჩაჩანიძე",1,372,0.238614,4238,1665,709,1375,4206,32,0.392874,0.167296,0.324445,88,0.052853
"560102","new_christian_democrats","ვახტანგი გაფრინდაშვილი",1,10,0.006414,4238,1665,709,1375,4206,32,0.392874,0.167296,0.324445,88,0.052853
"560102","peoples_movement_2020","თამაზ დოღაძე",1,10,0.006414,4238,1665,709,1375,4206,32,0.392874,0.167296,0.324445,88,0.052853
"560102","unm","ილიკო ჩიკვილაძე",1,421,0.270045,4238,1665,709,1375,4206,32,0.392874,0.167296,0.324445,88,0.052853
"560102","vashadze_2017","გიორგი მარდალეიშვილი",1,9,0.005773,4238,1665,709,1375,4206,32,0.392874,0.167296,0.324445,88,0.052853
"560102","veterans","ლიანა ქარელიძე",1,7,0.00449,4238,1665,709,1375,4206,32,0.392874,0.167296,0.324445,88,0.052853
"570103","burchuladze","ამირან ცარციძე",1,4,0.002861,3571,1421,652,1213,3563,8,0.397928,0.182582,0.339681,23,0.016186
"570103","conservatives","ქეთევან გომართელი",1,3,0.002146,3571,1421,652,1213,3563,8,0.397928,0.182582,0.339681,23,0.016186
"570103","free_georgia_movement","გიორგი სიდამონიძე",1,1,0.000715,3571,1421,652,1213,3563,8,0.397928,0.182582,0.339681,23,0.016186
"570103","gd","რომან მაწკეპლაძე",1,884,0.632332,3571,1421,652,1213,3563,8,0.397928,0.182582,0.339681,23,0.016186
"570103","initiative_group","ავთანდილ ბრეგაძე",1,47,0.033619,3571,1421,652,1213,3563,8,0.397928,0.182582,0.339681,23,0.016186
"570103","national_democrats","მირიან დეისაძე",1,1,0.000715,3571,1421,652,1213,3563,8,0.397928,0.182582,0.339681,23,0.016186
"570103","new_christian_democrats","მარიამ სიხარულიძე",1,1,0.000715,3571,1421,652,1213,3563,8,0.397928,0.182582,0.339681,23,0.016186
"570103","peoples_movement_2020","ზურაბ ჭიქაბერიძე",1,6,0.004292,3571,1421,652,1213,3563,8,0.397928,0.182582,0.339681,23,0.016186
"570103","social_justice_2020","მერაბი ყიფიანი",1,47,0.033619,3571,1421,652,1213,3563,8,0.397928,0.182582,0.339681,23,0.016186
"570103","unm","დავითი ლომიძე",1,401,0.286838,3571,1421,652,1213,3563,8,0.397928,0.182582,0.339681,23,0.016186
"570103","vashadze_2017","მარიამი ბაღდავაძე",1,2,0.001431,3571,1421,652,1213,3563,8,0.397928,0.182582,0.339681,23,0.016186
"570103","veterans","ლალი ჩხიკვაძე",1,1,0.000715,3571,1421,652,1213,3563,8,0.397928,0.182582,0.339681,23,0.016186
"580400","burchuladze","სოფიკო ხარაბაძე",1,6,0.002804,4216,2194,945,1724,4215,1,0.520398,0.224146,0.408918,54,0.024613
"580400","conservatives","ბესარიონ არველაძე",1,5,0.002336,4216,2194,945,1724,4215,1,0.520398,0.224146,0.408918,54,0.024613
"580400","european_georgia","ზაურ ქაშიბაძე",1,422,0.197196,4216,2194,945,1724,4215,1,0.520398,0.224146,0.408918,54,0.024613
"580400","free_georgia","მაკარი გელაშვილი",1,2,0.000935,4216,2194,945,1724,4215,1,0.520398,0.224146,0.408918,54,0.024613
"580400","free_georgia_movement","ვახტანგ ძიძიგური",1,7,0.003271,4216,2194,945,1724,4215,1,0.520398,0.224146,0.408918,54,0.024613
"580400","gd","ომარ სინაურიძე",1,1678,0.784112,4216,2194,945,1724,4215,1,0.520398,0.224146,0.408918,54,0.024613
"580400","national_democrats","აკაკი კილასონია",1,1,0.000467,4216,2194,945,1724,4215,1,0.520398,0.224146,0.408918,54,0.024613
"580400","new_christian_democrats","დანიელ ჩხიკვაძე",1,3,0.001402,4216,2194,945,1724,4215,1,0.520398,0.224146,0.408918,54,0.024613
"580400","peoples_movement_2020","ნიკა გაბუნია",1,6,0.002804,4216,2194,945,1724,4215,1,0.520398,0.224146,0.408918,54,0.024613
"580400","social_justice_2020","ამირან უგულავა",1,5,0.002336,4216,2194,945,1724,4215,1,0.520398,0.224146,0.408918,54,0.024613
"580400","vashadze_2017","თეონა შერგელაშვილი",1,3,0.001402,4216,2194,945,1724,4215,1,0.520398,0.224146,0.408918,54,0.024613
"580400","veterans","ნინო გაგნიძე",1,2,0.000935,4216,2194,945,1724,4215,1,0.520398,0.224146,0.408918,54,0.024613
"600103","burchuladze","ინგა სიდამონიძე",1,2,0.000873,5095,2337,905,1902,5089,6,0.458685,0.177625,0.373307,47,0.020111
"600103","conservatives","ლევანი ობოლაძე",1,1,0.000437,5095,2337,905,1902,5089,6,0.458685,0.177625,0.373307,47,0.020111
"600103","european_georgia","იაკობ ზაქარეიშვილი",1,363,0.158515,5095,2337,905,1902,5089,6,0.458685,0.177625,0.373307,47,0.020111
"600103","free_georgia","მარიამ მაჩაბერიძე",1,55,0.024017,5095,2337,905,1902,5089,6,0.458685,0.177625,0.373307,47,0.020111
"600103","free_georgia_movement","დოდო სიხარულიძე",1,6,0.00262,5095,2337,905,1902,5089,6,0.458685,0.177625,0.373307,47,0.020111
"600103","gd","დავით მდინარაძე",1,1643,0.717467,5095,2337,905,1902,5089,6,0.458685,0.177625,0.373307,47,0.020111
"600103","initiative_group","კაკო თავდუმაძე",1,108,0.047162,5095,2337,905,1902,5089,6,0.458685,0.177625,0.373307,47,0.020111
"600103","initiative_group","ტოგო ჭელიძე",1,102,0.044541,5095,2337,905,1902,5089,6,0.458685,0.177625,0.373307,47,0.020111
"600103","national_democrats","თამარ ჩიტაია",1,1,0.000437,5095,2337,905,1902,5089,6,0.458685,0.177625,0.373307,47,0.020111
"600103","new_christian_democrats","გიორგი მინდილაია",1,2,0.000873,5095,2337,905,1902,5089,6,0.458685,0.177625,0.373307,47,0.020111
"600103","peoples_movement_2020","ბესიკ ხმიადაშვილი",1,5,0.002183,5095,2337,905,1902,5089,6,0.458685,0.177625,0.373307,47,0.020111
"600103","vashadze_2017","გოგა არაბიძე",1,1,0.000437,5095,2337,905,1902,5089,6,0.458685,0.177625,0.373307,47,0.020111
"600103","veterans","ნაირა ჯავახიშვილი",1,1,0.000437,5095,2337,905,1902,5089,6,0.458685,0.177625,0.373307,47,0.020111
