"district_id","party_id","votes","vote_share","registered","voted","voted_noon","voted_5pm","main_list","special_list","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
"national","citizens",14669,0.008314,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","democrats_alliance",58,3.3e-05,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","development_party",160,9.1e-05,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","droa",10859,0.006155,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","early_elections_coalition",845,0.000479,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","european_democrats",2811,0.001593,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","european_georgia",29251,0.016579,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","european_socialists",2682,0.00152,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","face_plus",224,0.000127,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","for_people",14988,0.008495,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","free_choice",274,0.000155,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","free_georgia",3297,0.001869,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","freedom_gamsakhurdia",858,0.000486,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","gakharia",137764,0.078084,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","gd",824755,0.467467,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","georgia_party",895,0.000507,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","georgian_group",475,0.000269,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","girchi",16683,0.009456,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","girchi_more_freedom",25467,0.014435,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","greens_geo",579,0.000328,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","labour",24329,0.01379,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","law_justice",322,0.000183,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","left_alliance",107,6.1e-05,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","lelo",47861,0.027127,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","mechiauri_united",1897,0.001075,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","nation_party",651,0.000369,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","new_christian_democrats",1270,0.00072,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","patriots",25697,0.014565,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","peoples_party",4154,0.002354,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","progress_freedom",1033,0.000585,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","reformators",94,5.3e-05,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","reformer",919,0.000521,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","social_democrats",146,8.3e-05,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","social_justice",218,0.000124,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","third_force",23656,0.013408,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","third_way",386,0.000219,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","tribuna",2521,0.001429,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","unm",541188,0.306743,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"national","workers_socialist",263,0.000149,3534011,1824314,619995,1445183,3497345,36666,0.516216,0.175437,0.408936,57895,0.031735
"1","citizens",765,0.026608,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","democrats_alliance",0,0,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","development_party",11,0.000383,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","droa",930,0.032347,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","early_elections_coalition",0,0,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","european_democrats",48,0.00167,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","european_georgia",372,0.012939,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","european_socialists",32,0.001113,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","face_plus",0,0,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","for_people",757,0.02633,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","free_choice",7,0.000243,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","free_georgia",57,0.001983,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","freedom_gamsakhurdia",0,0,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","gakharia",2758,0.095927,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","gd",11662,0.405621,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","georgia_party",48,0.00167,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","georgian_group",19,0.000661,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","girchi",527,0.01833,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","girchi_more_freedom",1127,0.039199,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","greens_geo",51,0.001774,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","labour",267,0.009287,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","law_justice",0,0,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","left_alliance",3,0.000104,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","lelo",1316,0.045772,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","mechiauri_united",0,0,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","nation_party",37,0.001287,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","new_christian_democrats",18,0.000626,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","patriots",457,0.015895,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","peoples_party",89,0.003096,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","progress_freedom",0,0,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","reformators",0,0,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","reformer",24,0.000835,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","social_democrats",7,0.000243,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","social_justice",4,0.000139,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","third_force",220,0.007652,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","third_way",15,0.000522,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","tribuna",107,0.003722,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","unm",7000,0.24347,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"1","workers_socialist",16,0.000557,54309,29564,8822,22937,53769,540,0.544366,0.162441,0.422343,773,0.026147
"2","citizens",1527,0.026462,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","democrats_alliance",0,0,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","development_party",11,0.000191,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","droa",2390,0.041417,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","early_elections_coalition",0,0,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","european_democrats",110,0.001906,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","european_georgia",823,0.014262,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","european_socialists",41,0.00071,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","face_plus",0,0,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","for_people",1736,0.030084,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","free_choice",32,0.000555,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","free_georgia",148,0.002565,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","freedom_gamsakhurdia",0,0,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","gakharia",6157,0.106696,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","gd",22234,0.385298,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","georgia_party",74,0.001282,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
"2","georgian_group",64,0.001109,106112,59295,17005,45881,104947,1165,0.558796,0.160255,0.432383,1507,0.025415
