district_id,district_name_ka,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
5,ისნის,gd,ალექსანდრე ქანთარია,39534,0.6284,118701,65124,25965,56104,117804,897,0.5486,0.2187,0.4726,1671,0.0257
5,ისნის,labour,კახაბერ ძაგანია,784,0.0125,118701,65124,25965,56104,117804,897,0.5486,0.2187,0.4726,1671,0.0257
5,ისნის,new_rights_2012,რევაზ სოხაძე,191,0.003,118701,65124,25965,56104,117804,897,0.5486,0.2187,0.4726,1671,0.0257
5,ისნის,unm,გიორგი ვაშაძე,20711,0.3292,118701,65124,25965,56104,117804,897,0.5486,0.2187,0.4726,1671,0.0257
6,სამგორის,christian_democrats_2012,მაგდალინა ანიკაშვილი,3243,0.0378,162286,88831,37138,73903,154621,7665,0.5474,0.2288,0.4554,2721,0.0306
6,სამგორის,free_georgia,ალექსანდრე შალამბერიძე,259,0.003,162286,88831,37138,73903,154621,7665,0.5474,0.2288,0.4554,2721,0.0306
6,სამგორის,gd,ზურაბ აბაშიძე,55123,0.6428,162286,88831,37138,73903,154621,7665,0.5474,0.2288,0.4554,2721,0.0306
6,სამგორის,labour,გიორგი ბიჭაშვილი,1011,0.0118,162286,88831,37138,73903,154621,7665,0.5474,0.2288,0.4554,2721,0.0306
6,სამგორის,unm,მიხეილ მაჭავარიანი,26121,0.3046,162286,88831,37138,73903,154621,7665,0.5474,0.2288,0.4554,2721,0.0306
7,ჩუღურეთის,christian_democrats_2012,კახა ბასილია,430,0.0119,60044,37447,14998,32102,58807,1237,0.6237,0.2498,0.5346,968,0.0258
7,ჩუღურეთის,fair_georgia_2012,თამარ იარაჯული,69,0.0019,60044,37447,14998,32102,58807,1237,0.6237,0.2498,0.5346,968,0.0258
7,ჩუღურეთის,free_georgia,გიორგი კარტოზია,112,0.0031,60044,37447,14998,32102,58807,1237,0.6237,0.2498,0.5346,968,0.0258
7,ჩუღურეთის,gd,ვიქტორ დოლიძე,24284,0.6694,60044,37447,14998,32102,58807,1237,0.6237,0.2498,0.5346,968,0.0258
7,ჩუღურეთის,labour,იოსებ სამხარაძე,371,0.0102,60044,37447,14998,32102,58807,1237,0.6237,0.2498,0.5346,968,0.0258
7,ჩუღურეთის,ndp_2012,ნონა ახალბედაშვილი,91,0.0025,60044,37447,14998,32102,58807,1237,0.6237,0.2498,0.5346,968,0.0258
7,ჩუღურეთის,new_rights_2012,გიორგი საბანაძე,191,0.0053,60044,37447,14998,32102,58807,1237,0.6237,0.2498,0.5346,968,0.0258
7,ჩუღურეთის,unm,ანდრო ალავიძე,10731,0.2958,60044,37447,14998,32102,58807,1237,0.6237,0.2498,0.5346,968,0.0258
8,დიდუბის,christian_democrats_2012,ზურაბ ხაჩიძე,747,0.0155,75448,50151,20007,43716,71664,3784,0.6647,0.2652,0.5794,1506,0.03
8,დიდუბის,future_georgia,ჯემალ ნათელაშვილი,27,0.0006,75448,50151,20007,43716,71664,3784,0.6647,0.2652,0.5794,1506,0.03
8,დიდუბის,gd,ვახტანგ ხმალაძე,34342,0.7104,75448,50151,20007,43716,71664,3784,0.6647,0.2652,0.5794,1506,0.03
8,დიდუბის,labour,პაატა ჯიბლაძე,608,0.0126,75448,50151,20007,43716,71664,3784,0.6647,0.2652,0.5794,1506,0.03
8,დიდუბის,new_rights_2012,გიორგი ლორთქიფანიძე,295,0.0061,75448,50151,20007,43716,71664,3784,0.6647,0.2652,0.5794,1506,0.03
8,დიდუბის,unm,გიორგი ჩაჩანიძე,12250,0.2534,75448,50151,20007,43716,71664,3784,0.6647,0.2652,0.5794,1506,0.03
8,დიდუბის,workers_socialist,გილარ ბაქრაძე,75,0.0016,75448,50151,20007,43716,71664,3784,0.6647,0.2652,0.5794,1506,0.03
9,ნაძალადევის,christian_democrats_2012,ჯაბა სამუშია,1705,0.0201,141437,87113,34655,74957,140467,970,0.6159,0.245,0.53,2036,0.0234
9,ნაძალადევის,fair_georgia_2012,თეიმურაზ ბობოხიძე,135,0.0016,141437,87113,34655,74957,140467,970,0.6159,0.245,0.53,2036,0.0234
9,ნაძალადევის,gd,თეა წულუკიანი,61114,0.7219,141437,87113,34655,74957,140467,970,0.6159,0.245,0.53,2036,0.0234
9,ნაძალადევის,labour,გიორგი გუგავა,1167,0.0138,141437,87113,34655,74957,140467,970,0.6159,0.245,0.53,2036,0.0234
9,ნაძალადევის,new_rights_2012,გიორგი ჩიბუხაშვილი,272,0.0032,141437,87113,34655,74957,140467,970,0.6159,0.245,0.53,2036,0.0234
9,ნაძალადევის,unm,მერაბ სამადაშვილი,20266,0.2394,141437,87113,34655,74957,140467,970,0.6159,0.245,0.53,2036,0.0234
10,გლდანის,christian_democrats_2012,ინგა გრიგოლია,2556,0.0296,157066,89280,38041,78640,154898,2168,0.5684,0.2422,0.5007,2338,0.0262
10,გლდანის,fair_georgia_2012,იოსებ მესტიაშვილი,109,0.0013,157066,89280,38041,78640,154898,2168,0.5684,0.2422,0.5007,2338,0.0262
10,გლდანის,free_georgia,მაგდა გაბრიჩიძე,184,0.0021,157066,89280,38041,78640,154898,2168,0.5684,0.2422,0.5007,2338,0.0262
10,გლდანის,gd,იოსებ ჯაჭვლიანი,59133,0.6851,157066,89280,38041,78640,154898,2168,0.5684,0.2422,0.5007,2338,0.0262
10,გლდანის,labour,იოსებ შატბერაშვილი,1168,0.0135,157066,89280,38041,78640,154898,2168,0.5684,0.2422,0.5007,2338,0.0262
10,გლდანის,ndp_2012,რუსუდან კიკალიშვილი,109,0.0013,157066,89280,38041,78640,154898,2168,0.5684,0.2422,0.5007,2338,0.0262
10,გლდანის,new_rights_2012,ავთანდილ სულაქველიძე,283,0.0033,157066,89280,38041,78640,154898,2168,0.5684,0.2422,0.5007,2338,0.0262
10,გლდანის,unm,ნიკოლოზ ხაჩირაშვილი,22771,0.2638,157066,89280,38041,78640,154898,2168,0.5684,0.2422,0.5007,2338,0.0262
11,საგარეჯოს,christian_democrats_2012,გიორგი ობოლაშვილი,317,0.0132,46094,24954,11046,21480,45774,320,0.5414,0.2396,0.466,873,0.035
11,საგარეჯოს,free_georgia,ზაზა ცხვარიაშვილი,78,0.0033,46094,24954,11046,21480,45774,320,0.5414,0.2396,0.466,873,0.035
11,საგარეჯოს,gd,თინათინ ხიდაშელი,13184,0.5499,46094,24954,11046,21480,45774,320,0.5414,0.2396,0.466,873,0.035
11,საგარეჯოს,labour,თეიმურაზ მჭედლიშვილი,188,0.0078,46094,24954,11046,21480,45774,320,0.5414,0.2396,0.466,873,0.035
11,საგარეჯოს,new_rights_2012,დავით მაისურაძე,134,0.0056,46094,24954,11046,21480,45774,320,0.5414,0.2396,0.466,873,0.035
11,საგარეჯოს,unm,გია ჩალათაშვილი,10075,0.4202,46094,24954,11046,21480,45774,320,0.5414,0.2396,0.466,873,0.035
12,გურჯაანის,christian_democrats_2012,ნინო მურაკაშვილი,1015,0.028,55637,37344,14578,31323,55334,303,0.6712,0.262,0.563,1006,0.0269
12,გურჯაანის,free_georgia,დავით ჩიტაშვილი,68,0.0019,55637,37344,14578,31323,55334,303,0.6712,0.262,0.563,1006,0.0269
12,გურჯაანის,gd,მანანა ბერიკაშვილი,15810,0.436,55637,37344,14578,31323,55334,303,0.6712,0.262,0.563,1006,0.0269
12,გურჯაანის,labour,ლენა მოდებაძე,533,0.0147,55637,37344,14578,31323,55334,303,0.6712,0.262,0.563,1006,0.0269
12,გურჯაანის,new_rights_2012,გიორგი იმერლიშვილი,236,0.0065,55637,37344,14578,31323,55334,303,0.6712,0.262,0.563,1006,0.0269
12,გურჯაანის,unm,გიორგი ღვინიაშვილი,18596,0.5129,55637,37344,14578,31323,55334,303,0.6712,0.262,0.563,1006,0.0269
13,სიღნაღის,christian_democrats_2012,ნინო ქუფარაშვილი,343,0.0165,32098,21436,8867,18303,31767,331,0.6678,0.2762,0.5702,624,0.0291
13,სიღნაღის,free_georgia,ემზარ ბეჟაშვილი,85,0.0041,32098,21436,8867,18303,31767,331,0.6678,0.2762,0.5702,624,0.0291
13,სიღნაღის,gd,გელა გელაშვილი,10192,0.4901,32098,21436,8867,18303,31767,331,0.6678,0.2762,0.5702,624,0.0291
13,სიღნაღის,labour,ნოდარ გოზალიშვილი,189,0.0091,32098,21436,8867,18303,31767,331,0.6678,0.2762,0.5702,624,0.0291
13,სიღნაღის,new_rights_2012,მალხაზ ხუციშვილი,211,0.0101,32098,21436,8867,18303,31767,331,0.6678,0.2762,0.5702,624,0.0291
13,სიღნაღის,unm,ლევან ბეჟაშვილი,9774,0.47,32098,21436,8867,18303,31767,331,0.6678,0.2762,0.5702,624,0.0291
14,დედოფლისწყაროს,christian_democrats_2012,ლია ჩოქური,190,0.0137,23557,14298,5962,12269,23131,426,0.607,0.2531,0.5208,368,0.0257
14,დედოფლისწყაროს,free_georgia,თამილა გურაშვილი,52,0.0037,23557,14298,5962,12269,23131,426,0.607,0.2531,0.5208,368,0.0257
14,დედოფლისწყაროს,gd,ალექსანდრე თამაზაშვილი,6603,0.4756,23557,14298,5962,12269,23131,426,0.607,0.2531,0.5208,368,0.0257
14,დედოფლისწყაროს,labour,გიორგი ყოჩიაშვილი,127,0.0091,23557,14298,5962,12269,23131,426,0.607,0.2531,0.5208,368,0.0257
14,დედოფლისწყაროს,sports_union_2012,ბიჭიკო მაჩაბლიშვილი,16,0.0012,23557,14298,5962,12269,23131,426,0.607,0.2531,0.5208,368,0.0257
14,დედოფლისწყაროს,unm,ზაზა კედელაშვილი,6896,0.4967,23557,14298,5962,12269,23131,426,0.607,0.2531,0.5208,368,0.0257
15,ლაგოდეხის,christian_democrats_2012,ჯემალ მაჭარაშვილი,666,0.029,40211,23910,9545,20621,39808,403,0.5946,0.2374,0.5128,850,0.0355
15,ლაგოდეხის,free_georgia,ვასილ ჭიჭინაძე,65,0.0028,40211,23910,9545,20621,39808,403,0.5946,0.2374,0.5128,850,0.0355
15,ლაგოდეხის,gd,ელდარ კურტანიძე,8493,0.3695,40211,23910,9545,20621,39808,403,0.5946,0.2374,0.5128,850,0.0355
15,ლაგოდეხის,labour,ზურაბ მეტრეველი,203,0.0088,40211,23910,9545,20621,39808,403,0.5946,0.2374,0.5128,850,0.0355
15,ლაგოდეხის,new_rights_2012,ზურაბ ჯაფარიძე,231,0.01,40211,23910,9545,20621,39808,403,0.5946,0.2374,0.5128,850,0.0355
15,ლაგოდეხის,unm,გიორგი გოზალიშვილი,13330,0.5799,40211,23910,9545,20621,39808,403,0.5946,0.2374,0.5128,850,0.0355
16,ყვარლის,christian_democrats_2012,ალექსი ბაიდოშვილი,499,0.0252,29874,20468,7902,17445,29623,251,0.6851,0.2645,0.584,600,0.0293
16,ყვარლის,gd,დავით ქევხიშვილი,9122,0.4608,29874,20468,7902,17445,29623,251,0.6851,0.2645,0.584,600,0.0293
16,ყვარლის,new_rights_2012,ნუგზარ ღონიაშვილი,248,0.0125,29874,20468,7902,17445,29623,251,0.6851,0.2645,0.584,600,0.0293
16,ყვარლის,unm,მარიკა ვერულაშვილი,9927,0.5015,29874,20468,7902,17445,29623,251,0.6851,0.2645,0.584,600,0.0293
17,თელავის,christian_democrats_2012,ვანო გალახვარიძე,1438,0.042,58338,35443,13523,29187,57940,398,0.6075,0.2318,0.5003,1124,0.0317
17,თელავის,free_georgia,გიორგი მოსიაშვილი,219,0.0064,58338,35443,13523,29187,57940,398,0.6075,0.2318,0.5003,1124,0.0317
17,თელავის,gd,გელა სამხარაული,16274,0.4751,58338,35443,13523,29187,57940,398,0.6075,0.2318,0.5003,1124,0.0317
17,თელავის,initiative_group,ალექსი შოშიკელაშვილი,236,0.0069,58338,35443,13523,29187,57940,398,0.6075,0.2318,0.5003,1124,0.0317
17,თელავის,labour,თენგიზ წითელაური,456,0.0133,58338,35443,13523,29187,57940,398,0.6075,0.2318,0.5003,1124,0.0317
17,თელავის,new_rights_2012,ფიქრია ჩიხრაძე,410,0.012,58338,35443,13523,29187,57940,398,0.6075,0.2318,0.5003,1124,0.0317
17,თელავის,unm,ვასილ დავითაშვილი,15221,0.4444,58338,35443,13523,29187,57940,398,0.6075,0.2318,0.5003,1124,0.0317
18,ახმეტის,christian_democrats_2012,უშანგი გაგუნაშვილი,283,0.0159,31024,18488,7042,14967,30822,202,0.5959,0.227,0.4824,508,0.0275
18,ახმეტის,gd,ზურაბ ზვიადაური,9102,0.5105,31024,18488,7042,14967,30822,202,0.5959,0.227,0.4824,508,0.0275
18,ახმეტის,labour,თეიმურაზ ბოდაველი,218,0.0122,31024,18488,7042,14967,30822,202,0.5959,0.227,0.4824,508,0.0275
18,ახმეტის,new_rights_2012,ზურაბ არაბული,146,0.0082,31024,18488,7042,14967,30822,202,0.5959,0.227,0.4824,508,0.0275
18,ახმეტის,unm,პეტრე ცისკარიშვილი,8080,0.4532,31024,18488,7042,14967,30822,202,0.5959,0.227,0.4824,508,0.0275
19,თიანეთის,gd,ზაქარია ქუცნაშვილი,4354,0.5902,12434,7588,2963,6257,11157,1277,0.6103,0.2383,0.5032,205,0.027
19,თიანეთის,labour,გიორგი ჩიტაური,71,0.0096,12434,7588,2963,6257,11157,1277,0.6103,0.2383,0.5032,205,0.027
19,თიანეთის,sports_union_2012,ანტონ თუშური,21,0.0028,12434,7588,2963,6257,11157,1277,0.6103,0.2383,0.5032,205,0.027
19,თიანეთის,unm,გიორგი აბაშვილი,2931,0.3973,12434,7588,2963,6257,11157,1277,0.6103,0.2383,0.5032,205,0.027
20,რუსთავის,christian_democrats_2012,ფიქრია ავალიანი,1367,0.0212,113854,66492,29832,56862,110544,3310,0.584,0.262,0.4994,1884,0.0283
20,რუსთავის,fair_georgia_2012,გელა პოპიაშვილი,103,0.0016,113854,66492,29832,56862,110544,3310,0.584,0.262,0.4994,1884,0.0283
20,რუსთავის,free_georgia,მალხაზ ბარბაქაძე,198,0.0031,113854,66492,29832,56862,110544,3310,0.584,0.262,0.4994,1884,0.0283
20,რუსთავის,gd,ზვიად ძიძიგური,34896,0.5416,113854,66492,29832,56862,110544,3310,0.584,0.262,0.4994,1884,0.0283
20,რუსთავის,labour,კობა ჩალაძე,852,0.0132,113854,66492,29832,56862,110544,3310,0.584,0.262,0.4994,1884,0.0283
20,რუსთავის,ndp_2012,გოჩა ცეკვაშვილი,207,0.0032,113854,66492,29832,56862,110544,3310,0.584,0.262,0.4994,1884,0.0283
20,რუსთავის,new_rights_2012,ნარგიზი ტაბატაძე,281,0.0044,113854,66492,29832,56862,110544,3310,0.584,0.262,0.4994,1884,0.0283
20,რუსთავის,unm,მამუკა ჩიქოვანი,26528,0.4117,113854,66492,29832,56862,110544,3310,0.584,0.262,0.4994,1884,0.0283
21,გარდაბნის,christian_democrats_2012,გიორგი სამჭკუაშვილი,415,0.0113,78492,39202,15886,31283,74268,4224,0.4994,0.2024,0.3986,2128,0.0543
21,გარდაბნის,future_georgia,გიორგი ლაღიძე,78,0.0021,78492,39202,15886,31283,74268,4224,0.4994,0.2024,0.3986,2128,0.0543
21,გარდაბნის,gd,მამუკა არეშიძე,14895,0.404,78492,39202,15886,31283,74268,4224,0.4994,0.2024,0.3986,2128,0.0543
21,გარდაბნის,labour,ალექს ბადიროვი,223,0.006,78492,39202,15886,31283,74268,4224,0.4994,0.2024,0.3986,2128,0.0543
21,გარდაბნის,new_rights_2012,იოსებ ივანაური,148,0.004,78492,39202,15886,31283,74268,4224,0.4994,0.2024,0.3986,2128,0.0543
21,გარდაბნის,unm,გიორგი ფეიქრიშვილი,21109,0.5726,78492,39202,15886,31283,74268,4224,0.4994,0.2024,0.3986,2128,0.0543
22,მარნეულის,christian_democrats_2012,ვაგიფ მამედოვი,779,0.0187,100242,43847,20596,37799,98762,1480,0.4374,0.2055,0.3771,1878,0.0428
22,მარნეულის,free_georgia,რადა ბაირამოვა,133,0.0032,100242,43847,20596,37799,98762,1480,0.4374,0.2055,0.3771,1878,0.0428
22,მარნეულის,future_georgia,რუსლან ზედგენიძე,205,0.0049,100242,43847,20596,37799,98762,1480,0.4374,0.2055,0.3771,1878,0.0428
22,მარნეულის,gd,მახირ დარზიევი,6864,0.1648,100242,43847,20596,37799,98762,1480,0.4374,0.2055,0.3771,1878,0.0428
22,მარნეულის,labour,მეხტი ასკეროვი,98,0.0024,100242,43847,20596,37799,98762,1480,0.4374,0.2055,0.3771,1878,0.0428
22,მარნეულის,new_rights_2012,ისლამ ახუნდოვი,336,0.0081,100242,43847,20596,37799,98762,1480,0.4374,0.2055,0.3771,1878,0.0428
22,მარნეულის,unm,აზერ სულეიმანოვი,33235,0.798,100242,43847,20596,37799,98762,1480,0.4374,0.2055,0.3771,1878,0.0428
23,ბოლნისის,christian_democrats_2012,რომან აბდუშელიშვილი,322,0.012,59019,28213,12550,24688,57971,1048,0.478,0.2126,0.4183,1238,0.0439
23,ბოლნისის,fair_georgia_2012,ალექსი ნაკანი,230,0.0086,59019,28213,12550,24688,57971,1048,0.478,0.2126,0.4183,1238,0.0439
23,ბოლნისის,gd,დარეჯან ჩხეტიანი,7734,0.2887,59019,28213,12550,24688,57971,1048,0.478,0.2126,0.4183,1238,0.0439
23,ბოლნისის,labour,ამირან გელენიძე,107,0.004,59019,28213,12550,24688,57971,1048,0.478,0.2126,0.4183,1238,0.0439
23,ბოლნისის,ndp_2012,ბესიკ ნებიერიძე,95,0.0035,59019,28213,12550,24688,57971,1048,0.478,0.2126,0.4183,1238,0.0439
23,ბოლნისის,new_rights_2012,კობა ტოგონიძე,89,0.0033,59019,28213,12550,24688,57971,1048,0.478,0.2126,0.4183,1238,0.0439
23,ბოლნისის,unm,კობა ნაყოფია,18211,0.6798,59019,28213,12550,24688,57971,1048,0.478,0.2126,0.4183,1238,0.0439
24,დმანისის,free_georgia,დავით ბარბაქაძე,52,0.0045,23834,12179,5565,10349,22927,907,0.511,0.2335,0.4342,473,0.0388
24,დმანისის,gd,პაატა ხიზანაშვილი,2624,0.2249,23834,12179,5565,10349,22927,907,0.511,0.2335,0.4342,473,0.0388
24,დმანისის,labour,მერაბ სააკაძე,119,0.0102,23834,12179,5565,10349,22927,907,0.511,0.2335,0.4342,473,0.0388
24,დმანისის,new_rights_2012,ანზორ ნიკოლოზიანი,117,0.01,23834,12179,5565,10349,22927,907,0.511,0.2335,0.4342,473,0.0388
24,დმანისის,unm,კახაბერ ოქრიაშვილი,8741,0.7493,23834,12179,5565,10349,22927,907,0.511,0.2335,0.4342,473,0.0388
24,დმანისის,workers_socialist,რევაზ ნაცარიშვილი,13,0.0011,23834,12179,5565,10349,22927,907,0.511,0.2335,0.4342,473,0.0388
25,წალკის,christian_democrats_2012,ავთანდილ ტუნაძე,88,0.0109,24606,8545,4301,7391,24357,249,0.3473,0.1748,0.3004,347,0.0406
25,წალკის,fair_georgia_2012,ჯონი ღორჯომელაძე,178,0.022,24606,8545,4301,7391,24357,249,0.3473,0.1748,0.3004,347,0.0406
25,წალკის,free_georgia,ჯემალ ვანაძე,452,0.0559,24606,8545,4301,7391,24357,249,0.3473,0.1748,0.3004,347,0.0406
25,წალკის,gd,აიკ მელტონიან,1712,0.2118,24606,8545,4301,7391,24357,249,0.3473,0.1748,0.3004,347,0.0406
25,წალკის,labour,ნონა ბექაური,46,0.0057,24606,8545,4301,7391,24357,249,0.3473,0.1748,0.3004,347,0.0406
25,წალკის,unm,რევაზ შავლოხაშვილი,5607,0.6937,24606,8545,4301,7391,24357,249,0.3473,0.1748,0.3004,347,0.0406
26,თეთრიწყაროს,christian_democrats_2012,თეა ლიპარტელიანი,221,0.0192,22468,11967,5345,10435,22055,413,0.5326,0.2379,0.4644,423,0.0353
26,თეთრიწყაროს,free_georgia,ლალი აფციაური,255,0.0222,22468,11967,5345,10435,22055,413,0.5326,0.2379,0.4644,423,0.0353
26,თეთრიწყაროს,future_georgia,ნათელა მშვენიერაძე,29,0.0025,22468,11967,5345,10435,22055,413,0.5326,0.2379,0.4644,423,0.0353
26,თეთრიწყაროს,gd,შალვა ხაჭაპურიძე,5351,0.4657,22468,11967,5345,10435,22055,413,0.5326,0.2379,0.4644,423,0.0353
26,თეთრიწყაროს,new_rights_2012,გია გოცირიძე,121,0.0105,22468,11967,5345,10435,22055,413,0.5326,0.2379,0.4644,423,0.0353
26,თეთრიწყაროს,unm,დავით ბეჟუაშვილი,5512,0.4798,22468,11967,5345,10435,22055,413,0.5326,0.2379,0.4644,423,0.0353
27,მცხეთის,christian_democrats_2012,გალინა ახსაბაძე,640,0.0221,45926,30114,11820,24764,44402,1524,0.6557,0.2574,0.5392,946,0.0314
27,მცხეთის,fair_georgia_2012,ვასილ ოდიშვილი,164,0.0057,45926,30114,11820,24764,44402,1524,0.6557,0.2574,0.5392,946,0.0314
