"district_id","district_type","party_id","party_name","order_id","first_name","last_name","name_ka","smd_code","smd_name"
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",1,"კახაბერი","ლაფერიშვილი","კახაბერი ლაფერიშვილი",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",2,"ვაჟა","ბაზერაშვილი","ვაჟა ბაზერაშვილი",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",3,"დავითი","მაისურაძე","დავითი მაისურაძე",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",4,"ვლადიმერ","უსტიაშვილი","ვლადიმერ უსტიაშვილი",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",5,"ზაზა","ცხვარიაშვილი","ზაზა ცხვარიაშვილი",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",6,"მანანა","ალექსაშვილი","მანანა ალექსაშვილი",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",7,"თამარი","გოცირიძე","თამარი გოცირიძე",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",8,"ლია","მოძმანაშვილი","ლია მოძმანაშვილი",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",9,"ლია","აბულაძე","ლია აბულაძე",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",10,"გივი","ანუაშვილი","გივი ანუაშვილი",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",11,"ელგუჯა","აგულაშვილი","ელგუჯა აგულაშვილი",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",12,"იოსები","იმედაშვილი","იოსები იმედაშვილი",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",13,"გელა","დიღმელაშვილი","გელა დიღმელაშვილი",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",14,"ალექსანდრე","ჩაფიძე","ალექსანდრე ჩაფიძე",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",15,"ლევანი","ბაზერაშვილი","ლევანი ბაზერაშვილი",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",16,"ნათია","ჩაფიძე","ნათია ჩაფიძე",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",17,"ლალი","წივილაძე","ლალი წივილაძე",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",18,"მარიამი","სოხაძე","მარიამი სოხაძე",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",19,"მარიამი","იმედაშვილი","მარიამი იმედაშვილი",NA,NA
11,"თემის","nonparliamentary_opposition_2014","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)",20,"მერი","ფეიქრიშვილი","მერი ფეიქრიშვილი",NA,NA
11,"თემის","patriots","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი",0,"გიორგი","ხვთისავრიშვილი","გიორგი ხვთისავრიშვილი",NA,NA
11,"თემის","patriots","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი",1,"ნოდარი","ფირანიშვილი","ნოდარი ფირანიშვილი",NA,NA
11,"თემის","patriots","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი",2,"ხვთისო","ჭიაბერაშვილი","ხვთისო ჭიაბერაშვილი",NA,NA
11,"თემის","patriots","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი",3,"ნიკა","მეკოკიშვილი","ნიკა მეკოკიშვილი",NA,NA
11,"თემის","patriots","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი",4,"მიხეილი","თიბიაშვილი","მიხეილი თიბიაშვილი",NA,NA
11,"თემის","patriots","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი",5,"კახა","მათიაშვილი","კახა მათიაშვილი",NA,NA
11,"თემის","patriots","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი",6,"მინდია","კოხტაშვილი","მინდია კოხტაშვილი",NA,NA
11,"თემის","patriots","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი",7,"ანზორი","მარიდაშვილი","ანზორი მარიდაშვილი",NA,NA
11,"თემის","patriots","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი",8,"მიხეილი","ქოქიაური","მიხეილი ქოქიაური",NA,NA
11,"თემის","patriots","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი",9,"ნიკო","გრიქულოვი","ნიკო გრიქულოვი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",0,"თაკო","გოგიტაშვილი","თაკო გოგიტაშვილი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",0,"ზურაბი","მჭედლიშვილი","ზურაბი მჭედლიშვილი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",1,"ზაზა","ჭიაბერაშვილი","ზაზა ჭიაბერაშვილი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",1,"ვაჟა","ჯავახიშვილი","ვაჟა ჯავახიშვილი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",2,"ნინო","ბუზიაშვილი","ნინო ბუზიაშვილი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",2,"მანანა","ქურდოვანიძე","მანანა ქურდოვანიძე",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",3,"გიორგი","გიქორაშვილი","გიორგი გიქორაშვილი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",3,"ბექა","გულბანი","ბექა გულბანი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",4,"ინგა","დვალაშვილი","ინგა დვალაშვილი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",4,"ანა","ხოხობაშვილი","ანა ხოხობაშვილი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",5,"მალხაზ","გრძელიშვილი","მალხაზ გრძელიშვილი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",5,"ორუჯ","კულიევი","ორუჯ კულიევი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",6,"ნოდარი","ზირაქაშვილი","ნოდარი ზირაქაშვილი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",6,"ილჰამ","კაიბოვი","ილჰამ კაიბოვი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",7,"ლაშა","ცხვარიაშვილი","ლაშა ცხვარიაშვილი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",7,"აიათ","ხეირხაბაროვი","აიათ ხეირხაბაროვი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",8,"კობა","კერატიშვილი","კობა კერატიშვილი",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",8,"გიორგი","ქოქიაური","გიორგი ქოქიაური",NA,NA
11,"თემის","unm","ერთიანი ნაციონალური მოძრაობა",9,"ეკატერინე","ჭიაბერაშვილი","ეკატერინე ჭიაბერაშვილი",NA,NA
11,"თემის","self_governance_people_2014","თვითმმართველობა ხალხს!",0,"გულნაზი","გულაღაშვილი","გულნაზი გულაღაშვილი",NA,NA
11,"თემის","self_governance_people_2014","თვითმმართველობა ხალხს!",1,"მზია","მელაშვილი","მზია მელაშვილი",NA,NA
11,"თემის","self_governance_people_2014","თვითმმართველობა ხალხს!",2,"ლალი","ბეჟიტაშვილი","ლალი ბეჟიტაშვილი",NA,NA
11,"თემის","self_governance_people_2014","თვითმმართველობა ხალხს!",3,"ეკატერინე","ქვლივიძე","ეკატერინე ქვლივიძე",NA,NA
11,"თემის","self_governance_people_2014","თვითმმართველობა ხალხს!",4,"ნინო","ჯავახიშვილი","ნინო ჯავახიშვილი",NA,NA
11,"თემის","self_governance_people_2014","თვითმმართველობა ხალხს!",5,"გოგი","ქვლივიძე","გოგი ქვლივიძე",NA,NA
11,"თემის","self_governance_people_2014","თვითმმართველობა ხალხს!",6,"ნინო","როსტიაშვილი","ნინო როსტიაშვილი",NA,NA
11,"თემის","self_governance_people_2014","თვითმმართველობა ხალხს!",7,"გიორგი","კოხტაშვილი","გიორგი კოხტაშვილი",NA,NA
11,"თემის","self_governance_people_2014","თვითმმართველობა ხალხს!",8,"ალექსი","ჭიაურელი","ალექსი ჭიაურელი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",1,"ვეფხია","ჩერქეზიშვილი","ვეფხია ჩერქეზიშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",2,"მადონა","ქურხული","მადონა ქურხული",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",3,"ნოდარი","პანკელაშვილი","ნოდარი პანკელაშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",4,"ბესიკ","კოჭლამაზაშვილი","ბესიკ კოჭლამაზაშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",5,"მანანო","ზურაშვილი","მანანო ზურაშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",6,"ვაჟა","კევლიშვილი","ვაჟა კევლიშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",7,"გიორგი","ობოლაშვილი","გიორგი ობოლაშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",8,"ეკა","დათუნაშვილი","ეკა დათუნაშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",9,"მადონა","ფოცხვერაშვილი","მადონა ფოცხვერაშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",10,"ვანო","ქარუმიძე","ვანო ქარუმიძე",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",11,"ნინო","ბეჟიტაშვილი","ნინო ბეჟიტაშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",12,"გიორგი","ფარეშიშვილი","გიორგი ფარეშიშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",13,"ელენე","ზუკაკიშვილი","ელენე ზუკაკიშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",14,"დიმიტრი","სტეფანიშვილი","დიმიტრი სტეფანიშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",15,"ლელა","გრატიაშვილი","ლელა გრატიაშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",16,"ალექსი","ჭამიაშვილი","ალექსი ჭამიაშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",17,"ბესიკი","ჩოკოშვილი","ბესიკი ჩოკოშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",18,"ბადრი","ზირაქაშვილი","ბადრი ზირაქაშვილი",NA,NA
11,"თემის","burjanadze_united_opposition_2014","ნინო ბურჯანაძე - ერთიანი ოპოზიცია",19,"იოსები","ერბოწონაშვილი","იოსები ერბოწონაშვილი",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",1,"გელა","ყორღანაშვილი","გელა ყორღანაშვილი",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",2,"ნატალია","ბოჭორიძე","ნატალია ბოჭორიძე",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",3,"დავითი","სოზაშვილი","დავითი სოზაშვილი",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",4,"ნანა","აფციაური","ნანა აფციაური",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",5,"აკაკი","ლალიაშვილი","აკაკი ლალიაშვილი",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",6,"მალხაზი","ქვლივიძე","მალხაზი ქვლივიძე",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",7,"თენგიზი","ხოსიტაშვილი","თენგიზი ხოსიტაშვილი",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",8,"გელა","ბუჩაშვილი","გელა ბუჩაშვილი",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",9,"სოლომონი","მახარობლიშვილი","სოლომონი მახარობლიშვილი",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",10,"იოსები","ქვრივიშვილი","იოსები ქვრივიშვილი",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",11,"ნანა","როსტომაშვილი","ნანა როსტომაშვილი",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",12,"გელა","დარბაისელი","გელა დარბაისელი",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",13,"ლია","ჯოხაძე","ლია ჯოხაძე",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",14,"ეკატერინე","როსტომაშვილი","ეკატერინე როსტომაშვილი",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",15,"ქეთევან","ქალაქურაშვილი","ქეთევან ქალაქურაშვილი",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",16,"ივანე","ბეჟიაშვილი","ივანე ბეჟიაშვილი",NA,NA
11,"თემის","georgias_way_2014","სალომე ზურაბიშვილი - საქართველოს გზა",17,"ელენე","ბალაშვილი","ელენე ბალაშვილი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",1,"იოსებ","ოტიაშვილი","იოსებ ოტიაშვილი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",2,"დავით","ქურხული","დავით ქურხული",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",3,"ნანა","მარმარაშვილი","ნანა მარმარაშვილი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",4,"ზაალ","გრატიაშვილი","ზაალ გრატიაშვილი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",5,"ტარიელი","ძაბილაშვილი","ტარიელი ძაბილაშვილი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",6,"დალი","სუხაშვილი","დალი სუხაშვილი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",7,"ჯამბულათი","შიშნიაშვილი","ჯამბულათი შიშნიაშვილი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",8,"გიორგი","ნინოშვილი","გიორგი ნინოშვილი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",9,"იაგო","ლუკაშვილი","იაგო ლუკაშვილი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",10,"თამაზი","დარბაისელი","თამაზი დარბაისელი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",11,"გიორგი","ასთავიშვილი","გიორგი ასთავიშვილი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",12,"ბადრი","კოხტაშვილი","ბადრი კოხტაშვილი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",13,"რამაზი","ნინოშვილი","რამაზი ნინოშვილი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",14,"ნიკოლოზი","ხითარაშვილი","ნიკოლოზი ხითარაშვილი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",15,"ზაქარია","გრძელაშვილი","ზაქარია გრძელაშვილი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",16,"ბადრი","ხუციშვილი","ბადრი ხუციშვილი",NA,NA
11,"თემის","veterans_patriots_2014","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა",17,"ნატო","გრძელაშვილი","ნატო გრძელაშვილი",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",1,"თეიმურაზ","ბეჟიტაშვილი","თეიმურაზ ბეჟიტაშვილი",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",2,"თამაზი","არიშვილი","თამაზი არიშვილი",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",3,"მალხაზი","გრატიაშვილი","მალხაზი გრატიაშვილი",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",4,"მარიამი","დათუნაშვილი","მარიამი დათუნაშვილი",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",5,"ნოდარი","გაბროშვილი","ნოდარი გაბროშვილი",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",6,"ნატალია","ტეტიაშვილი","ნატალია ტეტიაშვილი",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",7,"გიორგი","გეთიაშვილი","გიორგი გეთიაშვილი",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",8,"ალთუნ","ბახტაძე","ალთუნ ბახტაძე",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",9,"გოჩა","უდუმაშვილი","გოჩა უდუმაშვილი",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",10,"ლია","ბაინდუროვი","ლია ბაინდუროვი",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",11,"მაია","პატარკაციშვილი","მაია პატარკაციშვილი",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",12,"რაჟდენ","დიდიძე","რაჟდენ დიდიძე",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",13,"კახაბერ","ქურდაძე","კახაბერ ქურდაძე",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",14,"რევაზ","ნაცარაშვილი","რევაზ ნაცარაშვილი",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",15,"მაია","ცინაძე","მაია ცინაძე",NA,NA
11,"თემის","sakhalkho_party_2014","სახალხო პარტია",16,"ეთერ","ცერცვაძე","ეთერ ცერცვაძე",NA,NA
11,"თემის","gd","ქართული ოცნება",0,"გელა","კევლიშვილი","გელა კევლიშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",0,"გიორგი","ოდიკაძე","გიორგი ოდიკაძე",NA,NA
11,"თემის","gd","ქართული ოცნება",0,"ეკა","ტაბატაძე","ეკა ტაბატაძე",NA,NA
11,"თემის","gd","ქართული ოცნება",1,"ნინო","დალაქიშვილი","ნინო დალაქიშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",1,"ნიკოლოზი","მჭედლიშვილი","ნიკოლოზი მჭედლიშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",1,"რობიზონ","სადუნაშვილი","რობიზონ სადუნაშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",2,"ნონა","ბუზარიაშვილი","ნონა ბუზარიაშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",2,"ბესიკ","მარტიაშვილი","ბესიკ მარტიაშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",2,"გიული","მინესაშვილი","გიული მინესაშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",3,"ალექსი","კუზანაშვილი","ალექსი კუზანაშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",3,"ეკატერინე","კურდღელაშვილი","ეკატერინე კურდღელაშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",3,"ბორის","ჩართოლანი","ბორის ჩართოლანი",NA,NA
11,"თემის","gd","ქართული ოცნება",4,"დავითი","ბუზარიაშვილი","დავითი ბუზარიაშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",4,"თამარი","ზუკაკიშვილი","თამარი ზუკაკიშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",4,"რამაზი","სვიმონიშვილი","რამაზი სვიმონიშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",5,"ციცინო","ესაიაშვილი","ციცინო ესაიაშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",5,"ავთანდილ","მამუჩიშვილი","ავთანდილ მამუჩიშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",5,"გიორგი","მარტიაშვილი","გიორგი მარტიაშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",6,"კახა","ადუაშვილი","კახა ადუაშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",6,"გივი","ათაბეგაშვილი","გივი ათაბეგაშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",6,"გია","გურგენიშვილი","გია გურგენიშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",7,"ივანე","ელერდაშვილი","ივანე ელერდაშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",7,"მანანა","მელიქიძე","მანანა მელიქიძე",NA,NA
11,"თემის","gd","ქართული ოცნება",7,"დავით","შაქარაშვილი","დავით შაქარაშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",8,"ივანე","გზირიშვილი","ივანე გზირიშვილი",NA,NA
11,"თემის","gd","ქართული ოცნება",8,"ვაჟა","გულბანი","ვაჟა გულბანი",NA,NA
11,"თემის","gd","ქართული ოცნება",8,"იოსებ","ქარსაულიძე","იოსებ ქარსაულიძე",NA,NA
11,"თემის","gd","ქართული ოცნება",9,"ლეილა","ოდიკაძე","ლეილა ოდიკაძე",NA,NA
11,"თემის","gd","ქართული ოცნება",9,"გოდერძი","ჯავახიშვილი","გოდერძი ჯავახიშვილი",NA,NA
11,"თემის","labour","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია",1,"თეიმურაზი","მჭედლიშვილი","თეიმურაზი მჭედლიშვილი",NA,NA
11,"თემის","labour","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია",2,"დავით","ხოსიტაშვილი","დავით ხოსიტაშვილი",NA,NA
11,"თემის","labour","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია",3,"მაია","მარგებაძე","მაია მარგებაძე",NA,NA
11,"თემის","labour","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია",4,"ნანა","რევაზიშვილი","ნანა რევაზიშვილი",NA,NA
11,"თემის","labour","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია",5,"გივი","გორელიშვილი","გივი გორელიშვილი",NA,NA
11,"თემის","labour","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია",6,"თამარ","კევლიშვილი","თამარ კევლიშვილი",NA,NA
11,"თემის","labour","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია",7,"ოთარი","ხოსიტაშვილი","ოთარი ხოსიტაშვილი",NA,NA
11,"თემის","labour","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია",8,"ქეთევანი","ოზგელდაშვილი","ქეთევანი ოზგელდაშვილი",NA,NA
11,"თემის","labour","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია",9,"ნინო","ოზგელდაშვილი","ნინო ოზგელდაშვილი",NA,NA
11,"თემის","labour","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია",10,"ნინო","მეტრეველი","ნინო მეტრეველი",NA,NA
11,"თემის","labour","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია",11,"ლევანი","ბარბაქაძე","ლევანი ბარბაქაძე",NA,NA
11,"თემის","labour","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია",12,"მიხეილი","მასურაშვილი","მიხეილი მასურაშვილი",NA,NA
11,"თემის","labour","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია",13,"თამარ","გორელიშვილი","თამარ გორელიშვილი",NA,NA
11,"თემის","labour","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია",14,"ლამარა","გოდელაშვილი","ლამარა გოდელაშვილი",NA,NA
11,"თემის","labour","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია",15,"მანანა","ლომიძე","მანანა ლომიძე",NA,NA
