"election_type","round","local_governing_unit","party_name","first_name","last_name","candidate_number","smd_code","smd_name","source_pdf","page_number","party_num","party_id","name_ka","selfgov_id"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","ჯაბა","ჯიშკარიანი",NA,"01.01","მთაწმინდის","SakrebuloMembers2014.pdf",2,"41","gd","ჯაბა ჯიშკარიანი","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","გიორგი","მუსხელიშვილი",NA,"02.02","ვაკის","SakrebuloMembers2014.pdf",2,"41","gd","გიორგი მუსხელიშვილი","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","გოჩა","ბაბუნაშვილი",NA,"02.03","ვაკის","SakrebuloMembers2014.pdf",2,"41","gd","გოჩა ბაბუნაშვილი","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","შორენა","ბუხრაშვილი",NA,"03.04","საბურთალოს","SakrebuloMembers2014.pdf",2,"41","gd","შორენა ბუხრაშვილი","1"
"smd_member",1,"ქალაქ თბილისი","დამოუკიდებელი","ალექსანდრე","ელისაშვილი",NA,"03.05","საბურთალოს","SakrebuloMembers2014.pdf",2,"42","independent","ალექსანდრე ელისაშვილი","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","დავით","ზურაბიშვილი",NA,"03.06","საბურთალოს","SakrebuloMembers2014.pdf",2,"41","gd","დავით ზურაბიშვილი","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","ბექა","ნაცვლიშვილი",NA,"04.07","კრწანისის","SakrebuloMembers2014.pdf",2,"41","gd","ბექა ნაცვლიშვილი","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","ილია","ჯიშკარიანი",NA,"05.08","ისნის","SakrebuloMembers2014.pdf",2,"41","gd","ილია ჯიშკარიანი","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","ზურაბ","ნეფარიძე",NA,"05.09","ისნის","SakrebuloMembers2014.pdf",2,"41","gd","ზურაბ ნეფარიძე","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","ირაკლი","აბუსერიძე",NA,"05.10","ისნის","SakrebuloMembers2014.pdf",2,"41","gd","ირაკლი აბუსერიძე","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","ია","მაკასარაშვილი",NA,"06.11","სამგორის","SakrebuloMembers2014.pdf",2,"41","gd","ია მაკასარაშვილი","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","ლევან","დარახველიძე",NA,"06.12","სამგორის","SakrebuloMembers2014.pdf",2,"41","gd","ლევან დარახველიძე","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","გულო","ზუმბაძე",NA,"06.13","სამგორის","SakrebuloMembers2014.pdf",2,"41","gd","გულო ზუმბაძე","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","ლია","ჯახველაძე",NA,"06.14","სამგორის","SakrebuloMembers2014.pdf",2,"41","gd","ლია ჯახველაძე","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","რამინა","ბერაძე",NA,"07.15","ჩუღურეთის","SakrebuloMembers2014.pdf",2,"41","gd","რამინა ბერაძე","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","ვლადიმერ","ძნელაძე",NA,"08.16","დიდუბის","SakrebuloMembers2014.pdf",2,"41","gd","ვლადიმერ ძნელაძე","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","თარაშ","შურღაია",NA,"08.17","დიდუბის","SakrebuloMembers2014.pdf",2,"41","gd","თარაშ შურღაია","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","დავით","ჭელიძე",NA,"09.18","ნაძალადევის","SakrebuloMembers2014.pdf",2,"41","gd","დავით ჭელიძე","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","გივი","გოგლიძე",NA,"09.19","ნაძალადევის","SakrebuloMembers2014.pdf",2,"41","gd","გივი გოგლიძე","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","ზაქარია","კოლელიშვილი",NA,"09.20","ნაძალადევის","SakrebuloMembers2014.pdf",2,"41","gd","ზაქარია კოლელიშვილი","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","ჯაბა","სამუშია",NA,"09.21","ნაძალადევის","SakrebuloMembers2014.pdf",2,"41","gd","ჯაბა სამუშია","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","კობა","კობალაძე",NA,"10.22","გლდანის","SakrebuloMembers2014.pdf",2,"41","gd","კობა კობალაძე","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","ნინო","გოგუაძე",NA,"10.23","გლდანის","SakrebuloMembers2014.pdf",2,"41","gd","ნინო გოგუაძე","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","მურთაზ","შელია",NA,"10.24","გლდანის","SakrebuloMembers2014.pdf",2,"41","gd","მურთაზ შელია","1"
"smd_member",1,"ქალაქ თბილისი","ქართული ოცნება","ქეთევან","ჯოხაძე",NA,"10.25","გლდანის","SakrebuloMembers2014.pdf",2,"41","gd","ქეთევან ჯოხაძე","1"
"pr_member",1,"ქალაქ თბილისი","დავით თარხან - მოურავი - საქართველოს პატრიოტთა ალიანსი","იოსებ","მანჯავიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"8","patriots","იოსებ მანჯავიძე","1"
"pr_member",1,"ქალაქ თბილისი","დავით თარხან - მოურავი - საქართველოს პატრიოტთა ალიანსი","ადა","მარშანია",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"8","patriots","ადა მარშანია","1"
"pr_member",1,"ქალაქ თბილისი","ერთიანი ნაციონალური მოძრაობა","ირაკლი","აბესაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"5","unm","ირაკლი აბესაძე","1"
"pr_member",1,"ქალაქ თბილისი","ერთიანი ნაციონალური მოძრაობა","მამუკა","ახვლედიანი",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"5","unm","მამუკა ახვლედიანი","1"
"pr_member",1,"ქალაქ თბილისი","ერთიანი ნაციონალური მოძრაობა","თეიმურაზ","გრიგალაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"5","unm","თეიმურაზ გრიგალაშვილი","1"
"pr_member",1,"ქალაქ თბილისი","ერთიანი ნაციონალური მოძრაობა","ლევან","მხეიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"5","unm","ლევან მხეიძე","1"
"pr_member",1,"ქალაქ თბილისი","ერთიანი ნაციონალური მოძრაობა","ირაკლი","ნადირაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"5","unm","ირაკლი ნადირაძე","1"
"pr_member",1,"ქალაქ თბილისი","ერთიანი ნაციონალური მოძრაობა","სევდია","უგრეხელიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"5","unm","სევდია უგრეხელიძე","1"
"pr_member",1,"ქალაქ თბილისი","ერთიანი ნაციონალური მოძრაობა","თამაზ","შოშიაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"5","unm","თამაზ შოშიაშვილი","1"
"pr_member",1,"ქალაქ თბილისი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","ზაზა","ვეკუა",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"3","burjanadze_united_opposition_2014","ზაზა ვეკუა","1"
"pr_member",1,"ქალაქ თბილისი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","შალვა","ოგბაიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"3","burjanadze_united_opposition_2014","შალვა ოგბაიძე","1"
"pr_member",1,"ქალაქ თბილისი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","თამარ","ცინცაბაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"3","burjanadze_united_opposition_2014","თამარ ცინცაბაძე","1"
"pr_member",1,"ქალაქ თბილისი","ქართული ოცნება","გიორგი","ალიბეგაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"41","gd","გიორგი ალიბეგაშვილი","1"
"pr_member",1,"ქალაქ თბილისი","ქართული ოცნება","ირაკლი","გვილავა",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"41","gd","ირაკლი გვილავა","1"
"pr_member",1,"ქალაქ თბილისი","ქართული ოცნება","ავთანდილ","დავითაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"41","gd","ავთანდილ დავითაძე","1"
"pr_member",1,"ქალაქ თბილისი","ქართული ოცნება","თევდორე","კობახიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"41","gd","თევდორე კობახიძე","1"
"pr_member",1,"ქალაქ თბილისი","ქართული ოცნება","ნუგზარი","მალაღურაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"41","gd","ნუგზარი მალაღურაძე","1"
"pr_member",1,"ქალაქ თბილისი","ქართული ოცნება","მალხაზ","მჭედლიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"41","gd","მალხაზ მჭედლიშვილი","1"
"pr_member",1,"ქალაქ თბილისი","ქართული ოცნება","ხათუნა","სამნიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"41","gd","ხათუნა სამნიძე","1"
"pr_member",1,"ქალაქ თბილისი","ქართული ოცნება","თამარ","ტალიაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"41","gd","თამარ ტალიაშვილი","1"
"pr_member",1,"ქალაქ თბილისი","ქართული ოცნება","გიორგი","ტყემალაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"41","gd","გიორგი ტყემალაძე","1"
"pr_member",1,"ქალაქ თბილისი","ქართული ოცნება","ირაკლი","ფავლენიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",1,"41","gd","ირაკლი ფავლენიშვილი","1"
"pr_member",1,"ქალაქ თბილისი","ქართული ოცნება","გიორგი","ახვლედიანი",NA,NA,NA,"SakrebuloMembers2014.pdf",2,"41","gd","გიორგი ახვლედიანი","1"
"pr_member",1,"ქალაქ თბილისი","ქართული ოცნება","დავით","უთმელიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",2,"41","gd","დავით უთმელიძე","1"
"pr_member",1,"ქალაქ თბილისი","ქართული ოცნება","ტრისტან","ჯინჭარაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",2,"41","gd","ტრისტან ჯინჭარაძე","1"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","დამოუკიდებელი","კონსტანტინე","ღოღელიანი",NA,"11.03","უჯარმა","SakrebuloMembers2014.pdf",3,"42","independent","კონსტანტინე ღოღელიანი","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","ვანო","ქარუმიძე",NA,"11.04","ხაშმი","SakrebuloMembers2014.pdf",3,"3","burjanadze_united_opposition_2014","ვანო ქარუმიძე","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","დავით","არაბული",NA,"11.01","გომბორი","SakrebuloMembers2014.pdf",3,"41","gd","დავით არაბული","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","გოჩა","მისრიაშვილი",NA,"11.02","კოჭბაანი","SakrebuloMembers2014.pdf",3,"41","gd","გოჩა მისრიაშვილი","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","გიორგი","ჭინჭარაძე",NA,"11.05","პატარძეული","SakrebuloMembers2014.pdf",3,"41","gd","გიორგი ჭინჭარაძე","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","დამოუკიდებელი","ნიკო","გიუაშვილი",NA,"11.11","მანავი","SakrebuloMembers2014.pdf",4,"42","independent","ნიკო გიუაშვილი","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","დამოუკიდებელი","კაზანფარ","მამედოვი",NA,"11.18","ლამბალო","SakrebuloMembers2014.pdf",4,"42","independent","კაზანფარ მამედოვი","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","დამოუკიდებელი","ფადირხან","ხეირხაბაროვი",NA,"11.19","თულარი","SakrebuloMembers2014.pdf",4,"42","independent","ფადირხან ხეირხაბაროვი","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","ინგა","დვალაშვილი",NA,"11.09","სათაფლე","SakrebuloMembers2014.pdf",4,"5","unm","ინგა დვალაშვილი","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","ელდარ","მეფარიძე",NA,"11.06","ნინოწმინდა","SakrebuloMembers2014.pdf",4,"41","gd","ელდარ მეფარიძე","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","ფრიდონ","ბურდული",NA,"11.07","ქალაქი საგარეჯო","SakrebuloMembers2014.pdf",4,"41","gd","ფრიდონ ბურდული","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","ივანე","ბეჟიაშვილი",NA,"11.08","გიორგიწმინდა","SakrebuloMembers2014.pdf",4,"41","gd","ივანე ბეჟიაშვილი","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","ნონა","ბუზარიაშვილი",NA,"11.10","თოხლიაური","SakrebuloMembers2014.pdf",4,"41","gd","ნონა ბუზარიაშვილი","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","ბესიკ","მარტიაშვილი",NA,"11.12","ჩაილური","SakrebuloMembers2014.pdf",4,"41","gd","ბესიკ მარტიაშვილი","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","თამარი","სუხიაშვილი",NA,"11.13","კაკაბეთი","SakrebuloMembers2014.pdf",4,"41","gd","თამარი სუხიაშვილი","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","კახა","ადუაშვილი",NA,"11.14","ყანდაურა","SakrebuloMembers2014.pdf",4,"41","gd","კახა ადუაშვილი","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","სოსო","ჭიკაძე",NA,"11.15","მზისგული","SakrebuloMembers2014.pdf",4,"41","gd","სოსო ჭიკაძე","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","თამაზ","ხუროშვილი",NA,"11.16","შიბლიანი","SakrebuloMembers2014.pdf",4,"41","gd","თამაზ ხუროშვილი","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","გულუ","ჰაჯიევი",NA,"11.17","იორმუღანლო","SakrebuloMembers2014.pdf",4,"41","gd","გულუ ჰაჯიევი","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","ხაიალ","გასანოვი",NA,"11.20","დუზაგრამა","SakrebuloMembers2014.pdf",4,"41","gd","ხაიალ გასანოვი","11"
"smd_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","ალექსი","იოსელიანი",NA,"11.21","უდაბნო","SakrebuloMembers2014.pdf",4,"41","gd","ალექსი იოსელიანი","11"
"pr_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","დავით თარხან - მოურავი - საქართველოს პატრიოტთა ალიანსი","ჭაბუკა","ჭანტურია",NA,NA,NA,"SakrebuloMembers2014.pdf",3,"8","patriots","ჭაბუკა ჭანტურია","11"
"pr_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","ნიკოლოზ","ნაცვლიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",3,"5","unm","ნიკოლოზ ნაცვლიშვილი","11"
"pr_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","ამირან","სონიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",3,"5","unm","ამირან სონიშვილი","11"
"pr_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","ზურაბ","ქურთიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",3,"5","unm","ზურაბ ქურთიშვილი","11"
"pr_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","ზურაბ","ჭიაბერაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",3,"5","unm","ზურაბ ჭიაბერაშვილი","11"
"pr_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","ვეფხია","ჩერქეზიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",3,"3","burjanadze_united_opposition_2014","ვეფხია ჩერქეზიშვილი","11"
"pr_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","ნინო","დალაქიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",3,"41","gd","ნინო დალაქიშვილი","11"
"pr_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","მევლუდ","დუჩიძე",NA,NA,NA,"SakrebuloMembers2014.pdf",3,"41","gd","მევლუდ დუჩიძე","11"
"pr_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","ნიკოლოზ","ვაჭრიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",3,"41","gd","ნიკოლოზ ვაჭრიშვილი","11"
"pr_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","ცისმარი","თედიაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",3,"41","gd","ცისმარი თედიაშვილი","11"
"pr_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","გიორგი","კაკუტაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",3,"41","gd","გიორგი კაკუტაშვილი","11"
"pr_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","ალექსანდრე","მეზვრიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",3,"41","gd","ალექსანდრე მეზვრიშვილი","11"
"pr_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","მანანა","ტაბატაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",3,"41","gd","მანანა ტაბატაძე","11"
"pr_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","ივანე","ქვრივიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",3,"41","gd","ივანე ქვრივიშვილი","11"
"pr_member",1,"თვითმმართველი თემის - საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","გოჩა","ჩერქეზიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",3,"41","gd","გოჩა ჩერქეზიშვილი","11"
"pr_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","მიხეილი","ბეჟანიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",4,"5","unm","მიხეილი ბეჟანიშვილი","12"
"pr_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","თემური","ბუწაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",4,"5","unm","თემური ბუწაშვილი","12"
"pr_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","ზაქარია","იაგანაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",4,"5","unm","ზაქარია იაგანაშვილი","12"
"pr_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","ნიკა","ნიჟარაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",4,"5","unm","ნიკა ნიჟარაძე","12"
"pr_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","ალექსანდრე","სირბილაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",4,"3","burjanadze_united_opposition_2014","ალექსანდრე სირბილაშვილი","12"
"pr_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","პაატა","ჯოხაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",4,"3","burjanadze_united_opposition_2014","პაატა ჯოხაძე","12"
"pr_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","ვანო","ბერიძიშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",4,"41","gd","ვანო ბერიძიშვილი","12"
"pr_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","ზურაბი","სეფიაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",4,"20","labour","ზურაბი სეფიაშვილი","12"
"gamgebeli",1,"თვითმმართველი თემის საგარეჯოს მუნიციპალიტეტის","ქართული ოცნება","გიორგი","გზირიშვილი","41",NA,NA,"SakrebuloMembers2014.pdf",4,"41","gd","გიორგი გზირიშვილი","11"
"pr_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","იოსები","ბერიკაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",5,"41","gd","იოსები ბერიკაშვილი","12"
"pr_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","ავთანდილი","ზარდიაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",5,"41","gd","ავთანდილი ზარდიაშვილი","12"
"pr_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","თეიმურაზი","ზარდიაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",5,"41","gd","თეიმურაზი ზარდიაშვილი","12"
"pr_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","კობა","კუპრაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",5,"41","gd","კობა კუპრაშვილი","12"
"pr_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","ბექა","მაისურაძე",NA,NA,NA,"SakrebuloMembers2014.pdf",5,"41","gd","ბექა მაისურაძე","12"
"pr_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","მარიამი","სირბილაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",5,"41","gd","მარიამი სირბილაშვილი","12"
"pr_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","დავითი","ჭუნიაშვილი",NA,NA,NA,"SakrebuloMembers2014.pdf",5,"41","gd","დავითი ჭუნიაშვილი","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","დამოუკიდებელი","ზურაბ","სიმონიშვილი",NA,"12.01","ვაჩნაძიანი","SakrebuloMembers2014.pdf",5,"42","independent","ზურაბ სიმონიშვილი","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","დამოუკიდებელი","გიგო","მაჩხაშვილი",NA,"12.05","მუკუზანი","SakrebuloMembers2014.pdf",5,"42","independent","გიგო მაჩხაშვილი","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","დამოუკიდებელი","ზურაბი","ბადრიაშვილი",NA,"12.19","ჯიმითი","SakrebuloMembers2014.pdf",5,"42","independent","ზურაბი ბადრიაშვილი","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","ვალერი","ბარნაბიშვილი",NA,"12.16","ჩალაუბანი","SakrebuloMembers2014.pdf",5,"5","unm","ვალერი ბარნაბიშვილი","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ერთიანი ნაციონალური მოძრაობა","ალექსანდრე","ზირაქაშვილი",NA,"12.20","ნანიანი","SakrebuloMembers2014.pdf",5,"5","unm","ალექსანდრე ზირაქაშვილი","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","არსენი","ცანკაშვილი",NA,"12.11","ძირკოკი","SakrebuloMembers2014.pdf",5,"3","burjanadze_united_opposition_2014","არსენი ცანკაშვილი","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","აკაკი","ფოცხვერაშვილი",NA,"12.02","კალაური","SakrebuloMembers2014.pdf",5,"41","gd","აკაკი ფოცხვერაშვილი","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","გელა","ჩეკურიშვილი",NA,"12.03","შაშიანი","SakrebuloMembers2014.pdf",5,"41","gd","გელა ჩეკურიშვილი","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","დავითი","პაიჭაძე",NA,"12.04","ვაზისუბანი","SakrebuloMembers2014.pdf",5,"41","gd","დავითი პაიჭაძე","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","ნათია","გიორგაძე",NA,"12.06","ველისციხე","SakrebuloMembers2014.pdf",5,"41","gd","ნათია გიორგაძე","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","ლევანი","ხაზიური",NA,"12.07","ახაშენი","SakrebuloMembers2014.pdf",5,"41","gd","ლევანი ხაზიური","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","გია","შაოშვილი",NA,"12.08","ჩუმლაყი","SakrebuloMembers2014.pdf",5,"41","gd","გია შაოშვილი","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","ზვიადი","ყვირალაშვილი",NA,"12.09","ქ. გურჯაანი","SakrebuloMembers2014.pdf",5,"41","gd","ზვიადი ყვირალაშვილი","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","ზაქრო","ქაჩლიშვილი",NA,"12.10","ს. გურჯაანი","SakrebuloMembers2014.pdf",5,"41","gd","ზაქრო ქაჩლიშვილი","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","ამური","ხარტონიშვილი",NA,"12.12","ვეჯინი","SakrebuloMembers2014.pdf",5,"41","gd","ამური ხარტონიშვილი","12"
"smd_member",1,"თვითმმართველი თემის - გურჯაანი მუნიციპალიტეტის","ქართული ოცნება","გივი","ამისულაშვილი",NA,"12.13","კოლაგი","SakrebuloMembers2014.pdf",5,"41","gd","გივი ამისულაშვილი","12"
